Article ID,Article Name,Paragraph,English - Google,English - Gemini,English - ChatGPT,Original,English,Google,Gemini,ChatGPT
6,Bai Ganyo At Jirecheks Bul,11,0.85306406,0.8134971,0.76793444,"Иречек се старае да му внуши, че квартирата е тясна за домашните му. Бай Ганьо си прави оглушки и развива темата за българското гостоприемство. От тази тема разговорът се извива към търговийката на бай Ганя. Той съобщава на стопанина, че е донесъл за продан розово масло, и му заявява: „Утре, ако щеш, води ме по всичките фабрики, аз съм съгласен; ще ми превеждаш, че не знам езика, а?“","Jirechek attempts to persuade him that the apartment is too small even for its occupants. Bai Ganyo turns a deaf ear and expands on the theme of Bulgarian hospitality. From this theme, the conversation veers to Bai Ganyo’s little business. He informs his host that he has brought rose oil to sell and announces, “Tomorrow, if you like, take me to all the factories. It’s fine with me. You’ll take me around, since I don’t know the language, OK?”","Irechek tries to convince him that the apartment is too small for his family. Bai Ganyo makes a fool of himself and develops the topic of Bulgarian hospitality. From this topic, the conversation turns to Bai Ganyo's shop. He informs the owner that he has brought rose oil to sell, and tells him: ""Tomorrow, if you want, take me to all the factories, I agree; you will translate for me, because I don't know the language, right?""","Jireček tries to impress upon him that the apartment is too cramped for his own family. Bay Ganyo turns a deaf ear and elaborates on the theme of Bulgarian hospitality. From this topic, the conversation shifts to Bay Ganyo’s petty trade. He informs his host that he has brought rose oil for sale and declares: “Tomorrow, if you like, take me around all the factories, I’m willing; you’ll translate for me, since I don’t know the language, eh?”","Irechek tries to impress upon him that the apartment is too small for his household. Bay Ganyo pretends not to hear and develops the theme of Bulgarian hospitality. From this theme, the conversation turns to Bay Ganyo’s little trade. He informs the host that he has brought rose oil for sale and declares to him: “Tomorrow, if you like, take me to all the factories; I agree. You’ll interpret for me, since I don’t know the language, right?”"
6,Bai Ganyo At Jirecheks Bul,12,0.82930374,0.83203447,0.824427,"Иречек бърза да отговори, че не е запознат с фабрикантите на етерни масла, понеже занятията му са съвсем от други род, а освен това няма свободно време, но ще му каже де се събират българите студенти, та измежду тях някой може да му услужи.","Jirechek hastens to reply that he’s not acquainted with the producers of essential oils, because his occupation is of a completely different nature, and moreover, he has no free time. But he will tell him where Bulgarian students gather, and one of them will be able to help him.","Irechek quickly replies that he is not familiar with essential oil manufacturers, because his occupations are completely different, and besides, he has no free time, but he will tell him where the Bulgarian students gather, so that someone among them can help him.","Jireček hastens to reply that he is not acquainted with the manufacturers of essential oils, as his pursuits are of a completely different nature, and besides, he has no free time, but he will tell him where the Bulgarian students gather, so that someone among them might be of service to him.","Irechek hastens to reply that he is not acquainted with the manufacturers of essential oils, since his pursuits are of an entirely different kind, and besides, he has no free time; but he will tell him where the Bulgarian students gather, so that among them someone may be able to help him."
6,Bai Ganyo At Jirecheks Bul,13,0.79913074,0.8478779,0.8042582,"— Ако щете, санким — допълня бай Ганьо, — няма да те пресилвам. Аз ще дам и на госпожата (тука ли е тя?) един мускал масло. Познавам я и нея, как не (Иречек не може да се начуди за коя госпожа е думата). Па ако имате тука роднини, приятели, кажете им, че съм донесъл масло — то не е срамота! Аз ще се навъртам по-често около вас, ще си приказваме за България. Па ако обичате, съгласен съм и у вас да остана, додето съм в Прага. А?","“If you like, I mean,” adds Bai Ganyo.“I won’t force you. I’ll also give the wife—is she here?—a muskal. I know her, too, of course.” ( Jirechek couldn’t for the life of him figure out what wife he was talking about.) “And if you have friends and relatives here, tell ’em that I’ve brought rose oil—there’s no shame in that. I’ll hang around your place more; we’ll chat about Bulgaria. And if you like, I’ll even stay here at your place while I’m in Prague. What do you say?”","""If you want, Sankim,"" added Bai Ganyo, ""I won't force you. I'll give the lady (is she here?) a muskel of butter. I know her too, of course (Irechek couldn't help but wonder which lady he was talking about). So if you have relatives or friends here, tell them that I brought butter - it's no shame! I'll hang around you more often, we'll talk about Bulgaria. So if you like, I'll agree to stay with you while I'm in Prague. Huh?""","— If you like, so to speak — added Bay Ganyo — I won't force you. I'll give the lady (is she here?) a vial of rose oil too. I know her as well, of course (Jireček couldn't help wondering which lady he was talking about). And if you have relatives or friends here, tell them I've brought oil — it’s no shame! I'll be hanging around you more often; we'll have a chat about Bulgaria. And if you like, I’m even willing to stay at your place while I’m in Prague. Eh?","— If you like, sanquim — adds Bay Ganyo — I won’t overburden you. I’ll give the lady too (is she here?) a muskal of oil. I know her as well, of course (Ireček cannot stop wondering which lady is meant). And if you have relatives or friends here, tell them that I’ve brought oil — there’s no shame in that! I’ll be coming around you more often, and we’ll talk about Bulgaria. And if you please, I’m willing to stay at your place while I’m in Prague. Eh?"
6,Bai Ganyo At Jirecheks Bul,14,0.5548159,0.5548158,0.5548159,"— Извинете, но...","“I’m sorry, but . . .”","— Excuse me, but...","— Excuse me, but...","— Excuse me, but..."
6,Bai Ganyo At Jirecheks Bul,15,0.6973651,0.7596787,0.6948636,"— Казвам, санким, ако обичате — обяснява сплетено бай Ганьо, — и мен ми е по-добре на хотела, ама хайде, рекох, Иречек — наш човек...","“That is to say, I mean, if you would be so kind,” Bai Ganyo explains in confusion. “I’d prefer a hotel, but I said to myself, hey, I said, Jirechek, he’s one of us.”","""I'm saying, Sankim, if you please,"" explains Uncle Ganyo in a convoluted manner, ""I'm better off at the hotel, too, but come on, I said, Irechek is our man...""","— I’m saying, I mean, if you please — Bay Ganyo explains in a muddled way, — it’s better for me at the hotel too, but oh well, I said to myself, Jireček — he’s one of us...","— I say, you know, if you please — explains Bay Ganyo, all tangled up, — it’s better for me at the hotel too, but come on, I thought, Jireček — he’s our man..."
6,Bai Ganyo At Jirecheks Bul,16,0.9042202,0.8434968,0.8269189,"— Благодаря за вниманието; аз бих ви задържал на драго сърце у дома, но не разполагам с лишни помещения. Днес обаче вий сте наш гост и ще обядвате у нас.","“Thank you very much for your consideration; I would happily give you a place to stay here, but I don’t have any extra room. Today, however, you are our guest and will dine with us.”","""Thank you for your attention; I would gladly keep you at home, but I have no extra rooms. However, today you are our guest and will dine with us.""","— Thank you for your kindness; I would gladly have you stay at my home, but I do not have any spare rooms. Today, however, you are our guest and will have lunch with us.","— Thank you for your attention; I would gladly keep you at home, but I do not have any spare rooms. Today, however, you are our guest and will have lunch with us."
6,Bai Ganyo At Jirecheks Bul,17,0.90579236,0.8024505,0.79253554,"— Да обядваме, защо да не обядваме! — съгласява се бай Ганьо. — И ваша милост, казва се, ако не от мойта — от българска софра все сте яли.","“Let’s dine, of course; why should we not dine?” agrees Bai Ganyo. “After all, Your Grace has certainly eaten his fill at Bulgarian tables, even if not at mine.”","""Let's have lunch, why not have lunch!"" agrees Bai Ganyo. ""And your grace, they say, if not from mine, then you've always eaten from the Bulgarian table.""","— Let’s have lunch, why not have lunch! — Bay Ganyo agrees. — And your honor, as they say, if not from mine — you’ve surely eaten from a Bulgarian table before.","— Let’s have lunch, why shouldn’t we have lunch! — agrees Bay Ganyo. — And your honor, so to speak, if not from my table, then from a Bulgarian one you have surely eaten."
6,Bai Ganyo At Jirecheks Bul,18,0.7707454,0.72982764,0.680341,"Иречек е зает с една спешна работа, която с влизането на бай Ганьо се пресича. Стопанинът седи като на бодли и не знае как по деликатен начин да експедира временно сладкодумния си гост. Той звъни, явява се един слуга, комуто поръчва да съобщи на домашните, че им е пристигнал гостенин от България. Влиза след малко майка му. Бай Ганьо едва се повдига от стола си, прави с ръка едно двойно движение към челото си и снизходително изговаря: „О, здрасти, здраво-живо, дайте да се похванем, ха така, по български. Как сте още? Радвам се.“","Jirechek was occupied with a very urgent matter, which had been interrupted by the arrival of Bai Ganyo. The master of the house was sitting on pins and needles and couldn’t figure out a polite way to expedite the time that would be taken up by his eloquent guest. He rang, and a servant appeared, whom he instructed to tell the household that a guest had arrived from Bulgaria. After a while, Jirechek’s mother entered. Bai Ganyo rose from his seat with great difficulty, moved his hand twice toward his forehead in an Oriental sign of respect, and condescendingly exclaimed, “Oh, hello, hello, howdy-do; c’mon, let’s have a hug, Bulgarian style. How are you doing these days? I’m so glad.”","Irechek is busy with an urgent matter, which is interrupted by the entry of Bai Ganyo. The landlord sits as if on thorns and does not know how to delicately dispatch his sweet-talking guest temporarily. He rings the bell, a servant appears, whom he orders to inform the household that a guest has arrived from Bulgaria. His mother enters a moment later. Bai Ganyo barely gets up from his chair, makes a double movement with his hand to his forehead and condescendingly says: ""Oh, hello, healthy and well, let's get started, huh, in Bulgarian. How are you? I'm glad.""","Jireček is occupied with an urgent task, which is interrupted by Bay Ganyo's entrance. The host is sitting on pins and needles, unsure of how to delicately and temporarily dispatch his talkative guest. He rings a bell; a servant appears, whom he instructs to inform the household that a guest from Bulgaria has arrived. A moment later, his mother enters. Bay Ganyo barely rises from his chair, makes a double gesture toward his forehead with his hand, and says condescendingly: “Oh, hello there, greetings, let’s shake on it—there we go, the Bulgarian way. How are you doing? Glad to see you.”","Irechek is occupied with an urgent task, which is interrupted by the entrance of Bay Ganyo. The host sits as if on thorns and does not know how, in a delicate manner, to temporarily send off his loquacious guest. He rings the bell; a servant appears, whom he orders to inform the family that a guest from Bulgaria has arrived. Shortly afterward his mother enters. Bay Ganyo barely rises from his chair, makes a double gesture with his hand toward his forehead, and condescendingly says: “Oh, hello, well and good, let’s shake hands, just like that, in the Bulgarian way. How are you still? I’m glad.”"
6,Bai Ganyo At Jirecheks Bul,19,0.91597605,0.9038391,0.92206144,Госпожата го приветствува любезно и с цял ред въпроси показва жив интерес към отечеството на гостенина.,The lady of the house greeted him kindly and by means of a series of questions displayed a lively interest in the fatherland of their guest.,"The lady greeted him kindly and, with a series of questions, showed a keen interest in the guest's homeland.","The lady welcomed him graciously and, with a series of questions, showed a keen interest in the guest's homeland.","The lady greeted him kindly and, with a whole series of questions, showed lively interest in the guest’s homeland."
6,Bai Ganyo At Jirecheks Bul,20,0.8242029,0.83481157,0.83739066,"— Е, кажете сега правичката — пита бай Ганьо, — къде е по-хубаво, в Прага ли, в София ли?","“Well, now, tell me truly,” said Bai Ganyo, “where is it better, in Prague or in Sofia?”","""Well, tell me now,"" asks Uncle Ganyo, ""where is better, in Prague or in Sofia?""","— Well, tell the honest truth now — asked Bay Ganyo — where is it better, in Prague or in Sofia?","— Well, now tell the truth — asks Bay Ganyo, — where is it nicer, in Prague or in Sofia?"
6,Bai Ganyo At Jirecheks Bul,21,0.8664261,0.8414575,0.8071283,"Госпожата е в недоумение, тя не е била в София, а бай Ганьо при тоя въпрос погледва с дяволска усмивка Иречека, като че иска да му внуши своя възглед за жените: „А бе жена нали е, какво ще приказваш с нея?...“","The lady was confused, since she had never been to Sofia, and Bai Ganyo, as he asked the question, looked at Jirechek with a devilish smirk, as if to imply his opinion about women. “After all, she’s only a woman; what kind of a conversation can you have with her?”","The lady is perplexed, she hasn't been to Sofia, and at this question, Bai Ganyo looks at Irecheka with a devilish smile, as if he wants to impress upon him his view of women: ""But she's a woman, isn't she? What are you going to talk to her about?...""","The lady is bewildered; she has never been to Sofia, and at this question, Bay Ganyo looks at Jireček with a devilish smile, as if wishing to impart his own view of women: “Well, she’s a woman, isn’t she? What is there to talk to her about?...”","The lady is at a loss; she has not been in Sofia, and Bay Ganyo, at this question, glances at Jireček with a devilish smile, as if he wants to impress upon him his own view of women: “Well, she’s a woman, isn’t she? What’s there to talk to her about?…”"
