text,love,joy,anger,sadness,fear,surprise,neutral
"""Come on, take me home,"" said Bai Ganya to the little Bulgarian in a tone that should disappear in our relations with lazy servants; but the words ""politeness,"" ""politeness"" are newly stolen from the Russian language, ""delicacy"" was borrowed from the French, and in our country the most suitable term for these concepts is the word ""drooling."" Those soft, gentle, cordial addresses that characterize the relations of civilized people and that make life kinder, more pleasant—are incomprehensible to Bai Ganya; he speaks as God has given him: ""Come on, hey, listen, take me home."" And what does he mean: ""Please, be so kind, be so kind,"" what are these droolings!...",0,0,0,0,0,0,1
"The Bulgarian took Bai Ganya to the gate of his quarters and returned. Bai Ganya looked at the unfortunate inscription on the wall he came across, shook his head at him, clicked his tongue and entered the house. He didn't meet anyone in the corridor, so he peeked into the kitchen - the fire was already out there, the dishes were cleaned and put away. ""Oh, you idiot, I missed the chatterbox,"" scolded Bai Ganya, went into his room, crouched over his saddlebags, took the muskals out of his belt, stuffed them inside, pulled out the buttered cheese, cut himself a dry loaf of bread and began to smother the revolution, munching so appetizingly that even the laziest Swiss cow would envy him. To irritate his lymphatic organs, tired of unproductive work, he swallowed a chewed Arnaut pepper, which made him weep and accompanied his slurping with a sniff. The maid, who was walking in the next room, hearing the strange sounds with which Bai Gagno accompanied his breakfast, opened the door and peered into the room: Bai Gagno shyly covered the saddlebags with his back, turned his tear-stained and sweaty face, said: ""Excuse me!"", blew his nose energetically and chased the maid away, that is, he did not tell her to leave, but she hurried to run away, thinking that the millionaire might have received some sad news.",0,0,0,0,0,0,1
"Bodkov did not return in the evening. Towards evening the landlady came home; a fire was lit in the kitchen again and they began to cook dinner. Bai Ganyo considered himself familiar, ""and after all, what are you going to do with women?"" he said, and without any preface he entered the kitchen and explained more with mimicry than with words that he had gotten lost in the streets and missed lunch, but it didn't matter - he had to have lunch, he would make up for it with dinner. Bai Ganyo also understood the art of cooking, and not only did he understand, but any violation of this craft outraged him. For example, he saw that the landlady was preparing to put a fresh fish in the boiling water, and he got up with all his energy, grabbed the landlady's hand, pulled the fish out with his other hand and made a sign with his hand and head, which he wanted to say: ""Stop, don't mess around, just watch how the fish is being cooked!"" ""Salt""! Bai Ganyo commanded. They give him salt, he rolls up his sleeves to the elbows of his hairy arms, reaches into the salt shaker with his not-so-delicate fingers and begins to salt and rub the already salted fish inside and out. ""Red pepper!"" - but where will these sofas have red pepper! ""Black pepper"" - orders Bai Ganya, grabs the pepper and rubs it on the fish. ""Grill!"" - trumpets the triumphant chef, but here they could not understand him, with all his gestures, and he himself glanced around and could not notice the grill; but is this an obstacle for Bai Ganya? He is not the same as yesterday! Taking the tongs, he poured all the fire in front of the opening of the oven, let the other dishes rest (it was a good thing that they were already ready), spread the tongs, put the fish on them and said to put it in the oven, but the door is narrow, the fish got stuck, slipped and - splat! — into the fire. “Oh!” — cried the landlady. “Nothing, nothing!” — Bai Ganya reassured her, grabbed the fish, blew off the stuck coals and ashes and put it back on the grill. Smoke and the smell of fish filled the entire kitchen. The landlady — in despair, Bai Ganya shine, he is now in his own sphere; he is both roasting the fish and blowing, and sniffing, irritated by the appetizing smoke, and at the same time ordering with his free hand, which was worn from turning the fish, to set the table so that his feast would not get cold: “Isn’t fresh fish hot — throw it!” The fish, roasted, with its tail and head covered in ashes, was placed on a plate and under Bai Ganya’s kind command: “Quick! Quick! While it is hot, give me lemon and wine, without wine it doesn’t cost a penny!” — they sat down around the table, sending the maid to run for lemon and wine. What will they do! The millionaire will not change his habits for their pleasure! The landlady reached out to cut the fish. ""Please, please, please! Saken!"" cried Bai Ganyo and took her hand, then turned the fish on its back, pressed it right there with her two fingers and it split into two halves. Well, go, don't celebrate! The maid brought a lemon, Bai Ganyo cut it, grabbed half with a whole handful and squeezed it over the plate with such diligence that even the fleshy parts of the lemon fell over the fish. What do you think, does Bai Ganyo have no appetite? I don't think as much lemon juice flowed into the plate as Bai Ganyo swallowed saliva. And they brought wine. The dinner began.",0,0,0,0,0,0,1
"Carlsbad and I don't know what kind of medicine the Aesculapius recommends for those suffering from catarrh in the stomach. Let them take these sufferers by the ear and put them on the table in front of Mr. Ganya, and let their stomachs be spoiled more than the streets of Yuchbunar... you'll see what effect the spectacle will have on them!... Mr. Ganya eats, oh my, he's not kidding, he eats, and his ears pop! All the organs of his body are in motion, and his teeth, tongue and nose in the first place. Here one realizes the pallor and poverty of language! With what words, with what interjections, with what punctuation marks, finally with what musical notes it is possible to depict these smacking, grunting, sniffing, rattling, clicking, sucking, which pour out like hail from Mr. Ganya!... Blessed are the housewives! Not every Czech woman will have the happiness to enjoy such a spectacle.",0,0,0,0,0,0,1
"They finally ate. They went into the reception room. Bai Ganyo, red as a peony, was sucking his mustache, belching with his fist, and muttering ""pardon."" They settled down on the chairs. Bai Ganyo rolled a cigarette, greased by his fingers, and began to suck and blow clouds of smoke through his mustache. Isn't this the most opportune moment for pleasure: for music, for songs, for love? The girl caught the millionaire's mood and asked him if he liked music. Who? Bai Ganyo? Well, if Bai Ganyo doesn't like music, who else will? Who else could instill in the gypsies, that is, the musicians, such respect for themselves as Bai Ganyo? Just by blinking an eye, look what happens to these gypsies! Fire! Fire! Turn on that violin of yours, make that clarinet scream!",0,1,0,0,0,0,1
"Your strength is a poplar,",1,0,0,0,0,0,1
on my heart like two wheels.,0,0,0,0,0,0,1
It's on your dress,0,0,0,0,0,0,1
Burn my liver...,0,0,1,0,0,0,1
"— Sus 6e, cops! I don't want love affairs! He's playing on my brandy! — shouted Bai Ganyo to them and banged his glass on the table. They started ""Karan-klangfilcheto"", Bai Ganyo banged his glass, stopped. They started ""Ne shte mi niy bostozh"" — banged his glass again. Turned to ""Zelen leafets"". ""Ha, did you see now! E-e-e-e-h! Gel kefim, gel!""... — and slammed the bottle into the ground or into the window... Well, who is the master of these things? And was it once, was it twice? But how will these women know who Bai Ganyo is! Even if you tell them how many windows you've broken with music, they won't understand you!...",0,0,0,0,0,0,1
"""I love music!"" said Bai Ganyo condescendingly. ""I love music!"" he repeated and shook his head, which in his opinion expressed the sad necessity of listening to the miserable twang of a piano for the sake of women. ""What do you understand by a srvirnya, by mohabet?"" thought Bai Ganyo.",1,0,0,0,0,0,0
"The girl opened the piano and began some endless pieces from ""Prodana nevesta"" by Smetana. The sounds that bring every Czech soul to ecstasy poured out from under her fingers. Her mother, who was probably hearing these pieces for the thousandth and first time, was lost in bliss, and in her gaze, turned to Bai Ganya, national pride and self-satisfaction shone; she kept her head in time with the tempo of the piece, now adagio, now allegro, as if she were punctuating the notes of the fioritures with her nose. From time to time she would make signs to Bai Ganya with her eyes, warning him of the arrival of some favorite moment in the play, and the millionaire would answer: ""Be careful, your grace, don't look at me, I've heard them so many times!..."" And to back up this sign in action, he got up from his chair at the very moment when the landlady expected to enjoy the effect that Smetana would produce on Bai Ganya, and quickly, with a plan in his head, went to his room, took the open sample bottle from his saddlebags and returned to the reception room, winked at his mother: ""Look what will produce an effect,"" tiptoed over to the girl, who was engrossed in the music, and—what a terrible devil that Bai Ganya was!—opened the bottle with the rose oil and gently pushed it under the girl's nose. She, feeling the breath of Bai Ganyo's sweaty hand, smelling of fish, turned away in disgust and, carried away by the music, at first looked at him with a frown, but immediately came to her senses that the millionaire was standing in front of her, grinning at her, and asking her: ""Is your Smetana resting, or the one where you smelled it, huh?"" - and tucked the muskala into her belt... The girl stopped playing. Bai Ganyo began... (What did you say? - I couldn't understand you!)... He began to play carelessly with one finger, without sitting down on the chair: ""As long as I give these people to understand that we understand a little bit of these scoundrels too."" A relative of Bai Ganyo's had a hand-held harmonica with keys that now and then, when he felt like it, Bai Ganyo would break his fingers to make up a song. Now he began a startled pizzicato, which in his opinion represented the song: ""She stole it,"" this grandmother, sla-slanin-kaa, slaninka, this grandmother stole the slaninka... which ""Slaninka"" was entirely stolen from the Czech ""Slaninka.""",0,0,0,0,0,0,1
"— Pan is playing ""Slaninku"", mom! — the girl announced her discovery.",0,0,0,0,0,0,1
"— ""Slaninka"" sir — said Bai Ganyo, — how do you know it?",0,1,0,0,0,0,1
"Delighted by the success, Bai Ganyo sat down on the chair to play, now with good reason, something more serious. And what could be more serious than ""The Night is Terrible""? Bai Ganyo began to play, but he was left dissatisfied with the performance. And quite naturally! ""The Night is Terrible"" was not created for piano; the sounds intersect: you press the key on ""uh-a-a-sna-a!"" and the voice intersects; the harmonica is another thing! When you put your finger on ""... zh-a-a-sna-a..."" - press his old mother! Let it rumble for half an hour, press, twist in waves, until you feel like it! And with the piano - bang, bang, wind! Uncle Ganyo saw that the effect produced by ""The Bacon"" would weaken, he thought, thought, and decided: ""Well, wait, I'll sing ""A Terrible Night"" to these women!..."" He thought for a moment, wanted to get into a sad mood, in the spirit of the mournful song, sighed once deeply, put his right hand to his ear, dozed with his eyes as if wide open!...",0,1,0,0,0,0,0
"""Grandissimo Maestro Verdi! You have no, you cannot have enemies! But if, as you wish, some freak should appear, it will be Satan himself. God is great, Esimio Maestro! — and all the arrows of the evil spirit are powerless against you! Only one... only one means can the evil one use and the whole musical world will be covered in mourning... We will pray to Him, pray to you, Divine Maestro, to the almighty creator, not to allow Satan to lead you into the salon, in which Bai Gagno sings ""The Night is Terrible""... And when your most delicate hearing is disturbed by the wild, inhuman sounds incomprehensible to you, may the Evil Spirit reveal to you the terrible truth with his satanic laughter: Ha! ha! ha! Verdi! This is a song from your divine ""La Traviata""! Ha! ha! ha! ha-a!!...""",1,0,0,0,0,0,0
"""It's late, gentlemen,"" said the shy Ilcho, looking at his watch, ""midnight! Let's go, and another time, God willing, we'll talk about Uncle Ganya.""",0,0,0,0,0,0,1
"— Well, Ilcho, tell me, why do you hate Bulgarian songs so much? — said the little girl Dravichka on her way out. — Who? Should I hate them? I'm sorry, little dove, that you misunderstood me. I am capable of admiring, of forgetting, of being carried away to the point of ecstasy by our beautiful melancholic folk songs, but by Bulgarian songs, and not by those disgusting parodies of foreign vulgar songs that the Baiganiovites transmit to us, distorted beyond recognition through those gypsy forschlags and throat-clearing with drunken trills and flourishes... We have songs, but we have no singers. I am ready to embrace my enemy if he sings me the song ""Bogdan, may God kill you"" or ""Hold it up, Velo girl, white sleeves"" properly and to look askance at my friend when I see him admiring ""Green Leaf"", ""The Carnation"" and other such gypsy charms...",0,0,1,1,0,0,0
