text,love,joy,anger,sadness,fear,surprise,neutral
"At that time another visitor enters and we slip into the common room. A circular corridor. Around it are changing rooms, hidden by curtains. In the middle is a pool, separated from the corridor by a low wooden grate. You go down a few small stairs to the pool. Uncle Ganya and I occupied two adjacent rooms. I quickly undressed and entered the cool pool. In the water, several Germans were solemnly and silently stretching their muscles and puffing. Uncle Ganya lingers for a long time, and behind the curtain of his room you can hear groans and the rattling of some glass objects; finally the curtain is pulled back and he appears in person, with a fibrous chest and legs spotted with socks - holding a knot in his hand: these were the precious muskals, tied in a not-so-clean handkerchief, which he was afraid to leave in the room. ""How do you know their walls are strong? They'll rip out a board, go and drown yourself."" He looked around the walls of the corridor, looking for a nail to hang his knot on; he thinks that since it's a wall, there must be a nail on it, and he turns to me:",0,0,0,0,0,0,1
"– But these Germans are simple people, they don't have the brains to hammer a single nail, so they say we were simple.",0,0,0,0,0,0,1
"Having finally convinced himself of the Germans' simplicity, Bai Ganyo hesitantly placed his handkerchief with the muskals in front of the entrance to his room so that they would be in front of his eyes until he took a shower.",0,0,0,0,0,0,1
"“You listen to her, boy,” he turned to me, “you both bathe and look after the muskals, and watch me, what kind of thing I'll make.” And with these words, uncle Ganyo raised one of his legs and stepped on the fence... “You just look...",0,0,0,0,0,0,1
"He rose, put his other foot down, stood up, crossed himself and shouted: “Look... Oh my God, help me... Hop!...!” and threw himself into the air, twisted his legs into a bun and boom! in the middle of the pool. Streams of water shot up and showered the heads of the stunned Germans; wavy circles bounced from the center to the edges, overflowed behind the pool, sank back again, and when the water settled and became clear after a few seconds, everyone in the bath could see the tiring gestures of Bai Ganya under the water. He rose up, lowered his feet, stepped on the bottom, stood up with his eyes closed and his ears plugged, shook himself out of the water - poof! - and splashed water through his drooping mustache - poof! - and squeezed the water out of his hair and face, opened his eyes, looked at me and laughed:",0,0,0,0,0,0,1
"– Ha, ha, ha... huh? What do you mean?...",0,1,0,0,0,0,1
"I didn't manage to say anything because he launched himself horizontally over the water and started slapping the surface with his hands, started to swim in a ""boatman's style"": slapping! - with his hand and kicking two kicks back, slapping! with the other hand and two more kicks. The whole pool boiled. It was as if we were under a waterfall. Waves splashed towards the edges, chains of drops splashed all the way to the opposite walls.",0,0,0,0,0,0,1
"– That's what they call ""the ship's way"" – shouted the triumphant Bai Ganyo across the waves; – wait a minute, let's show them what they call ""vampire"".",0,0,0,0,0,0,1
"And turning on his back, he began to strike such merciless blows with his feet on the surface of the foaming water that spray flew all the way to the ceiling. He quickly swung his arms to express the wheel of the steamer: ""Tuppa-lupa, tuppa-lupa, phew,"" and Bai Ganyo whistled with his mouth.",0,0,0,0,0,0,1
"The Germans froze in their places. They probably mistook my comrade for some newcomer, an Easterner who had not yet been admitted to the madhouse, and I noticed on their faces not so much indignation as pity. And Bai Ganyo, it seems, read on their faces infinite amazement at his art, and therefore he quickly climbed the ladder, stood up with his legs slightly apart, looked haughtily at the Germans, began to beat his hairy chest heroically and shouted victoriously: “Bulgar! Bulgar!” and beat his chest even harder.",0,0,0,0,0,0,1
"The proud tone with which he uttered this recommendation spoke volumes; this tone said: ""Here he is, see the Bulgarian! This is him, that's how he is! You've only heard of him, the hero of Slivnik, the Balkan genius! Here he is now before you, whole, from head to toe, in person! See what miracles he is capable of! And that's all! Oh, what other things he is capable of! The Bulgarians were simple, huh! Guides, Jews with Jews!""",1,0,0,0,0,0,0
"“Well, ask her if she has any soap,” said Uncle Ganyo to me, after his patriotic enthusiasm had cooled down a bit, “look what my feet have become like…”",0,0,0,0,0,0,1
"And indeed, his feet were not the most suitable model for Apollo Belvedere. The patterns of his socks had imprinted on the skin – already unclean and overgrown. Besides, we cannot amaze Bulgarians with impurity: we cannot make even the most ardent imagination imagine something more unclean than what reality itself can present to you...",0,0,1,0,0,0,1
"With these words, Stoycho ended his story.",0,0,0,0,0,0,1
