text,love,joy,anger,sadness,fear,surprise,neutral
"""I have peppers in my saddlebags,"" Bai Gagno announced suddenly. He was eager to rub a small pepper into the soup, which turned out to be quite bland for his stomach, but he was too shy to take out any peppers, lest they think he is a simpleton, so he wanted to sound out the owners first.",0,0,0,0,0,0,1
"""Yes? Do you have peppers?"" Irechek asked.",0,1,0,0,0,0,1
"""Of course not, I'll bring some peppers; you know, 'Bulgarian Mother' can't do without some hot pepper,"" says Uncle Ganyo ironically and without waiting any longer, jumps up from his chair, goes down into the office, grabs his saddlebags, crouches over them with his back to the owners and brings two peppers to the table.",0,0,0,0,0,0,1
"""Two are enough for the five of us, they're really hot,"" he declares, shaking half a pepper with the seeds onto his plate and politely offering the rest to the hosts: ""Here, come on, rub it, heh, heh, in Bulgarian! No, no, rub it, listen to me and you'll see what it's like. Well, you know: you can't force something to be good. Wait until I rub it so I can show you what soup is.""",0,0,0,0,0,0,1
"And indeed, Bai Ganyo made his soup so hot that an unaccustomed person would have poisoned himself. And he began to itch; but the Bulgarian itches, he's not joking, three hundred dogs could choke, they couldn't silence him. Large drops of sweat covered his forehead and seemed to be trying to get into his plate. Bai Ganyo itched once from the tip of the spoon, put the spoon down and smothered the hot moisture with two or three bites of bread; he took the spoon again, sipped the soup, sniffed it with his nose and took two or three bites of bread again.",0,0,0,0,0,0,1
"— Give me another piece of bread. You eat absolutely no bread, — said Bai Ganyo in surprise. — Give the Bulgarians bread; we eat a lot of bread; not to brag, but with such a soup, damn it, with such a soup I can eat a whole loaf of bread. I bet.",0,0,0,0,0,0,1
"They didn't hold a bass, but even so, Uncle Ganyo destroyed quite a bit of bread.",0,0,0,0,0,0,1
"""Where do you get that wine?"" asks Uncle Ganyo, not because he's interested in the answer, but just to find an excuse for another glass.",0,1,0,0,0,0,1
"""We're buying it,"" the owner replies, ""is it good?""",0,1,0,0,0,0,1
"""Ah! Pure goods! You're buying it, huh? Pass me the bottle. My stomach is burning like hot iron from the pepper, if I pour the whole bottle now, it'll sizzle from the inside. Oh, here's wine, half a lev a glass, if you light a glass of it - are you here!... Ah, I burped, excuse me: this is a bit vulgar, but damn, humanity, you can't hold it in!""",0,0,1,0,0,0,1
"The lunch at Irecheka's, thanks to Bai Ganya, turned out to be quite lively. They were served coffee in the reception room. Bai Ganya, in gratitude for the delicious, and above all, filling lunch, wanted to treat the owner to a cigarette of tobacco and how could his tobacco happen in his saddlebags. To be honest, the tobacco case was in his pocket, but he had to find an excuse to go and check the saddlebags, he couldn't just leave his muskals with strangers, everything happens in this world.",1,0,0,0,0,0,0
"Bai Ganyo doesn't even want to hear the owner's refusal to smoke his tobacco: ""How is it, my dear, can Bulgarian tobacco not smoke a person!""",0,0,0,0,0,0,1
"Bai Ganya put the lid on and began to sip his coffee with pleasure. That's what you call sipping!... To be in such a pleasant mood, to spend hours with one interlocutor, to be in a room where no one will hear what you're saying, and even if they did, they wouldn't understand you - under these favorable conditions, to restrain yourself and not talk about politics, that's beyond Bai Ganya's power. He couldn't restrain himself, he poured out his soul: ""Well, Bai Irechek, tell me, your grace, are you a liberal or a conservative? I guess you're a canned product, as I see it. And if you ask, I can't understand either one or the other, but come on, let's not get carried away... You know, it's a make-believe thing, it's no joke... So shall I tell you the truth... (Isn't there anyone here eavesdropping on us?) Shall I tell you the truth? — Both of them are scoundrels!... Listen to me, don't be afraid! They are scoundrels to the core!... But what can you do? Don't kick against the grain!... A merchant, an entrepreneur, I have lawsuits in the courts - it can't be done. Aren't you with them - your business is ruined! Well, I too would like to be elected a deputy, a mayor. There's a lot of gossip in these things. People have made money, you know? That's good, but if you don't tip your hat to them - the devil can't have elected you! That's right! I've been boiling and boiling in these things, that I understand them... Irechek could hardly have doubted that his guest understood ""these things.""",0,0,0,0,0,0,1
