text,anger,disgust,fear,joy,sadness,surprise,neutral
"We were approaching the Czech border. The commissioners, sent by the government to learn how to organize an exhibition, so that they could organize the Plovdiv one as well, were traveling with us. One of them pinned Bulgarian tricolors on the chests of all the passengers. On the way, a rumor spread that we would be greeted solemnly both at the border and in Prague, so we were prepared for the meeting — but what we actually saw exceeded all our expectations.",0,0,0,0,0,0,1
"Here is the border station, the locomotive is already playing. We see, from the left and right of the railway track, the world is streaming towards the station. It was drizzling rain and the running men, women, and children carried open umbrellas. We stopped. The platform was jammed with people. Immediately, a piece of music blared out ""Shumi Maritsa"". A choir then sang ""Kde domov muj"" to the endless pleasure of all of us, and especially of Bai Ganya, who praised the Czech people among us for having learned the voice of the Bulgarian folk song ""Gde j rodat mi"" quite well, only the words were pronounced a little unclearly, so it was not very understandable.",0,0,0,1,0,0,1
"My blood rushes to my head with shame, remembering the behavior we behaved at that first meeting. Imagine, gentlemen: the city has gathered, people from the villages have come to greet the Bulgarian brothers, they have brought music, a choir has come, a lot of girls have lined up with bouquets in their hands, waiting for the brothers to get off the train to greet them, to greet them with words, songs, music, and bouquets; and the “brothers” have put their heads out of the windows and are looking! Believe me, believe me, gentlemen! The windows of the carriages, you know, are narrow, one has put his head out, another is hunched over his shoulder, a third is sticking out only half of his distorted face with one eye and is looking! — Melt away! Oh, if only there was a one-minute photograph! — The greeters were stunned. They didn’t know what to do either — let’s get the bouquets! The music stopped, the choir stopped too, and silence and mutual looking ensued.",0,0,0,0,1,0,0
"At one point, Bai Gagno got out of the carriage. All the Czechs looked at him and made way for him to pass, and he passed... God! How important Bai Gagno passed through the midst of hundreds of eyes and hands that were holding out bouquets to him. He started with a whole handful and twisted his left mustache upwards, stuck out his elbows, coughed heavily and looked with one eye at the young lady who had brought her bouquet almost under his nose, looked at her and gestured with the fingers of his left hand, turned upwards, as if to say: ""Are you welcoming, young man, are you welcoming? You are doing well, welcome, I love you"" - and left, without doing her the honor of accepting her bouquet. The young lady embarrassedly withdrew her hand. A little later Bai Gagno appeared, buttoning up a part of her dress not quite gracefully. They made way for him again, he twisted his left mustache again, coughed again, cut himself with his fingers and climbed into the carriage. The locomotive screeched and we set off.",0,0,0,0,0,0,1
"Lest any of you think that I am exaggerating, that I am deliberately embellishing my story in order to caricature Bai Ganya, I will tell you that, on the contrary, I am omitting some things, because even now my heart aches when I recall them. For example, I was silent at the beginning about what our train looked like on the second day of our journey. I told you that our tourists had brought their infants with them; leaving aside the crying and screaming, I will tell you that the toilets had also become laundries where they washed the children's soiled shirts and panties, and the corridors of the carriages became drying rooms for this washing: they stretched out ropes and spread out the not-so-washed panties: they replaced the flags with which we were supposed to decorate our train; Instead of the tricolor - white, green and red - in our country, numerous bicolors - white and yellow - shone in the sun. These beauties adorned our train even when we stopped at stations in the Czech Republic and the people greeted us with music, songs, bouquets, and welcoming speeches by mayors and other representatives. These yellow-and-white flags fluttered on the ropes even when our host, Mr. Vasilaki, deafened the Czech listeners with his loud, sensitive speeches, and when Mr. Petko tickled the national pride of the fraternal Czech people at every station with his oratorical words, from which only the words were clearly audible to those standing further away: ""Brothers! Ivan Hus... Oh! Ivan Hus, brothers!"", and when Bai Ganyo, indignant that the speeches did not mention our historical giants, poked a teacher in the side with the words: ""Teacher, say something too, let's show them who we are, now is the time, say something about Philip Totya, about Kruma the Terrible, or sing a song..."" And the two-colored flags kept fluttering!...",0,0,0,0,0,0,1
"Our entire journey from the Czech border to Prague was a triumphal procession; whether near towns, villages, or through fields — wherever our train passed, hats were tossed in the air and endless ""nazdar!""s pierced the air.",0,0,0,1,0,0,1
"I noticed a woman worker in the field who, seeing the men waving and throwing hats, waved, waved her hands, then took off her scarf from her head, spun it in the air and screamed: ""Nazdaar!"" Another thing: we were passing by a town (I don't remember what it was called, and you'll remember, we were so shocked then), the streets were empty, the windows were empty, the trees, the fences, and even the eaves. So in this city, I remember, I noticed in one place, a new house was being built, almost finished, and the rafters of the roof were being thrown up, on the top of the roof was stuck a long pole, decorated with vegetables, and on top of it a flag (like in our country, when they build houses): several workers from above, seeing that all over the street from all floors they were waving towels and shouting ""nazdaar!"", ran along the rafters to the top of the roof, grabbed the pole with the flag and set off to pull it out to salute us, but, it turned out, it was firmly fixed - they could not pull it out, but they shook it in the foundation so much that it could wave with a small amplitude left and right. These two cases - with the workers in the field and with the carpenters on the roof - touched me to the highest degree. It wasn't like ours: ""The entire intelligentsia split the air with frenetic cheers,"" ""Today the entire people rejoice...""",0,0,0,0,0,1,1
"We arrived at the station in Prague. We didn't notice many people on the platform, there were only official greeters: the mayor's assistant, if I'm not mistaken, and the members of the exhibition committee. This meeting seemed dull to me; we were used to triumph! After all, the light bulb had a tail; people, more orderly, know that when 160 people get off the train, if there is an audience on the platform, they will mix, they will hear each other: it will become a mess of guests, hosts and luggage, so they left the landing empty and only one committee appeared to meet us. Greetings and speeches began again, on the one hand ""Brothers...! Bulgarians...! Great Slavs... Cyril Methodius"", on the other ""Brothers, we have come to learn from the great Czech people!""... on the third: ""Brothers! The great Ivan Hus!... Yes, brothers, Ivan Hus is great!"" And uncle Ganyo, for his part, is dissatisfied that only Cyril and Methodius are mentioned, and he pokes the teacher again: ""Say something, teacher, we don't have many of them, either. Tell us about Asparuha or take it, because he's blowing the trumpet - now is his time!...""",0,0,0,0,0,0,1
"Here they told us that we would all go to the city club ""Meshtanska Beseda"", and from there we would be distributed to our rooms. They ordered our luggage to be brought there. We set off. From the platform we entered the station hall and what did you see! World! Blackened by the world! You literally couldn't drop an egg. A strip in the middle, long enough for us to pass. Ladies lined up here and there with bouquets. All dressed festively. When a ""nazdar!"" rang out, when they started handing us bouquets and showering us with flowers, when we went out into the street and looked - oh my! - as far as our eyes could see: they had left only one strip for us, and everything was jammed with people and more rows of ladies, and more ""nazdaaar! nazdaaar! hurrah!"" - and more a shower of bouquets. - A royal meeting!... We sat down in carriages amidst the shouts and flowers and set off. Now, how gracefully we sat down and moved around with the household and the infants — I leave it to you to imagine! We were as if blown away by the unexpected grandiose meeting! We took off our hats left and right; then we remembered to take them off completely (for the record, we remembered a lot, huh! We understand these scoundrels, the labels!). A smile had frozen on my convulsively trembling lips and it seemed that I wanted to laugh, cry, and fall into the ground at the same time!",0,0,0,0,0,0,1
"We arrived at the ""Meschanska beseda"" and took the tables in the garden. We waited for our luggage to arrive and for them to assign us to our rooms. Several carriage drivers waited, poor things, for an hour around the gates to pay them, but many of our tourists did not find it necessary to pay. ""Big deal,"" said Bai Ganyo, ""what does it cost them to pay our carriage drivers? After all, we are Slavs! Here to show off our Slavicness, come on! How about that! All without money! With money and grandma, you know! Just one naked - nazdar""...",0,0,0,0,0,1,1
"The luggage arrived and they began to send us to our rooms. People took care to find us rooms. I won't tell you about the quarrels with the cab drivers, the waiters at the club, the stewards about the late or wrong exchange of luggage, the dissatisfaction with the rooms, the bargaining and so on. Let's move with you for a minute to our room (don't be afraid, madam). There we settled into a large room, four of us. We had all the comforts. Our room looked out onto the courtyard... On the opposite side rose the same number of floors. At one point, the maid who was walking us, Anushka, while removing the flower pots from the windows so that she could close them, suddenly turned to me and asked me in embarrassment, pointing with her eyes to the opposite windows: ""Please, sir, is that a Bulgarian?"" Just look at what he's doing! It's black!"" Vlasaty jako nejaky divoch! Ha-ha-ha-ha!",0,0,0,1,0,0,1
"I look in the indicated direction and what do I see? Bai Ganyo at the open windows, without lowering the curtains or blinds, freed from his outer clothes and at the moment when I looked, he was grinning at our maid and stroking his hairy breasts, it seems, he wanted to captivate her with this.",0,0,0,0,0,0,1
"The local newspapers that same day published greetings to the dear (and rightly so) guests — the Bulgarian brothers. The program according to which we would visit the exhibition and the sights of the city of Prague was also printed. Reports of our visits were printed: where we had gone, how we were greeted, how we were greeted, what we had replied to them. The name of our guide, Mr. Vasilaki, was ringing; he had earned this attention with his countless speeches. And I have the right to say what you will, but if it hadn’t been for Mr. Vasilaki to blind their eyes, we would have completely failed.",0,0,0,1,0,0,1
"At the entrance to the exhibition, we were met by members of the committee. And again speeches about the Czech people, about the Bulgarian people. Here, you see, they did not make the mistake of welcoming us as Serbs, which mistake, they say, happened at the entrance to the Plovdiv exhibition: the people of Sliven and Yambol were in constant antagonism - out of envy, out of rivalry, who knows what. The people of Sliven appear in front of the entrance to the Plovdiv exhibition, and one of the committee gives them a speech, thinking them to be people of Yambol, and praises them, praises them: ""The brave people of Yambol, the glorious people of Yambol!"" And the people of Sliven sweat, cough into their hands, blink... Picture!...",0,0,0,0,0,0,1
"We entered the exhibition. One of the committee took us for a quick general tour of the main departments. So who was he taking us? ""Our tourists—all English!... Once those people entered the botanical department—there was no way out!""",0,0,0,0,0,1,1
"""Ivancho, Ivancho, come, come here, look at that tulip, how big! Do you remember, your aunt has a tulip like that!"" one of them shouts from one side.",0,0,0,0,0,0,1
"""Marieke, Mariike, come, come here, look at the mimosa, this is a mimosa, do you see? Do you remember in the atlas I bought you for Easter?"" someone else calls from the other side.",0,0,0,0,0,0,1
"""Look at that, basil! T... t... t... The Czechs have basil too, bravo!"" says a third one, and they start looking at the basil.",0,0,0,0,0,0,1
"""And I don't see any geraniums here,"" says Uncle Ganyo in a disgruntled voice, ""they're just doing their job if they don't have geraniums! And-and, here! In the Balkans! Oh, his mother is old!""",0,0,0,0,0,0,1
And the committee member at this time is standing there like a thorn! They were waiting for the dear guests to introduce themselves!...,0,0,0,0,0,0,1
"I couldn't help myself, I left the botanical department and went to stare at the other pavilions. In my absence, the dear guests were photographed, and the next day the whole group appeared in an illustrated newspaper.",0,0,0,0,0,0,1
"They took us to Hradchany, where the palaces of the Czech kings are. They showed us various historical gems: the room where the council met and the beginning of the Thirty Years' War was decided; the window through which the Czech patriots were thrown into the abyss. They took us to the old town hall, to the old and new museums. They gave an opera in our honor at the Narodni divadlo, they gave a party at the ""Town Talk"". We went to Mr. Naprstka, a highly respected citizen, once compromised by the Austrian government, fled to America, made a fortune there, returned to Prague and now, surrounded by honors and respect, is engaged in philanthropy. He has his own museum and library. The owner welcomed us with all the cordiality and hospitality of a Slav. The most sincere speeches were made here. In one of the rooms there was a thick book in which visitors wrote their names. At one point, when many people had gathered around the book and everyone was rushing to grab the pen and immortalize their name, Uncle Ganyo pulled me by the sleeve and impatiently asked me: ""So what are they signing up for there?""",0,0,0,0,0,0,1
"Knowing in advance that no pretext for signing up would satisfy Uncle Ganya if it didn't lead to something for his godfather, I told him jokingly: whoever doesn't want to wander around the old parts of Prague any further can sign up in this book and have lunch at Pan Naprstka's.",0,0,0,1,0,0,1
"— Is that so? — shouted Bai Ganya. — Revenger them old people, give me the pen here! Give me, give me the pen quickly! Can't you do it with a pen? Give me, give me, I'm in a hurry! — and he began to use his elbows to make a way to the table on which the big book lay. They stepped on each other, jostled each other, began to take the pen from each other, dipped the book in ink, and finally Bai Ganya's trembling, hairy, and sweaty hand decorated one of the pages with two sonorous words: Ganyo Balkanski",0,0,0,0,0,0,1
Tsvetko told us that he did not want to continue his story.,0,0,0,0,0,0,1
"""Tell me something about the party. Didn't you say you were throwing a party in honor of the Bulgarians?"" one of the company asked.",0,0,0,0,0,1,1
"— I didn't go to that party. It was Bai Ganya. By the way, that day we went to a barbershop with Bai Ganya. He intended to captivate the Czech ladies that evening and took all possible measures in advance to appear in all his splendor: he bought a tie, cleaned up his decorations (what do you think, Bai Ganya!) and we went to the barbershop, because his hair and beard were quite overgrown. He sat down in the chair. The barber carefully tied him up and began his work. We spent almost an hour here. It wasn't so easy to please Bai Ganya.",0,0,0,0,0,0,1
"""Here, here; tell him here,"" and Uncle Ganyo points to his neck, ""here let him get a little hungry, let him get a little sharper with the razor. So tell him to open his eyes, not to cut any pimples, or the devil will take him.""",0,0,0,0,0,0,1
The barber sees through the mirror the angry expression on Bai Gany's sweaty face and looks at me in bewilderment.,1,0,0,0,0,0,0
"— What are you talking about? — he asks me humbly, thinking that he has made some mistake that is against the taste of Bai Ganya. — You tell him to put the talk aside now — Bai Ganya turns to me, and in such a tone as if he had bargained for me to be a translator. — Tell him to leave me a chin and make it sharper, like Napoleon's, you understand? And let him comb his moustache like that, so that it is bushy, like — heh, heh! — the Italian king's, heh-heh-heh! Have you seen him painted? He should make them like that! Tell him!",0,0,0,0,0,0,1
"I did not have the courage to translate literally the modest wish of Father Ganya; it would have put the barber in great difficulty: is it an easy task, with the help of a razor and a comb, to make someone resemble both Napoleon III and Humbert! And whom?",0,0,0,0,0,1,0
"The hairdo was over. Bai Ganyo took out his purse, twisted it around the string, opened it, reached down to the bottom, poured out a handful of coins, turned his back on us, rummaged, rummaged through the coins, chose one and handed it to the barber, but he handed it as if he wanted to say: ""Come on, let's go, I'll take it from you."" The coin was twenty kreuzers. But when he remembered that he might have been mistaken, and that they might not think him a simpleton, he gestured with his fingers to the barber, as if to say, ""Give me change."" The barber opened the drawer in a moment, threw the coin in there, chose two ten-kreuzer coins, slammed them angrily on the marble table, and disappeared through an inner door. The coins rolled to the ground. At first, Bai Ganyo seemed startled, a little surprised, but I couldn't grasp this impression, and he bent down, picked up the money, and said: ""Sad little Petko - his bag is empty! Come on, leave them! They only know how to pick! I know them! Slavs!... Boshlaf!...",0,0,0,0,0,0,1
