Source File,Content,Translated Content
01_aluda_ketelauri_ge.csv,"ვერ გავიმეტე მუცალი მარჯვენის მოსაჭრელადა, გული გამიწყრა, არა ჰქნა, რაც საქნელია ძნელადა: „დაე დააკლდეს სახელსა, მე გირჩევნივარ მრჩევლადა“.","I couldn't bear to cut off the right-hand man's waist, my heart ached, I didn't do what was difficult to do: ""Let him be cut off from the name, I advise you as a counselor."""
01_aluda_ketelauri_ge.csv,"ხევსურთა ახალ-უხლები გადაიქციან ტყემლადა, ავად შაჰხედნეს ალუდას, შაუძრახნიან ხმელადა: „მოკვდი, სიკვდილი გირჩევნავ, რა ხარ სიცრუის მთქმელადა; აიხსენ გველის-პირული, დიაცთ გადუგდე ცხემლადა; ფარი – ქსლის ჩასაბეჭავად, ხირიმ – გაუდვან გარადა; დამბაჩა გამაადგებისთ საბრუნლად, თითისტარადა! გამუქცევიხარ ქისტიშვილს, გადუქცევიხარ ქალადა. მაჰკალ, მარჯვენა არ მასჭერ, უკვენ მისდევდი მა რადა?!“","The young men of Khevsur will turn into a tkemla, the sick Shahkhedne's Aluda, the Shaudzrakhnian's Khmelada: ""Die, I prefer death to you, what a liar you are; Remember the snake-faced one, you are a corpse; A shield – to bind the net, Khirim – to break the guard; They will make me a truncheon, a finger-shaped one! You have escaped from Kistishvili, you have escaped from Kalada. Mahkal, you do not hold my right hand, why were you chasing me?!"""
01_aluda_ketelauri_ge.csv,"ზურგი აქციეს ალუდას პირითა ჯავრიანითა; თავ-თავის სახლებს მიჰმართეს ჭერხოთით კარიანითა. გაწირეს ქეთელაური გულითა ნარიანითა, სახელსა ალუდაისას იძახდენ ბრალიანითა.","They turned their backs on Aluda with their faces covered with mud; they headed for their houses with their roofs covered with doors. They sacrificed Ketela with their hearts burning with fire, and they called upon the name of Aluda with their guilt."
01_aluda_ketelauri_ge.csv,"შატილს მინდიაც მოიდა ზერდაგით რვალიანითა, წელზე ნარტყამის ფრანგულით, მკლავითა ფარიანითა, თორმეტის ქისტის მამკლავი შუბითა ტარიანითა. ირემს ჰგავ მინდის წითლაი შუბლითა მთვარიანითა.","Shatil's mind also came with a golden dagger, a belt around his waist, a shield on his arm, a twelve-piece quiver with a spear on its head. Mindi's face is like a deer, with a red moon on its forehead."
01_aluda_ketelauri_ge.csv,"ალუდას აუგს ეტყოდენ სიტყვითა შხამიანითა. იწყინა, შუბლი დაკეცა ნაოჭით ზარიანითა. – ნუ იტყვით ვაჟკაცის აუგს ენითა ქარიანითა. ადვილად მტერი მოგიკვდესთ, ადვილ გავიგო მართალი. ბევრ დაღონება არ გვინდა, ერთი დღის მეყოს საგძალი, გზა-კვალი არ ამერევა, ყოველ მხრივ ვიცი სავალი. დღესავ მოგივათ მინდია, მანამ დაბძანდეს მრავალი.","They spoke to the ear of Aluda with poisonous words. He felt sad, his forehead creased with a wrinkle. – Do not speak to the ear of a brave man with a windy tongue. It is easy for your enemy to die, it is easy for me to understand the truth. We do not want to be too much, I will have a day's rest, the path and the trail do not confuse me, I know the way in every direction. I will come to you today, I hope, before many are scattered."
01_aluda_ketelauri_ge.csv,"ქუსლი ჰკრა, წითლა გამალდა, ნიავქარივით მავალი.","The heel clicked, the red glow faded, moving like the breeze."
01_aluda_ketelauri_ge.csv,"III. დაბნელდა, წყალნი ტირიან, კალთა გვეხურვის ღამისა; დროა ვარსკვლავთა ჟიკჟიკის, მცვრევა ბალახზედ ნამისა, მკვდართ სულთ საფლავით გამოსვლის, დრო მათ სიმღერის წყნარისა.","III. It is dark, the waters are weeping, the night is closing in on us; it is the time for the stars to twinkle, for the dew to fall on the grass, for the souls of the dead to come out of the grave, for the quiet of their song."
01_aluda_ketelauri_ge.csv,"დევნი გამოვლენ კლდიდამა, ხევ-ხუვში ეხეტებიან. ყველამ ივახშმა და ახლა საძილედ ემზადებიან. – პურ მიირთვიო, – ალუდას და-დედან ეხვეწებიან. – მე პურ არ მინდა, დედაო, გული შამეკრა რადამე, წუხელ ცუდ სიზმრები ვსინჯე, რიგში ვიყოდი სადამე. წინ გვედვა მიცვალებული, ხევსურნ შაწყენით ისხდენა. სალაშქროდ დამზადებულნი, ზოგნი კარებზე იდგენა. მენაც იქ ვიყავ, ვსტიროდი, როგორც წესია კაცისა. გუმანი მქონდა სალაშქროდ, ხანიც მოვიდა წასვლისა.","The pursuers emerge from the cliffs, they wander through the ravines. Everyone has had dinner and is now getting ready for bed. “Eat some bread,” Aluda’s mother and father beg. “I don’t want any bread, mother, my heart is pounding, I had bad dreams last night, I was in line for a while. Ahead of us was a dead man, a raven sitting in mourning. Prepared for a hike, some of them were waiting at the doors. I was there too, crying, as is the custom of a man. I had a feeling I was going to hike, and the time had come to leave."
01_aluda_ketelauri_ge.csv,"ერთს წამს ხელ ვინამ დამტაცა, ტარი ჩამიდვა ხანჯრისა. შავხედენ, მუცალი იყო, ტანთ ეცვა ჯაჭვი რვალისა, გულზედ ემჩნივა ნიშანი მე-დ იმის ბრძოლის წამისა, ეფინა ნატყვიარშია ლეგა საფევი ბრძამისა. კლდედ იდგა, გაუტეხლადა, ცრემლ არ ჩამოსდის თვალისა.","At one point, someone grabbed my hand, and I put the hilt of my dagger in it. He was dark-skinned, bald, and wore a brass chain around his body. On his heart was a mark from that moment of battle, and his head was covered with bullets. He stood like a rock, unbroken, no tears fell from his eyes."
01_aluda_ketelauri_ge.csv,"„მინდა სიკვდილი, არ ვკვდები, მამკალო, მითხრა ხვეწნითა. თქვენ დაგრჩეს წუთისოფელი, მე კი წავიდე ქვეყნითა, დაძეღით, ხევსურთ შვილებო, ლაშქრობით, ხმლების ქნევითა“.","""I want to die, I won't die, Mamkalo,"" he told me, pleadingly. You will remain in this world, and I will go through the country, with a vengeance, sons of Khevsur, on a campaign, waving swords."""
01_aluda_ketelauri_ge.csv,"დავჯე, ჯამ ვინამ დამიდგა, კაცის ხორც იყო წვნიანი, ვსჭამდი, მზარავდა თუმცაღა კაცის ხელ-ფეხი ძვლიანი. რასა ვსჩადიო, ვსჯავრობდი, უმსგავსი, შაჩვენებული.","I sat down, someone brought me a bowl, the human flesh was juicy, I ate it, it made me sick, although the human hands and feet were bony. What was I doing, I was walking, incomparable, shown off."
01_aluda_ketelauri_ge.csv,"„ჭამეო, – რამამ მიძახა, ნუ ჰხდები გაშტერებული: კიდევ მიმირთვით ალუდას წვენ-ხორცი გაცხელებული“. მიმატეს კაცის ულვაშით წვენ-ხორცი შანელებული…","“Eat,” Rama called to me, “don’t be mad: serve me some more Aluda’s juice and meat, heated.” They brought me juice and meat, seasoned with a man’s mustache…"
01_aluda_ketelauri_ge.csv,"სიზმართ დამტანჯეს, იმით ვარ გუნება-აღელვებული.","I was tormented by a dream, and I am so upset about it."
01_aluda_ketelauri_ge.csv,"IV. თენდება, მთის წვერნ დაწითდენ, ნისლნი აგროვდენ მთებზედა. დგება, იღვიძებს სოფელი, მგზავრი მიდ-მოდის გზებზედა. სოვნი სამგზაგროს წავიდენ, მთა-ბარს მაავლეს თვალია; რამდენს ფრაშ-ფრაშში არიან, ცას ვერ გაავლეს კვალია!","IV. It is getting dark, the mountain tops are red, the mists are gathering on the mountains. The village is waking up, the traveler is coming and going on the roads. The owls have gone on a journey, the mountain-bar is their eyes; How many are in the dust, the sky is unable to trace them!"
01_aluda_ketelauri_ge.csv,"ვინ მოდის წითლის ცხენითა, გამაიარა წყალია? – მოხველ მშვიდობით! – მინდიას ხევსურთა შაუძრახნიან. – რა მაიტანე ამბავი? – შორითვე დაუძახიან.","Who is coming on a red horse, has the water passed me? – Welcome! – The Khevsurians of Mindia are shouting. – What news have you brought me? – They call from afar."
01_aluda_ketelauri_ge.csv,"– ახლებო, სისხლი გიფუისთ, სჭრითა და ჰკერავთ გულითა, გულს ათრევინებთ გონებას, თავს აჭრეინებთ ცულითა, ადვილ ვერ იცნობთ ვაჟკაცსა მის ვაჟკაცურის რჯულითა! ერთურთს ნუ დააჩაგვრინებთ, გული-დ გონება ძმანია. მართალი არი ალუდა, თავს არ დამექცნენ ცანია! თუ არა გჯერათ, ქისტისა, აი, მოჭრილი მკლავია. ენა ქარქაშში გეჭიროსთ, ადვილ ნუ იტყვით სიტყვასა, ადვილ ნუ იტყვით ვაჟკაცზე, არა ვარგაო, იმასა! ხელი ალუდას მიართვის: – წაიღ, მიაკარ ქავადა!","– My friends, you are bleeding, you are cutting and sewing with your heart, you are dragging your heart with your mind, you are chopping your head with an axe, you cannot easily recognize a brave man by his bravery! Do not oppress each other, the heart and mind are brothers. Aluda is right, do not attack me! If you do not believe me, Kistisa, here is a severed arm. Hold your tongue in a knot, do not easily say a word, do not easily say about a brave man, it is not right, that's it! He holds his hand to Aluda: – Take it, take the sword!"
01_aluda_ketelauri_ge.csv,"– თუ ხელის მოჭრა მდომიყო, გან ვერ მოვსჭრიდი თავადა? ვერ გიქნავ კარგად, მინდიავ, საქმე მოგირთავ ავადა; რაად მინდარის, ვერ მიხმლობს, არ გამოდგება ფარადა; მთაში წავიღო, არ მითიბს, არც მარგებს თივის კავადა. წაიღე, თუ გწამ უფალი, ნუღარ მაჩვენებ თვალითა. კაის ყმის მარჯვენა არი, გული მეწვება ბრალითა. რაად სწყრებიან ხევსურნი, რადა ტყვრებიან ჯავრითა?! მტერს მოვკლავ, კიდევ არ მოვსჭრი მარჯვენას მაგათ ჯაბრითა! „წესი არ არის მტრის მოკვლა, თუ ხელ არ მასჭერ დანითა“. ვაი ეგეთას სამართალს, მონათლულს ცოდვა-ბრალითა!","– If I were to cut off your hand, why wouldn’t I cut it off, my lord? You can’t do it well, my lord, I’ll make you a sick man; Why do you think that Mindaris, he can’t catch me, the veil won’t work; I’ll take him to the mountains, he won’t feed me, nor will he feed me a haystack. Take him, if you believe in the Lord, don’t show me your eyes again. The right hand of a servant is mine, my heart burns with guilt. Why are the Khevsurs crying, why are they throwing themselves with a javelin?! I will kill the enemy, I won’t cut off the right hand with those javelin! “It is not the custom to kill an enemy unless you hold his hand with a knife.” Woe to such justice, baptized with sin and guilt!"
01_aluda_ketelauri_ge.csv,"V. ჟამი მოვიდა საუფლო. ხალხი ხატობას დიოდა: უნდა აცნობონ ბატონსა, ვისაც კი რამა სტკიოდა. მოქუჩდა ქალი და კაცი სახვეწრით ცხვრით და ხარითა; მიართმევდიან ბატონსა სახვეწარს ბეღლის კარითა.","V. The hour of the Lord has come. The people are going to the temple: they must inform the Lord, who is in pain. A woman and a man are gathered with a beggar, with sheep and oxen; they bring the beggar to the Lord through the barn door."
01_aluda_ketelauri_ge.csv,"ეს ვინღა მოდგა, ნისლივით, თითბრით ნაზიკის ხმალითა? ხევის ბერს აძლევს მოზვერსა, დადგა დახრილის თავითა.","Who is this that has come, like a mist, with a thin sword in his hand? He gives the ravine monk a bow, he stands with his head bowed."
01_aluda_ketelauri_ge.csv,"– ვის ამწყალობნებ, ალუდავ, ამა კურატით შავითა? – ჰკითხავს ალუდას ხუცესი გადაწეულის მკლავითა. დიდია ჩვენი ბატონი, გუდანის ჯვარი თავითა, საყმონიც ძლიერნი ჰყვანან, ღვთითა და ღვთისა ძალითა. კარგი ყმა უყვარს ბატონსა, წყალობა ემეტებისა; ვაჟკაცნი იმედიანნი ჩვენს ბატონს ებედებისა. მითხარ სახელი, ვის სწირავ, იმასამც შაეწირება. – ხანჯარს აიძრობს, დიდების სათქმელად დაეღირება.","– Whom do you show mercy to, Aludav, with this black robe? – Aludav asks the priest with his outstretched arm. Our master is great, the cross of the threshing floor is his head, and the three servants are strong, by God and God's power. A good servant is loved by the master, mercy is bestowed upon him; brave men hope in our master's mercy. Tell me the name of whom you are sacrificing, and that person will be sacrificed to. – He raises his dagger, and he stands up to speak his praises."
01_aluda_ketelauri_ge.csv,"– ეგ სამხვეწროა, ბერდიავ, ძოღან მოკლულის ქისტისა. მუცალს ეტყოდენ სახელად, მაუნათლავის შვილისა. კარგადაც დამიწყალობნე, გამიმეტებავ მისთვინა, როგორც უნდომლად მოკლულის თავის ლამაზის ძმისთვინა.","– That is a beggar, Berdyaev, the son of the murdered Dzogan. They called him Mutsal, the son of the godfather. Have mercy on me, I will forgive him, as I have forgiven the beautiful brother of the murdered."
01_aluda_ketelauri_ge.csv,"– გაურჯულებულს არჯულებ, შენ ეგ არ შაგიხდებისა, ქისტისად საკლავის დაკვლა კარგად არ მოგიხდებისა. მამით არ მოდის ანდერძი, პაპითა-დ პაპის-პაპითა, გონთ მოდი, ქრისტიანი ხარ, ურჯულოვდები მაგითა; ეშმაკს ნუ მისდევ… ეგ სიტყვა როგორ ამოგცდა ბაგითა?! რამდენ სხვა მაჰკალ, შენს ქავზე ხელებ ჯღრდესავით ჰკიდია, ზოგი ლეკისა, სხვა ქისტის, მარჯვენეების ხიდია; ციკანიც არვის დაუკალ, განღამც კურატი დიდია. როგორ ვახვეწო უფალსა ძაღლი, ძაღლების ჯიშისა, მანამ სჯობს ცანი დამექცნენ, ზურგი გამისკდეს მიწისა, ან თუ ზღვამ დამნთქას უძირომ, სადილი ვსჭამო ქვიშისა! ფერი ედება ბერდიას, ფერი სხვა-რიგის შიშისა.","– You are a fool, you don’t do that, it doesn’t suit you to slaughter a slaughtered animal like a cistern. A will doesn’t come from your father, from your grandfather, come to your senses, you are a Christian, you are a cistern; don’t follow the devil… How did that word escape your lips?! How many other cisterns, your hands hang like a thorn on your head, some are for the lek, others for the cistern, the right-wingers; you have not killed a gypsy, the night is a big cistern. How can I beg the Lord for a dog, a breed of dog, before the sky falls on me, my back breaks off the earth, or if the sea falls on me without sleep, I eat my dinner on the sand! The color is like a bird, the color of a different kind of fear."
