Source File,Content
08_ge_original_IPN_news.csv,"It should be taken into account that such wine, through its organoleptic characteristics and taste qualities, has an overall impact on the reputation of Georgian wine both in domestic and international markets. In order to regulate this issue, it is important to introduce a new category — ‘natural wine’ instead of ‘home wine’ — which will not be subject to mandatory organoleptic testing only if it is produced in a small winery and if the label includes a specific mark designated for natural wine, ensuring that consumers are properly informed about the product."
08_ge_original_IPN_news.csv,"At the same time, it is important to maintain the quality and reputation of Georgian wine on both domestic and international markets. Accordingly, to ensure the supply of high-quality products to consumers, it becomes necessary for all categories of wine — both for export and for the local market — to be subject to organoleptic inspection."
08_ge_original_IPN_news.csv,"Based on the above, in order to regulate the issue and introduce appropriate mechanisms, it is considered advisable to introduce labeling for alcoholic beverages and to expand the scope of organoleptic inspection,” the Ministry of Environmental Protection and Agriculture explains in the explanatory note attached to the draft law."
09_ge_original_IPN_news.csv,IPN_news9
09_ge_original_IPN_news.csv,"Grigol Gegelia – The summoning of Herczyński is another clear proof that this government always serves anti-Georgian goals and aspirations (27.04.2026, 12:20)"
09_ge_original_IPN_news.csv,"The summoning of Herczyński is another clear proof that this government always serves anti-Georgian goals and aspirations, Grigol Gegelia, Foreign Secretary of the Lelo-Strong Georgia, stated regarding the summoning of EU Ambassador Pawel Herczyński."
09_ge_original_IPN_news.csv,"According to Gegelia, at a time when the ambassadors of Iran and Hungary have not been summoned by the Foreign Ministry, the summoning of representatives of Georgia’s strategic partners shows that the Georgian Dream government serves to harm the country’s strategic interests."
09_ge_original_IPN_news.csv,"""At a time when the Iranian ambassador has not been summoned and has not been questioned about why he threatened the Georgian people with such language, at a time when the Hungarian ambassador has not been summoned and has not been asked about the Russian spy who worked in Georgia for 4 years, what we were dealing with, whether Hungary was informed and how we should perceive it, that under Hungarian diplomatic cover he was working in this city, most likely, a Russian spy, and in such a situation, Botchorishvili gives herself the right to attack all the ambassadors who are representatives of this country's strategic partner state. Whether it is because of the statement made at Ilia State University or because of elementary pro-democracy statements, she summons the ambassadors of those states that are the most important strategic partners of our country to resolve the case. This clearly proves that the so-called government is a hostile government of Georgia, which does everything to undermine the national interests of our country, to harm domestic and foreign political interests,"" Grigol Gegelia said."
09_ge_original_IPN_news.csv,"The EU Ambassador to Georgia, who opened a documentary photo exhibition “Georgia in Focus” in Brussels at the European External Action Service, noted that Georgia is no longer on the right trajectory. According to the ambassador, the government has chosen an alternative, authoritarian model and is distancing Georgia from the European Union. “Georgia is at a crossroads. Georgia’s future has not yet been written, but what will be decided in the coming weeks and months will determine whether Georgia belongs to the family of European countries, based on democracy, the rule of law and human rights, or, unfortunately, returns to its dark past. My main message to the Georgian people is “do not lose hope”. We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, corruption. This is not the future they deserve. As soon as the government expresses a desire to cooperate with us, we will do everything to help Georgia become a member of the European Union,” Herczyński was quoted as saying by Negtazeti."
09_ge_original_IPN_news.csv,"Following this statement, the EU Ambassador has been summoned to the Ministry of Foreign Affairs of Georgia."
10_ge_original_IPN_news.csv,IPN_news10
10_ge_original_IPN_news.csv,IPN_news10a
10_ge_original_IPN_news.csv,"Shalva Papuashvili - Some European bureaucrats don't understand geography, they think that you can jump over Georgia and connect Europe with Asia - no one has ever won a fight with geography (06.05.2026,  17:46)"
10_ge_original_IPN_news.csv,"Some European bureaucrats think that they can jump over Georgia and connect Europe to Asia like that - no one has ever won a fight with geography! - this was stated today by the Chairman of the Parliament, Shalva Papuashvili."
10_ge_original_IPN_news.csv,"According to Papuashvili, “those bureaucrats who think that they can achieve something by bypassing Georgia and not seeing Georgia will once again lose to geography.”"
10_ge_original_IPN_news.csv,"“Centuries have been like this - the Silk Road did not pass through here in vain... It passed because then, as now, it was the shortest and safest connecting route between Europe and Asia. Some bureaucrats do not understand geography. As we saw in one of the stories before, among them, the French Minister of European Affairs could not find Iran on the map. They also cannot find where Georgia is. Some European bureaucrats think that they can jump over Georgia and connect Europe to Asia like that - no one has ever won a fight with geography,” said Shalva Papuashvili."
10_ge_original_IPN_news.csv,IPN_news10b
10_ge_original_IPN_news.csv,"Shalva Papuashvili - In the form of the European Parliament, we have the reincarnation of the Congress of People's Deputies of the Soviet Union, while we think in a European way, as a democratic country, and there is a value gap between us (06.05.2026, 18:08)"
10_ge_original_IPN_news.csv,"In the form of the European Parliament, we have the reincarnation of the Congress of People's Deputies of the Soviet Union. There is a value gap between us. The Georgian people have nothing in common with people with a Soviet mentality, Gorbachev's comrades-in-arms and people distinguished by fascist statements, - the Chairman of the Parliament, Shalva Papuashvili, told journalists in response to a question on the report on Georgia adopted by the European Parliament's Committee on Foreign Affairs."
10_ge_original_IPN_news.csv,"As Papuashvili noted, the Georgian side has less and less to talk about with the European Parliament."
10_ge_original_IPN_news.csv,"“We see that we have less and less to talk to these people. We are at two different poles in terms of values. In the form of the European Parliament, we have the reincarnation of the Congress of People’s Deputies of the Soviet Union, in the full sense of the word, with everything - aesthetics, with the Russian accent of Rasa Juknevičienė, absolutely everything - it is already a complete reincarnation of the Congress of People’s Deputies, while we think in a European way, we think as a democratic country, so there is a value gap between us."
10_ge_original_IPN_news.csv,"This institution of the European Union must be qualitatively changed so that the Georgian Parliament and Georgia can have any kind of relationship with it. Georgians have nothing in common with people with a Soviet mentality, Gorbachev’s comrades and people distinguished by fascist statements,"" Papuashvili said."
10_ge_original_IPN_news.csv,IPN_news10c
10_ge_original_IPN_news.csv,"Shalva Papuashvili - Zelensky has included the Georgian Prime Minister in the sanctions list and now he had to go and talk to him - this shows how wrong the Ukrainian government's policy towards the Georgian people was (05.05.2026, 15:20)"
10_ge_original_IPN_news.csv,"""I think the initiative taken by President Zelensky to meet with the Georgian Prime Minister shows that any policy that is inherently unjust is doomed to failure,"" said Shalva Papuashvili, the Speaker of the Georgian Parliament.­"
10_ge_original_IPN_news.csv,"According to him, the Ukrainian President has put Georgian Prime Minister Kobakhidze on the sanctions list and now he had to go and meet with him."
10_ge_original_IPN_news.csv,"“I think this itself speaks to how wrong the policy of the Ukrainian government was towards the Georgian people and gives me hope that this is a sign of rethinking, that acting against the Georgian people does not yield results and betting on the forces that are fed by the betrayal of the Georgian people will not bring good results. Once again, we have always said, and not only in relation to Ukraine, but also in relation to all those countries and governments that are engaged in various unfair policies towards the population of Georgia, that we remain in the format of unilateral friendship, which means that we are right in these relations. Whoever took the wrong step towards Georgia will ultimately, hopefully, realize the error of their step. We are always ready to reconsider all these relations."
10_ge_original_IPN_news.csv,"For more than 4 years, unfortunately, we have seen a policy from the Ukrainian government that is not only directed against the Georgian people, but does not serve the interests of the Ukrainian people either. We have always emphasized that Georgia and the Georgian government have always supported the Ukrainian people and Ukraine, there is no resolution that we have not supported. If anyone has a step to take and to correct, it is the Ukrainian government."
10_ge_original_IPN_news.csv,"When you impose sanctions on government representatives who stand by your country and people, this is anything but an expression of gratitude. As for other behaviors, all of us were witnesses to all this, we saw it with our own eyes and heard it with our own ears when President Zelensky directly demanded that the Georgian government organize fighters and send them to fight in Ukraine, thus openly engaging, as a party, in the Russian-Ukrainian war. This is called “drag into war” in Georgian, I don’t know what they call it in Ukrainian,” Papuashvili said."
10_ge_original_IPN_news.csv,IPN_news10d
10_ge_original_IPN_news.csv,"Shalva Papuashvili - It is symbolic that a few days before May 9, Juknevičienė, who is distinguished by her fascist statements, is the author of the resolution - the European Parliament presents itself as the successor to the People's Congress of the Soviet Union (05.05.2026, 15:15)"
10_ge_original_IPN_news.csv,"In a few days we will have another celebration of the Victory over Fascism Day and it is symbolic that a few days before May 9, Juknevičienė, who is distinguished by her fascist statements towards the Georgian people, is the author of this resolution, - said the Chairman of the Parliament of Georgia, Shalva Papuashvili."
10_ge_original_IPN_news.csv,"As Papuashvili noted in response to a question on the report on Georgia adopted by the European Parliament's Committee on Foreign Affairs, the European Parliament once again confirms that day by day it is establishing itself as the ""successor of the All-Union Congress of People's Deputies of the Soviet Union""."
10_ge_original_IPN_news.csv,"“As for the next hostile report or resolution against the Georgian people that is being prepared, there is nothing new in this. The European Parliament once again confirms that it is establishing itself day by day as the successor of the All-Union Congress of People's Deputies of the Soviet Union. It is presenting itself as the successor of the All-Union Congress of People's Deputies of the Soviet Union. Which is not surprising considering that we see Soviet citizens in the ranks of the European Parliament, representatives of the Soviet nomenclature or elite who are ensconced in the European Parliament. I mean representatives of the Baltic states and some countries of Eastern Europe. Just as the All-Union Congress in Moscow made hostile decisions regarding Georgia, the Brussels All-Union Parliament is making such hostile decisions today."
10_ge_original_IPN_news.csv,"The author of this resolution report is Juknevičienė, who is distinguished by her fascist statements against the Georgian people, which is noteworthy. In a few days we will have another celebration of Victory Day over Fascism and it is symbolic that a few days before May 9, a person, Juknevičienė, who is distinguished by her fascist statements towards the Georgian people, is the author of this resolution”, said Papuashvili."
10_ge_original_IPN_news.csv,"In addition, according to Papuashvili, “Brussels and foreign funding are the ones who are killing free media in Georgia, subjugating the media for their own propaganda.”"
10_ge_original_IPN_news.csv,"As for the question related to the revision of visa-free travel, does the “Georgian Dream” feel responsible for this? According to the Speaker of the Parliament, “Mikheil Saakashvili’s fan club will threaten the Georgian people with various tools.”"
10_ge_original_IPN_news.csv,"“As for the European Parliament, Mikheil Saakashvili’s fan club should not talk to us about any values, any rules, any laws, these are Mikheil Saakashvili’s fan club and that says it all."
10_ge_original_IPN_news.csv,"When you are a member of the fan club of a dictator, a torturer, a corrupt person, this is a verdict."
10_ge_original_IPN_news.csv,"It is understandable that Mikheil Saakashvili’s fan club will threaten the Georgian people with various tools. There is nothing surprising in this. They will not succeed. They will not accept the main thing, that the Georgian people act according to their political agenda."
10_ge_original_IPN_news.csv,"They are not interested in Georgian journalism, nor in the well-being of the Georgian people, the only thing that Juknevičienė and people with similar obsessive thoughts are interested in is to use Georgia as a weapon against Russia. We are seen as a weapon against Russia, they cannot serve any other purpose in our people”, said Shalva Papuashvili."
10_ge_original_IPN_news.csv,IPN_news10e
10_ge_original_IPN_news.csv,"Shalva Papuashvili - Today's fractured international system is characterized by geopolitical tension, economic uncertainty, and changing security dynamics (07.05.2026, 14:08)"
10_ge_original_IPN_news.csv,"It is a great honor for me to participate in the discussion on parliamentary diplomacy within the framework of the first Summit of Presidents and Speakers of Parliaments of the members and partner countries of the Parliamentary Assembly of the Mediterranean. Georgia’s historical ties with the Mediterranean region go back thousands of years, and we are pleased to continue this tradition since we officially gained independence 35 years ago, - the Speaker of the Parliament of Georgia, Shalva Papuashvili, said in his speech at the first Summit of Presidents and Speakers of Parliaments of the members and partner countries of the Parliamentary Assembly of the Mediterranean (PAM)."
10_ge_original_IPN_news.csv,"As Shalva Papuashvili noted, today’s fractured international system is characterized by geopolitical tensions, economic uncertainty, and changing security dynamics."
10_ge_original_IPN_news.csv,"He said that society is witnessing the breakdown of the rules-based international order, which is an alarming process and calls into question the foundations of stability, cooperation and trust between states."
10_ge_original_IPN_news.csv,"“It is a special honor to address you from the position of President of PABSEC, which gives me the opportunity to voice the voice of parliamentarians from the countries of the Black Sea region. Today, our region is at the epicenter of global instability - the ongoing Russia-Ukraine war, which has been going on for more than four years."
10_ge_original_IPN_news.csv,"How can parliamentary diplomacy contribute to regional peace and interregional cooperation? While global organizations fail to achieve results, regional formats have a unique opportunity to change reality for the better: we are united by common pragmatic interests, which are directly delegated to us by our populations, because parliaments directly express the will of the people."
