Source File,Content,Translated Content
01_bai_ganyo_sets_off_bul.csv,"– Ти не ходи ли, бай Ганьо, да се разходиш, да видиш Виена?","– Aren't you going, Uncle Ganyo, to take a walk, to see Vienna?"
01_bai_ganyo_sets_off_bul.csv,"– Какво ще й гледам на Виената, град като град: хора, къщи, салтанати. И дето отидеш, все гут моргин, все пари искат. Защо ще си даваме паричките на немците – и у нас има кой да ги яде...","– What am I going to do with Vienna, a city like any other: people, houses, palaces. And wherever you go, they always ask for money. Why should we give our money to the Germans – and there are people here who can eat it..."
02_bai_ganyo_at_the_opera_bul.csv,"Аз склоних бай Ганя да се разходим до операта и да си вземем билети за вечерта. Даваха балета „Рuрреnfее“ и не помня още какво. Минахме гръцкото кафене, завихме към кафе „Мендл“, дето се събират българите, и се упътихме към църквата „Св. Стефан“. Тук на площада поканих бай Ганя да се отбием в една сладкарница, като не предполагах, че характерът на Дон Жуан може да влезе под кожата на бай Ганя. Но цивилизацията какви чудеса не прави! Трябва да ви кажа, че аз се учех тогава във Вена; бях си ходил по ваканциите и се връщах сега, та по пътя за Вена се запознахме с бай Гaня. В тази сладкарница аз ходех често и много добре се познавах с касиерката, една хубавичка и весела мома, весела, но се държеше добре и не допущаше волности. И представете си, господа, влизаме ний с бай Ганя в сладкарницата, приближаваме се до бюфета, момата ме поздравява весело с добре дошъл, аз й отговарям с някои игриви любезности и се връщам да си избера нещо сладко и в това време един негодующ писък оглуши цялото заведение...","I persuaded Bai Ganya to walk to the opera and get tickets for the evening. They were performing the ballet ""Ruppenfeh"" and I don't remember what else. We passed the Greek cafe, turned into the ""Mendl"" cafe, where the Bulgarians gather, and headed for the ""St. Stephen"" church. Here in the square I invited Bai Ganya to stop by a pastry shop, as I had no idea that the character of Don Juan could get under Bai Ganya's skin. But civilization works wonders! I must tell you that I was studying in Vienna at the time; I had gone there during the holidays and was just returning, so on the way to Vienna we met Bai Ganya. I went to this pastry shop often and got to know the cashier very well, a pretty and cheerful girl, cheerful, but she behaved well and did not allow liberties. And imagine, gentlemen, we enter the pastry shop with Uncle Ganya, we approach the buffet, the girl greets me cheerfully with a welcome, I answer her with some playful pleasantries and go back to choose something sweet, and at that moment an indignant scream deafens the entire establishment..."
02_bai_ganyo_at_the_opera_bul.csv,"– Какво стана, бай Ганьо, ти ли й направи нещо? – извиках аз тревожно и сърдито.","“What happened, Uncle Ganyo, did you do something to her?” I shouted anxiously and angrily."
02_bai_ganyo_at_the_opera_bul.csv,"– Не съм бе, брате, какво съм и направил – отговори сплетено бай Ганьо с разтреперан глас.","""I didn't, brother, what have I done?"" replied Uncle Ganyo in a shaky voice."
02_bai_ganyo_at_the_opera_bul.csv,"Момата, разсърдена до висша степен, с пламнало лице, с висок глас ми разправи, че бай Ганьо я оскърбил с действие, похванал я и не само я похванал, ами си извъртял и ръката със стиснати зъби. Тя искаше да вика полицейския. Скандал!","The girl, extremely angry, her face red, told me in a loud voice that Uncle Ganyo had insulted her with an act, grabbed her and not only grabbed her, but also twisted his arm with clenched teeth. She wanted to call the police. Scandal!"
02_bai_ganyo_at_the_opera_bul.csv,"– Скоро да се махаш оттук, бай Ганьо; ако те свари полицейският, работата ти е спукана, върви нагоре, аз ще те стигна - извиках аз с престорено негодувание и малко остана да се изсмея, като гледах трагикомичната фигура на бай Ганя.","""Get out of here soon, Uncle Ganya; if the police catch you, your job is done for, go upstairs, I'll catch up with you,"" I shouted with feigned indignation and almost burst out laughing, looking at Uncle Ganya's tragicomic figure."
02_bai_ganyo_at_the_opera_bul.csv,"– Какво ми се пери! – каза с кураж бай Ганьо на излизане. – Санким честна ли е? Знам ги аз тукашните жени. Покажи и кесията – изведнъж гут моргин, ама не е прост бай ти Ганьо!...","– What's wrong with me! – said Bai Ganyo with courage on the way out. – Is Sankim honest? I know the women here. Show me the purse – suddenly I'm hungry, but it's not simple, Bai Ganyo!..."
02_bai_ganyo_at_the_opera_bul.csv,"Съдено ми било впечатленията на тоз ден да приключа с още едно приключение, героят на което беше пак нашият бай Ганьо. В операта даваха, както ви казах, балета „Рuрреnfее“. Ние заемахме седалища в партера. Театърът беше пълен. Бай Ганьовите бозави дрешки се хвърляха в очи като контраст с общия тъмен фон на костюмите. Дигна се зaвесата. Тишина – мъртва. Всички вперили очи на фантастично декорираната сцена. Аз сещах, че от дясната ми страна бай Ганьо нещо шава, пъшка, но не мога да си откъсна очите от сцената: картините на балета постоянно се меняваха по движението на магически жезъл, разни групи балерини явяват се, изчезват; на сцената ту мрак, ту едноцветна, ту разноцветна светлина – феерия! От общата група на балерините се отдели една, пристъпи с дребни бързи крачки към авансцената, спря се, подскочи и заплава из въздуха, подпряна само на връхчеца на едната си нога... В същия този момент зад гърба ми едно истерическо ха-ха-ха-ха! разцепи въздуха. Обръщам се наляво – всички редове зад мене се кискат и сочат нещо от дясната ми страна. Моментално ми мина нещо недобро през ума. Обръщам се към бай Ганя... Боже! Какво виждам! Бай Ганьо се съблякъл по ръкави и си разкопчал жилетката, която го стяга от натъпканите в пояса му мускали: един от служителите на театъра го хванал с два пръста за ръкава и му прави с глава съвсем недвусмислени знакове да поизлезе вън; бай Ганьо се облещил насреща му и му отговаря също със знакове – „санким, кого ще уплашиш?“ Този именно бабаитски момент изтръгва истерическия смях у едно момиченце, което седеше зад нас, и този смях зарази целия театър. Картина! И представете си, господа, погледвам, потънал от срам, към ложите – като че ме теглеше някой да погледна – и очите ми се срещат с устремените към мене очи на цяло едно познато немско семейство, в което яз бях много добре приет, и в техните очи прочетох искрено съжаление за моето отчаяно положение. А в това време бай Ганьо ме теглеше енергически за ръкава:","I was destined to end my impressions of that day with another adventure, the hero of which was our Mr. Gagnot again. As I told you, the ballet ""Ruppenfee"" was being performed at the opera. We took seats in the ground floor. The theater was full. Mr. Gagnot's dark clothes were striking in contrast to the general dark background of the costumes. The curtain rose. Silence - dead. Everyone's eyes were fixed on the fantastically decorated stage. I felt that Mr. Gagnot was stirring something, groaning, to my right, but I could not take my eyes off the stage: the ballet scenes were constantly changing according to the movement of a magic wand, various groups of ballerinas appeared, disappeared; on the stage there was now darkness, now monochromatic, now multi-colored light - a fairy tale! One of the ballerinas separated from the general group, took small, quick steps towards the proscenium, stopped, jumped and floated through the air, supported only by the tip of one leg... At that very moment, behind me, a hysterical ha-ha-ha-ha! split the air. I turn to the left - all the rows behind me are giggling and pointing to something on my right. Something bad instantly crossed my mind. I turn to Bai Ganya... God! What do I see! Bai Ganya took off his sleeves and unbuttoned his vest, which was tightening him from the muskets stuffed into his belt: one of the theater employees grabbed his sleeve with two fingers and made completely unambiguous signs with his head for him to come out; Bai Ganya turned to face him and also answered him with signs - ""Sankim, who are you going to scare?"" This very Babaite moment elicited hysterical laughter from a little girl sitting behind us, and this laughter infected the entire theater. A picture! And imagine, gentlemen, I look, overcome with shame, towards the boxes – as if someone was pulling me to look – and my eyes meet the eyes of an entire familiar German family, in which I was very well received, and in their eyes I read sincere pity for my desperate situation. And at that time, Uncle Ganyo was pulling me energetically by the sleeve:"
02_bai_ganyo_at_the_opera_bul.csv,"– Хайде бе, хайде да си излезем, остави ги тези чифути – ще ми се паднат те на ръка, чакай!...","– Come on, let's go out, leave these Jews alone – they'll fall into my hands, wait!..."
03_bai_ganyo_at_the_baths_bul.csv,"– Чакайте, аз да ви разкажа мойта среща с бай Ганя - обади се Стойчо.","""Wait, let me tell you about my meeting with Uncle Ganya,"" Stoycho said."
03_bai_ganyo_at_the_baths_bul.csv,"– Хайде, разказвай – извикахме всинца, защото знаем, че Стойчо умее да разказва таквизи   к о м е д и и.","“Come on, tell me,” we all shouted, because we know that Stoycho knows how to tell such comedies."
03_bai_ganyo_at_the_baths_bul.csv,"– И това беше във Вена. Седя си една сутрин в кафенето, у Мендля, поръчал съм си чай и взех да прегледам нашите български вестници. Бях се вдълбочил в една много интересна статия, в която се разправяше начинът, по който конституцията може хепидже да се покътне, даже съвсем да се разглоби и пак да си бъде   н е п о к ъ т н а т а...   Чета си така, увлякъл съм се; по едно време като кресна над ухото ми едно: „О-о-о! Добър ден!“ – и една потна ръка сграбчи десницата ми. Дигам си очите: един широкоплещ, черноок, чернокос и даже чернокож господин, със засукани мустаки, със скулесто лице, с бръсната поникнала брадица, облечен (в какво мислите?) в редингот, незакопчан, под жилетката му два-три пръста червен пояс, с бяла (по нашенски бяла) риза, без вратовръзка, с черно, накривено калпаче, с ботуши и един врачански бастон под мишница. Млад човек: да има, да има най-много тридесет години.","– And that was in Vienna. One morning I was sitting in the cafe, at Mendel's, I ordered tea and started to look through our Bulgarian newspapers. I had delved into a very interesting article, which told the story of how the constitution can be happily folded, even completely disassembled and still be intact... I was reading like that, I got carried away; at one point someone shouted in my ear: ""Oh-oh-oh! Good day!"" – and a sweaty hand grabbed my right hand. I look up: a broad-shouldered, black-eyed, black-haired and even black-skinned gentleman, with a curled mustache, a high-cheeked face, a shaved, sprouting beard, dressed (what do you think?) in a frock coat, unbuttoned, with a red belt two or three fingers under his vest, a white (white in our style) shirt, no tie, a black, crooked cap, boots and a Vratsa cane under his arm. A young man: he must be, at most, thirty years old."
03_bai_ganyo_at_the_baths_bul.csv,"– Извинете, господине – казвам му аз със смирено учудване, – аз нямам удоволствието да ви познавам.","“Excuse me, sir,” I tell him with humble astonishment, “I don’t have the pleasure of knowing you.”"
03_bai_ganyo_at_the_baths_bul.csv,"– Какво? Не ме познавате ли, кайш? Ти нали си българин?","– What? Don't you know me, kaish? You're Bulgarian, aren't you?"
03_bai_ganyo_at_the_baths_bul.csv,– Българин съм.,– I am Bulgarian.
03_bai_ganyo_at_the_baths_bul.csv,– Е?,– Well?
03_bai_ganyo_at_the_baths_bul.csv,– Е?,– Well?
03_bai_ganyo_at_the_baths_bul.csv,"– Е хайде, ставай да се разхождаме. Какво ще киснеш тука? Мене ме казват Ганьо. Ставай!","– Come on, get up and let's take a walk. What are you doing here? My name is Ganyo. Get up!"
03_bai_ganyo_at_the_baths_bul.csv,"Нямаше нужда да ми казва, че е Ганьо.",He didn't need to tell me it was Gagno.
03_bai_ganyo_at_the_baths_bul.csv,"– Извинете, г-н Ганьо, аз не съм свободен сега.","– Excuse me, Mr. Gagno, I am not free right now."
03_bai_ganyo_at_the_baths_bul.csv,"– Ами че какво стоиш в кафенето, като не си свободен?",– So why are you standing in the cafe when you're not free?
03_bai_ganyo_at_the_baths_bul.csv,Не счетох за нужно да му давам обяснения. Но той не показваше ни най-малко желание да ме остави на мира и току ми изтърси:,I didn't think it necessary to give him any explanations. But he didn't show the slightest desire to leave me alone and just blurted out:
03_bai_ganyo_at_the_baths_bul.csv,– Ставай да ме водиш на баня. Де е тук банята?,– Get up and take me to the bathroom. Where is the bathroom here?
03_bai_ganyo_at_the_baths_bul.csv,"О-хо! Да го водя на баня! Мен почнаха малко да ме зимат дяволите, ама се сдържах и не само че се сдържах, ами ме и досмеша. Види се, че бай Ганьо имаше действителна нужда от баня: отдалечко дъхтеше на вкиснато. Нямаше какво да правя. Съотечественик – трябва да му служа. Па помислих си, и аз ще се възползувам от случая, ще взема един душ. Беше горещо. Тръгнахме и се упътихме към една лятна къпалня с широк басейн. Из пътя, като срещахме нещо по-забележително, аз все считах за нужно да указвам и обяснявам на бай Ганя, но забележих, че той неохотно ме слушаше и току пропущаше сегиз-тогиз равнодушно по някое „А, тъй ли е?“ ­ или „Знам аз“, с което, види се, искаше да ми се препоръча, че не е прост. Или пресичаше думата ми с някой въпрос, съвсем неподходящ с това, което му обяснявах. Разказвам му например нещо за паметника на Мария Терезия на площада между Музеите, а той ме дърпа за ръкава.","Oh! To take him to the bath! I was starting to get a little carried away, but I held back and not only did I hold back, but he made me laugh. It was obvious that Uncle Ganya really needed a bath: he smelled sour from afar. There was nothing I could do. A compatriot – I must serve him. So I thought, I will take advantage of the opportunity, I will take a shower. It was hot. We set off and headed for a summer bath with a wide pool. On the way, when we came across something more remarkable, I always considered it necessary to point out and explain to Uncle Ganya, but I noticed that he listened reluctantly to me and only occasionally let out an indifferent “Oh, is that so?” or “I know,” with which, apparently, he wanted to recommend to me that he was not simple. Or he would interrupt me with some question, completely irrelevant to what I was explaining to him. For example, I tell him something about the monument to Maria Theresa on the square between the Museums, and he pulls my sleeve."
03_bai_ganyo_at_the_baths_bul.csv,"– Я виж, онази там, със синия фустан, а? Как ти се вижда? А бе я ми кажи, как ги познавате вий коя е такваз, коя не е? Аз много пъти съм се бъркал, а? – Бай Ганьо допълва въпроса си с едно дяволско подмигване.","– Look, the one over there, with the blue dress, huh? How does she look to you? Well, tell me, how do you know who is who and who isn't? I've been confused many times, huh? – Bai Ganyo completes his question with a devilish wink."
