Source File,Content,Translated Content
01_aluda_ketelauri_ge.csv,"შატილს ჯერ არ ჩასწდომია შუქი შუადღის მზისაო, არ ჩაუშვებენ ჩამსვლელსა, ცა ახურია კლდისაო. ყმა მოიდოდა გორი-გორ, არ ეწონება თავია; პირს დასწოლია ნისლები, გულით ნადენი, შავია. ტახტაზე დაუკიდებავ მუცალის ძმისა მკლავია, ვერცხლით მორთული ბაზალა, ეგ ხოროსნული ხმალია. მეება ჭიუხიანსა, სადაც იმედას ქავია, ზაფხულს თოფის ხმას იყურებს, ზამთარ ჩამუდის ზვავია. ბევრჯელ მაასწრო დელგმამა, ჰყეფდა ყორანი შავია. დაჰფამფალებდა თავზედა გაუმაძღარი სვავია, ვერვინ მაჰრივა იღბალი, ვერავინ უყვა ავია. ურჯულოს ხელებსავ ადნობს ზედ მზის სხივები მწვავია. გველმა ვერ გაჭრა ლიბოი, დღესაც ცოცხალივ არია. ზოგჯერ ავდარი დადგება, ზოგჯერ მზე ბრწყინავს, დარია. რა უყვათ, ბევრი უნახავ ულვაშ-აშლილი მკვდარია! ბევრჯელ წასულა საჭალოდ დახოცილთ სისხლის ღვარია; შაუღებია წითლადა ავი არდოტის წყალია.","Shatili has not yet been touched by the light of the midday sun;  
they do not let the one who descends pass, for the sky is covered by the cliff.  

A youth would come, hill by hill, yet his head does not suit him;  
mist has settled on his face, black, born of the heart.  

On the throne hangs the arm of Mutsali’s brother,  
a bazala adorned with silver, that Khurasani sword.  

It has climbed the craggy heights, where hope is like a stone;  
in summer it watches for the sound of gunfire, in winter avalanches come down.  

Many times the storm has overtaken it;  
the black raven was cawing.  

An insatiable eagle would flap above its head,  
no one could seize fortune, no one could ward off evil.  

The rays of the sun melt even the hands of the infidel, so fierce are they.  
The snake could not cut through the threshold; even today it is alive.  

Sometimes a storm settles in, sometimes the sun shines bright — fair weather.  
What can one say? So many unburied, mustached dead have been seen!  

Many times the river of blood has gone forth for slaughtered men;  
the evil Ardoti water has turned red."
01_aluda_ketelauri_ge.csv,"ვისაც მტერობა მასწყურდეს, გააღოს სახლის კარია, სისხლ დაიგუბოს კერაში, თვითანაც შიგვე მდგარია. ღვინოდაც იმას დაჰლევდეს, პურადაც მოსახმარია. პირჯვარი დაიწეროდეს, მითამ საყდარში არია. სისხლშია ჰქონდეს ქორწილი, იქ დაიწეროს ჯვარია, დაიპატიჟოს სტუმრები, დაამწკრიოდეს ჯარია. სისხლში დაიგოს ლოგინი, გვერდს დაიწვინოს ცალია ბევრი იყოლოს შვილები, ბევრი ვაჟი და ქალია; იქვე საფლავი გათხაროს, იქ დაიმარხოს მკვდარია.","Whoever thirsts for enmity, let him open the door of his house,  
let him gather blood in the hearth, and stand there himself.  
Let him drink it as wine, and use it as bread.  
Let him make the sign of the cross, as though he were in a church.  
Let him have his wedding in blood, and there let the cross be made.  
Let him invite guests, and line up the troops.  
Let him spread his bed in blood, and lie down beside his beloved.  
Let him have many children, many sons and daughters;  
and there let him dig his grave, and there let the dead be buried."
01_aluda_ketelauri_ge.csv,"შენ რო სხვა მაჰკლა, შენც მოგკვლენ, მკვლელს არ შაარჩენს გვარია.","If you kill another, they will kill you too; a family does not forgive a murderer."
01_aluda_ketelauri_ge.csv,"შატილს გადმოდგა ბანებზედ ხევსურთ ქალი და რძალია, გამეეგებნენ ალუდას ძმა-ძმისწულები სამნია. ბევრს უნდა ამბის გაგება, ბევრნი მოვიდნენ სხვანია. მიულოციან ალუდას: – სახელიანიმც ხარია! ბებერი ჰკითხავს უშიშა ალუდას ამბავს ცდისასა. უამბობს ქეთელაური ამბავს ღილღველის მგლისასა: „აქით წასულმა, უშიშავ, კვალი შავაჭერ მთისასა, მოკლედავ გადავეწივე. ნავალ დავატყვე ქვიშასა. ორნ იყვნენ, თოფი ვიხმარე, წვერს ვერ ვუწვდენდი ხმლისასა. იმ ცხონებულსა მუცალსა რკინა სდებიყო გულადა!","From Shatili, a Khevsur woman and daughter-in-law came down to the encampments, and Aluda’s brothers and nephews came out to meet him. Many wanted to hear the story; many others came as well. They congratulated Aluda:

— May you be blessed with a name!

The old man asks about fearless Aluda’s trial. Khetelauri tells the story of the wolf of Ghigla:

“Going this way, fearless one, I caught the trail on the black mountain. I quickly overtook him. I trapped the tracks in the sand. There were two of them; I used my rifle, but I could not reach the tip of his sword. In that blessed one’s belly, iron had been placed in his heart!”"
01_aluda_ketelauri_ge.csv,"– რას ამბობ? ქისტის ცხონება არ დაწერილა რჯულადა. – მით ვაქებ ვაჟკაცობასა, არ იყიდება ფულადა. სამ მე ვესროლე, სამ – იმან, მესამით დავასრულია. მკერდზე ნაკრავმა ტყვიამა გაუნაძოძა გულია. ნატყვიარს ბრძამით იფევდა, ისრე დალია სულია. სულს არ აცლიდა ამოსვლას, კიდევ მიხსენა რჯულია.","– What are you saying? A Kist’s salvation was not written in the law.  
– That is why I praise manliness: it cannot be bought with money.  
I fired three shots, he fired three; with the third, it was finished.  
The bullet lodged in his chest pierced his heart.  
He was trying to cover the wound with his hand as he died; that is how his soul departed.  
He would not let the soul leave; he still remembered the law."
01_aluda_ketelauri_ge.csv,"ჩვენ ვიტყვით, კაცნი ჩვენა ვართ, მარტოთ ჩვენ გვზდიან დედანი; ჩვენა ვსცხონდებით, ურჯულოთ კუპრში მიელის ქშენანი. ამის თქმით ვწარა-მარაობთ, ღთიშვილთ უკეთეს იციან. ყველანი მართალს ამბობენ განა, ვინაცა ჰფიციან?!","We shall say, “We are men; only our mothers have raised us.  
We shall be saved, while for the faithless the fumes of pitch await.”  
By saying this, we speak in vain; the children of God know better.  
Do not all speak the truth, indeed, those who swear it?!"
01_aluda_ketelauri_ge.csv,"ვერ გავიმეტე მუცალი მარჯვენის მოსაჭრელადა, გული გამიწყრა, არა ჰქნა, რაც საქნელია ძნელადა: „დაე დააკლდეს სახელსა, მე გირჩევნივარ მრჩევლადა“.","I could not bring myself to cut off my right hand;  
my heart grew angry with me: “Do not do what is to be done with difficulty:  
‘Let the name suffer loss; I am preferable to you as a counselor.’”"
01_aluda_ketelauri_ge.csv,"ხევსურთა ახალ-უხლები გადაიქციან ტყემლადა, ავად შაჰხედნეს ალუდას, შაუძრახნიან ხმელადა: „მოკვდი, სიკვდილი გირჩევნავ, რა ხარ სიცრუის მთქმელადა; აიხსენ გველის-პირული, დიაცთ გადუგდე ცხემლადა; ფარი – ქსლის ჩასაბეჭავად, ხირიმ – გაუდვან გარადა; დამბაჩა გამაადგებისთ საბრუნლად, თითისტარადა! გამუქცევიხარ ქისტიშვილს, გადუქცევიხარ ქალადა. მაჰკალ, მარჯვენა არ მასჭერ, უკვენ მისდევდი მა რადა?!“","The fresh young Khevsurs turn into a crowd,  
they look at Aluda with hostile eyes and cry out in unison:

“Die — death would be better for you,  
you liar, you speaker of falsehoods!  
Take off that serpent’s-face,  
you’ve thrown it to the women like a spindle;  
the shield — for stamping cloth,  
the rifle — to be hung outside;  
the pistol is only fit to be turned  
like a distaff!  
You have fled from the Kist’s son,  
you have turned into a woman.  
You killed him, yet did not cut off his right hand —  
why did you then follow after him from behind?!”"
01_aluda_ketelauri_ge.csv,"ზურგი აქციეს ალუდას პირითა ჯავრიანითა; თავ-თავის სახლებს მიჰმართეს ჭერხოთით კარიანითა. გაწირეს ქეთელაური გულითა ნარიანითა, სახელსა ალუდაისას იძახდენ ბრალიანითა.","They turned their backs on Aluda with bitter mouths;  
each went toward their own homes, with doors and porches.  
They condemned Keteleuri with hearts full of thorn,  
and kept calling Aluda’s name with blame."
01_aluda_ketelauri_ge.csv,"შატილს მინდიაც მოიდა ზერდაგით რვალიანითა, წელზე ნარტყამის ფრანგულით, მკლავითა ფარიანითა, თორმეტის ქისტის მამკლავი შუბითა ტარიანითა. ირემს ჰგავ მინდის წითლაი შუბლითა მთვარიანითა.","Mindi also came to Shatili on a dapple-gray horse with eight bells, with a French sword belted at his waist, with a shield on his arm, and with a twelve-cubit Kist spear in his hand. Mindi’s red forehead, moon-like, was like that of a deer."
01_aluda_ketelauri_ge.csv,"ალუდას აუგს ეტყოდენ სიტყვითა შხამიანითა. იწყინა, შუბლი დაკეცა ნაოჭით ზარიანითა. – ნუ იტყვით ვაჟკაცის აუგს ენითა ქარიანითა. ადვილად მტერი მოგიკვდესთ, ადვილ გავიგო მართალი. ბევრ დაღონება არ გვინდა, ერთი დღის მეყოს საგძალი, გზა-კვალი არ ამერევა, ყოველ მხრივ ვიცი სავალი. დღესავ მოგივათ მინდია, მანამ დაბძანდეს მრავალი.","They spoke ill of Aluda with venomous words.  
He took offense, furrowed his brow with a fearful crease.  
— Do not speak ill of a brave man with a wind-blown tongue.  
May your enemy die easily; I can easily discern the truth.  
We do not want much sorrow; let one day’s provision be enough for me.  
I will not lose my way, I know every path from every side.  
Mindia will come to you today, before many have settled down."
01_aluda_ketelauri_ge.csv,"ქუსლი ჰკრა, წითლა გამალდა, ნიავქარივით მავალი.","He kicked up his heels, red-faced and in a hurry, moving like the wind."
01_aluda_ketelauri_ge.csv,"III. დაბნელდა, წყალნი ტირიან, კალთა გვეხურვის ღამისა; დროა ვარსკვლავთა ჟიკჟიკის, მცვრევა ბალახზედ ნამისა, მკვდართ სულთ საფლავით გამოსვლის, დრო მათ სიმღერის წყნარისა.","III. It grew dark, the waters are weeping, the hem of night burns us;  
It is the time of the stars’ twinkling, of dew falling upon the grass,  
of the dead souls rising from the grave, the time of their quiet song."
01_aluda_ketelauri_ge.csv,"დევნი გამოვლენ კლდიდამა, ხევ-ხუვში ეხეტებიან. ყველამ ივახშმა და ახლა საძილედ ემზადებიან. – პურ მიირთვიო, – ალუდას და-დედან ეხვეწებიან. – მე პურ არ მინდა, დედაო, გული შამეკრა რადამე, წუხელ ცუდ სიზმრები ვსინჯე, რიგში ვიყოდი სადამე. წინ გვედვა მიცვალებული, ხევსურნ შაწყენით ისხდენა. სალაშქროდ დამზადებულნი, ზოგნი კარებზე იდგენა. მენაც იქ ვიყავ, ვსტიროდი, როგორც წესია კაცისა. გუმანი მქონდა სალაშქროდ, ხანიც მოვიდა წასვლისა.","The devils come out from the cliffs and wander through the ravines. Everyone has had supper and is now getting ready to sleep.  
“Have some bread,” Aluda’s mother and sister beg him.  
“I don’t want any bread, mother; my heart feels strangely heavy. Last night I had bad dreams; I was somewhere in a line. A dead man lay before us, and the Khevsurs sat there in anger. Those prepared for battle were standing by the doors. I was there too, and I was crying, as is proper for a man. I had a feeling of going off to war, and the time to leave had come.”"
01_aluda_ketelauri_ge.csv,"ერთს წამს ხელ ვინამ დამტაცა, ტარი ჩამიდვა ხანჯრისა. შავხედენ, მუცალი იყო, ტანთ ეცვა ჯაჭვი რვალისა, გულზედ ემჩნივა ნიშანი მე-დ იმის ბრძოლის წამისა, ეფინა ნატყვიარშია ლეგა საფევი ბრძამისა. კლდედ იდგა, გაუტეხლადა, ცრემლ არ ჩამოსდის თვალისა.","In an instant, someone seized my hand and placed the hilt of a dagger in it. I looked up: it was Mutsali, wearing a bronze chainmail shirt. On his chest was the mark from that moment of battle, and over the wound lay the gray covering of the wound’s bandage. He stood like a rock, unbroken, and no tear fell from his eyes."
01_aluda_ketelauri_ge.csv,"„მინდა სიკვდილი, არ ვკვდები, მამკალო, მითხრა ხვეწნითა. თქვენ დაგრჩეს წუთისოფელი, მე კი წავიდე ქვეყნითა, დაძეღით, ხევსურთ შვილებო, ლაშქრობით, ხმლების ქნევითა“.","“I want to die, but I do not die; kill me,” he said pleadingly. “Let the world remain yours, and I will depart from this land; be satisfied, sons of the Khevsurs, with campaigning and with the swinging of swords.”"
01_aluda_ketelauri_ge.csv,"დავჯე, ჯამ ვინამ დამიდგა, კაცის ხორც იყო წვნიანი, ვსჭამდი, მზარავდა თუმცაღა კაცის ხელ-ფეხი ძვლიანი. რასა ვსჩადიო, ვსჯავრობდი, უმსგავსი, შაჩვენებული.","I sat down; someone set a bowl before me,  
the meat was human flesh, juicy; I was eating it, though the human hands and feet were bony.  
What was I doing? I was grieving, vile, accursed."
01_aluda_ketelauri_ge.csv,"„ჭამეო, – რამამ მიძახა, ნუ ჰხდები გაშტერებული: კიდევ მიმირთვით ალუდას წვენ-ხორცი გაცხელებული“. მიმატეს კაცის ულვაშით წვენ-ხორცი შანელებული…","“Eat,” Rama called to me, “don’t stand there staring: serve me Aluda’s broth and meat, reheated.”  
They brought me the man’s broth and meat, cooled with a mustache…"
01_aluda_ketelauri_ge.csv,"სიზმართ დამტანჯეს, იმით ვარ გუნება-აღელვებული.",I am tormented by dreams; that is what is troubling my mind.
01_aluda_ketelauri_ge.csv,"IV. თენდება, მთის წვერნ დაწითდენ, ნისლნი აგროვდენ მთებზედა. დგება, იღვიძებს სოფელი, მგზავრი მიდ-მოდის გზებზედა. სოვნი სამგზაგროს წავიდენ, მთა-ბარს მაავლეს თვალია; რამდენს ფრაშ-ფრაშში არიან, ცას ვერ გაავლეს კვალია!","IV. Dawn breaks, the mountain peaks redden, and mists gather over the mountains. The village rises, awakens, and travelers come and go along the roads. The swallows have flown off on their threefold journey, casting their eyes over mountain and valley; how many fluttering flights they make, yet they leave no trace in the sky!"
01_aluda_ketelauri_ge.csv,"ვინ მოდის წითლის ცხენითა, გამაიარა წყალია? – მოხველ მშვიდობით! – მინდიას ხევსურთა შაუძრახნიან. – რა მაიტანე ამბავი? – შორითვე დაუძახიან.","Who comes riding on the red horse, crossing the water? — Welcome in peace! — the Khevsurs would call out to Mindia. — What news have you brought? — they would call from afar."
01_aluda_ketelauri_ge.csv,"– ახლებო, სისხლი გიფუისთ, სჭრითა და ჰკერავთ გულითა, გულს ათრევინებთ გონებას, თავს აჭრეინებთ ცულითა, ადვილ ვერ იცნობთ ვაჟკაცსა მის ვაჟკაცურის რჯულითა! ერთურთს ნუ დააჩაგვრინებთ, გული-დ გონება ძმანია. მართალი არი ალუდა, თავს არ დამექცნენ ცანია! თუ არა გჯერათ, ქისტისა, აი, მოჭრილი მკლავია. ენა ქარქაშში გეჭიროსთ, ადვილ ნუ იტყვით სიტყვასა, ადვილ ნუ იტყვით ვაჟკაცზე, არა ვარგაო, იმასა! ხელი ალუდას მიართვის: – წაიღ, მიაკარ ქავადა!","– Young men, your blood is boiling; you cut and sew with your hearts, you let the heart drag the mind, you let the head be chopped off with an axe, and you do not easily recognize a brave man by his brave code! Do not let one another be oppressed; heart and mind are brothers. Aluda is right, may the heavens not collapse on my head! If you do not believe me, Kist, here is the severed arm. Keep your tongue in its sheath; do not speak words lightly, do not speak lightly about a brave man, saying he is no good! He handed the hand to Aluda: – Take it, place it by the rock!"
01_aluda_ketelauri_ge.csv,"– თუ ხელის მოჭრა მდომიყო, გან ვერ მოვსჭრიდი თავადა? ვერ გიქნავ კარგად, მინდიავ, საქმე მოგირთავ ავადა; რაად მინდარის, ვერ მიხმლობს, არ გამოდგება ფარადა; მთაში წავიღო, არ მითიბს, არც მარგებს თივის კავადა. წაიღე, თუ გწამ უფალი, ნუღარ მაჩვენებ თვალითა. კაის ყმის მარჯვენა არი, გული მეწვება ბრალითა. რაად სწყრებიან ხევსურნი, რადა ტყვრებიან ჯავრითა?! მტერს მოვკლავ, კიდევ არ მოვსჭრი მარჯვენას მაგათ ჯაბრითა! „წესი არ არის მტრის მოკვლა, თუ ხელ არ მასჭერ დანითა“. ვაი ეგეთას სამართალს, მონათლულს ცოდვა-ბრალითა!","– If I had wanted to cut off a hand, could I not have cut off my own? I cannot do you good, Mindia; I will bring you to ruin instead. What use is it to me? It does not call to me, and it will not serve as a shield. If I take it to the mountains, it will not mow hay, nor will it help as a scythe. Take it, if you believe in the Lord; do not show it to me again. It is the right hand of a brave man, and my heart burns with guilt. Why do the Khevsurs grieve, why do they break with anger?! I will kill the enemy, but I will not cut off their right hand by force! “It is not right to kill an enemy unless you cut his hand with a knife.” Woe to such justice, baptized in sin and guilt!"
01_aluda_ketelauri_ge.csv,"V. ჟამი მოვიდა საუფლო. ხალხი ხატობას დიოდა: უნდა აცნობონ ბატონსა, ვისაც კი რამა სტკიოდა. მოქუჩდა ქალი და კაცი სახვეწრით ცხვრით და ხარითა; მიართმევდიან ბატონსა სახვეწარს ბეღლის კარითა.","V. The time of the feast had come. The people were going to the icon festival: they had to inform the lord, whoever had any pain. Men and women gathered with offerings, with sheep and oxen; they would present their offerings to the lord through the barn door."
01_aluda_ketelauri_ge.csv,"ეს ვინღა მოდგა, ნისლივით, თითბრით ნაზიკის ხმალითა? ხევის ბერს აძლევს მოზვერსა, დადგა დახრილის თავითა.","Who is this that has come, like mist, with a finely tempered brass sword?  
He offers the mountain elder a bull, and stands there with bowed head."
01_aluda_ketelauri_ge.csv,"– ვის ამწყალობნებ, ალუდავ, ამა კურატით შავითა? – ჰკითხავს ალუდას ხუცესი გადაწეულის მკლავითა. დიდია ჩვენი ბატონი, გუდანის ჯვარი თავითა, საყმონიც ძლიერნი ჰყვანან, ღვთითა და ღვთისა ძალითა. კარგი ყმა უყვარს ბატონსა, წყალობა ემეტებისა; ვაჟკაცნი იმედიანნი ჩვენს ბატონს ებედებისა. მითხარ სახელი, ვის სწირავ, იმასამც შაეწირება. – ხანჯარს აიძრობს, დიდების სათქმელად დაეღირება.","– Whom are you honoring, Aluda, with this black bull? – asks Aluda the priest, with his arm outstretched. Great is our lord, with Gudani’s cross at his head, and strong are the people under him, by God and by God’s power. A good vassal is loved by the lord; favor is granted in abundance. Brave men, full of hope, come to our lord in supplication. Tell me the name of the one you are sacrificing to; let it be sacrificed to him. – He draws his dagger, ready to speak of glory."
01_aluda_ketelauri_ge.csv,"– ეგ სამხვეწროა, ბერდიავ, ძოღან მოკლულის ქისტისა. მუცალს ეტყოდენ სახელად, მაუნათლავის შვილისა. კარგადაც დამიწყალობნე, გამიმეტებავ მისთვინა, როგორც უნდომლად მოკლულის თავის ლამაზის ძმისთვინა.","– That is the **samkhvetsro**, Berdia, of the Kist who was killed the other day. They called him Mutsal, the son of the unbaptized one. Bless me well too, you have doomed me for him, just as for the handsome brother of the one who was unwillingly killed."
