text,love,joy,anger,sadness,fear,surprise,neutral
"We approached the Czech border. Traveling with us were some commissioners, sent by the government to learn how to set up such an exhibition so they could hold one in Plovdiv. One of them had pinned the Bulgarian tri-color on each passenger’s lapel. During our trip a rumor had gone around that we were to receive a formal welcome both at the border and in Prague (consequently, we were prepared for the reception). But in fact, what we saw surpassed all our expectations.",0,0,0,0,0,0,1
"So here we are, coming to the border station, the locomotive is already whistling. To the left and to the right of the tracks we see a tide of people flowing toward the station. A light rain was falling, so the men, women, and children hurrying toward the station were all carrying open umbrellas. We stopped. The platform was crowded with people. Immediately a band struck up our national anthem, “Shumi Maritsa,” followed, to our boundless pleasure, by a choir singing their anthem, “Hde domov můj,” in Czech. Bai Ganyo, in particular, praised the Czech people for learning the melody of the “Bulgarian” folk song “Where Is My Homeland?” so well. Except, he noted, that they didn’t pronounce the words clearly enough, so they were a little hard to understand.",1,0,0,0,0,0,0
"My face flushes with embarrassment when I recall the comportment we displayed at that first meeting. Just imagine, gentlemen. The city has assembled, people from the villages have come to meet their Bulgarian brothers, they have brought a band and a choir, and a bunch of young girls are lined up with bouquets in their hands. They all stand there waiting for their brother Slavs to get off the train so that they can welcome them with words, with songs, with music, with bouquets; but these “brothers” simply stick their heads out of the windows and gape! Believe you me, gentlemen. The windows of the train cars are narrow, as you know. One guy puts his head out, another squishes in over his shoulder, a third manages to peek out from underneath his arm with one eye, and they just stare! It makes you want to sink into the earth! Oh, if only there had been a photograph! The people meeting us were taken aback; they didn’t know what to do, where to put the bouquets! The band stopped, the choir stopped too, and everyone fell silent as we stared at one another.",0,0,0,0,0,0,0
"After a while, Bai Ganyo stepped off the train. All of the Czechs strained their eyes toward him. They cleared a path for him to pass by, and pass by he did. Oh, Lord! How majestically did Bai Ganyo pass by those hundreds of eyes and hands offering him bouquets! He pulled at his mustache with his whole hand and twirled its left side upward, thrust out his elbows, coughed with authority, and glanced with one eye at a young miss who held out her bouquet right under his nose. He looked at her and wiggled the upturned ﬁngers of his left hand, as if to say, “You’re welcoming, Missy, are you? You’re doing a nice job; welcome away! I love it!” And he passed by, without bestowing on her the honor of receiving her bouquet. The young lady pulled her hand back in confusion. A little while later, Bai Ganyo re-appeared, not very graciously buttoning up a certain part of his attire. Once again, they cleared a path for him, once again he twirled his left mustache, and once again he coughed and blew his nose, and then he climbed back on board. The locomotive whistled, and we set off.",0,0,0,0,0,0,1
"Lest any of you think that I’m exaggerating, that I’m embroidering my story to make fun of Bai Ganyo, let me tell you that on the contrary, I’m leaving some things out, because even now I cringe when I recall them. For example, I neglected to tell you at the beginning what a sight our train was by the second day of the journey. I did tell you, didn’t I, that our travelers had brought their infants along? As a result, apart from the constant crying and shrieking, the lavatories were soon turned into laundries where soiled diapers and baby clothes were washed, and the corridors in the cars became drying areas for this laundry. The mothers stretched out clothes lines and hung those less-than-perfectly-washed diapers out to dry. They replaced the banners that were supposed to decorate our train. And so, instead of the white, green, and red tricolor of the national ﬂag, a host of bicolors glistened in the sun: white dappled with yellow! These charming banners adorned our train when we stopped at the Czech rail stations and when the crowd met us with bands, with songs, with bouquets, when mayors and other dignitaries greeted us with ceremonial addresses. The yellow and white banners fluttered on the lines while our leader, Mr. Vasilaki, deafened the Czech audience with his resounding, sentimental speeches, and when, at each station, Mr. Petko stoked the national pride of the fraternal Czech nation with his lofty orations from which the assembly could hear clearly only the words “Brothers! Ivan Hus . . O. h! Ivan Hus, brothers!” Bai Ganyo, indignant that these speeches made no mention of our own national giants, kept poking one of the teachers in the ribs, saying, “Hey, Teach, come on, you say something; let’s show them who we are. Now’s the time. Say something about Philip Totyo, about Khan Krum the Terrible, or sing a song . .” And all the while the bicolor banners flapped away!",0,1,0,0,0,0,1
"Our entire journey from the Czech border to Prague was one triumphant procession. Wherever our train passed—whether through towns, villages, or fields—hats were flung in the air, and endless cries of “Nazdar!” rent the air.",0,1,0,0,0,0,1
"I caught sight of a woman working in a field, who, seeing how the men were waving and throwing their caps in the air, began to wave her hands madly and then untied the kerchief from her head, whirled it in the air, and shouted out, “Nazdaaaar! ” And another time, we were passing through a town (I don’t recall its name—we were quite overwhelmed by then, you know), there were people in the street, at the windows, in the trees, on the fences, even up on the rooftops. And in this town, I remember, I noticed a new house being built. It was nearly finished, and the beams for the roof had been raised. At the top of the roof they had set up a long pole decorated with vegetables, topped off with a flag ( just as people do in our country when we build houses). There were several workmen up there, and when they saw that all along the street people were waving kerchiefs from every window and calling out “Nazdar,” they ran along the beams to the top of the roof, took hold of the pole with the ﬂag, and tried to pull it out so they could salute us. Evidently, it was stuck solid—they couldn’t get it out—but they loosened it up at the base enough so that it could be waved with a slight swing from left to right. These two events—the woman working in the fields and the carpenters on the roof—touched me deeply. They were nothing like our pompous journalistic rhetoric: “The entire intelligentsia rent the air with a frenetic hurrah”; “Today, the entire nation rejoices.”",0,0,0,0,0,1,1
"We arrived at the station in Prague. There weren’t that many people on the platform, we noted, just the official delegation: the deputy-mayor, if I’m not mistaken, and members of the exhibition committee. This reception seemed too low key; we had become accustomed to triumphal welcomes. But this was clearly by design. These were people who knew what they were doing, and they realized that if there were a crowd on the platform, and then 160 people got off the train, they would all mingle together and there would be a mishmash of guests, hosts, and baggage. So they had left the arrival area empty, with only the official commission there to greet us. Once again, the welcoming words and speeches began. From the Czech side, in Czech, came, “Brother Bulgarians! The Great Slavic . . Cyril and Methodius.”From our side, also in Czech, we heard, “Brothers, we have come to learn from the great Czech nation,” and then from our side again, in Bulgarian, “Brothers! The great Ivan Hus . . Y. es, brothers, Ivan Hus is great!” Meanwhile, Bai Ganyo, not at all pleased that only Cyril and Methodius were being mentioned, jabbed the teacher again: “Hey you, say something, Teach. We have a few great people, too! Say something about Khan Asparukh, or take out the shepherd’s pipe and play us a tune or something—now’s the time!”",0,0,0,0,0,1,1
"They told us that we would go to Meščanska Beseda, the city club, and from there they would send us out to various lodgings. They had arranged for our baggage to be brought there, and so we started off. We entered the train station from the platform, and what a sight it was! The station was swarming with people. Literally, if you had dropped an egg, it wouldn’t have hit the ground. Down the center was a pathway just wide enough for us to walk through, and along both sides were elegant ladies with bouquets. They were all in their Sunday best. No sooner had the first “Nazdar” thundered out than they began to hand us bouquets and shower us with flowers, and then, when we got out on the street and looked around—good God!—as far as the eye could see there was only a narrow strip clear for us; every other spot was taken up with people. And again, rows of ladies with ﬂowers; and again, welcoming cries of “Nazdaar! Nazdaar! Hurrah!” and again, a hail of bouquets. A royal welcome! Amid all this shouting and showering with flowers, we climbed into carriages and set off. I leave to your imagination the grace and dignity with which we clambered in, what with families and babies and all. We were thunderstruck by this unexpectedly grandiose reception. We tipped our hats left and right, and eventually it occurred to us to take them off all together. (When it comes to getting things right, we’re naturals, no doubt about it. We know all those damned picayune details; we know etiquette and all that stuff!) A smile was frozen on my convulsively trembling lips, and I wanted to laugh and to cry and to sink into the earth all at the same time.",0,0,0,0,0,0,1
"We reached the Meščanska Beseda and sat at tables out in the courtyard. We waited for our baggage to arrive and for them to assign us lodgings. Several carriage drivers waited a whole hour by the doors to be paid, poor fellows, but many of our group didn’t see the need of paying. “Big deal!” said Bai Ganyo. “What would it have cost them to pay for the carriages? After all, we’re Slavs. That’s where they should show us their Slavic solidarity, you betcha! And how! Everything for free. Any fool can put on a show if you pay him. All that ‘nazdar’ stuff is just a bunch of hot air.”",0,0,0,0,0,0,1
"The luggage arrived, and they began to direct us to our quarters. Our gracious hosts had taken pains to secure us housing. I’ll spare you the arguments with the cabbies, with the waiters at the club, with the organizers about the late arrival and the accidental mix-up of luggage, people’s dissatisfaction with their housing arrangements, the haggling, and other stuff like that. Let me just take you up to our room for a moment. (Don’t be alarmed, madam.) The four of us were staying in one large room with all the conveniences. It looked out onto a courtyard. Right across from us rose a building with the same number of floors. At one point, while moving the flower pots on the windowsill so she could close the windows, Anushka, the maid who looked after our room, suddenly turned to me and, glancing over at the facing windows, asked me in Czech, with evident embarrassment, “Excuse me, sir, is that man over there also Bulgarian? Look what he’s doing! He’s as dark and hairy as a savage! Ha-ha-ha ha!”",0,0,0,0,0,0,1
"I looked in the direction she was pointing, and what do you think I saw? Bai Ganyo, standing at the open window, without having drawn the curtains or shut the blinds, had liberated himself from his clothes above the waist, and when I caught sight of him, he was leering at our housekeeper and stroking his hairy chest, evidently trying to ensnare her with his charms.",0,0,0,0,0,0,1
"The local papers that day reported the news of the imposing (they got that right!) arrival of the dear guests, their Bulgarian brothers. They also carried the schedule for our visits to the exhibition and the sights of Prague. They reported where we had been, how we had been met, how the Czechs had greeted us, and how we had responded. The name of our leader, Mr. Vasilaki, resounded. He got the attention owing to his countless speeches, and to tell you the truth, say what you will, if it hadn’t been for Mr. Vasilaki’s pulling the wool over their eyes, the whole thing would have been a disaster.",0,0,0,0,0,0,1
"Members of the committee met us by the entrance of the exhibit. Once again, there were speeches about the Czech nation and the Bulgarian nation. Here, you see, they didn’t make the mistake of welcoming us as Serbs! Apparently, that kind of mistake had been made at the entrance to the Plovdiv Exhibition, when they mixed up the delegations from two rival Bulgarian towns. The people in Sliven and Yambol are constantly at odds with each other—whether out of envy or out of spite, who knows! So the delegation from Sliven presented itself at the entrance of the Plovdiv Exhibition, and a member of the committee gave them a welcoming address, taking them for the representatives from Yambol, and started praising their rivals to the hilt. “Brave citizens of Yambol! Glorious citizens of Yambol!” The Sliven delegates, meanwhile, broke into a sweat and started coughing behind their hands and giving each other looks. What a picture!",0,0,0,0,0,0,1
"We entered the exhibition grounds. One of the committee members took us on a quick tour of the major displays. Who did he think he was leading around? Our tourists are just like the English! As soon as our folks entered the botanical pavilion, there was no getting them out.",0,0,0,0,0,0,1
"“Ivancho, Ivancho! C’mere, c’mere, see that tulip? Look how big it is! Remember? Your auntie has a tulip like that,” someone calls out from one side.",0,0,0,0,0,0,1
"“Marika, Marika! Come over here! Look at the mimosa! That’s a mimosa, see? Do you remember it from the children’s illustrated encyclopedia I bought you for Easter?” another voice chimes in from another side.",0,1,0,0,0,0,1
"“Will you look at that! Basil! Tsk tsk tsk! Look! Basil! So the Czechs have basil, too. Good for them!” puts in a third, and they all rush to look at the basil.",1,0,0,0,0,0,1
"“Yeah, so what? I don’t see any of our wonderful wild geraniums here,” pipes up Bai Ganyo with a dissatisﬁed air. “What’s the good of all this stuff if they don’t have wild geraniums? Ahhh, but back home in our mountains! Damn!”",0,1,0,0,0,0,1
"The committee member, meanwhile, stands there fidgeting, waiting for the “dear guests” to finish chattering!",0,0,0,0,0,0,1
"I couldn’t take it any more, so I left the botanical exhibit and went off to look around the other pavilions. In my absence, a photograph was taken of the dear guests, and the next day the entire group appeared in a newspaper photo.",0,0,0,0,0,0,1
"They took us to Hradčany, to see the castles of the Czech kings. They showed us various historical nooks and crannies: the small chamber where the council had sat and decided to begin the Thirty Years’ War, the window through which Czech patriots had been thrown to their doom. They took us to the old city hall and to both the old and new museums. In our honor they performed an opera in the national theater, and they held a party for us at Meščanska Beseda. We went to Mr. Naprstek’s house. He is a very well-respected citizen. At some point or other he got in trouble with the Austrian government and fled to America, where he amassed a fortune. He returned to Prague, where now, surrounded by honors and respect, he occupies himself with philanthropy. He has his own museum and library. The master of the house met us with true Slavic warmth and hospitality. Here we heard the most sincere and heartwarming speeches. In one of the rooms was a thick guest book in which visitors signed their names. At one point, when a bunch of our people were crowding around the book, and everyone was chafing at the bit to grab the pen and immortalize their names, Bai Ganyo tugged at my sleeve and asked impatiently, “What are they signing up for over there?”",1,0,0,0,0,0,1
"Knowing that Bai Ganyo wouldn’t be induced to sign if there was nothing in it for him, I told him jokingly that anyone who didn’t want to do any more sightseeing could sign up in that book to dine at Mr. Naprstek’s.",0,1,0,0,0,0,1
"“Is that so?” exclaimed Bai Ganyo.“To hell with their antiquities, gimme the pen! Come on, give it here! Gimme the pen, quick! Can I sign in pencil? Gimme, gimme, I’m in a hurry!” And he began to elbow his way to the table on which the large book was lying. He stepped on someone’s foot, and people were pushing and shoving. They began to fight over the pen and spilled ink on the book, but finally, the trembling, hairy, sweaty hand of Bai Ganyo decorated one of the pages of the large book with two sonorous words: Ganyo Balkanski",0,0,0,0,0,0,1
Tsvyatko announced that he didn’t wish to continue his story.,0,0,0,0,0,0,1
“Tell us something about the party. Didn’t you say that they gave a party in honor of the Bulgarians?” called out one of our group.,0,0,0,0,0,0,1
"I didn’t go to that party. Bai Ganyo was there. Apropos, I went with Bai Ganyo to the barber that day. He intended to charm the Czech ladies that evening, so beforehand he took every possible measure to ensure he would appear in all his glory. He bought a necktie, he polished his medal (“You didn’t think your Bai Ganyo had such things, did you?”), and we went to the barber, since his beard and hair had gotten rather scruffy. He sat in the chair. The barber carefully tied a cloth around his neck and began his work. We must have spent almost a whole hour there. It wasn’t so easy to please Bai Ganyo.",0,0,0,0,0,0,1
"“Here, here; tell him to take off a bit here,” Bai Ganyo would say, pointing to his neck. “He should smooth it here; have him shave it a bit with a razor. But tell him to keep a sharp eye out so he doesn’t nick a pimple, or the devil take him!”",0,0,0,0,0,0,1
"The barber sees the angry expression on Bai Ganyo’s sweaty face in the mirror and he looks at me quizzically. “What is the gentleman saying?” he asks me meekly in Czech, thinking that he has committed some affront to Bai Ganyo’s taste.",0,0,0,0,0,0,1
"“You just tell him to stop babbling!” says Bai Ganyo, turning to me, using a tone that suggested he had hired me as a translator. “Just tell him to leave me a small beard, but to make it a little more pointed, like Napoleon’s; got that? And tell him to comb my mustache so it turns up like this. Like the mustache of that Italian king, heh-heh-heh! Have you seen his photo? Tell him to make my mustache like that. Go on, tell him.”",0,0,0,0,0,0,1
"I didn’t have the courage to translate Bai Ganyo’s humble desire literally. It would have made a lot of trouble for the barber. After all, is it an easy task to transform someone into Napoleon III and Umberto, aided only by a razor and a comb? And look who we’re talking about!",0,1,0,0,0,0,0
"The coiffure was completed. Bai Ganyo took out his money bag, twirled it around on its string, opened it, reached down to the bottom, shoveled up a handful of coins, turned his back to us, rummaged around in the coins, selected one, and handed it to the barber, but he handed it to him in such a fashion as if to say, “Here you go, take it. What the heck, let it be on me.” The coin was a twenty-kreutzer piece. But then it occurred to him that he was, perhaps, being too generous, and so as not to be taken for a fool, he stretched out his hand toward the barber and rubbed his fingers as if to say, “Give me change.” The barber opened the drawer in a flash, threw the coin inside, picked up two ten-kreutzer pieces, slammed them angrily down on the marble counter top, and disappeared through an inner door. The coins rolled onto the ground. For a fleeting instant Bai Ganyo seemed taken aback, but before I could take stock of his expression, he bent down and gathered up the money, saying, “Let him cut off his nose to spite his face! Let’s get out of here, to hell with them. Everyone just wants to fleece you. But I know them all. Slavs! Bullshit!”",0,0,0,0,0,1,1
