text,love,joy,anger,sadness,fear,surprise,neutral
"“As for you, Bai Mihal, you’ve got a whiff of Russky. I’m not so sure about you. Watch your step!” warned Bai Ganyo sternly.",0,0,0,0,0,0,1
"Bai Mihal pleaded innocent. “Who, me? Don’t talk like that, pal. Someone will hear. Even the walls have ears. When I hear the word ‘Cossack’ I get the shivers.”",0,0,0,0,0,0,1
"“You get the shivers, eh?” whispered Bai Ganyo softly with a wink. “But when the Russians came, who was it that cleaned out the cattle from the Turkish villages, eh? Since when do you have those riches, eh? Speak up!”",0,1,0,0,0,0,1
"“Well, but you, too, Bai Ganyo,” whispered Bai Mihal. “Truth to tell, you’ve had the water mills since the Russian occupation, haven’t you? Tell me; isn’t that so?”",0,1,0,0,0,0,1
"“Come now, one can’t even have a simple conversation with you. What’s done is done. It’s not that way now. Now it’s the Transdanubian Province, you understand?”",0,0,0,0,0,0,1
"“How could I not understand?” said Bai Mihal, and he winked impishly at his comrades.",0,1,0,0,0,0,1
"All three of them burst into muffled laughter, trying not to be heard.",0,1,0,0,0,0,1
"“Well, watch your step. Be on guard, because if anyone hears us, we’ll really be in hot water. Hey, boy, what’s that newspaper there? Freedom?” Bai Ganyo turned to the waiter.",0,1,0,0,0,0,1
"“Free Speech, sir.”",0,0,0,0,0,0,1
"“Eh, I’d like to read it,” Bai Ganyo whispered to his comrades, “but I’m scared, damn it. The big shot will hear of it—then go try to straighten things out.”",0,0,0,0,1,0,0
"But just then a scene occurred that froze the travelers in their seats. A ﬁve- or six-year-old little boy was wandering idly about the entry of the tavern, improvising various songs to himself, and, obviously under the influence of the “down with Stambolov” heard constantly in Sofia for the last three days, he abandoned the standard text to the tune of “Shumi Maritsa” and, carried away by his song, used the words that had been impressed on his mind: “Down wi-ith, down with, down wi-ith, down with, do-own with, do-own with, down with Stambolov!” Approving laughter from the groups of revelers interrupted the child’s improvisation, and, excited by his unexpected success, he started singing again in a louder voice, almost shouting, and instead of “Ma-arch, ma-arch,” he cried, “Do-own, do-own, down with Stambolov, dow-dow-dow-do-own with, down with Stambolov.” This time, in addition to the friendly laughter, you could hear applause and shouts of “Bravo,” “Down with him,” “Down with the lecher,” and “Down with the tyrant” from a group of young people returning from a hike.",0,0,0,0,0,0,1
I turned to the table of the three travelers.,0,0,0,0,0,0,1
"Bai Ganyo and his comrades sat motionless like statues. Open mouthed and glassy eyed, their faces expressed such a pitiful mixture of fear and wonder that I could only be sorry I didn’t have a camera. Bai Ganyo was the first to recover; he turned his eyes toward the demonstrators and instantly shuddered, as if struck by an electric current. A mounted police officer passing on the road heard these terrible shouts, and instead of drawing his sword and waving it with a maddened howl like a cyclone over the heads of these outrageous rebels, these evil souls, these bandits and traitors, instead of this, he watched them calmly, with a good-natured smile on his face. If a volcano had erupted on Vitosha at that moment, it could hardly have astounded our travelers more than that scene.",0,0,0,0,0,0,1
"“We’ve made a mess of it!” Bai Ganyo pronounced with a despairing sigh.“Hey, Bai Mihal, please, go over by the counter and sneak a look at Free Speech. See if you can figure out what’s going on.”",0,0,0,0,0,0,1
"“Well, fine and dandy; why don’t you go yourself? Let’s see how brave you are,” answered Bai Mihal.",1,1,0,0,0,0,0
"“Eh, you’re so simple minded! After all, how hard is it to take a peek? Just go by the counter as if you’re looking at the rakia, whistling to yourself like this, then with one eye, zip, like that, look to see if by chance there’s a new minis . . . Simple!”",1,0,0,0,0,0,1
"“Impossible, keep your wits about you.”",0,0,0,0,0,0,1
"“But didn’t you see the officer? Well then, hang on, I’ll have to take the bull by the horns—I’ll look at the newspaper, the hell with it.”",0,0,1,0,0,0,0
"Bai Ganyo rose from his seat, began whistling “Green Leaves” through his teeth, and, looking around as if distracted, circled like an eagle toward the counter, approached, grabbed a bottle of cognac by the neck, and, pretending to read the label, swiveled his eyes to the right so far that someone facing him would have seen only the whites, until his gaze fell on the folded newspaper, of which only the masthead, Free Speech, was visible. He slid out his right hand and, whistling “Green Leaves” louder in order to cover the newspaper’s noise, unfolded one part of it and, with eyes horribly slanted to the right, read, “News from the court. Presented to H.R. Highness today was the prime minister and minister of the interior, Dr. K. Stoil . . .” Something caught in Bai Ganyo’s throat; he coughed, licked his lips, which had suddenly gone dry, and cast a sideways glance downward to read the large letters of a headline: “Fall of Stambol . . .”—and Bai Ganyo’s heart fell into his boots. He let the cognac bottle slip and to cover up the resulting noise began to cough loudly. Bai Ganyo turned toward his comrades and uttered portentously, “It’s happened.”",0,0,0,0,0,0,1
"“Don’t even say that, Bai Ganyo!” cried Bai Mihal.",0,0,1,0,0,0,1
"“It’s over,” added Bai Ganyo, and as he drew near the table, he whispered softly to his comrades in Turkish, “Stambolov efendi is down the toilet; now it’s Stoilov.”",0,0,0,0,0,0,1
“It can’t be. What are you saying? In the paper did it . . . ?”,0,0,0,0,0,0,1
“Of course.”,0,0,0,0,0,0,1
“But could it be some kind of trick?”,0,1,0,0,0,0,1
"“What do you mean, ‘trick’?” burst out Bai Ganyo, and gathering all his courage, he banged on the table and called out, “Hey, lad, bring Free Speech over here.”",0,1,0,0,0,0,1
The friends instinctively lowered their heads and began looking around nervously.,0,0,0,0,0,0,1
"The boy brought the newspaper and by chance happened to hold it out to Bai Mihal, who pulled back his hand as if being offered a piece of red hot iron and signaled with his eyes toward Bai Ganyo. Bai Ganyo took the paper and, of course, turned this way and that to see who was and who was not at the tavern; after all, how could Bai Ganyo get up the nerve? But in the end he had the guts to do it! He unfolded Free Speech and began: “Fall of Stamb . . .”",0,0,0,0,0,0,1
"Bai Ganyo began to cough, and his comrades began coughing even harder. Bai Mihal looked out of the corner of his eye toward the paper to see whether his brave friend was reading correctly and assured himself that there was no mistake. The third comrade also bent his head toward the paper and read, and a tremor shook him, and his world began to spin. So many of his lawsuits and hearings that had lain dormant for years under the prosecutorial robe would be dragged out into the light of day by those three little words!",0,0,0,0,0,0,1
"With much huddling, whispering, and coughing, they picked their way through the lead article, and glancing here and there through the paper, they ﬁnally discerned and understood that the deed was done.",0,0,0,0,0,0,1
"“We’ve made a mess of it!” said Bai Ganyo.“What now? Now it’s too late to beg for his resignation not to be accepted. Oh, the hell with it. Eh, Mihal, why are you so quiet? Tell us. What’s to be done?”",0,1,1,0,0,0,0
"“That’s for you to say, Your Grace. I’m as taken aback as if I’d been whacked on the noggin with a club,” replied Bai Mihal despairingly.",0,0,0,1,0,0,0
"“And you, Gunyo, why are you silent? You say something, too! What do we do now, huh?”",0,1,0,0,0,0,1
"“Eh, what do I know? Whatever you say, Your Grace,” muttered Gunyo, his spirit broken.",0,0,0,1,0,0,0
"“But don’t you have a brain, you dolt? Is it always up to me to fix things up for you?” Bai Ganyo shouted, almost weeping with despair. “Never mind. I’ll tell you what to do this time, too. Y’know what?”",0,1,0,0,0,0,0
"At this point Bai Ganyo pondered a bit, frowned, scratched his head even though it didn’t itch, coughed once or twice in his fist, groped in the pocket of his frock coat, pulled out a paper folded in four, and gave it to Bai Gunyo.",0,0,0,0,0,0,1
"“Here, read this damned thing one more time. And then I’ll tell you what we’re going to do.”",0,0,0,0,0,0,1
"“But Your Grace, why don’t you read it?”",0,0,0,0,0,0,1
"“Hey, Gunyo, don’t get me riled. You know why I don’t read it. You’re better at reading these highfalutin words.”",0,0,0,0,0,0,1
"Gunyo unfolded the paper and read, more or less as follows: “Your Royal Highness! Heavenly storms have broken over our unfortunate heads! Our five centuries of enslavement are a pleasant dream in comparison with this cruel blow that the northern foe has dealt us through the resignation of our—Oh! Are there words?—most sagacious leader, that Cicero, that Newton of the Bulgarian firmament. O tempora, o mores! Nay, Your Royal High-ness! We still believe in the good sense of the valiant Bulgarian people and trust that it will not part with a man who personifies its aspirations and ideals—in all things honest, noble, chaste, progressive, liberal. We shall not believe that Your Royal Highness will entrust executive power to those depraved traitors, to those ignorant and ill-bred nonentities who strive night and day to undermine the foundations of our system of government and to hurl our beloved fatherland under the stinking boots of the Cossack.",1,0,0,0,0,0,0
"“Your Royal Highness! Timeo Danaos et dona ferentes! The resolution above has been adopted by eleven thousand eminent citizens, and Ganyo Balkanski, Mihal Mihalev, and Gunyo Kilipirchikov have been delegated to carry it to Your Royal Highness’s feet. Hurrah!”",0,1,0,0,0,0,1
"“What a good-for-nothing people we are,” said Bai Ganyo, with much head shaking and tongue clucking. “When it comes to lying, those old Gypsies can’t hold a candle to us. Was it anywhere near that many? Eleven thousand eminent citizens, they say. Ha, ha, ha! Take away the thousands; how many are left?”",0,1,0,0,0,0,1
"“Eleven people,” answered Mihal.",0,0,0,0,0,0,1
“Were there that many?”,0,1,0,0,0,0,1
"“There were, Bai Ganyo. It’s the truth. Didn’t I go with an officer to round them up myself?”",0,1,0,0,0,0,1
"“Good-for-nothings! Now, ’yknow what? Going back now is out of the question. Gunyo, you’re a bit of a lawyer. Get to work, please, and let’s all of us concoct another address, for the new one. Here, I’ve got paper. And let’s hope they don’t ﬁnd out that we came to beg on behalf of that scoundrel, because then our game is up, especially your game, Gunyo. If there’s another prosecutor . .”",0,1,0,0,0,0,1
"Gunyo coughed. “Give me the paper and pencil,” he said anxiously. “You watch; I’ll write.”",0,0,0,0,0,0,1
And he began writing: “Your Royal Highness! Heavenly storms have broken over our unfortunate heads!,0,0,0,1,0,0,0
“Now we have to write it all the other way around. How will we write it? Wait! How’s this: ‘The heavens have opened and poured blessings on our fatherland.’”,0,1,0,0,0,0,1
"“Only ‘fatherland’ sounds too plain,” declared Bai Ganyo. “Put in ‘our beloved fatherland.’”",0,0,0,0,0,0,1
"“Me, too. I think it’s no good without ‘beloved,’” said Bai Mihal.",0,0,1,0,0,0,1
"“All right, I’ve put in ‘beloved.’ Next: ‘The five centuries of enslavement are a pleasant dream in comparison with this cruel blow.’ Now backwards: ‘Our liberation from five centuries of enslavement is nothing compared to the splendid events that have broken the shackles of cruel tyranny.’ Do you agree?”",1,1,0,0,0,0,0
"“You should’ve added ‘fiends from hell,’” said Bai Ganyo. “But never mind, go on.”",0,0,0,0,0,0,1
"“. . . which the northern foe has dealt us through the resignation of our—Oh! Are there words!—most sagacious leader, that Cicero, that Newton of the Bulgarian firmament.”",0,0,0,0,0,0,1
"“Now, how to turn this around? Wait! Like this: ‘And which is due solely to Your Royal Highness, most gracious sire and father, since you accepted the resignation of that—Oh! Are there words?—most cruel torturer, that Caligula, that Tamerlane of the Bulgarian firmament.’”",0,1,0,0,0,0,1
"“Bravo, Bai Gunyo!” cried Bai Ganyo, his eyes shining with enthusiasm.",1,1,0,0,0,0,0
"“How do you think all that up, Gunyo?” Mihal flattered him.",0,1,0,0,0,0,1
"“‘O tempora, o mores!’ can stay as is. That always fits right in, no matter where you put it. ‘Nay, Your Royal Highness!’ Let’s put in ‘Yea, Your Royal Highness!’ “‘We still believe in the good sense of the valiant Bulgarian people and trust that it won’t part with the man.’ Now instead of ‘will not part’ we’ll put in ‘and will obliterate from the face of the earth’ and instead of ‘the man’ we’ll put in ‘the savage beast.’”",1,0,0,0,0,0,1
"“No, better put in ‘the rabid monster,’” corrected Bai Ganyo.",0,0,1,0,0,0,1
"“But I think we should put in ‘flames of hell,’” said Mihal.",0,0,0,0,0,0,1
"“Eh, that’s pushing it. Ha-ha-ha! But why ‘flames of hell’? It would be better to put in ‘filthy bloodsucker,’” said Gunyo.",0,1,0,0,0,0,1
"“Yeah, look at it now! Excellent!” approved Bai Ganyo.",1,0,0,0,0,0,0
"“‘. . . who personifies its aspirations and ideals—in all things honest, noble, chaste, progressive, liberal.’ Now let’s turn it on its head. ‘. . . who personifies the nation’s misfortune in all things dishonest, undependable, corrupt, obscurantist, and tyrannical!’ Next: ‘We do not believe that Your Royal Highness will entrust executive power to those depraved traitors, to those ignorant and ill-bred nonentities.’ How to reverse it, now? Hold on! I’ve got it! Here’s how: ‘Allow us, Your Royal Highness, to count ourselves blessed and to express our most boundlessly loyal sentiments, since you have entrusted power to the hands of those noble patriots, to those educated and well-bred statesmen, who strive night and day to undermine the foundations of our system of government.’”",0,0,0,0,0,0,1
“What? You’ve made a mistake!” said Bai Ganyo in alarm.,0,0,0,0,0,1,0
"“We’ll turn it backward right away, like this; instead of ‘to undermine’ we’ll put in ‘to fortify.’ ‘And to hurl our beloved fatherland under the stinking boots of the Cossack.’”",0,0,0,0,0,0,1
"“Let’s see now,” said Bai Ganyo. “This is the tricky part. We don’t know, damn it all, what position these new guys will take toward the Russkies. If we knew that they wanted to make peace, it would be child’s play, a piece of cake. There’s all sorts of things we could write. ‘Czar liberator, Czar protector, true-born brothers, mangy German Chifuti,’ and so on; but we don’t know which way the wind will blow. All right: ‘Slavic brothers,’ but if those guys are also against the Slavs, then it’ll be, oops, Bai Ganyo the traitor! No, you know what; let’s throw out that bit there about the ‘stinking boot.’”",0,0,0,0,0,0,1
"“Eh, but then what do we put in?”",0,1,0,0,0,0,1
"“Ho-old on. Don’t rush. Let’s think a bit. Y’know what? Now, since we don’t know yet how the wind will blow, we can put it in both ways and let them interpret it as they will. Let’s put this in: ‘And to embrace fraternally the Russians and the Germans to boot.’ Pfui! May God strike them dead!”",0,0,0,0,0,0,1
"“No, that doesn’t fit at all! What’s this ‘to boot’ business? Does one talk like that to a prince?” the lawyerly Gunyo protested.",0,0,1,0,0,0,0
"“Well, how does one talk, you scum?” Bai Ganyo erupted. “Are you going to teach me? Do you know who I am? Do you know that I’ve been all over Europe? I’m not a blockhead like you. Do you know that those Jirechek–Schmirechek types hung on my every word when I spoke to them? The English, the Americans, they all honored me in Dresden, and you want to teach me my business? Do you know that I . . . ?”",0,1,0,0,0,0,1
"“I know, Bai Ganyo; how could I not know?” said the astonished Gunyo, excusing himself.",0,0,0,0,0,1,1
"“Eh, well, if you know, what was all that about? Never mind. Write it down as best you can.”",0,1,0,0,0,0,1
"“Let’s write it like this: ‘And to place us, if not higher, then at least on the level of the great European powers . .’”",0,0,0,0,0,0,1
"“Whatever, agreed,” approved Bai Ganyo.",1,0,0,0,0,0,0
"“‘. . . of the great European powers, restoring us to the grandeur of Asparukh and Krum.’”",0,0,0,0,0,0,1
“Agreed. Good.”,1,0,0,0,0,0,0
"“Now, to continue: ‘Your Royal Highness! Timeo Danaos et dona ferentes!’ Instead of that it will be best to put in ‘Vox populi, vox dei.’ Do you agree?”",0,1,0,0,0,0,1
"“After all, why not; put it in. It’s not entirely Bulgarian, but if it’s needed, what can we do about it?” Bai Ganyo agreed.",1,1,0,0,0,0,0
"“‘The resolution above has been adopted by eleven thousand eminent citizens, and Ganyo Balkanski,’ and so on; all of that can stay the same, right to the end.”",0,0,0,0,0,0,1
“Shall we leave it just eleven thousand people or shall we increase it in honor of the new guys by another thousand or two? Shall we butter them up?”,0,1,0,0,0,0,1
"“It’s enough, Bai Ganyo. In our town even if you rounded up the blind and the beardless they’d barely add up to eleven thousand. But never mind; it’s for their sake, isn’t it?”",0,1,0,0,0,0,1
"“I agree, but still in place of ‘Ganyo Balkanski’ wouldn’t it be more elegant to put in ‘Mr. Ganyo’ and so on? So the prince can see that we aren’t some kind of low-class people, huh?”",1,0,0,0,0,0,0
"“I’d say it that way, too,” put in Mihal.",0,0,0,0,0,0,1
"“Gentlemen, it’s getting late. Let’s go!” called the Turkish cabby from the threshold of the inn. The travelers left for Sofia.",0,0,0,0,0,0,1
"The next day, gentlemen, I read in one of the local papers that a delegation from the town of P., consisting of Ganyo Balkanski and others, had presented itself before the great gates of the palace to express thanks for libertion from the tyrannical regime.",1,0,0,0,0,0,1
"Two days later in that paper, I read a dispatch from the same town, signed in the name of “thousands” of citizens, notifying those in power that Bai Ganyo and his comrades were a false, self-appointed delegation and that the true representatives of the people had already left for the capital to present their thanks.",0,0,0,0,0,0,1
"I knew the hotel where Bai Ganyo stays when he’s in town and set off to see him. I didn’t want to express indignation at his base deed, because no degree of indignation would suffice to condemn it, but I wanted to test whether it was possible to make this unfortunate product of circumstances recognize the full horror of his action.",0,0,0,0,0,0,0
"On the board in the hotel I looked up which room Bai Ganyo was in and went up by the stairs. I knocked on the door. No one answered. I turned the handle, and the door opened. The room was empty. They had left. On the table I noticed a scrap of paper on which was written in Bai Ganyo’s hand, “To the editors of the newspaper Free Speech.” The latter name was crossed out and it its place was written Freedom. It continued, “The subterfuges of Stambolov”—and this also was crossed out and in its place was written “Anarchy.” It was clear that the author of the letter had long debated which path to take, because in many lines there were crossed-out words replaced with their complete opposites. For instance, “patriots” was written and crossed out, and over it was written “highway robbers,” and this was also crossed out and overwritten with “patriots.” The whole letter was littered with x-ed out words, scratched by an angry hand. Because in drawing the second line, the ink had run out, the pen had been dipped again in the ink, and a line twice as thick had been drawn. Under the crossed-out lines stood the following words: “You made monkeys of us, damn you, you stinkers!”",0,0,0,0,0,0,1
