text,anger,disgust,fear,joy,sadness,surprise,neutral
"– Nothing is wrong, no, you infidel dog, with the servant of the Gudani Cross; the Cross follows him to victory, entreating the power of God. It did not hit the heart, do not think it so; it was only shattering the powder flask. Since it has come to slaughter, I too shall not swallow the enemy's spite.",1,0,0,1,0,0,1
"The Shatilion’s shot shatters the Kist’s breastbone. – “Does it not hurt even now, you dog of a faith?!” – he shouts at the Kist.",1,0,0,1,0,1,1
"– It strikes me in the heart, in the heart, you dog of a faith! Woe to Mutsali’s struggle! You killed my brother, kill me too; what shall I say to the grace of God?",1,0,0,0,1,1,1
"Mutsal does not wish for death, nor does he lose his wolfish hue; he tears and stuffs into his wound the green grass of the mountain. He fired once more at Aluda, wasting no time in the attempt. He threw his rifle to Aluda and spoke one final word:
– ""Now let it be yours, you dog of a faith, let it not fall into the hands of another.""",1,0,0,1,1,0,1
"The word died upon his lips, he lay prostrate on the ground. Aluda desires not the rifle, he wept like a woman; he does not strip the weapons, his eye is not greedy. At the head he placed the dagger, inlaid with ivory, upon the chest he laid the breastplate, upon the arm the Frankish sword. He does not cut the right hand from Mutsal, saying: ""It is a sin; O warrior, slain by me, may God grant rest to your soul. Let your right hand remain on your arm, it is justly yours, may your hand turn to dust upon your heart, let the fortress gate not rejoice, you had a noble nurturer, may God bless your lineage!"" Lengthwise he covered him with a felt cloak, and laid the shield over him.",1,0,0,1,1,0,1
"II. The sun rose high in the sky, mists descended into the ravines;
The giants of the Caucasus lean against the edge of the heavens.
Hawks, the slayers of birds, have set out for the hunt;
Kites follow the eagles, scavengers seeking a free meal.",1,0,0,1,0,1,1
"The ibexes clung to the glacier,
God’s grace rested upon their horns.
From ravine to ravine croaks
A raven of ill-omened voice:
“Mutsali the Kist is dead,
I must feast upon the warrior's eyes,
Tear out his heart and liver,
And shroud his shoulder with my wing.”",1,0,0,1,1,0,1
"Shatili has not yet been reached by the light of the midday sun,
They will not let the traveler descend, for a sky of rock covers it.
A youth came wandering hill by hill, displeased with his own soul;
Mists have settled upon his face, dark mists flowing from the heart.
Upon the bench hangs the arm of Mutsa’s brother,
A silver-adorned Bazala, that Khorosnuli sword.
He fought in the craggy peaks, where Imeda’s fortress stands,
In summer he listens for the rifle’s crack, in winter the avalanche descends.
Many times the deluge overtook him, as the black raven croaked.
The insatiable vulture hovered above his head,
Yet none could strip him of his luck, none could do him ill.
Like the hands of the faithless, the scorching sunbeams melt upon it.
The serpent could not breach the foundation; it remains alive even today.
Sometimes the storm sets in, sometimes the sun shines fair.
What of it? It has seen many a dead man with mustaches flared!
Many times the torrent of blood from the slain has flowed toward the meadows;
The wicked waters of Ardoti have been stained a deep red.",1,0,0,1,1,0,1
"Whoever thirsts for enmity, let him open the door of his house,
Let blood pool in his hearth, while he stands within it himself.
Let him drink it as wine, and consume it as bread.
Let him cross himself, as if he were in a church.
Let him have his wedding in blood, let the vows be taken there,
Let him invite guests, and line up an army.
Let him make his bed in blood, and lay his spouse by his side,
Let him have many children, many sons and daughters;
Let him dig a grave right there, and bury the dead there.",1,0,0,1,0,0,1
"If you kill another, you too will be killed; the clan will not let the killer go unpunished.",1,0,0,1,1,0,1
"Onto the flat roofs of Shatili stepped the Khevsur women and daughters-in-law,
Three of Aluda’s brothers and nephews came out to meet him.
Many wished to hear the news; many others gathered there.
They congratulated Aluda: “May you be a man of great renown!”
Old Ushisha asked Aluda for the news of his ordeal.
Ketelauri told him the tale of the Ghilghvelian wolf:
“Leaving from here, Ushisha, I cut across the mountain trail,
I caught up with him by a shortcut, spotting his tracks in the sand.
There were two of them; I used my rifle, for I could not reach them with the tip of my sword.
That departed Mutsal—his heart was made of iron!”",0,0,0,1,0,1,1
"– What are you saying? A Kist’s salvation was never written in our law.
– That is why I praise his bravery; it is not for sale for money.
Three shots I fired, and three he fired; with the third, I ended it.
The bullet striking his chest tore his heart to shreds.
He stuffed the wound with moss, and thus he breathed his last.
Even as his soul struggled to leave, he spoke of his faith once more.",1,0,0,1,0,1,1
"We say, ""We are the true men, only our mothers raised us; we shall be saved, while the faithless await their gasps in the pitch."" By saying this, we speak in vain; the children of God know better. Does everyone speak the truth, simply because they swear an oath?",1,0,0,1,0,1,1
"I could not bring myself to cut off Mucali’s right hand; my heart rebelled, refusing to do what is so hard to do: ""Let my fame be diminished; I am better for you as a counselor.""",1,0,0,1,1,0,1
"The Khevsur young and old grew bitter as wild plums,
They cast dark looks at Aluda and rebuked him harshly:
“Die! Death would be better for you; why do you speak such lies?
Unbuckle your snake-edged blade, toss it to the women as a weaving tool;
Your shield—to press the loom, your rifle—let them use as a crossbeam;
Your pistol will serve them well as a spindle to spin!
You fled from the Kist, you have turned into a woman.
You killed him, yet did not cut off his right hand—then why did you pursue him at all?!”",1,0,0,1,0,0,1
"They turned their backs on Aluda with faces full of wrath;
They headed to their own homes, to their doors and lofts.
They forsook Ketelauri with hearts full of thorns,
Calling out Aluda’s name with voices of pity.",1,0,0,1,1,0,1
"To Shatili Mindia also came, on a bronze-shod chestnut horse,
With a *Pranguli* sword girded at his waist, and a shield upon his arm,
The slayer of twelve Kists with his long-shafted spear.
Ruddy Mindia resembled a stag, with a moon upon his forehead.",1,0,0,1,0,1,1
"They spoke ill of Aluda with words of venom.
He took offense, his brow furrowing with a fearsome frown.
– ""Do not speak ill of a brave man with a flighty tongue.
May your enemies perish easily, let me hear the truth plainly.
No need for much grieving; a single day's rations will suffice me,
I shall not lose my way; I know every path and trail.
This very day Mindia shall return to you, before many more have passed.""",1,0,0,1,1,0,1
"He spurred his horse, Tsitla sped away, moving like a whirlwind.",1,0,0,1,0,1,1
"III. Darkness has fallen, the waters weep, the mantle of night covers us; it is the time for the stars to twinkle, for the dew to settle on the grass, for the souls of the dead to emerge from their graves, the time for their quiet song.",1,0,0,1,1,0,1
"The Devs emerge from the cliffs, wandering through the ravines.
Everyone has supped and now they prepare for sleep.
""Eat some bread,"" Aluda's mother and sister entreat him.
""I want no bread, mother, my heart is heavy for some reason;
Last night I saw ill dreams, I was standing in a line somewhere.
A dead man lay before us, the Khevsurs sat in somber grief.
Prepared for battle, some stood by the doors.
I too was there, weeping, as is the custom of a man.
I had a premonition of war, and the time had come to depart.""",1,0,0,1,1,0,1
"In an instant, someone seized my hand and placed the hilt of a dagger in it. I looked, and it was Mutsali; he wore a coat of bronze mail. Upon his chest was visible the mark of me and that moment of battle; the grey fluff of moss was spread within his bullet-wound. He stood like a rock, unyielding, with no tear falling from his eye.",1,0,0,1,1,1,1
"""I long for death, yet I do not die; kill me,"" he told me imploringly. ""May this fleeting world remain to you, while I depart from this earth; take your fill, sons of Khevsurs, of warring and the brandishing of swords.""",1,0,0,1,1,0,1
"I sat down; someone set a bowl before me; it was a stew of human flesh. I ate, though the bony hands and feet of a man filled me with horror. ""What am I doing?"" I lamented, monstrous and accursed.",0,0,1,0,0,1,1
"“Eat,” Rama called to me, “do not stand there dazed: serve Aluda more of the heated meat and broth.” They brought me more meat and broth, seasoned with a man’s mustache…",1,0,0,1,0,1,1
Dreams have tormented me; that is why I am so troubled in spirit.,0,0,1,1,1,1,1
"IV. Dawn breaks, the mountain peaks have reddened, mists have gathered upon the mountains. The village rises and awakens, travelers come and go upon the roads. The vultures have set out on their journey, casting their eyes over mountain and vale; though they fly with such a rustle of wings, they could leave no trace upon the sky!",1,0,0,1,1,1,1
"Who comes on a red horse, having crossed the water? – Welcome in peace! – The Khevsurians called out to Mindia. – What news have you brought? – They shout to him from afar.",0,0,0,1,0,1,1
"– Young men, your blood is boiling; you cut and sew with your hearts. You let the heart drag the mind, letting your heads be severed by the axe. You cannot easily recognize a true man by the common laws of manliness! Do not let one oppress the other; heart and mind are brothers. Aluda is right, even if the heavens should collapse upon me! If you do not believe it, here is the severed arm of the Kist. Keep your tongues in their scabbards; do not utter words so lightly. Do not be quick to say of a brave man that he is worthless! He handed the hand to Aluda: – Take it, and nail it to the gate!",1,0,0,1,0,0,1
"– If I had wanted to cut off the hand, could I not have cut it myself? I cannot do you a kindness, Mindia; I have brought misfortune upon you. Why would I want it? It cannot wield a sword for me, it is of no use as a shield. If I take it to the mountains, it will not mow for me, nor serve as a hook for hay. Take it away, if you believe in the Lord, let my eyes see it no more. It is the right hand of a valiant man; my heart burns with pity. Why are the Khevsurs angry, why do they burst with rage?! I will kill an enemy, yet I will not cut off his right hand just to satisfy their spite! ""It is not the custom to kill an enemy, unless you cut off the hand with a knife."" Woe to such justice, baptized in sin and guilt!",1,0,0,1,1,1,1
"V. The sacred hour arrived. People flocked to the shrine festival: they must make their pleas to the Lord, whoever was suffering. Men and women gathered with offerings of sheep and oxen; they presented their sacrifices to the Lord at the granary door.",1,0,0,1,1,1,1
"Who is this who has come, like mist, with a brass-hilted sword?
He gives a bullock to the Elder of the Gorge, standing with a bowed head.",1,0,0,1,0,1,1
"– Whom do you favor, Aluda, with this black bullock? – the priest asks Aluda, with his sleeve rolled back.
Great is our Master, the Cross of Gudani at the head; he has strong followers, by God and by God’s power.
The Master loves a good man, he does not grudge him grace; brave and hopeful men are destined for our Master.
Tell me the name, for whom you sacrifice, may it be accepted for him.
– He draws his dagger, preparing to proclaim the glory.",1,0,0,1,0,1,1
"– That is a sacrifice, Berdia, for the Kist slain just now. Mutsal was his name, the son of an unbaptized man. Bless it well for me; I have dedicated it to him, as if for a handsome brother killed unwillingly.",1,0,0,1,1,1,1
"– You are hallowing the faithless, this does not become you,
To slaughter a sacrifice for a Kist will not serve you well.
No such legacy comes from father, grandfather, or great-grandfather,
Come to your senses, you are a Christian, you turn apostate by this;
Do not follow the devil… how did such a word escape your lips?!
How many others have you slain, their hands hang like wicker on your tower,
Some of Lek, others of Kist, a bridge of right hands;
You never slaughtered even a kid for any, let alone a great bull.
How can I offer to the Lord a dog, of the breed of dogs?
Better the heavens collapse upon me, the earth’s back split beneath me,
Or the bottomless sea swallow me, and I dine upon the sand!
Berdia turns pale, a color of a different kind of fear.",1,0,0,0,1,1,1
"– Do not diminish my offering, if God’s grace favors you; I too am a servant of the Gudani Cross, a Khevsur of your own waters; it is as if we are one, Berdia, dwellers of the same mountain.",1,0,0,1,0,0,1
"– You strive in vain, Aluda, in vain you wear out your words.",1,0,0,1,1,0,1
"Ketelauri grew enraged, taking on the wolf’s hue;
He drew his Frankish blade, it flashed like the rising sun.
He struck the bull across the neck, the head rolled to the ground.
He pleaded with the Lord: ""Do not spare me,
Let this be a sacrifice for Mutsal, that unbaptized hero.""",1,0,0,1,0,0,1
"Berdia Jagarashvili turns his face toward the people.
“Has it ever been heard,” he cried, “such a casting aside of the faith?
Aluda slaughters the sacrifice himself, mentioning the soul of a Kist;
People, I want to hear the answer of your hearts.
Gather together, sons of Khevsurians, all of you—great and small,
Let us do justice, let us break the beams of Aluda’s house;
Do not show mercy, be the ones who make his wife and children weep.
Let him be an outcast, a gazer at the sky and clouds of a foreign land.
Go, break the doors of his dark house and fortress.
Set fire to the haystacks—let the flames reach the sky,
Drive out the sheep, cows, and oxen for the community.
In Shatili, make his wife and children weep; in Gudani—his kin and women;
Let our Lord be wroth, he is not to be pitied.”",1,0,0,1,1,1,1
"Hearing this, Mindia’s eyes grew misty; he could no longer help Aluda and crossed his arms over his chest. The sons of Khevsureti, clad in mail, readied their shields; they must confront Ketelauri, as their bronze weapons rang out fiercely. Above the Khevsurs gathered in assembly, children appeared; one of them held the gnawed bones of a severed right hand.",1,0,0,1,1,1,1
"– Brave men, I desire for you the master’s grace; let me drink the warrior’s cup, and I shall bring you the hand of the foe. A raven was carrying it in its talons, heading for a nook in the cliff. At that moment, I loosed an arrow at the one soaring proudly through the sky; the shot proved true, striking the raven’s wing; it released the prey from its claws, and it came tumbling down to the earth.",1,0,0,1,0,0,1
"""It is Mutsal's right hand, the cause of the Khevsurs' council,"" Mindia said with wrath, ""the reason for their cursing; I brought it to Aluda, and it took on the hue of offense; when Aluda would not accept it, I showed it the depths of the ravine.""",1,0,0,1,1,0,1
"""Take it away,"" says Berdia, ""the limb of a faithless dog; we, the sons of Khevsureti, are not the servants of the devil or the Ali."" They threw the hand of Mutsal's arm to a dog for food. The hound did not touch it; it let out a howl of pity.",1,0,0,1,1,0,1
"Elder Berdia says:
– Khevsurs, see with your own eyes:
A dog does not break a dog's bone,
So it has been said from the very beginning.
Children drag the Kist's right hand
Down along the ground with a hook.",1,0,0,1,0,1,1
"VI. Snow falls, the wind rages, the mountains' necks are bound;
Avalanches descend into the ravine, broken from the cliffs.
Blue ice has bound the banks and bosoms of the waters,
The narrow passage of the roads is completely buried in drifts.",1,0,0,1,1,0,1
"Who has grown weary of life, who will set out on the road?
Ahead goes the traveler, forging the path, five follow behind him.
Tormented by hunger, a pack of wolves howls at the mountain.",1,0,0,0,1,1,1
"""May you see no good, Khevsurians,"" a woman cries out in anger. ""Woe, our home, stone no longer stands upon stone; on the tower, on the pillars of the attic, ravens are perching now.""",1,0,0,1,1,0,1
"Mother would say to Aluda: ""My son, walk slowly,
Neither I nor your wife Lela can keep up with you,
The children have grown restless, their limbs frozen hard.
Alas, how pathless we wander, alas, how dark it is!
Will the Khevsurians not need your help anymore?
What riverbanks will host us, where will we waste away?
Homeless and hearthless, we shall perish elsewhere too.
We can no longer reach our home, across the Shatili valley.
To forsake one's own land is harder than anything;
I have turned the color of the dying, my mind is reeling.
My knees fail me, darkness has risen like a pillar in my heart.
Oh, graves of our forefathers, oh, sharp-peaked rocks!""",1,0,0,1,1,1,1
"With bitterness Aluda says: – Women, do not be chattering, come, follow me, let us journey on, God has granted this as our fate, do not offend the Cross, do not curse the community, do not lose your wits!",1,0,0,1,1,0,1
"Once Aluda desired to turn his head one last time: “Farewell, haunts of the ibex, gladdeners of the eye! Farewell, my home and hearth, stirrer of sorrow in the heart! Farewell, our Lord, giver of strength to your servants!”",1,0,0,1,1,0,1
"The travelers have forever forsaken their own land and water. The mountain peaks stand dazed, the howling of the wind is heard. They have passed, crossed the ridge, and no trace of their path remains. Only the bitter sobbing of a woman was heard from afar.",1,0,0,1,1,0,1
