01_aluda_ketelauri.csv,"– მაღლა დაგიცდა, ბეჩავო, კენჩხას არა სჭირს ძვლისასა. გამოსტყვრა მუცალის თოფი, ტყვია ჩქამს იზამს მქისესა, გაუტეხს ქეთელაურსა საპირის-წამლეს რქისასა."
01_aluda_ketelauri.csv,"– არც ახლა გჭირსა, რჯულ-ძაღლო? – ზედაც დაჰვედრებს იმასა."
01_aluda_ketelauri.csv,"– არა სჭირს, არა, რჯულ-ძაღლო, ყმასა გუდანის ჯვრისასა, გამმარჯვედ ჯვარი დაჰყვების, ძალს შაახვეწებს ღვთისასა. გულს არ ჰხვდა, ნუ გეგონების, ამტვრევდა წამლის ქისასა. რაკი სრევაზე მიდგება, ჯავრს არც მე შავჭამ მტრისასა."
01_aluda_ketelauri.csv,"შატილიონის ნასროლი ქისტს უმტვრევს გულის ფიცარსა. – არც ახლა გჭირსა, რჯულ-ძაღლო?! – შამაუჭყივლებს ქისტასა."
01_aluda_ketelauri.csv,"– გულში მჭირს, გულში, რჯულ-ძაღლო, ვაჰ ცდასა მუცალისასა! ძმაც ხო მამიკალ, მეც მამკალ, რა ვუთხრა მადლსა ღვთისასა?"
01_aluda_ketelauri.csv,"მუცალს არ სწადის სიკვდილი, ფერს არა ჰკარგავს მგლისასა, მაჰგლეჯს, დაიფევს წყლულშია წვანეს ბალახსა მთისასა. ერთიც ესროლა ალუდას, ხანს არა ჰკარგავს ცდისასა. თოფიც ალუდას გადუგდო, ერთს კიდევ ეტყვის სიტყვასა: – ეხლა შენ იყოს, რჯულ-ძაღლო, ხელს არ ჩავარდეს სხვისასა."
01_aluda_ketelauri.csv,"სიტყვა გაუშრა პირზედა, დაბლა გაერთხა მიწასა. ალუდას თოფი არ უნდა, ატირდა როგორც ქალიო; არ აჰყრის იარაღებსა, არ ეხარბება თვალიო. თავით დაუდვა ხანჯარი, ზედ ეკრა სპილოს ძვალიო, გულზედ ძეგლიგი დაადვა, მკლავზედ ფრანგული ხმალიო. მარჯვენას არ სჭრის მუცალსა, იტყოდა: „ცოდვა არიო; ვაჟკაცო, ჩემგან მოკლულო, ღმერთმა გაცხონოს მკვდარიო. მკლავზედავ გებას მარჯვენა, შენზედ ალალი არიო, შენ ხელ შენს გულზედ დამიწდეს, ნუმც ხარობს ქავის კარიო, კარგი გყოლია გამდელი, ღმერთმ გიდღეგრძელოს გვარიო!“ სიგძივ გაჰხურა ნაბადი, ზედ გადაადვა ფარიო."
01_aluda_ketelauri.csv,"II. მზემ აიწია ცაზედა, ნისლებმ დაწირეს ხევები; მისჯარებიან ცის კიდეს კავკასიონის დევები. აშლილან სანადიროდა ქორებ, ფრინველთა მლევლები; სოვნი არწივებს მასდევენ, მუქთად ჭამისთვის მხლებლები."
01_aluda_ketelauri.csv,"ჯიხვნი მაებნენ მყინვარსა, მადლი რქათ ადგა ღვთისაო. ხევი-ხევ შამოყრანტალებს ყორანი ავის ხმისაო: „მამკვდარა ქისტი მუცალი, თვალნ უნდა ვსჭამნე ყმისაო, გულ-ღვიძლი ამოვარიდო, კალთა დავხურო მხრისაო“."
01_aluda_ketelauri.csv,"შატილს ჯერ არ ჩასწდომია შუქი შუადღის მზისაო, არ ჩაუშვებენ ჩამსვლელსა, ცა ახურია კლდისაო. ყმა მოიდოდა გორი-გორ, არ ეწონება თავია; პირს დასწოლია ნისლები, გულით ნადენი, შავია. ტახტაზე დაუკიდებავ მუცალის ძმისა მკლავია, ვერცხლით მორთული ბაზალა, ეგ ხოროსნული ხმალია. მეება ჭიუხიანსა, სადაც იმედას ქავია, ზაფხულს თოფის ხმას იყურებს, ზამთარ ჩამუდის ზვავია. ბევრჯელ მაასწრო დელგმამა, ჰყეფდა ყორანი შავია. დაჰფამფალებდა თავზედა გაუმაძღარი სვავია, ვერვინ მაჰრივა იღბალი, ვერავინ უყვა ავია. ურჯულოს ხელებსავ ადნობს ზედ მზის სხივები მწვავია. გველმა ვერ გაჭრა ლიბოი, დღესაც ცოცხალივ არია. ზოგჯერ ავდარი დადგება, ზოგჯერ მზე ბრწყინავს, დარია. რა უყვათ, ბევრი უნახავ ულვაშ-აშლილი მკვდარია! ბევრჯელ წასულა საჭალოდ დახოცილთ სისხლის ღვარია; შაუღებია წითლადა ავი არდოტის წყალია."
01_aluda_ketelauri.csv,"ვისაც მტერობა მასწყურდეს, გააღოს სახლის კარია, სისხლ დაიგუბოს კერაში, თვითანაც შიგვე მდგარია. ღვინოდაც იმას დაჰლევდეს, პურადაც მოსახმარია. პირჯვარი დაიწეროდეს, მითამ საყდარში არია. სისხლშია ჰქონდეს ქორწილი, იქ დაიწეროს ჯვარია, დაიპატიჟოს სტუმრები, დაამწკრიოდეს ჯარია. სისხლში დაიგოს ლოგინი, გვერდს დაიწვინოს ცალია ბევრი იყოლოს შვილები, ბევრი ვაჟი და ქალია; იქვე საფლავი გათხაროს, იქ დაიმარხოს მკვდარია."
01_aluda_ketelauri.csv,"შენ რო სხვა მაჰკლა, შენც მოგკვლენ, მკვლელს არ შაარჩენს გვარია."
01_aluda_ketelauri.csv,"შატილს გადმოდგა ბანებზედ ხევსურთ ქალი და რძალია, გამეეგებნენ ალუდას ძმა-ძმისწულები სამნია. ბევრს უნდა ამბის გაგება, ბევრნი მოვიდნენ სხვანია. მიულოციან ალუდას: – სახელიანიმც ხარია! ბებერი ჰკითხავს უშიშა ალუდას ამბავს ცდისასა. უამბობს ქეთელაური ამბავს ღილღველის მგლისასა: „აქით წასულმა, უშიშავ, კვალი შავაჭერ მთისასა, მოკლედავ გადავეწივე. ნავალ დავატყვე ქვიშასა. ორნ იყვნენ, თოფი ვიხმარე, წვერს ვერ ვუწვდენდი ხმლისასა. იმ ცხონებულსა მუცალსა რკინა სდებიყო გულადა!"
01_aluda_ketelauri.csv,"– რას ამბობ? ქისტის ცხონება არ დაწერილა რჯულადა. – მით ვაქებ ვაჟკაცობასა, არ იყიდება ფულადა. სამ მე ვესროლე, სამ – იმან, მესამით დავასრულია. მკერდზე ნაკრავმა ტყვიამა გაუნაძოძა გულია. ნატყვიარს ბრძამით იფევდა, ისრე დალია სულია. სულს არ აცლიდა ამოსვლას, კიდევ მიხსენა რჯულია."
01_aluda_ketelauri.csv,"ჩვენ ვიტყვით, კაცნი ჩვენა ვართ, მარტოთ ჩვენ გვზდიან დედანი; ჩვენა ვსცხონდებით, ურჯულოთ კუპრში მიელის ქშენანი. ამის თქმით ვწარა-მარაობთ, ღთიშვილთ უკეთეს იციან. ყველანი მართალს ამბობენ განა, ვინაცა ჰფიციან?!"
01_aluda_ketelauri.csv,"ვერ გავიმეტე მუცალი მარჯვენის მოსაჭრელადა, გული გამიწყრა, არა ჰქნა, რაც საქნელია ძნელადა: „დაე დააკლდეს სახელსა, მე გირჩევნივარ მრჩევლადა“."
01_aluda_ketelauri.csv,"ხევსურთა ახალ-უხლები გადაიქციან ტყემლადა, ავად შაჰხედნეს ალუდას, შაუძრახნიან ხმელადა: „მოკვდი, სიკვდილი გირჩევნავ, რა ხარ სიცრუის მთქმელადა; აიხსენ გველის-პირული, დიაცთ გადუგდე ცხემლადა; ფარი – ქსლის ჩასაბეჭავად, ხირიმ – გაუდვან გარადა; დამბაჩა გამაადგებისთ საბრუნლად, თითისტარადა! გამუქცევიხარ ქისტიშვილს, გადუქცევიხარ ქალადა. მაჰკალ, მარჯვენა არ მასჭერ, უკვენ მისდევდი მა რადა?!“"
01_aluda_ketelauri.csv,"ზურგი აქციეს ალუდას პირითა ჯავრიანითა; თავ-თავის სახლებს მიჰმართეს ჭერხოთით კარიანითა. გაწირეს ქეთელაური გულითა ნარიანითა, სახელსა ალუდაისას იძახდენ ბრალიანითა."
01_aluda_ketelauri.csv,"შატილს მინდიაც მოიდა ზერდაგით რვალიანითა, წელზე ნარტყამის ფრანგულით, მკლავითა ფარიანითა, თორმეტის ქისტის მამკლავი შუბითა ტარიანითა. ირემს ჰგავ მინდის წითლაი შუბლითა მთვარიანითა."
01_aluda_ketelauri.csv,"ალუდას აუგს ეტყოდენ სიტყვითა შხამიანითა. იწყინა, შუბლი დაკეცა ნაოჭით ზარიანითა. – ნუ იტყვით ვაჟკაცის აუგს ენითა ქარიანითა. ადვილად მტერი მოგიკვდესთ, ადვილ გავიგო მართალი. ბევრ დაღონება არ გვინდა, ერთი დღის მეყოს საგძალი, გზა-კვალი არ ამერევა, ყოველ მხრივ ვიცი სავალი. დღესავ მოგივათ მინდია, მანამ დაბძანდეს მრავალი."
01_aluda_ketelauri.csv,"ქუსლი ჰკრა, წითლა გამალდა, ნიავქარივით მავალი."
01_aluda_ketelauri.csv,"III. დაბნელდა, წყალნი ტირიან, კალთა გვეხურვის ღამისა; დროა ვარსკვლავთა ჟიკჟიკის, მცვრევა ბალახზედ ნამისა, მკვდართ სულთ საფლავით გამოსვლის, დრო მათ სიმღერის წყნარისა."
01_aluda_ketelauri.csv,"დევნი გამოვლენ კლდიდამა, ხევ-ხუვში ეხეტებიან. ყველამ ივახშმა და ახლა საძილედ ემზადებიან. – პურ მიირთვიო, – ალუდას და-დედან ეხვეწებიან. – მე პურ არ მინდა, დედაო, გული შამეკრა რადამე, წუხელ ცუდ სიზმრები ვსინჯე, რიგში ვიყოდი სადამე. წინ გვედვა მიცვალებული, ხევსურნ შაწყენით ისხდენა. სალაშქროდ დამზადებულნი, ზოგნი კარებზე იდგენა. მენაც იქ ვიყავ, ვსტიროდი, როგორც წესია კაცისა. გუმანი მქონდა სალაშქროდ, ხანიც მოვიდა წასვლისა."
01_aluda_ketelauri.csv,"ერთს წამს ხელ ვინამ დამტაცა, ტარი ჩამიდვა ხანჯრისა. შავხედენ, მუცალი იყო, ტანთ ეცვა ჯაჭვი რვალისა, გულზედ ემჩნივა ნიშანი მე-დ იმის ბრძოლის წამისა, ეფინა ნატყვიარშია ლეგა საფევი ბრძამისა. კლდედ იდგა, გაუტეხლადა, ცრემლ არ ჩამოსდის თვალისა."
01_aluda_ketelauri.csv,"„მინდა სიკვდილი, არ ვკვდები, მამკალო, მითხრა ხვეწნითა. თქვენ დაგრჩეს წუთისოფელი, მე კი წავიდე ქვეყნითა, დაძეღით, ხევსურთ შვილებო, ლაშქრობით, ხმლების ქნევითა“."
01_aluda_ketelauri.csv,"დავჯე, ჯამ ვინამ დამიდგა, კაცის ხორც იყო წვნიანი, ვსჭამდი, მზარავდა თუმცაღა კაცის ხელ-ფეხი ძვლიანი. რასა ვსჩადიო, ვსჯავრობდი, უმსგავსი, შაჩვენებული."
01_aluda_ketelauri.csv,"„ჭამეო, – რამამ მიძახა, ნუ ჰხდები გაშტერებული: კიდევ მიმირთვით ალუდას წვენ-ხორცი გაცხელებული“. მიმატეს კაცის ულვაშით წვენ-ხორცი შანელებული…"
01_aluda_ketelauri.csv,"სიზმართ დამტანჯეს, იმით ვარ გუნება-აღელვებული."
01_aluda_ketelauri.csv,"IV. თენდება, მთის წვერნ დაწითდენ, ნისლნი აგროვდენ მთებზედა. დგება, იღვიძებს სოფელი, მგზავრი მიდ-მოდის გზებზედა. სოვნი სამგზაგროს წავიდენ, მთა-ბარს მაავლეს თვალია; რამდენს ფრაშ-ფრაშში არიან, ცას ვერ გაავლეს კვალია!"
01_aluda_ketelauri.csv,"ვინ მოდის წითლის ცხენითა, გამაიარა წყალია? – მოხველ მშვიდობით! – მინდიას ხევსურთა შაუძრახნიან. – რა მაიტანე ამბავი? – შორითვე დაუძახიან."
01_aluda_ketelauri.csv,"– ახლებო, სისხლი გიფუისთ, სჭრითა და ჰკერავთ გულითა, გულს ათრევინებთ გონებას, თავს აჭრეინებთ ცულითა, ადვილ ვერ იცნობთ ვაჟკაცსა მის ვაჟკაცურის რჯულითა! ერთურთს ნუ დააჩაგვრინებთ, გული-დ გონება ძმანია. მართალი არი ალუდა, თავს არ დამექცნენ ცანია! თუ არა გჯერათ, ქისტისა, აი, მოჭრილი მკლავია. ენა ქარქაშში გეჭიროსთ, ადვილ ნუ იტყვით სიტყვასა, ადვილ ნუ იტყვით ვაჟკაცზე, არა ვარგაო, იმასა! ხელი ალუდას მიართვის: – წაიღ, მიაკარ ქავადა!"
01_aluda_ketelauri.csv,"– თუ ხელის მოჭრა მდომიყო, გან ვერ მოვსჭრიდი თავადა? ვერ გიქნავ კარგად, მინდიავ, საქმე მოგირთავ ავადა; რაად მინდარის, ვერ მიხმლობს, არ გამოდგება ფარადა; მთაში წავიღო, არ მითიბს, არც მარგებს თივის კავადა. წაიღე, თუ გწამ უფალი, ნუღარ მაჩვენებ თვალითა. კაის ყმის მარჯვენა არი, გული მეწვება ბრალითა. რაად სწყრებიან ხევსურნი, რადა ტყვრებიან ჯავრითა?! მტერს მოვკლავ, კიდევ არ მოვსჭრი მარჯვენას მაგათ ჯაბრითა! „წესი არ არის მტრის მოკვლა, თუ ხელ არ მასჭერ დანითა“. ვაი ეგეთას სამართალს, მონათლულს ცოდვა-ბრალითა!"
01_aluda_ketelauri.csv,"V. ჟამი მოვიდა საუფლო. ხალხი ხატობას დიოდა: უნდა აცნობონ ბატონსა, ვისაც კი რამა სტკიოდა. მოქუჩდა ქალი და კაცი სახვეწრით ცხვრით და ხარითა; მიართმევდიან ბატონსა სახვეწარს ბეღლის კარითა."
01_aluda_ketelauri.csv,"ეს ვინღა მოდგა, ნისლივით, თითბრით ნაზიკის ხმალითა? ხევის ბერს აძლევს მოზვერსა, დადგა დახრილის თავითა."
01_aluda_ketelauri.csv,"– ვის ამწყალობნებ, ალუდავ, ამა კურატით შავითა? – ჰკითხავს ალუდას ხუცესი გადაწეულის მკლავითა. დიდია ჩვენი ბატონი, გუდანის ჯვარი თავითა, საყმონიც ძლიერნი ჰყვანან, ღვთითა და ღვთისა ძალითა. კარგი ყმა უყვარს ბატონსა, წყალობა ემეტებისა; ვაჟკაცნი იმედიანნი ჩვენს ბატონს ებედებისა. მითხარ სახელი, ვის სწირავ, იმასამც შაეწირება. – ხანჯარს აიძრობს, დიდების სათქმელად დაეღირება."
01_aluda_ketelauri.csv,"– ეგ სამხვეწროა, ბერდიავ, ძოღან მოკლულის ქისტისა. მუცალს ეტყოდენ სახელად, მაუნათლავის შვილისა. კარგადაც დამიწყალობნე, გამიმეტებავ მისთვინა, როგორც უნდომლად მოკლულის თავის ლამაზის ძმისთვინა."
01_aluda_ketelauri.csv,"– გაურჯულებულს არჯულებ, შენ ეგ არ შაგიხდებისა, ქისტისად საკლავის დაკვლა კარგად არ მოგიხდებისა. მამით არ მოდის ანდერძი, პაპითა-დ პაპის-პაპითა, გონთ მოდი, ქრისტიანი ხარ, ურჯულოვდები მაგითა; ეშმაკს ნუ მისდევ… ეგ სიტყვა როგორ ამოგცდა ბაგითა?! რამდენ სხვა მაჰკალ, შენს ქავზე ხელებ ჯღრდესავით ჰკიდია, ზოგი ლეკისა, სხვა ქისტის, მარჯვენეების ხიდია; ციკანიც არვის დაუკალ, განღამც კურატი დიდია. როგორ ვახვეწო უფალსა ძაღლი, ძაღლების ჯიშისა, მანამ სჯობს ცანი დამექცნენ, ზურგი გამისკდეს მიწისა, ან თუ ზღვამ დამნთქას უძირომ, სადილი ვსჭამო ქვიშისა! ფერი ედება ბერდიას, ფერი სხვა-რიგის შიშისა."
01_aluda_ketelauri.csv,"– ზღვენსა ნუ გამიმსუბუქებ, მადლი თუ გწყალობს ღვთისაო, ყმა ვარ მეც გუდანის ჯვრისა, ხევსური თქვენის წყლისაო, მითამ ერთნი ვართ, ბერდიავ, მცხოვრებნი ერთის მთისაო."
01_aluda_ketelauri.csv,"– ტყუილად სცდები, ალუდავ, ტყუილად იცვეთ პირსაო."
01_aluda_ketelauri.csv,"გაჯავრდა ქეთელაური, ფერი დაიდვა მგლისაო; ხელი გაიკრა ფრანგულსა, შუქი ამოხდა მზისაო. უქნივა მოზვერს ქედზედა, თავი მიგორავს ძირსაო. თან შაეხვეწა ბატონსა, ნუ შამიცოდებ შვილსაო, ალლადა ჰქონდეს მუცალსა, მაგ მოუნათლავ გმირსაო."
01_aluda_ketelauri.csv,"ბერდია ჯაგარაშლილი ხალხისკე იზამს პირსაო. – გაგონილაა, – იძახდა, – ასრე აგდება რჯულისა: საკლავს თვითონ ჰკლავს ალუდა, მამხსენე ქისტის სულისა, ხალხო, მინდარის გავიგო პასუხი თქვენის გულისა. დაჯარდით, ხევსურთ შვილებო, ყველანი – დიდნი, მცირენი, სამართალი ვქნათ, ვუმტვრიოთ ალუდას სახლის დირენი; ნუ დაინანებთ, ექმნენით ცოლ-შვილის ამატირენი. მოკვეთილ იყოს, სხვა ქვეყნის ცა-ღრუბლის შანამზირები. წადით, უმტვრიეთ შავ-ბნელსა სახლისა, ციხის კარები. ცეცხლი მიეცით საძნოვარს, – ცასა სწვდებოდეს ალები, სათემოდ გამოირეკეთ ცხვარი, ძროხა და ხარები. შატილს ცოლ-შვილი უტირეთ, გუდანს – შინშნი და ქალები; ჰრისხამდეს ჩვენი ბატონი, არ არის შასაბრალები."
01_aluda_ketelauri.csv,"ამის გამგონე მინდიას მაუწყლიანდის თვალები, ვეღარასა ჰშველს ალუდას, გულზე გადიწყვის მკლავები, შასმულებმ ხევსურთ შვილებმა მაიმარჯვიან ფარები, უნდა სცან ქეთელაურსა, კაპასად ჟღერენ რვალები. ჯარად დამსხდართა ხევსურთა თავზედ წაადგა ბალღები, ერთს ხელში დაუჭერია მარჯვენის ნახრავ ძვალები."
01_aluda_ketelauri.csv,"– ვაჟნო, ვინდომებ თქვენთვისა წყალობას ბატონისასა, საკარგყმო დამალეინეთ, მოგიტანთ ხელსა მტრისასა. ყორანს მიჰქონდა ბრჯღალითა, ყურეს უმარჯვდა კლდისასა. იმ დროსა ვსტყორცნე ისარი ლაღად მიმავალს ცისასა; მართალ გამოდგა ნასრევი, ყორანს უვლიდა ფრთისასა; კლანჭით გაუშვა ნადავლი, გადმეესრია მიწასა."
01_aluda_ketelauri.csv,"– მუცალის მარჯვენა არი, მიზეზი ხევსურთ რჩევისა, – წყრომით იტყოდა მინდია, – მიზეზი იმათ წყევისა; მე მივუტანე ალუდას, ფერი დავადევ წყენისა; რო არ მიიღო ალუდამ, სიღრმე ვაჩვენე ხევისა."
01_aluda_ketelauri.csv,"– წაიღეთ, – ამბობს ბერდია, – ტოტი ურჯულო ძაღლისა, არა ვართ ხევსურთ შვილები ყმანი ეშმაკის, ალისა. ძაღლს მიუგდიან საჭმელად ხელი მუცალის მკლავისა. პირი არ ახლო ქოფაკმა, მორთო ღმუილი ბრალისა."
01_aluda_ketelauri.csv,"ხევისბერ იტყვის ბერდია: – ხევსურნო, ნახეთ თვალითა: ძაღლი ძაღლის ძვალს არ სტეხსო, თქმულია იმავ თავითა. ქისტის მარჯვენას ბალღები დაბლა ათრევენ კავითა."
01_aluda_ketelauri.csv,"VI. თოვლი სთოვს, ქარი ბობოქრობს, ყელებ შაკრულა მთებისა; ჩამოდის ხევად ზოვები, ჩამონასხლეტნი კლდებისა. გაუბამ ყინულს ლურჯადა უბე-კალთები წყლებისა, მიუნაქრია ერთიან ვიწრო სავალი გზებისა."
01_aluda_ketelauri.csv,"ვის მასწყენია სიცოცხლე, გზას ის ვინ გაუდგებისა? წინ მიდის მგზავრი, მიჰკვალავს, ხუთიც უკვენა ჰყვებისა. სიმშილით შაწუხებული მთას ღმუის ჯოგი მგლებისა."
01_aluda_ketelauri.csv,"„კარგს ნურას ჰნახავთ, ხევსურნო,“ ერთი დიაცი სწყრებისა. „ავაჰმე, ჩვენო სახ-კარო, ქვა-ქვაზე აღარ დგებაო, ციხეზე, ჭერხოს ბოძებზე ეხლა ყოვები სხდებაო“."
01_aluda_ketelauri.csv,"დედა ეტყოდა ალუდას: – შვილო, იარე ნელაო, შენთან ვერ გავძლებთ ვერც მენა, ვერც შენი ცოლი ლელაო, ბალღები აგვიბოჟირდა, ხელ-ფეხ დაგვიზრა ძნელაო. ვაჰმე, რა უგზოდ დავდივართ, ვაჰმე, როგორა ბნელაო! ნეტავ არ დასჭირდებაა ხევსურთა შენი შველაო?! ვის რა წყალ-ჭალა გვისტუმრებს, სად რა-რა დავილევითა? უბინო, უსახ-კარონი სხვაკანაც დავიწყევითა. ვეღარ მიუვალთ ჩვენს სახ-კარს, გაღმა შატილის ხევითა. თავის მიწა-წყლის გაწირვა ძნელი ყოფილა მეტადა; მამაკვდავს დავფერებივარ, გონი გამხდია რეტადა. მუხლებ არ მამდევს, გულშია ბნელი ჩამიდგა სვეტადა. ვაჰ, მამა-პაპის საფლავნო, კლდენო, დამდგარნო მწვეტადა!"
01_aluda_ketelauri.csv,"ჯავრობით ეტყვის ალუდა: – დიაცნო, ნუ ხართ ყბედადა, მოდით, მამყევით, ვიდინოთ, ღმერთმ ეს გვარგუნა ბედადა, ჯვარს არ აწყინოთ, თემს ნუ სწყევთ, ნუ გადიქცევით ცეტადა!"
01_aluda_ketelauri.csv,"ერთხელ მაუნდა ალუდას, ერთხელ მობრუნვა თავისა: „მშვიდობით, საჯიხვეებო, გამახარელნო თვალისა! მშვიდობით, ჩემო სახ-კარო, გულში ამშლელო ბრალისა! მშვიდობით, ჩვენო ბატონო, ყმათად მიმცემო ძალისა!“"
01_aluda_ketelauri.csv,"გაწირეს მგზავრთა სამუდმოდ წყალი და მიწა თავისა. შტერად დამდგარან მთის წვერნი, ისმის ხვივილი ქარისა. გადვიდნენ, ქედი გადავლეს, თხრილი აღარ ჩანს კვალისა. ერთი მაისმა შორითა მწარე ქვითინი ქალისა."
02_host_and_guest.csv,"I. ღამის წყვდიადში ჩაფლული, გამტკნარებულის სახითა, მოსჩანს ქისტეთის მიდამო სალის კლდეების ტახტითა. ბნელს ხევზე მოჰყეფს მდინარე, გულამღვრეული ჯავრითა. გადმოხრილიყვნენ მთანიცა, ხელ-პირს იბანდენ წყალზედა; ბევრი მომკვდარა მათს მკერდზე, სისხლს ვერ იხდენენ ტანზედა; ძმის მკვლელის სისხლი სწყურია, კაცი რომ მოდის გზაზედა. გზას ვამბობ, თორემ რა გზაა, ვიწრო ბილიკი კლდეზედა? სავალად მეტად ძნელია, ფეხს ძლივ აცილებს ფეხზედა. გაღმა სჩანს ქისტის სოფელი არწივის ბუდესავითა, – საამო არის საცქერლად დიაცის უბესავითა. სოფლის თავს სძინავს შავ ნისლსა დაფიქრებულის სახითა. ყურს უგდებს არე-მარესა, გულ-ლაღობს სანახავითა."
02_host_and_guest.csv,"სტუმარი ცოტა ხანისა ხვალ სხვაგან წავა აქითა. წავა, გადივლის გორებსა, ქედებსა ყინულიანსა; აბნელებს, უხილავად ჰქმნის ქვეყანას ხილულიანსა. თუ მონადირეს ატირებს, გზა-დაკარგულსა კლდეშია, ალაღებს მგელსა და ქურდსა, მოარულთ სიბნელეშია."
02_host_and_guest.csv,"II. ზევიდამ ვინღაც უცნობმა კლდის ლოდი გადმოაგორა, მგზავრმა შეჰხედა პირ-აღმე, წინ უდგას მაღალი გორა. ყურს უგდებს… ცოტა ხანს შემდეგ მოესმა ქვიშის ჩხრიალი. მგზავრი სიათას იმარჯვებს: მტერი არ იყოს ტიალი. შესცქერის გაფაციცებით ფეხზე შემდგარის თოფითა, ჰხედავს, რომ მოალაჯუნებს კაცი ორ-კაპის ჯოხითა. შავი რამ მოსთრავს პირ-თავქვე, ქვიშა ქანავდა იმითა. არას ამბობდა უცნობი, სიტყვა არ მოსდის პირითა. უპრჭყვინავს სალტა თოფისა, ვით წვიმის ცვარი დილითა."
02_host_and_guest.csv,"– ვინ ხარ, რა სულიერი ხარ, რას იარები ამ დროსა?"
02_host_and_guest.csv,"– ვინ გინდა? მონადირე ვარ, კაცს შენ ვერ გხედავ სანდოსა."
02_host_and_guest.csv,"– რაობით სანდო არა ვარ? სიტყვას რად ამბობ მცდარესა? ვითომ, რომ დავხეტიალობ შენებრ ამ კლდიან მხარესა? მეც მონადირე გახლავარ, დღეს კი ვეხეტე უბრალოდ."
02_host_and_guest.csv,"– წესია მონადირისა, ხომ მაინც დაჰრჩი უვალოდ?"
02_host_and_guest.csv,"– ესეც ვალია, ძმობილო, ძლივსღა დავათრევ ფეხებსა, სულ დავიარე ჭიუხი, არა ვსტოვებდი ხევებსა. ზედ შავი ნისლი ჩამოწვა, ნიავი მოსცა ძლიერი, ხევებით შემომღმუოდა, როგორაც მგელი მშიერი. თვალწინ გზას ვეღარ ვირჩევდი, კლდეზე გადვარდნას ვლამობდი, ხამად ვარ, გეზი არ ვიცი, ამით ძლიერა ვწვალობდი."
02_host_and_guest.csv,"ბევრგან დავაფრთხე ნადირი, ცხადად ფეხის ხმა მესმოდა, ან როცა გადაფრენილის ჯიხვის რქა კლდეებს ესმოდა. ის იყო გულის საკლავი, თვალით ვერაფერს ვხედავდი, სროლას, ან მოკვლას ვინ იტყვის, წინ სვლას ვეღარა ვბედავდი."
02_host_and_guest.csv,"უცნობი ახლოს მივიდა, შორი-ახლოსა მდგომარე, „გამარჯვებაო“ მისძახა, „ნუ სჩივი, ნუ ხარ მწყრომარე“."
