text,anger,disgust,fear,joy,sadness,surprise,neutral
"""Here now, I have brought a guest - this is the grace of God upon us - now it is up to you to show how you will receive us, wife.""",1,0,0,1,0,1,1
"The woman offered her guest a greeting, Guest, come in peace."" ""Peace be with you, long life to you, to your husband and your offspring.""",1,0,0,1,0,0,1
"She took away her guest's chainmail, they asked him in. The woman was the last to enter - Joqola first, then Zviadauri: he had found himself a brother.",1,0,0,1,1,1,1
"IV. The man they saw in the house, his hair streaked grey, showing his age, rose up straightway to his feet, a mighty leopard of the rocks. Come as a guest to another man's house, a stranger respects any other guest. It is the custom to rise to one's feet; he cannot break the mountain customs. But when he saw the outsider come, his face took on a wolfish tint. It was easy to see what this man thought. The elder Chechen did not find the alien youth a pleasant sight. Stirred with rage, his heart was racing, his feelings showed clearly in his face. His hand is groping for his dagger and silently it tests the blade. But he, a guest in another's house can't unleash a bloody brawl. He rose and silently went out, he bit his finger bitterly, thrice he struck his heart with his hand when he found himself outside.",1,0,0,1,0,1,1
"Off he went from door to door, putting a venomous edge on his tongue; ""Chechen men, our blood-feud foe has crept this night into our midst. Joqola, it seems, has no idea who he is, as though his eyes had never seen the annihilator, this man who preys on us tooth and nail, who is never sated, always hungry for our blood and for our bones. Today we have him, let us try to give him a taste of bitter gall. We have many dead who are unavenged and who were killed by him this summer. Speak if I am telling lies, if what I say is not the truth. Let our enemy discover that we are not of mongrel stock. Joqola's witlessness astounds me: why did he open his door to the foe, to whom is the idiot playing host, what has driven him out of his mind? We must make vinegar flow out of Zviadauri's nose; if we don't then let us yield the womenfolk our sword and shield.""",1,0,0,1,0,1,1
"The sons of the Chechens were aroused, each one buckled on his sword, the whole of the village was set astir, every man and woman and child. They must sacrifice the head of Zviadauri to their dead. His throat must be cut on the grave of his foe as was the custom and the rule.",1,0,0,1,1,0,1
"They sent off a man to act as a spy, quietly they trust him with his task. He was to visit Joqola as a neighbour or a brother, not to alert him in any way to the village's intent. He was to sup, to have a chat, to find out where the guest would sleep: at night they'd storm and tie him up, they didn't want to wait for long. With honeyed words the spy arrived, greeting Joqola by name, at his ease as though unvexed. He makes himself at home, tells tales: his tongue is flashing like flint and steel. Who would know he had a heart poisoned with a serpent's venom?",1,0,0,1,0,1,1
"They supped. The host was taking a heartfelt liking to his guest. ""He's a good man, that's only too clear,"" he swears repeatedly by his faith. ""Today we are friends, tomorrow brothers: our two souls are linked together..."" He asked him if he would like to sleep and offered him his wicker bed. ""No,"" his guest said in reply, ""I don't need blankets or a mattress. I shall sleep on the veranda floor, I'm not accustomed to sleep indoors.""",1,0,0,1,0,0,1
"His desire, his inner wish, the wish of his heart was now fulfilled: this is what the spy was after, for this the village had charged him to come. Overjoyed, he took his leave and alerted all the people. The fox has no more need to search if he knows the cockerel's perch.",1,0,0,1,0,1,1
"V. ""What's up, woman? Get my sword and my dagger, this is no joke. The enemy's soldiers are storming us, they mean to wreak real havoc on us, it is our guest who's played us false; under the cloak of friend and brother he has smuggled his army in. Right then, wait... I am wrong, these men here are Chechens like us. Why have they come at this hour of night, what is this argument, what do they want? Listen closely, I hear someone croak. What a horrible row this is. They must be putting my guest to death, daggers are flashing all around. Take a look at these shameless men, trampling my family underfoot. They have cast a slur on my manly honour, crushing it into the dirt like pulp; am I supposed to run away? What on earth are they raging for?""",1,0,0,0,0,1,1
"Joqola spoke and rose to his feet, clutching a dagger he left the room. He flung the house-door open wide, proudly, angrily stepped outside. ""What are you up to,"" he called out loud, ""whose guest are you binding up with rope? Why are you breaking our God-given rules, why foul yourself with a pitcher of dirt? I swear by my faith, I'll shed your blood, I'll make you rue your savage deeds, I'll make you rue, though you be my brothers, the day you trampled on my manhood...""",1,0,0,1,0,1,1
"""Madman, what do you mean, what have you said? Can't you come back to your senses? Who would sever his mother's breast so as to please a blood-enemy guest?"" The Chechens shouted out at him loud as thunder, as one man. ""You and your guest, the two of you we'll throw over a precipice. The village will do as it desires by its communal laws and rules. Why is this man in your house as a guest, this scourge of all the Chechen lands? In the mountains even a child knows Zviadauri by name. You brainless fool, he always has tried his utmost to destroy us, falling on us like a wolf, sitting in wait for us on the road.""",1,0,0,1,0,1,1
"A fleeting thought held Joqola back, a twinge of remorse suffused his face as if an arrow had been fired and struck the middle of his heart.",0,0,0,1,1,1,1
"""It was he who shot your brother in the birch woods. We know his face when it is like a rabid mask. Zviadauri if you please', he shrieked at us from the upper slopes. We know him clearly to this day, our eyes have tracked him from afar. Pshavia and Khevsuria are full of cattle he's rustled from here. Quick-footed, in his blue-black tunic, he used to hang behind the army. You ill-starred wretch, why foul yourself with this never-sated pig? How can it not make you retch to sit there in his company?""",1,0,0,0,0,1,1
"""All this may very well be true... Whatever you may say about him, no thread on earth will bind my heart to go along with your desires. Today, you see, he is my guest, though seas of blood be on his hand, I am unable to betray him, I, God's creature, swear by God. I ask you, Musa, let him go, don't torture him so savagely. Once he has left my family, then do him harm. Who'd sell a guest? What Chechen have you known do that? What great wrong can I have done that you should batter down my door? You forgot your laws and faith to act in such a wrongful way. How will you answer my family? This is no highway, this is my house. Woe upon you, sons of the Chechens, Woe to this army at my door. You put an unarmed man to torture, even your hearts must feel for him.""",1,0,0,1,0,1,1
"Musa (to Joqola): ""You headstrong fool, we'll tie you too, if you defy the common voice. How dare you mutiny against that which we decree is right? You have been yapping like a cur, you have been talking a madman's drivel; and for the sake of this infidel you treat your brothers like enemies. Don't you know that from this day your affairs have gone awry?""",1,0,0,1,0,1,1
"Joqola (to Musa): ""What was that? Cur? Did you say that? So now you've made a dog of me?"" He drew his dagger, thrust it hard to the hilt in Musa's heart. ""Hark at this dog, listen to him, you saw the liberties he took with me. You who trample on my honour, do you still abuse and curse me? I swear by Allah, I'll wipe you out unless your swords dismember me first. May earth's and heaven's grace abhor you, what you are doing is unjust.""",1,0,0,1,1,1,1
"""The man is godless, what's he done, he's off his head, he's gone insane..."" The whole armed gathering of Chechens swooped on Joqola, bound his arms, too fast for him to use his sword. They threw him down, bound hand and foot, on the veranda like a corpse. The people's curse is a thunderbolt, its spittle is a fall of rain. They lead a wounded man away, it was Zviadauri.",1,0,0,1,1,0,1
"What says Zviadauri? Why is his face so chill and pale? Bile is eating the young man's life because he cannot hold a sword: ""Should you ever fall in my hands, you dogs, I'd give you something to remember."" He said the words with nonchalance, but nothing more came from his lips. They were taking him to the graveyard to sacrifice him to their dead, so that he might in the other world be the dead hero's obedient slave, plait him bark sandals and draw him water.",1,0,0,0,1,1,1
"VI. Beyond the village stands a hill, sunburnt, sandy. Many men, lion-hearted, thoroughbred, lie here. Below, the rock-face crumbles to a silent dry clay river-bed. These men once held cold steel and firearms: their rugged hearts have ceased to beat. Relentless and insatiable, the tongueless earth devours them; the human form of everyone is obliterated in it... no earthly power or cunning words undo for us the claws of death. This is the wrong that nature does us, the cause of our eternal grief: evil and good, it kills them all, no-one has it ever spared. All the voyagers' goods are sunk when their ship is swallowed up...",1,0,0,1,1,0,1
"The sun's first rays had not yet shone, the dew still slumbered on the grass, the breeze had not begun to blow or fan itself low on the ground. Already countless men and women had gathered on the wooded banks. Zviadauri, arms bound, was being dragged here by the mob.- All look forward to seeing him killed, for who would think to mourn for him? Though death may frighten all of us, we long to watch when someone else is put to death. Men cannot feel too often great wrongs that they do. How many evil men I know who walk about without a frown. And is there a man who would not want to see his tormentor annihilated?",1,0,1,0,1,1,1
"VII. Here now is the Chechen's grave, the people gather in a circle, the mullah reads aloud the prayer which invokes their dead man's soul:",1,0,0,1,1,1,1
"""Darla, let your suffering stoр, put away your worries now, we your fellows have come to stand by the grave where you are buried with a sacrifice; rejoice in it, we will not leave you unavenged.""",1,0,0,1,1,0,1
"""A dog is all your corpse deserves,"" the young man raises up his voice, fury makes his hair prick up like the hackles of a panther. Fire like a lime-kiln's seizes hold of the victim's inner feelings. What can bend his clouded brows, his sun- and wind-tanned mountain neck?",1,0,0,1,0,1,1
"They turn round Zviadauri, they press a swordpoint in his throat:",1,0,0,1,0,1,1
"""Be sacrificed as Darla's slave,"" everybody shouts at him.",1,0,0,1,1,0,1
"""A dog is all your corpse deserves,"" came his answer to the people.",1,0,0,1,0,1,1
"The brave man did not bend an inch, his eyebrows did not even twitch.",1,0,0,1,0,0,1
"The sons of the Chechen were aghast, the people reared like a maddened horse. ""He's trying to spoil the sacrifice, just listen to the damnable dog,"" they bawl, while slowly, inch by inch they thrust the sword into his throat. ""A dog... ""the words came through the throat, until his head and neck were severed. ""Just take a look at him, have a look, he hasn't even blinked an eye."" Life was ebbing, blood was gushing, Zviadauri was dying. But no foe's hand could kill his heart, his heart stayed a heart right to the end... And as she watched this spectacle, a woman felt her senses faint, the beautiful creature hid her tears as she stood behind the throng. ""Do not kill him,"" her heart cries out. She thought, as anger overcame her, ""If only a woman had the right to wield an axe, or was entitled to spare this man from being killed, I'd make the rest fear for their souls. I can't imagine that the woman who used to lie down by his side, whose breasts, from now on cursed, used to touch against his chest, could ever feel, I can't believe it, her passion for her husband waning.""",1,0,1,0,1,0,1
"The Chechens were hurt and deeply angered: their desires were unfulfilled, they had failed to make an offering that befitted their hero's soul. The man they killed had killed their hearts and given the lie to their boastful oaths. Enraged, aggrieved, these men now wished to draw their daggers all together to inflict on their victim's corpse open windows stained with blood. But they were ashamed and did not dare; each man thought, ""It is a sin."" The violence of the crowd's intent had drifted off into regret. Making their way back downhill, once they were home, they started saying: ""We would not have killed him as a foe, surely, had foes not done us harm."" ""He must have been a brave man indeed,"" everybody swore by Allah, ""That's why he fought us like a panther, he stood'up for his motherland. But 'show the enemy no mercу' the Lord himself commanded us. Better to do what we shall now try: to stick a knife blade in his heart.""",1,0,0,1,1,0,1
"They went. Zviadauri was left high up on a desert spot, for the dogs to pull at the carcase and flocks of birds to rip it up. ""He wouldn't submit to sacrifice, let him lie there, that's harm enough,"" loudly the Chechens shouted out, pleased and satisfied with themselves. And the dark gorges caught the sound and echoed their voices through the peaks.",1,0,0,1,0,0,1
"Evening came and down the mountains the last rays of sunlight edged their way, light gives up the ghost, dark steals in. The suns rays froze and ceased to move, the glimmering sand no longer shone. No-one could see, for it had dimmed, the white hair that covered the mountain's blackness, the grief-embroidered, woven face of that black rock which always mourns and drops down many a limpid tear. Death calls for mourning and laments, a dead man for his sister's weeping the forest for the leaping stag or sometimes for the howling wolves, a brave man calls for death in war, a broken sword-stump in his hand, war calls for the victorious feast and for the enemy's defeat.",1,0,0,1,1,0,1
"Zviadauri was mourned by the lashing, tossing waters, by the sighs of the mountain tops wafting down as a gentle breeze, by the tears of a host of mists, all these the things God had commanded. By the edge of a spring a woman kneels, the lovely, beautiful wife of a Chechen, pouring water on her brow and chest. From time to time her heart feels faint. Many a silent tear has she shed, though she still shuddered from time to time. Zviadauri's death was like a ghostly vision in her eyes. But this was no full-blooded weeping, for though she wept she held it back. She feared the opinion of the village and also felt the fear of God whose anger would be wreaked on those who mourned the Chechen people's foes. Such was her mind's thought, but her heart went its own way. It would not put aside this man's brave death. The spectacle had struck the woman like an arrow in the heart, it obliged the lovely woman to mourn the slain man as a duty. She waits for the dark, so she may go to weep at night for the deceased. She thought no more of Joqola, nor whose wife now wept for which man, nor of her demented actions. Joqola might be being killed, the door of his house might be broken down.",0,0,1,1,1,1,1
"She rose to her feet, looked around like a startled, hunted beast; peering all round, at length she came to the gorge's rocky bank. The frightening trumpet of the waters resounded in the chilling gloom. Shy, overawed, she approached where he lay, falls on her knees, leans over the corpse, sobbing, catching her breath with grief; her tears would have melted a polished stone. She took out her knife, brought it close towards the body of Zviadauri; from his beard she cut three hairs as a keepsake and a token, wrapped them up in her silk scarf's hem with her crystal slender fingers...",0,0,1,1,1,1,1
"What is this rumbling sound she hears? A ringing swells up in her ears... She catches, coming from the graves, the angry protests of the dead. A shriek of bitterness builds up like a burst of children's crying. Universal wrath rings out, universal heartfelt pain: ""Have you no conscience, what have you done?"" they cry outraged. ""May God almighty turn his anger on your head,"" from their graves they shout at her. The clouds rushed faster across the sky.",1,0,0,1,1,1,1
"She turned and ran, she looked behind: the dead pursued her, as she thought. ""Though you may escape us here, you won't elude us once you're home."" The sound of the chase rings after her, and is echoed by the hills. Hardly anyone at this hour still is lingering outside. ""You have no conscience"" the slander forms of rhododendrons call to her, as do the herbs, the rocks, the sands all round. Ebari, her brother, rose from his grave. He was a man among his peers beyond compare. He joined the harrowing of his sister, thunderous words burs from his lips. ""Woe to you, sister, how have you treated me? Why let such dreadful furies loose on me? I lie already in the grave, but you have buried me yet again. Is this how you show your sisterly love, is what you've done a womanly deed?""",1,0,0,1,1,1,1
A baying dog was trotting off along the track towards the graves.,1,0,0,1,1,1,1
"VIII. ""Where are you off to, cursed dog, where do you think you're making haste? Who'd let you eat a brave warrior's corpse? Dog, may your eyes be glazed with death. Have Zviadauri's bones become something fit for you to rip at?"" After she said this, Aghaza threw stones at the dog as fast as she could. Then she ran off, blindly following the very edge of the rock-strewn gorge. Still she can hear the voice of the dead, the mountains sing a bass in reproach, shaming Aghaza's jet-black hair.",1,0,0,1,1,1,1
"As she got nearer to her house, she saw a light still burnt inside; she tried to cry out loud, ""Oh help,"" to make her voice pass through the walls. But she cannot say a word, sweat pours like water from her brow... Gasping for breath, at last she reached the threshold and collapsed, worn out.",1,0,1,1,1,0,1
"Cross-legged, sitting by the hearth was Joqola. ""Alas,"" she called, the very word dried on her tongue. Her husband put his arm around her and pulled her over to the hearth. ""What's wrong, woman?"" worriedly he questioned her. ""Must I add your lamentations to my troubles? What's wrong then, tell me what. Open your mouth. Has anyone tried to grab you and roll you in his arms? Tell me. You shall be avenged. This instant I shall make him rue it, I'll quickly bring back to his senses anyone who's besmirched my honour, just as I made Musa rue the night he broke down another man's door."" He paused to let his wife reply, he loomed above her while he clutched his dagger. All the time he kept his hand around the handle, yet not a word came from the woman, and her face was drained of colour.",1,0,0,1,1,1,1
"Joqola fusses over her, waiting for his wife to speak. By midnight, slowly, Aghaza had regained her former self. She said to Joqola, ""What's that you say? Why make yourself so miserable? Why do you imagine things that never should be even thought? That's all nonsense, I have not seen any man at any place. Who'd dare try anything on me, what are my veil and dresses for?",1,0,0,1,1,1,1
"I have come back from the cemetery, I have been looking in the gorges for your horse. I am unlucky, I could not find the horse, but fell among a company of demons. One that wore a black felt coat over his monstrous body came for me. (The stench of his hide is still there flashing in my eyes). Big ears he had, with teeth like tusks, horrid to see, coloured black; he stretched his great big hands at me, he wore a hat as big as a hill, blackish, leather, on his head. And he said, Come live with me, woman, I've got gold and silver, lots of it, you'll see it all.' I ran for it, I'd taken fright, the demon chased me, bawling loud. The rumbling from his pounding feet made the whole earth move. The sound terrified me. Mountains and valleys twisted and shook in all directions. I only just made it. Shuddering, I let you know of my piteous state.""",1,0,1,0,1,0,1
"Joqola says to her, ""Something else, not the demon, is the matter. Your words do not convince my mind, my thoughts are muddled. Why have you been crying? Your cheeks are wet with tears; tell me quickly, tell me properly, do you think I can't endure it? Some feeling, sorrowful, innermost, has lodged in your heart. My eyes cannot help seeing the trace it's left; what you have drunk, what you have tasted needs must leave behind its mark.""",1,0,0,1,1,1,1
"""What can I hide from you, Joqola, or why should you turn angry with me for what I've said?"""" his wife replied, her voice took on a tender tremor. ""I have offered up my tears for the man who was your friend. I felt so sorry for the wretch, meeting his death in foreign parts with neither relative nor comrade nor anyone to pity him. But when they killed him with the knife he wasn't flinching in the least. I may have sinned against you and God, but I burst into tears, what could I do?..",1,0,0,1,1,1,1
"""How could I chide you because of that? Speaking the truth is better than lies. You wept? You did a gracious thing. How can I be the judge of this? It always has been fitting that a woman mourns a good brave man.""",1,0,0,1,1,1,1
"IX. Morning came and Aghaza drove the cows out of the mountains. The birds flew down, for they were flocking towards the corpse. But Aghaza creeps to a rock above the graveyard. From here she scares the crows away, and the black slow-flapping vultures and the white insatiable griffons that squawk around the dead man's body. She waves her arms about, she shades her eyes that sparkle like the sunlight. She plays at knitting a woollen sock, while hurling pebbles from the rock. She does her utmost to conceal what she is up to from the people.",1,0,1,1,0,0,1
"X. The news struck like a thunderbolt when it came to Biso village. ""They have killed our Zviadauri who was our pillar sent from heaven, Pshavia's and Khevsuria's shield and sword, the best of men."" When they heard this dismal news, the mothers set up a wail of lament.",1,0,0,1,1,0,1
"One old Biso woman wept, crying out loud in bitter sobs: ""Why am I, cursed wretch, alive? Entrust my body to the earth. Show my son's strong arms to me, bring them and put them in my hands. Take my son's right hand and fling the earth of the grave upon my heart. Woe is me, why do I live, why do my legs still walk the earth? Souls of the dead, why have you not called me over to your side? How can I bear to think of my son lying in unbelievers' land?""",1,0,0,0,1,1,1
"The fighting men had beard the news And knew that it portended trouble, they talked it over with each other, their faces marked with misery. ""Why should it astound you that we weep hot tears for our protector?"" They went away and fetched their lances, the blades were dipped in mutton-fat; they fitted out their swords and shields, preparing the army for the morning. This is not the first time that men's blood should gush like water from a pipe. Apareka calls to the men, ""You will need a week's provisions."" Babarauli shouts out, ""All men who wear a hat must go."" The uproar of excited men is louder than the sound of pipes.",1,0,0,1,1,1,1
"XI. ""Get up, Joqola, come outside, don't lie peacefully by the hearth, look: what a crowd has gathered round the white beards of our mountain peaks! They intend to visit us, they have invited themselves to stay. They will make our mothers rue the days they rocked us in the cradle. Now they are driving the cattle away, what a turmoil, what confusion! Look over there, the army has massed on Jarega's heights, the Triple Peaks. They've loosened rocks and rolled them down on the terrified cattle-herdsmen. Off you go and help your fellows, they are running to meet the foe, You too, Joqola, must go like the others.""",1,0,1,1,0,1,1
"""Me follow them? What are you saying, bird-brained woman? They wouldn't have me next to them. I must fight my war alone, for all Jarega to watch me act: let my country see for itself who has broken with his faith; they believe that Joqola has sold his soul for money, that I have betrayed the Chechen lands and washed my hands of my immortal soul. They bring and lay a heavy stone over my heart to bury it alive.""",1,0,0,1,1,1,1
"These were the words of Joqola as he put his armour on; he buckled his sabre round his waist, over his shoulder he slung his gun, following the Chechen custom, he put no helmet on his head. Alone, he went off on his own, dedicated to the fray... The others, ready to engage the foe, had spread out on the hill.",1,0,0,1,0,1,1
"XII. Down the Khevsuri army comes, its banner proudly borne before it; they headed for the cemetery, the Chechens' silent dwelling-place they meant to find their hero's corpse, to gather up his valiant bones, to gouge the eyes out by the roots from Zviadauri's torturers.",1,0,0,1,1,0,1
"Hidden on every gorge's edge, the Chechen army fought them back. They fired their banded Magyar guns. These hefty, well-built lads don't yield the path to the Khevsuri men. Both sides raise their guns and fire, yelling out their battle-cries, both sides find the going hard, both fight to the bitter end. The bullets were drinking copiously of blood and grazed the fescue-grasses. But the Chechen did not break, standing like a buttressed fort. Baburauli told the Khevsuri to turn to fighting with cold steel. The battle became a clash of swords, shields cleared paths for swords to hack, the Khevsuri are out to win a precious treasure and a booty. Shield, don't let the sabre down, you and it are boon companions! The Khevsuri tore down the hill, before them rose a tall sheer crag.",1,0,0,1,1,0,1
"A Chechen with his sword raised high suddenly leapt down from the crag; he astounds the Chechen army by beating-back the enemy hosts. Some think it a spectre or a feint, or speak of ghostly apparitions. ""Who is that engaging the Khevsuri? He's one of ours, who can it be?""",1,0,0,1,0,1,1
"""It must be Joqola, indeed it's him all right,"" one man said; others concurred and watched, amazed: he is not frightened by the mob, though swords and daggers are thrust at him; now he's struck down and spins around, the point of a dagger stabs his chest.",1,0,0,1,0,1,1
"The Chechens were utterly overjoyed: ""Let them kill him, if they have, he asked for it; he's shown us up. He often used to give us trouble, he set himself above the village and rubbed our faces in the dirt. He went alone to meet the foe and thus has brought bad luck upon us.""",1,0,0,1,1,0,1
"The Khevsuri left Joqola dead, on a lofty, jutting rock; they then fell upon the Chechens and spread out over the mountainside. Now swords and daggers whirled about, blows reached chests, swords and shields set up a clanging and a crash that rose to God in the skies above.",1,0,0,1,1,1,1
"The Chechen army turned and fled, they headed, clattering, for their towers. The Khevsuri follow close behind, their helmets shining on their heads; at the graveyard they gathered up Zviadauri's scattered bones; one lay here, another there, strewn and torn at by the birds.",1,0,0,1,1,0,1
"The bones collected in a knapsack, they turned for home. They had fulfilled their heart's desire, their first intent. They drove the sheep and cattle home, taking them back across the peaks; they'd had their vengeance on the foe, what cause had they for sadness now? Home they brought their hero's corpse, the fort, the iron gate, the hope of Pshavia and Khevsuria had not been left in foreign parts. Comrades would weep as was their custom for their departed, they'd bury him by the graves where his forefathers lay. Costly are the tears indeed shed on the breast of a man we've loved.",1,0,0,1,1,1,1
"XIII. ""You who mourned for a foreigner, the Khevsuri have killed your husband. Go off, Aghaza, weep for him, lay him in his grave. The wind ruffles his whiskers and his beard, the crows are croaking at his head.""",1,0,0,1,1,0,1
"""May your enemies endure a life as bitter as mine has turned. No-one now approaches me, no-one offers a helping hand. I have buried him there above the rocks, there I dug a grave for him. Everyone turns their back on me, everyone stands aside when I pass. They fenced the graveyard off from me, to stop me from burying the body there. 'Joqola', they say, 'was a traitor to us. His place is where he fought alone, he smeared us with pus, he is a man who disobeyed the village's will, a two-faced and a wanton man'. Fire, oh brother, is burning me, a flameless fire that doesn't catch; it deadens my heart, it clouds my mind with thoughts I cannot understand.""",1,0,0,1,1,0,1
"Joqola's wife shed tears for him, harder and faster the tears poured down. She was a gazelle with its head arched back, her thick-flowing hair and moon-shaped face made her an adorment to her husband, like a pearl button on his chest.",1,0,0,1,1,0,1
"XIV. The night is dark, the rain pelts down, all around the earth is trembling. God, look after the suffering, give them help and show them mercy. The good are well-off anywaу, show the ill-starred wretch Your love. Strew like roses the prayers and entreaties of the tormented in Your heart. If You can't help them, then redeem these unfortunate creatures' souls... Enough of your threatening: scatter, clouds!",1,0,0,1,1,0,1
"The river thunders and it rages, breaks off boulders and sweeps them away. Today the river is wreaking evil, it does not know for what it howls. It fears no pain, it knows no death: only one thing does it know - gushing of tears, howling out loud, and endless and unsmiling scowl, weeping alone, weeping alone...",1,0,1,1,1,0,1
"Down in the gorges a wind strikes up, yelling its battle-cry through the peaks. A woman stands and stares at the river from a rock; her hair hangs loose. The pallid quiver of her cheeks reminds me of a star extinguished. She makes no sound... seized with fright, she shudders looking at the river: what a horrible roar it makes, how horribly it rushes on! The cruel blackness of the abyss rages with its jaws agape. Now if only a single person had told her. “Do not kill yourself!"" The woman closed her eyes and quickly she fell away into the chasm.",1,0,1,0,0,0,1
"""Why on earth should I stay alive?"" were the woman's final thoughts. ""Nowhere in the Chechen lands does even a pebble share what I feel. The Chechens condemned me on two accounts. They have anathematized my husband... My other sin is greater still: I have shed tears for an alien man.""",1,0,0,1,1,1,1
The water bore away Aghaza and mixed her with the slime and sand.,1,0,0,1,1,0,1
