text,anger,disgust,fear,joy,sadness,surprise,neutral
"Chalkhia says to the assembly: “I am surprised by your thinking. I have told you many times before, and I will say the same now: if trees and stones had a tongue, why would we not have heard it? Mindiia has invented a lie to deceive us. Are we not men like him? Do we not also have ears, I wonder?! I am not saying this in secret; it has reached his own ears too. If I am not speaking the truth, let him think it over in his heart. Let us say pity is good for trees, stones, grass, animals… But killing a man outweighs all that, even if he is everyone’s enemy. Then we should no longer kill a man, I tell you—listen to what I say: I have seen Mindiia, with a sword cut, standing on a hill against the enemy. Why does he do this? After all, even the law does not permit killing. But we kill whoever destroys our peace, or takes our land, or our wife, or prevents us from knowing the law. Then even God will not count it as sin if we turn our hand against the enemy—so long as we may live, let us cut down the beech and the elm.”",0,0,0,1,0,1,1
"– He is not lying, no, Chalkhia, Mindia is the one who is lying, indeed; he has piled up all kinds of lies right before our eyes, like a heap, – some people in the crowd were saying timidly, in a low voice.",1,1,1,1,0,0,1
"– If we follow that line of thought, then, by your enemy, how could we live? Why should we know what the Lord has not made known to us?! He who instructs the people on that is doing very badly. From the good we always have hope of help and salvation, and not of our destruction, of harm to our life!.. – This was the conclusion reached by the Khevsur assembly…",0,0,1,1,1,0,1
"Mindia sat there, tears streaming from his eyes. No one knew what it was that pained his heart. His eyes were fixed in one direction; he heard nothing of the people around him. He would have come out of his thoughts when Berdia said to him:

— Why do you not listen to us, Mindia, and what, I wonder, are you crying for? This does not surprise me from you, nor is it surprising from anyone else — in a single moment to change mourning and weeping into joy nine times over.

— And the whole Khevsur band turned their faces toward Mindia…",0,0,0,1,0,1,1
"– Well then, say it, – Bardia asks again, – what burden is on your heart?  
– I’m listening to those birds over there, – he pointed at the birds; two of them, with drooping wings, were sitting on the stones under the ash tree. – One is telling the other the story of death about its children; the one sitting on the left is the mother, and on the right is the storyteller—your enemy would pity the parent, heartbroken, weeping for her children.",0,1,1,1,0,1,1
"The assembly of the Khevsurs is now fully watching the birds;  
one of the birds at that moment, as if overcome by sleep,  
fell down from the rock and gave up its soul.  
Which of the two died, to know that — is a matter of law!

The Khevsurs looked at one another with astonished eyes;  
could such knowledge, then, be within a man’s power?  
They became convinced of that knowledge, the matter lay before them all,  
but with a foreboding heart, reason could help nothing there:  
they mow grass, they kill beasts, they light the hearth with firewood.  
Who could make one hate chicken meat, tell me yourselves, O fox?!  
Who would sit down on the ashes, if he does not see the log upon them?!",1,0,0,1,0,1,1
"V. Many times they longed to go on campaign against the Lezgi-Persians, the Kists, and the Turks; the brave men always return victorious to Khevsureti. The fortress of Kartli has been strengthened, and a shroud has been spread over the enemy. If a people is victorious over its foe, it needs nothing more. As long as Mindia leads, nothing bad happens to the Khevsurs; no one dares to challenge them anymore, and peace reigns everywhere… Blessed is the one who has a grateful country.",1,0,1,1,1,0,1
"VI. On the edge of a sheer cliff stood a house, its roof reaching up to the sky;  
all around were towering mountains, raised to their full height,  
washed over with snow, tireless in their strength.  
If you see them once like that, you always want to look at them again.  
They are even more beautiful when they are glowing green.  
Even if the sun settles on their breast and avalanches thunder down,  
the valleys cough, like sick men with consumption;  
still, their beauty is consecrated by the heavens.  
Often a cool wind circles above them with a sigh.  
In summer, black clouds light candles with a spark.  
No one plows there with a plow, nor sows anything with seed;  
only chamois roam the cliffs, sharpening their horns.  
And the stern cliffs, grim-faced, rooted down into the abyss,  
care neither for the soul nor grow fat on carrion,  
without greeting or caress, peering out through the rock.",1,0,1,1,1,0,1
"A tower is attached to the house, blackened with soot,  
day and night shaken by the firing of rifles.  
What will give the poor soul rest,  
while enemies are all around,  
while the desire for revenge has lodged in the hearts of humankind,  
and many bullets fired by the enemy have struck his chest!",0,1,0,1,0,1,1
"From the house comes the sound of quarrelling, the voice of argument and anger; there are not many people there — the tone of conversation is that of two. A fire burns on the hearth, kindled with firewood; on the far side a woman can be seen beside the children, and here a lone Khevsur laments many things with sighing.",1,1,0,1,0,0,1
"**(Husband)**  
May that day be blackened, the day I took you as my wife.  
Before that, I had no equal on earth.  
Completely ruined by you, cursed one, I became useless and foul.  
What am I? Am I even a man, worthy to walk beneath the sky?!  
I remain only what I was before—if only I knew a remedy!..  
My life is worthless; today I am worse than a black cliff’s boulder.  
From you I suffer an incurable affliction; before God, I have sinned because of you.  
Even my children have become a burden; they have changed my thoughts.  
For my lost soul and body, I now weep day and night.",1,1,0,1,0,1,1
"**(Wife)** Why do you lay your own fault on me, when you came home by force?  
You did not let me go on my way; you filled me with sin and blame:  
“Mzia, I love you very much,” you said, scattering tears from your eyes,  
and for the sake of my heart you came home to my brothers with a sword.  

Why has the sweet sugar of before now turned bitter to you?  
And why do you mourn having children, why do you speak in complaint against God?!  
Who would cast aside his own wife and child for another’s sake?  
Why do you make us the cause of the change in your mood?",1,1,0,1,1,0,1
"**(Husband)** Because, foolish woman, you kept complaining, lamenting: “The cold is killing the children,” and you cried like a bereaved mother: “See how much firewood Berdia has, what a fine fire he makes.” You held up fools as examples for life. You spoke in my hearing of things to be grieved over in Georgian; you longed for a good life, yet you baked poisoned *khada*. And so I, day by day, little by little, slowly began to turn away from my own convictions, by stealth: today I cut down one *chandari* tree, though many begged me, “Why are you doing that, Mindia, as if you were not the enemy?!” Tomorrow I cut down two, and thus I hardened my heart like stone, so that I would feel nothing at all, and I even asked God for strength. You longed for deer meat, and whenever you heard of someone who had been killed, how often my chest and heart were pierced by this complaint: “What manhood can boys show if they are raised without meat? I have never heard of anyone raised in such a way being anyone else’s superior.” Ah, why did the earth not swallow you up before saying that!...

I too followed along — I slaughtered beasts, fattening and delighting myself on their carcasses; you rejoiced with your children, while I was left with a splitting head. It would have been better to have been struck down by lightning than to become like this; once something is lost, I can no longer recover it by any means.",1,1,0,1,0,1,1
"**(Wife)** And what hardship is it of yours, that you hurt yourself for nothing? Why do they not count chopping firewood and killing beasts as blameworthy?",1,1,0,1,0,0,1
"**(Husband)** You do not know, no, you thin-minded, chatterbox, over-sensitive fool, you who know the world only for your own pleasure! It is not worth it—for me to mourn my knowledge and strength, since not even one of them, fool, remains anywhere with me anymore?! It is not fitting that the dead should know their own death—dead is he who should mourn himself, whose existence is dreadful? Find me another existence, more bitter than this, to compare with it! Such a dead man today am I; what hardship is there for other dead ones in being dead? They are at rest, they feel nothing with feeling. How then can I still be of use to the world, when I have been emptied of knowledge: the flowers tell me nothing, nor do I have any awareness of them; what more is there, that a man should expose himself to danger? I no longer hear the birds, I no longer hear the field, and since then I have not heard the sweet greeting of the green. That is not all; in other ways too I am no longer of any use; whether I lie here in the mountains or go down to the plain, no one will buy my kind of wickedness for straw. I can no longer serve the world in the army that repels the enemy, because I no longer have the former understanding in my head. Why did my star not vanish from the sky sooner! Until today enemies could not move from within the house to the door in fear, and if they learn this, they will come and turn us to dust; they will turn our houses, fortresses, and towers into ruins. I will not see this while alive; your days are numbered too, I have lost my mind because of you, I have sold the holy faith… Now let me ruin the world too, since the breath is in your mouths!.. Why then do I need life, or why should I bring you back to life, if my whole being will no longer be sound?! Or with what face should I live here? How can I justify myself before God? I am disgraced before everyone—before the living and the dead. Why then do I need armor, why do I need a sword, if the one struck down as my enemy will no longer have strength?! My debt and obligation are born from this earth; how then can I eat bread, how can I drink water?!",1,1,0,1,0,1,1
"He stood up and, with folded arms, appeared at the doorway.  
When he looked at the high mountains, he sobbed bitterly.  
The mountains have dried up; streams come down with heads bowed,  
in the ravines the avalanche has thinned, like the remnants of a dragon.  
On the heather, the clear raindrops sparkle,  
and on the fields the flowers shine — Queen Tamar’s eyes.  
To the one who came to the edge of the cliff, I would give my heart and breast to the sun!..  
Across the mountain, travelers from the far side have descended unharmed.  
Sheep and cattle adorn the mountain slopes, like moles on a beautiful woman;  
mountain and plain, tormented by winter, have come back to life.  
There are many wretches in the world, many to be pitied;  
if we see one, our eyes cannot see many others!",0,0,1,1,0,1,1
"In the villages there is a commotion, a great clamor and shouting: “Let it be made known where the serpent-eater Mindia is; the Kists are coming with an army, they have broken the bridge at the Argun, and the meeting of the enemy, men, now depends on us!” Great preparations were made, the people were surging like the sea; whichever way you looked, rifles and swords were flashing. For a long time the Khevsurs had no longer been cutting down the enemy’s detachments, no longer mercilessly trampling their devastated camp; starved for war, they could scarcely wait for morning. Everyone had this in their heart: who will kill the leader first, cut off his head and right hand, and return home renowned, with a cup as a reward, to the shrine with candles. His lineage too will remain forever worthy of praise. Into the fortress-towers went the women with their children; they had prepared and hidden the bundles of provisions for their husbands and sons.",1,0,0,1,0,0,1
"VIII. It is getting dark. The dark ravines are becoming blacker and blacker. They appear to the eye as if they had fallen ill. The high mountains, the cliffs, the proud Aragvi itself — all are sorrowful; I see them silently weeping. Only the bold messengers cry out from village to village: “Whoever fails to join the army tomorrow shall be uprooted entirely!”",0,0,1,1,0,1,1
"No fire is seen anywhere outside, no shepherd’s whistle is heard;  
No needle’s traces have been left at the gate.  
In the village, everyone has settled down; the tower-forts are sheltering them,  
Hiding sheep and cattle, and secret treasures in concealed places.",0,1,1,1,0,0,1
"A faint light would sometimes appear in the icon shrine of Khakhmati, candles burned on the cliff, and the flame met the ash tree; at times it would shine out at dawn, and at times it would fade and go out. It was like a soul-struggling sick man, dying in torment and woe.",0,1,0,1,1,1,1
"No other man’s son is seen there; two are sitting on the plain, one holding a bloodstained dagger, with blood on his hand; before them lies a slaughtered bullock, stretched on its side.",0,1,1,1,0,1,1
"Berdia (the khevisberi): May grace be given to you, Mindia, for that heart and for that custom, for the thought with which you make your offering and place your hope in God; may your name never fail, so long as the sword hangs at your waist. Hope of Khevsureti, may the Cross be merciful to you; may it always lead you to victory and bring your army back in triumph! I think you have slaughtered ten this year, you have killed off the cows—why do you beg so much, what is the matter with you? One custom is enough, even two; your pleading is too much. May I not offend God by this, for what I have now spoken is my vow.",1,1,1,1,0,0,1
"**(Mindia)** I still have a whole ox, and three or four cows; I’ll name them too, if only my sores would heal.",0,0,1,1,1,0,1
"(Berdia) What ulcer, man? We’ve never heard of your ulcer. You heal thousands of others who are ulcer-ridden, I think.",0,0,1,1,0,0,1
"**(Mindia)** It’s a different matter, Berdia, I can’t say that so easily: we men cannot speak of our own defeat, we are quick to talk of another’s. Do you know that those who have money open their purses everywhere? Tomorrow, the day after tomorrow, you’ll find out when the messenger comes from the mountain.",0,0,1,1,1,0,1
"(Berdia) You are our hope, and the fortune of the Khevsurs is with you. We believe, and you yourself know it too, that you speak with God, and the icon follows you victoriously; everyone everywhere knows that well. May the fortune of Saint George’s power never fail you, may the Lord not abandon us, and may He not shield us with His cloak.

He took the cup in his hand and again Berdia began:

“Glorious George, and merciful is Yours!  
May You help me, for all the icons the Lord has created,  
You are my protector; may not a single living one be left to me.  
If tomorrow or the day after tomorrow we must surely fight the enemy,  
while You are alive with us, what can they do against us?!”

When he had said this, the eyes of the one praying filled with hot tears; so that no one would notice, he turned away and wiped them with his hand. He fell down before the troops, like a calf cut down by a scythe, or brushwood, or a bundle of twigs to be bound. He prays with tear-filled eyes; the meaning of his prayer cannot be heard. Berdia had never before seen anyone praying so fervently — this is astonishing: it is more like the torment of mourning than a calm plea for mercy. Tears flow, quiet sobbing mingles with the clatter of armor; he prays, kneeling, and many a year slips away. “Hear me, Cross of Khakhmati!” he adds himself: “Do not make my supplication vain; guide me toward good.”",1,0,1,1,1,0,1
"IX. At midnight, the deluge began, the torrents burst forth; they broke, if there were any gates in the rocky ravines, and did not bring the mountain’s entrusted burden to the plain. Often the dewdrops of the clouds of grass were laid down; it has vanished, and no longer do the candles on the rocks of Khakhmati flicker. Nowhere is the khevisberi to be seen, nor the praying mourner; only the crow of the barracks looks out grimly, and the Aragvi, wearied and crying out, is tearing at the cliffs.",0,1,0,1,0,1,1
"X. In the morning, with wings folded, and at night, tearful, the mists slept on the mountains, their heads wrapped in cloth; sometimes they delight us with the life-giving dew, at other times they make us curse our fate with the evil of what has been done. Below, the meadows and ravines, yesterday full of snowdrifts, today rejoice in life, brightened with green, and the tower, deep in thought, looks down from above upon the valley.",1,0,1,1,1,0,1
"In the tower, women can be seen, like mountain flowers; they defeat the enemy, if not the Khevsurs — that is their conversation. Through the loopholes they gaze restlessly over the meadow and implore for their army the power of God and the icon. From here the surroundings are clearly visible: the mountain, all the mountain passes; no insect can hide from a man’s eye, nor any animal. Some sit on a plank, deliberating, while knitting a stocking; they too speak of the homeland and of holy prayer.",1,0,1,1,0,0,1
"Sandua (woman), Mziav, you are more full of grief than others; if you lament your husband, you are not the only one, and you cannot keep him from being slain. You do not know that in war he makes his own fortune, and no mother has yet borne the slayer of Mindia. So what am I to do? Many of mine have gone off to the army: my husband and all three of my brothers have not been spared from the household. No one can outdo your husband; he will do as he has always done, and as before many times, even now he will bring harm to the enemy: whoever he has killed, that one will kill a horned deer like an ox.",0,1,1,1,0,1,1
"**(Mzia)** Alas for me, since he could no longer be a man, he would see such dreams: for a whole year he seemed ill, gnawing at his own flesh with his teeth. “I will slaughter wife and children,” he would cry, though for some reason he did not dare. He leaned on the icons and God, made offerings; wherever our livestock was, he would come, and he would not even eat bread, though I kept inviting him many times. I saw him alone many a time, silently, crying like a child: “I have lost a precious treasure,” he would say this to himself. He would sit on the roof all night, staring at the sky, and to those who came and went he gave no answer at all; he no longer wanted guests either, and not us, and in such a short time had grief turned his hair and beard gray?! Many times I would look at him secretly in the dark, quietly, but I could not bring myself to endure his being alone. That he cried for himself and for the people, I understood perfectly: “I can no longer be of use to the world,” he would cry in secret. But toward wife and children, especially in later times, he would turn hostile.",0,0,1,1,1,1,1
"(Sandu) We have not heard that; it is the first time I hear it from you: I think he was like the sun in my eyes, incomparable to the sun. For that, even if you speak a thousand times, the country will not believe you. I wonder why what was said to you was not spoken to others? What knowledge was he supposedly mourning, what knowledge was he complaining about? Or what were you guilty of?.. Was his heart hurting so much that he reached for his sword to slay his wife and children?!",0,0,0,1,0,1,1
"(Mzia) So, she was saying, “May the sun strike me if I lie, but I did not speak falsely,” — she laid a hand on her children, both of them standing by her side, — “that because of you I fell into sin and did what should not be done: I cut firewood, I killed beasts, as if it were nothing. The flowers no longer speak to me, nor do the stars at night. The great knowledge and strength granted to me by the Lord I have lost by following you; why then should I still wear a sword at my waist? And a thousand other such things she spat in my face in fury, and two or three times I barely escaped her; she almost killed me with a gun. Probably she still had hope, prayed to the icons, worked hard… and at the same time she pitied us too, and that is why she did not kill us.”",1,0,1,1,0,0,1
"**(Sandua)** If what you said is true, then you have entered into sin; that tongue of yours should be cut off, you should be hung up high by a hook, and a fire should be lit beneath you, so that you burn in its flame: you have plunged the country into sin, and we are, after all, by its power!",1,1,1,1,0,0,1
"**(Mzia)** Yes, if I am guilty of something, I would deserve punishment;  
but why should it be considered a sin that I gave thought to labor?  
If a man is to have a wife and children, he must also have the means to support them.  
We know our own business; what do women understand of armor…  
He himself should have thought of it — a man is a man for that very reason:  
if he has not harmed or robbed another for the sake of his own,  
why should blame be laid on the innocent, on one who has done no sin?  
Should one person’s sin be borne by another — when has that ever been called a virtue?  
Still, he sensed something bad; that was what the poor man grieved over,  
and in the end he vented his anger on us, though he had foreseen the matter in advance.  
Last night too I saw a bad dream — what may happen, I wonder?!",1,1,1,1,0,0,1
"**(Sandua)** What did you see, Mzia? Tell me—perhaps it will come true in a good way, and may the Lord not make us drink and lose everything?",0,0,1,1,0,0,1
"(Mzia) I saw a terrible thing, Sandua: dreadful, heart-rending, disturbing to body and soul, revolting to the mind. Torrents had rushed in, like demons, roaring as they broke through mountains and valleys; there was a constant din, a roar like the collapse of heaven and earth. The mountain peaks were cracking off, falling into the ravines below; along with the mountains, the rocks were bursting like guns. The sky looked like pitch, seething blackly, hissing, raining pitch upon the earth, hot drops falling, while the torrents again flowed on, horribly, relentlessly. “Save us, we are perishing!” people cried from every direction.",1,1,0,1,0,1,1
"Indeed, I see people bringing water,  
a shield, a sword; from a thousand places the fortress is breaking,  
and by the Kav fortresses there is a house;  
such misery, and only the mourner is missing.  
We, as if we had no hardship, as if we were unharmed,  
but in the end I saw that, with house and home, we too were cast aside.

A torrent came rushing from above,  
it tore the fortress’s foundation away  
and carried it down into the gravel bed of the Aragvi.  
It took the house too, from the upper rooms, and swept us along as well.  
I wanted to cry out, “Help me!” but I could no longer speak.  
Yet I kept clutching the children to my chest,  
begging the holy icons and God for help.  
At the same time I tried to get out, edging toward the bank;  
I covered the children’s faces with the veil of my black headscarf.

And every time I struggled up to the shore,  
there stood before me, harsh and black,  
the faces of men, like pitch.  
They shoved me, threw me into the water,  
and shouted after me:  
“Where are you going? Go on, follow the water — it is God’s command!”",0,1,0,1,1,1,1
"And at that moment I saw our man being carried away by the water in front of us. He turned to me and said, in a sweet, gentle voice: “Please forgive me, Mzia, for all the insults I hurled at you and the anger I caused you; what you see happening to me now, I deserve it, it is only right. Please do not mistreat the children; I beg you, take good care of them!”  
May my enemy suffer what I suffered last night—I had such a dream!..",1,1,1,1,1,0,1
**(Sandua)** So you couldn’t come out—should I take you away?,0,1,0,1,0,0,1
"(Mzia) No… he took us away, Sanduav, mother and children, all of us.",1,1,0,1,0,1,1
(Sandua) May no evil befall you; may God keep you all whole.,1,0,1,1,1,0,1
"**(The common voice of women)** They are coming, the host is coming, God, mark it with the cross!.. Mziav, get up, look, there is your husband, following the banner-men side by side, like the rising moon.",1,0,1,1,0,0,1
"(One woman) There are our boys, may their mother take their place on their shoulders… Alas, how handsome they are, who would see them among the dead!.. May God never let me witness such a thing in all my life.",1,0,0,1,0,0,1
"**(The second woman)** Look, my little one is following those things beside them. How beautifully they go, may their mother be exchanged for them, right in their bosoms!",1,0,1,1,0,0,1
"**(An unmarried woman)** takes my place for Totia; I can’t tell him apart in a crowd. I saw him… I barely recognized him by his manner and bearing, in his body. A stallion is biting at the bit, strained in the arm.",0,0,1,1,1,0,1
"**(The second woman)** We have Ushiashi too on our side, how he drives Lurja on!.. When it comes to the sword, he won’t start dodging either. Then let me see him, when he starts clutching at the shield.",0,0,1,1,1,0,1
"**(First woman)** I would not see my brother; it would make breathing hard for me: I would turn my face elsewhere, and begin to close my eyes.",0,0,1,1,1,1,1
"(**The Second Woman**) Not I. I want my brother’s well-being, good fortune, and good name just as much, Zekhuav, as a candle in the dark, rest and food for one who is weary and hungry. It is good that a brother’s well-being is everyone’s concern.",1,0,1,1,0,0,1
"**(First Woman)** Who wouldn’t want that, beauty, who is so thin-minded? But the one who sees her brother’s hardship is eye-burned.",1,1,0,1,0,0,1
"**(The second woman)** Who will give it a name without him, if the deed is not done?!",0,1,0,1,0,0,1
"(Chorus) God, save us; icons, you who have led the warriors, show them to us unharmed, just as we now behold them.",1,0,1,1,0,0,1
"Many a heart was stirred with a thousand kinds of fear — let no one be surprised, for this comes to us by human nature; in fearful times, when we remember a beloved thing, we do so with fear!..",0,0,1,1,1,0,1
"XI. The army lined up on the mountain, gathering on the broad plain. The glitter of guns and weapons matches the sunlight. Rocks torn loose by the horses’ hooves roll downhill. Here they began to deliberate on the proper way to meet the enemy: whether to descend onto the plain, or to meet them on the ridge. All stand on their feet, hands resting on their swords. Everyone turned their eyes to Mindia, waiting for an answer: if he said nothing, the Khevsurs would speak with one voice.",0,0,1,1,1,0,1
"**(The army)** We have always followed your advice, and we have suffered no loss. How should we act? Advise us—will your answer be brief?!",0,0,1,1,0,0,1
"(Mindia) I can advise you nothing, Khevsurs; I am no longer fit to be a counselor: that was another time, another mind, and now my advice would be hard for you to use. Weigh it well, you are an army, gather your thoughts as one. I must fight alone, that is why I came out onto the field; or when has the people ever made me a fool for all time?!",1,1,1,1,0,0,1
"**(The army)** May God and the icon be wrathful with anyone who, against your counsel, sets even one foot toward war, even if they strike him on the head with a fist: let him die and let his face be filled with the cold clay of the grave.",1,1,0,1,0,0,1
"(Mindia) Good… What can I do? I did not wish to get involved in the counsel. I will tell you, since you have entangled me in so many oaths and curses. I can advise nothing else: meet the Kists in the ravine with poison.",1,1,1,1,0,0,1
"The riders began an unpleasant whisper among themselves; the place prepared to receive the Kists gave rise to sorrow. Yet what can one do?.. Nothing, since they have spoken and sworn it, the army cannot refuse; it must go there, to the place Minia showed as fit for battle, even if not one of them lives any longer, all of them will remain there dead.",0,1,0,1,0,1,1
"It can no longer be said, “They have gone”; they raised the banner before them,  
they step lightly, they resemble falcons in flight,  
and they have carried along the sunbeam, glittering on the spearpoints.",1,0,1,1,1,0,1
"XII. For two days beyond the mountain there is war, great woe: a most fierce battle, tigers have joined lions, and a rope of blood has been stretched from the mountain down to the plain. It will not see both alike; one will be granted victory by the deity.",1,0,1,1,1,0,1
"Five or six Khevsurs, dressed in the manner of the Shamurvils, were bringing a man along, bound hand and foot with a kabalakhi. They brought him down from the other side, threw him onto the plain below, and the enraged men turned to him with reproaches on their lips.",1,1,0,1,0,0,1
"(Hevsurs together) Man, why are you forcing yourself to die? Do you want a violent death? When you push into the enemy’s army, don’t you see what they are doing?! Until now we have trampled them; now they are trampling us, and maybe, Mindia, we should settle something else—we’ll try, since dusk has already caught up with us, so that we may make an effort tonight.",0,0,1,1,1,0,1
"They said this and at that very moment turned back, ran away like thieves, with drawn swords, spears held in their hands; it is hard, if we think of it, those moments of life and death. What can they do? If they are disgraced, it is hard: they will put on cloaks, cover their heads with scarves, and their hats will come off, if they do not exert themselves like cowards, the wicked.",1,1,0,1,0,0,1
