Source File,Content
01_bai_ganyo_sets_off_en.csv,"“You had plenty of money, apparently, so you paid for it. Come on, get in, get in quickly so we don’t go running around after the engine again,” Bai Ganyo admonished."
01_bai_ganyo_sets_off_en.csv,"We entered the car. Bai Ganyo bent over his disagi with his back to me, pulled out half a wheel of hard cheese, cut himself a dainty little slice, cut himself a huge hunk of bread as well, and began to chomp away with a prodigious appetite, filling first one cheek and then the other with his mouthfuls, and stretching his neck from time to time in order to swallow the dry bread. Bai Ganyo ate his fill, belched once or twice, shook the crumbs into his palm, swallowed them, too, and muttered under his breath,“Eh, if only there were someone to treat me to a nice little glass of wine.” He sat down across from me, smiled good-naturedly, and, after gazing at me kindly for an entire minute, said,"
01_bai_ganyo_sets_off_en.csv,"“Has Your Grace traveled, have you seen something of the world?”"
01_bai_ganyo_sets_off_en.csv,"“I’ve traveled quite a bit, Bai Ganyo.”"
01_bai_ganyo_sets_off_en.csv,"“Really now, well, as for me, ’Ive been all over the place. Tsk! Tsk! Tsk! Never mind Edirne, Constantinople, but even Romania! Would you believe it? Giurgevo, Turnu Magureli, Ploeşti, Piteşti, Brăila, Bucharest, Galaţi—hang on, I don’t want to exaggerate; I can’t remember if I’ve been to Galaţi or not—I’ve been to all of them.”"
01_bai_ganyo_sets_off_en.csv,"The trip to Vienna passed monotonously. I offered one of my books to Bai Ganyo to make the time pass more quickly, but he politely refused my offer, because, he said, he’d read enough in his time and considered it more practical to take a nap. Why stay awake for nothing; after all, he had paid good money for a place on the train, so he might as well get some sleep. And he fell asleep. He fell asleep and began to snore so loudly that, once you’d heard him, there was no need to hear a Barbary lion."
01_bai_ganyo_sets_off_en.csv,"We arrived in Vienna and went to the traditional Hotel London. The hotel porters took my bag down from the cab, and they wanted to take Bai Ganyo’s disagi, but whether out of thoughtfulness, or who knows what, he wouldn’t give them up:"
01_bai_ganyo_sets_off_en.csv,"“How can you give these to them, pal? This is rose oil—it’s no joke, it’s a real strong fragrance; he’ll reach in, palm a bottle—just try to chase him down later! I know what these guys are like. You don’t see it because they’re so slick”—Bai Ganyo meant to say “polite,” but that word is still new in our lexicon, so it gets forgotten—”You don’t see how they hover around you. Why are they hovering? You think they want to do you a favor? Ein, zwei, gut morgin, but all the time they’re trying to swipe something from you. And if not that, then a tip. Why do you think I’m so careful to slip quietly out of the hotel. Beggars! This one gets a kreutzer, that one gets a kreutzer—there’s no end to it.”"
01_bai_ganyo_sets_off_en.csv,"Since the rose oil that Bai Ganyo was carrying really was a rather valuable commodity, I suggested that he leave it with the cashier at the hotel desk for safekeeping."
01_bai_ganyo_sets_off_en.csv,"“With the cashier?” he exclaimed, in a tone that pitied my naïveté. “You students are really strange. I mean, how do you know what kind of people those are at the desk? He takes your rose oil, sticks it somewhere. Well, and then? What are you going to do? Forget it! Do you see this sash?” And Bai Ganyo raised his vest. “I’ll stuff all the muskali in here. True, it’s a little heavy, but it’s safe.”"
01_bai_ganyo_sets_off_en.csv,And Bai Ganyo turned his back to me (“The world is full of all kinds of people; who knows what this kid is really like?”) and began to stuff muskali into his sash. I asked him if he wanted to have dinner.
01_bai_ganyo_sets_off_en.csv,“Where would we eat?”
01_bai_ganyo_sets_off_en.csv,"“Downstairs, in the restaurant.”"
01_bai_ganyo_sets_off_en.csv,"“No, thank you, I’m not hungry. You go and have a bite, Your Grace. ’Ill wait for you here.”"
01_bai_ganyo_sets_off_en.csv,"I’m sure that as soon as I left the room, Bai Ganyo opened his disagi. If a fellow has his own snacks, why should he spend money on a hot meal? He’s not going to starve to death, after all!"
01_bai_ganyo_sets_off_en.csv,"I took Bai Ganyo to the office of a Bulgarian merchant and left him there, then hopped on a tram and went to Schönbrunn. I went up the arch, looked out over Vienna and its suburbs, strolled along the promenades and the zoological gardens, spent a whole hour staring at the monkeys, and in the evening I returned to the hotel. Bai Ganyo was in the room. He tried to hide what he was doing from me, but he couldn’t, and I noticed that he was sewing a new pocket onto the inside of his old-fashioned quilted jacket. Being a man of experience, he wore a quilted jacket under his Western clothes even in the summertime: “In the wintertime keep bread on you, in the summertime keep clothes on you,” say the old folks, and that’s what Bai Ganyo did."
01_bai_ganyo_sets_off_en.csv,"“I just sat down to do a bit of mending,” he said in embarrassment."
01_bai_ganyo_sets_off_en.csv,"“You’re sewing on some sort of pocket; you must have gotten something for your rose oil,” I insisted jokingly."
01_bai_ganyo_sets_off_en.csv,"“Who, me? You’re wrong! Why would I need a pocket there? There are ple-e-e-nty of pockets, just let there be money for them. There’s no pocket, there’s nothing there; my clothes had gotten a little worn out, so I was just patching them up. So where were you? Did you go sightseeing? You did the right thing.”"
01_bai_ganyo_sets_off_en.csv,"“Didn’t you go out, Bai Ganyo, to see something of Vienna?”"
01_bai_ganyo_sets_off_en.csv,"“What’s to see in Vienna? A city is a city: people, houses, fancy stuff. And wherever you go, everybody goes gut morgin and everybody wants money. Why should we give our money to the Germans? We’ve got people at home to take it from us.”"
02_bai_ganyo_at_the_opera_en.csv,"I persuaded Bai Ganyo to go with me to the opera house to get tickets for the evening. They were presenting the ballet Puppenfee and something else that I can’t recall. We passed by the Greek coffeehouse, turned at the Bulgarian hangout, the café Mendel, and then headed off toward St. Stephen’s Cathedral. In St. Stephen’s Square I invited Bai Ganyo to stop in at a pastry shop. It never occurred to me that this small detour would bring out the Don Juan in him. But then, what wonders civilization can produce! I must tell you that at the time, I was studying in Vienna. I had been away for the holidays and had just returned. In fact, it was on my way back to Vienna that I became acquainted with Bai Ganyo. I often went to this pastry shop and had gotten to know the cashier quite well. She was a cute, cheerful girl, lively but proper, and she didn’t allow people to take liberties. So just picture this, gentlemen: Bai Ganyo and I enter the shop, we approach the pastry counter, the young lady greets me cheerfully and welcomes me back, I respond with some playful pleasantries and turn to pick out a sweet, and at that moment an indignant shriek deafens the entire establishment."
02_bai_ganyo_at_the_opera_en.csv,"“What happened? Bai Ganyo, did you do something to her?” I cried out upset and angry."
02_bai_ganyo_at_the_opera_en.csv,"“Who? Me? Of course I didn’t. What would I do to her?” mumbled Bai Ganyo in confusion, and his voice shook."
02_bai_ganyo_at_the_opera_en.csv,"The young woman, flushed with anger, told me in a loud voice that Bai Ganyo had done something extremely insulting: he had made a grab for her and, grinning with delight, had given her a pinch. She wanted to call the police. What a scandal!"
02_bai_ganyo_at_the_opera_en.csv,"“Just get the hell out of here, Bai Ganyo. If the police catch you, you’re a goner. Quick, get out. I’ll catch up with you later,” I shouted at him, pretending to be angry but barely able to contain my laughter at the tragi-comic ﬁgure he cut."
02_bai_ganyo_at_the_opera_en.csv,"“What’s she so high and mighty about?” Bai Ganyo seemed to pluck up his courage as he walked out the door. “What is she, respectable or something? I know these women around here. Just open your wallet, and it’s all ‘Gut morgin.’ After all, your Bai Ganyo wasn’t born yesterday.”"
02_bai_ganyo_at_the_opera_en.csv,"As luck would have it, I was to ﬁnish off the day with yet another adventure in which once again the hero was our Bai Ganyo. As I said, the opera was putting on the ballet Puppenfee. We took our seats in the stalls. The theater was full. Bai Ganyo’s rustic attire of drab homespun cloth stuck out like a sore thumb against the dark background of formal suits. The curtain rose. Dead silence. Everyone gazed at the dreamlike stage setting. I sensed Bai Ganyo fidgeting, huffing and puffing in the seat to my right, but I just couldn’t take my eyes off the stage. The ﬁgures of the ballet changed constantly at the wave of a magic wand: groups of dancers appeared and disappeared; the stage would go completely dark, then be flooded with light, now one color, now another, then a rainbow of colors—a fairyland! One ballerina stepped out of the corps de ballet, took a few quick steps forward, leapt up gracefully, and then stood as though suspended in air, touching the ground with only the tip of one toe. Just then, behind my back, hysterical laughter split the air. I turned to my left and saw that everyone in the rows behind me was giggling and pointing to something on my right. I was seized by a terrible foreboding. I turned toward Bai Ganyo . . . Oh my God! What do I see? Bai Ganyo has stripped to his shirtsleeves and unbuttoned his vest, which was constricting the wide sash wound tight around his waist, where he had stuffed—for safekeeping—all the muskali. One of the ushers had him by the sleeve with two ﬁngers, gesturing unambiguously with his head for him to leave. Bai Ganyo stared back at him and answered with gestures of his own: “What? Who are you trying to scare?” It was his blustering bravado that had made a young girl sitting behind us burst into hysterical laughter, and her laughter infected the entire theater. What a picture! And then, just imagine, gentlemen, there I am dying of shame, and I look toward the box seats, as if someone were drawing my gaze there, and my eyes meet the fixed stares of an entire German family at whose home I had always been welcome. And in their eyes I read sincere pity for my desperate plight. At that moment, Bai Ganyo was tugging energetically at my sleeve:"
02_bai_ganyo_at_the_opera_en.csv,"“C’mon, c’mon, let’s get out of here. To hell with these Chifuti. I’ll show them. Just you wait!”"
03_bai_ganyo_at_the_baths_en.csv,"”Let me tell you about my meeting with Bai Ganyo,” put in Stoycho."
03_bai_ganyo_at_the_baths_en.csv,"“Go ahead!” we all exclaimed, because we knew that Stoycho was good at telling funny stories."
03_bai_ganyo_at_the_baths_en.csv,"It also happened in Vienna. I was sitting in the café one morning, at Mendel’s. I had ordered a cup of tea and had just started looking through some Bulgarian newspapers. I was deeply engrossed in an extremely interesting article in which the author was discussing ways the constitution could be tinkered with—well, actually dismantled—and yet somehow remain intact. So I was reading along, really caught up in it, when someone shouted, “Gooood morning!” right in my ear, and a sweaty palm grabbed my right hand. I looked up. There before me stood a broad-shouldered, dark-eyed, dark-haired, swarthy man with prominent cheekbones, a turned-up mustache, and a ﬁve o’clock shadow. He was dressed (you’ll never guess how) in an unbuttoned frock coat with a broad red sash peeking out from under his vest, a white (by our standards) collarless shirt, a black kalpak, which was perched on his head, and a pair of boots, and he had a walking stick tucked under his arm. He was a young man; I’d say he couldn’t have been more than thirty at most."
03_bai_ganyo_at_the_baths_en.csv,"“Excuse me, sir,” I said to him, suppressing my surprise. “I don’t have the pleasure of your acquaintance.”"
03_bai_ganyo_at_the_baths_en.csv,"“Is that so? You don’t know me, you say? Aren’t you Bulgarian?”"
03_bai_ganyo_at_the_baths_en.csv,"“Yes, I’m Bulgarian.”"
03_bai_ganyo_at_the_baths_en.csv,“Well?”
03_bai_ganyo_at_the_baths_en.csv,“Well what?”
03_bai_ganyo_at_the_baths_en.csv,"“Well, get up so we can get going. What are you doing wasting your time just hanging out here? They call me Ganyo. Now, get up.”"
03_bai_ganyo_at_the_baths_en.csv,There was no need to tell me that he was a Ganyo.
03_bai_ganyo_at_the_baths_en.csv,"“Excuse me, Mr. Ganyo, but I’m busy right now.”"
03_bai_ganyo_at_the_baths_en.csv,“What do you mean you’re busy? You’re just sitting here in the café.”
03_bai_ganyo_at_the_baths_en.csv,"I didn’t consider it necessary to provide an explanation. He, however, showed no intention of leaving me in peace and all of a sudden burst out,"
03_bai_ganyo_at_the_baths_en.csv,“Get up and take me to the baths! Where are the public baths around here?”
03_bai_ganyo_at_the_baths_en.csv,"So that’s it! The gentleman wants to be taken to the baths. I felt like telling him to go to hell, but I restrained myself. Not only did I restrain myself, but I was even a bit amused. It was evident that Bai Ganyo was indeed in need of a bath. He smelled acrid even from far away. What could I do? A fellow countryman must be helped, after all. Besides, I ﬁgured that I could make use of the occasion to have a shower myself. It was quite hot out. We headed off toward a summer public bath that had a large pool. As we walked along I felt compelled to draw Bai Ganyo’s attention to the interesting sights we passed, but I noticed that he barely listened to me. Every once in a while he’d say, in a bored tone, “Is that so” or “I know,” just to show me that he was no country bumpkin. Or he’d interrupt me with some question or other that had no bearing on what I was telling him. For example, I was explaining to him something about the monument to Maria Theresa, the one in the square between the museums, when he suddenly tugged at my sleeve:"
03_bai_ganyo_at_the_baths_en.csv,"“See that woman over there, the one in the blue dress? What do you think? How do you people know which ones are that kind of girl and which ones aren’t? I’ve headed down the wrong alley many a time, y’know what I mean?” Bai Ganyo punctuated his question with a devilish wink."
03_bai_ganyo_at_the_baths_en.csv,"We arrived at the baths. My heart was in my throat, as if I sensed what was going to happen. We got our tickets at the cashier’s window. Bai Ganyo demanded his change by pushing his hand through the opening under the window and rubbing his ﬁngers together. The young woman behind the glass smiled and gave him the change. Bai Ganyo fixed his lustful eyes on her, scooped up the money, and, with a peculiar cough, revealed his feelings. She burst out laughing. Bai Ganyo, enchanted, twirled the left side of his mustache and bobbed his head."
03_bai_ganyo_at_the_baths_en.csv,"“Che fromoza esh domneta. Stoycho, ask her if she knows Romanian.” “Shtii rumuneshti?” Bai Ganyo posed the question himself."
03_bai_ganyo_at_the_baths_en.csv,"Just then another customer came in, so we moved on into the general hall. It was a big round hall. All around the sides were dressing stalls, each one concealed behind a curtain. In the middle was the pool, separated from the walkway by a low wooden balustrade. There were several small ladders for climbing down into the pool. Bai Ganyo and I occupied two neighboring stalls. I undressed quickly and entered the cold pool. Several Germans stood there quietly, dutifully stretching their muscles, huffing and puffing. Bai Ganyo busied himself for quite a while behind the curtain of his stall. You could hear his grunting and the tinkling sound of some sort of glass objects. Finally he drew the curtain aside, and there he stood in his birthday suit. His chest was hairy, and his legs were dappled with coloring from his embroidered, woolen, country-style socks. In his hand he held a knotted cloth: these were his precious muskali, bound up in a not-so-clean kerchief, which he had been loath to leave in the dressing stall. “How do you know that the walls are sturdy? Somebody might rip out a plank from the back, and then just try to catch him.” He looked along the walls down the corridor, hoping to ﬁnd a nail that he could hang his bundle on. He ﬁgured that if it was a wall, it ought to have nails in it, and he turned to me:"
03_bai_ganyo_at_the_baths_en.csv,“What idiots these Germans are! It doesn’t occur to them to pound in a nail. And they say we’re stupid.”
03_bai_ganyo_at_the_baths_en.csv,"Having decisively convinced himself of the Germans’ incompetence, Bai Ganyo, with some misgivings, left his bundle of muskali on the floor in front of his dressing stall so that he could keep an eye on it while he bathed."
03_bai_ganyo_at_the_baths_en.csv,"“Listen here, young man,” he said, turning to me. “While you bathe, keep an eye on these muskali. And pay attention to me, too—don’t miss the show.” And with these words, Bai Ganyo put one foot on the railing. “You just watch.”"
03_bai_ganyo_at_the_baths_en.csv,"He hoisted himself up, put the other foot on the railing, stood up straight, crossed himself, and shouted, “Watch . . . Lord help me . . . Here I go!” And he leapt into the air, tucked his legs up, and splash! Right into the pool. Sheaves of water rose up and then showered down on the heads of the Germans, who were struck dumb in amazement. Waves spread out in circles from the center of the pool toward the edges, splashed up out of the pool and back again, and after a few seconds, when the water had settled back down, everyone in the bath could see Bai Ganyo’s exhausting antics under the water. He shot up above the water, then stretched his legs down and touched the bottom, rose up again with his eyes closed and his ears plugged up. Then he shook the water off—pfff!—and sprayed water through his drooping mustache—pfff!—wiped the water from his hair and face, opened his eyes, looked directly at me, and burst out laughing:"
03_bai_ganyo_at_the_baths_en.csv,"“Ha, ha, ha! Eh? What do you say to that?”"
03_bai_ganyo_at_the_baths_en.csv,"I didn’t get a chance to respond, because he did a belly flop and began slapping the surface of the water with his hands, swimming “sailor style.” Splash! with one hand, then two kicks behind him, splash! with the other hand and two more kicks. The water in the entire pool was seething, as if we were under a waterfall. Waves splashed against the sides of the pool, and cascades of droplets sprayed as far as the opposite wall."
03_bai_ganyo_at_the_baths_en.csv,"“That’s called ‘sailor style,’” Bai Ganyo exclaimed triumphantly through the waves. “In a second we’ll show ’em the one called the ‘steamboat.’”"
03_bai_ganyo_at_the_baths_en.csv,"He flipped over onto his back and began to kick the surface of the foamy water so mercilessly that the spray reached all the way to the ceiling. He churned his arms quickly, in imitation of a paddle wheel, and then Bai Ganyo gave a whistle: “Tupalupa tupalupa toot toot.”"
03_bai_ganyo_at_the_baths_en.csv,"The Germans stood stock-still. In all likelihood they assumed my companion to be some newcomer from the east who had not yet been committed to an insane asylum, and I observed in their faces not so much indignation as pity. But Bai Ganyo, of course, read in their faces endless wonder at his talents. He clambered up the ladder, stood with his legs slightly apart, and with a lofty glance at the Germans, he grandiosely thumped his hairy chest, shouting triumphantly,“Bulgar! Bulga-a-a-ar!” And then he struck his chest with even greater vigor."
03_bai_ganyo_at_the_baths_en.csv,"The proud tone in which he expressed this self-recommendation spoke volumes. It said, “Here before you stands a prime Bulgarian specimen; look upon him! This is what he is; this is the stuff he’s made of. You’ve only heard of that genius of the Balkans, the hero of the battle of Slivnitsa. And now he stands before you, the whole package, from head to toe, in all his natural splendor. Do you see what wonders he can accomplish? But that’s not all! Oho! He can do so much more! So, the Bulgarians are uncouth, are they? You miserable Chifuti!”"
03_bai_ganyo_at_the_baths_en.csv,"“Hey there, ask them if they have any soap!” Bai Ganyo called to me after his little display of patriotic euphoria had cooled somewhat. “Look at my legs; what a state they’re in!”"
03_bai_ganyo_at_the_baths_en.csv,"Indeed, his legs wouldn’t exactly serve as the most suitable model for Apollo Belvedere. The colored designs from his embroidered woolen socks were still imprinted on his skin, which in any case was filthy and shaggy. But still, you can’t surprise Bulgarians with dirt: not even the most active imagination can come up with anything more sullied than reality itself."
03_bai_ganyo_at_the_baths_en.csv,"With these words, Stoycho ﬁnished his tale."
04_bai_ganyo_in_dresden_en.csv,"”I, too, had an encounter with Bai Ganyo,” piped up Kolyo, “in Dresden. Do you want me to tell you about it?”"
04_bai_ganyo_in_dresden_en.csv,“Do you need to ask? Tell it!” cried out the entire group.
04_bai_ganyo_in_dresden_en.csv,"I don’t know if you’ve heard, but a few years ago Dresden society was shaken by a tragic accident. One victim was a Bulgarian girl, a student, the other a young American. Let me remind you of this sad event in a few words. The Bulgarian girl was studying in Dresden. As you know, there are entire neighborhoods in this city consisting of Englishmen, Americans, Russians, and other foreigners, whose children attend the local schools. A young girl, an American student, became friends with our Bulgarian girl. English and American students have this quirk: they take under their wing one of the most vulnerable of their fellow students. Our Bulgarian girl must have seemed like that type: shyer, gentler, more demure. They became friends, and the American girl started to invite her over to her house on holidays. The Bulgarian girl met the entire family, including, among them, the brother, a young man of twenty who was studying painting. Who knows whether it was because of the inherent proclivity of young artists to be attracted to any live model who differs from the usual type of model around them, or whether it was because of the American penchant for originality, but, anyway, after a few meetings with our modest and demure Bulgarian girl, the young man apparently took a shine to her. He’d take every opportunity to meet with her, to share his artistic impressions, to make himself pleasant. In a word, they fell in love. And it was this love that cut short their days."
04_bai_ganyo_in_dresden_en.csv,"On a holiday, during summer vacation, the entire family and the Bulgarian girl set out on a hike through the nearby mountains, the “Saxon Switzerland.” At a particularly rugged and picturesque spot, the young artist and the Bulgarian girl, absorbed in conversation, became separated from the group. A towering cliff caught the young man’s attention, and he started to climb, his companion following after him. But they hadn’t managed to get even halfway up the dangerous cliff when the American lost his footing, and in his fall he dragged the Bulgarian girl down with him into the abyss. Apparently, their lives were fated to end at that point."
04_bai_ganyo_in_dresden_en.csv,"The dead couple was taken to Dresden, to the clinic. The entire city was shocked by this tragic event. Everybody poured in from all over to see them laid out alongside one another on a large marble slab. A telegram was sent at once to the Bulgarian girl’s brother, summoning him to Dresden; she didn’t have any other close relatives. The bodies were embalmed in order to preserve them until his arrival. Masses of wreaths adorned their bier. Two days later, a telegram arrived from Vienna saying that the brother of the deceased had set out for Dresden. The bodies were transferred to the home of the American family. While they waited impatiently for the brother’s arrival, hordes of Herren and Damen, flocks of ladies and gentlemen, had gathered at this house. The family belonged to Dresden’s high society. I had gone there with several Bulgarian students. Since we were Bulgarians, we had been invited because the dear departed was a Bulgarian. Other young Bulgarians had gone to the station to meet the brother of the deceased. We waited. Such a sad occasion. The rooms were all filled with visitors. People spoke quietly, in whispers. The silence was disturbed only from time to time by the bitter sobbing and despairing sighs of the late boy’s mother, who was overwhelmed with grief. During an interval of dead silence, an awful ruckus burst out in the hallway. You could hear the rude stamping of boots as if someone were leading in a shod horse, and voices rang out. “Where is she? Hey, is she here?” “Shhhh! Quiet!” And making his way into the room of the dear departed was none other than Bai Ganyo—with a kalpak on his head."
04_bai_ganyo_in_dresden_en.csv,“Good afternoon!” he cried out with a look on his face and a tone of voice that suggested not so much mourning as indignation. It was as if the surrounding people were responsible for the death of his sister.
04_bai_ganyo_in_dresden_en.csv,"Bai Ganyo approached the bier and accidentally brushed the shroud oﬀ the boy’s face. “Who is this? What’s this guy doing here?” he asked, scrutinizing almost savagely the entire gathering, and he waited with an intense stare for an answer."
04_bai_ganyo_in_dresden_en.csv,"One student, a Bulgarian, dying of shame, went up to Bai Ganyo, took him lightly by the sleeve, and pulled the shroud off the face of the deceased girl. Bai Ganyo took off his cap, crossed himself, and kissed her on the forehead."
04_bai_ganyo_in_dresden_en.csv,"“Ah-h-h, poor thing! What a terrible fate. Marika, Marika!” Bai Ganyo shook his head. Say what you will, but that shaking of his head looked more like a threat directed at the visitors than an expression of grief."
04_bai_ganyo_in_dresden_en.csv,"He looked suspiciously at the corpse lying next to his sister, and, after tilting his head inquisitively while gesturing with the fingers of his left hand in the Balkan manner, he turned to the student. “And just what is going on here? Why have they put that guy here? What’s a man doing in this pension?”"
04_bai_ganyo_in_dresden_en.csv,"“Shh! Please, please, Mr. Ganyo, speak more quietly.”"
04_bai_ganyo_in_dresden_en.csv,"“What do you mean, more quietly? I’m spending money here! Where is the directress?”"
04_bai_ganyo_in_dresden_en.csv,"“This isn’t a pension; it’s a private home,” responded the astonished student."
04_bai_ganyo_in_dresden_en.csv,"“What do you mean, ‘a private home’?”"
04_bai_ganyo_in_dresden_en.csv,"“Shh! For God’s sake, speak more softly,” begged the miserable student, deafened by the roar of blood rushing to his head and on the verge of tears."
04_bai_ganyo_in_dresden_en.csv,"Even if you ignored the blustering behavior and manners of Bai Ganyo, which had already begun to seem like sacrilege, like a mockery of the tender feelings of all present, his very outward appearance failed to elicit a favorable reaction from the Americans and the English, particularly those of the gentler sex."
04_bai_ganyo_in_dresden_en.csv,"Bai Ganyo was dressed in drab homespun clothes and wearing dirty dust-encrusted boots; a large black cloth was tied around his neck as a sign of mourning. A rather grimy shirt, unbuttoned to the waist, could be seen under this. A walking stick was in his hand, and a package wrapped in yellow paper was under his arm. His mustache was neatly twisted up at the ends, yet his chin was unshaven and stubbly."
04_bai_ganyo_in_dresden_en.csv,“Is this gentleman the brother of mademoiselle Marie?” a member of the household asked me.
04_bai_ganyo_in_dresden_en.csv,"I answered him in the affirmative, adding a quickly constructed lie in justification of Bai Ganyo’s behavior and appearance. I told him that the telegram with the sorrowful news had found Bai Ganyo on his estate, where he was overseeing the work in his fields, and that without returning to his villa (Bai Ganyo and a villa!), he had set off for the train, supplying himself with money from friends at the station, and that he had arrived in Dresden without stopping anywhere along the way. And his present behavior, odd as it might seem, should be forgiven him in view of the profound impact that the irrevocable loss of his sister had had on him and the substantial losses that he had suffered owing to his precipitous departure from his agricultural affairs."
04_bai_ganyo_in_dresden_en.csv,"“Oh, the poor man!” my interlocutor uttered sympathetically and then left to share his feelings about Bai Ganyo with the other members of the household and friends."
04_bai_ganyo_in_dresden_en.csv,"I felt relieved, gentlemen, but my relief did not last long. The American, a relative, had already managed to pass on the information obtained from me to a large number of those present; their high-minded indignation, provoked by Bai Ganyo’s manners, had been assuaged, and everyone now regarded Bai Ganyo not only benevolently but even sympathetically. The unexpected arrival of a terrible telegram, the unplanned departure on a long trip, huge losses—such surprises could overwhelm anyone. And because of such surprises they condescended to make excuses for Bai Ganyo. But gentlemen, please tell me, I beg you, how could we, the Bulgarian students, come up with an excuse for what Bai Ganyo did next? The student who was hovering next to him in order to stem any sudden bursts of emotion was quietly relating to him how the accident had taken place in the cliffs of Saxon Switzerland. In the course of this story, Bai Ganyo betrayed through various movements of his head and hands the emotions that were disturbing him: he’d cluck his tongue and sigh,“What a damned shame!” He would look at his sister and shake his head. “Oh, you poor thing!” Then he’d glare at the dead boy, shake his head menacingly, his eyes flashing lightning, as if he wanted to say, “At least this idiot got what he deserved!” The foreigners interpreted these facial gestures in their own way and could hardly have guessed their true significance, for otherwise, they wouldn’t have looked quite so sympathetically upon Bai Ganyo, whom they regarded as deranged with grief. At one point, Bai Ganyo, deeply affected by the story, clucked his tongue so loudly that everyone stared at him. At that very moment he placed the thumb of his right hand on his right nostril, screwed his eyes and mouth slightly to the right, tilted his head down, and blew as hard as he could out his left nostril. Then he put his left thumb to the other nostril, and he gave it all he had again. We were completely done for."
