text,anger,disgust,fear,joy,sadness,surprise,neutral
"– You had the money, you paid for it. Now get on, get on quickly so we don’t have to run after the train again – said Bay Ganyo in a patronizing tone.",1,0,0,1,0,0,1
"We entered the carriage. Bay Ganyo crouched over his saddlebags with his back to me, took out half a loaf of yellow cheese, cut himself a delicate little piece, cut a huge slice of bread as well, and began to munch with splendid appetite, puffing out first one cheek and then the other with each mouthful, and every now and then stretching out his neck so he could swallow the dry bread. Bay Ganyo finished eating, belched once or twice, shook the crumbs into his palm, swallowed those too, muttered under his breath, “Ah, if only someone would treat me to a little wine now,” sat down opposite me, smiled good-naturedly, and after looking at me affectionately for a whole minute, said:",1,0,0,1,0,1,1
"– Your Grace, have you traveled, have you wandered around the world so much?",0,0,0,1,0,1,1
"– I have traveled quite a bit, Bay Ganyo.",0,0,0,1,0,1,1
"– Oh, well, what a world I’ve knocked about in! C... c... c... You leave aside Edirne, Constantinople, but in Wallachia! Do you believe it? That Giurgiu, Turnu Măgurele, Ploiești, Pitești, Brăila, Bucharest, Galați – wait, so I don’t lie to you, I don’t remember whether I was in Galați or not – I’ve been through them all.",1,0,0,1,1,1,1
"Our journey to Vienna passed monotonously. I offered Bay Ganyo one of my books so he could shorten the time by reading, but he politely declined my suggestion, because he had read quite a lot in his time, and considered it more practical to take a nap. Why should he stay awake for nothing; after all, he had paid for the railway, so at least he might as well get some sleep. And he fell asleep. He fell asleep and snored so loudly that you would not need to listen to the roar of the Atlas lion.",1,0,0,1,1,1,1
"We arrived in Vienna and stopped at the traditional hotel “London.” The servants took my bag from the carriage and asked to take Uncle Ganyo’s saddlebags as well, but he, out of delicacy or who knows why, did not give them to them:",1,0,0,1,1,1,1
"– How are you going to give them to him, brother? It’s rose oil—no joke, it’s got a strong smell; he’ll reach in and pull out some bottle—then go chase him! I know them. Don’t you look at them as if they’re so   p o l i t e   (Bay Ganyo wanted to say   c o u r t e o u s,   but that word is still new in our lexicon; he forgot it), don’t look at the way they swarm around you. Why do they swarm? Do you think they mean you well? *Eins, zwei!* *Guten Morgen*, and all the while they’re looking to grab something. If not—then a tip! Why do I keep watch at the hotel exit so I can slip out quietly... Beggars! A cruiser for this one, a cruiser for that one—there’s no getting out of it!",1,0,0,1,0,1,1
"Since the rose oil that Bay Ganyo was carrying was indeed a rather valuable item, I recommended that he hand it over to the safe for safekeeping.",1,0,0,1,0,1,1
"“At the ticket office?” he cried, in a tone that sounded like pity for my naivety. “You scholars are strange! Why, how do you know what those people at the ticket office are like? They’ll pocket your money, and off you go somewhere... Well, then? What do you do? Forget it! Do you see this belt?” And Bay Ganyo lifted his wide waistcoat. “I’ll stuff all the little flasks inside it. True, it’s a little heavy, but it’s safe.”",1,0,0,1,1,1,1
"And Bay Ganyo turned his back to me (“there are many kinds of people in the world, who knows what this brat is too”) and began to stuff the little bottles behind his sash. I invited him to have lunch with me.",1,0,0,1,0,1,1
– Where shall we have lunch?,0,0,0,1,0,1,1
"– Downstairs, in the restaurant.",1,0,0,1,0,1,1
"– Thank you, I don’t feel like eating! Your Grace, go ahead and eat. I’ll wait for you here.",1,0,0,1,0,0,1
"I am sure that as soon as I left the room, Bay Ganyo opened the lids. The man has his breakfast; why should he spend his money on a hot meal—he won’t starve to death!",1,0,0,1,0,1,1
"I took Bay Ganyo to the office of a Bulgarian merchant and left him there, and I myself got on the tram and went to Schönbrunn. I climbed up to the arch, looked out over Vienna and its surroundings, wandered through the alleys, the zoo, and spent a whole hour staring at the monkeys, and toward evening I returned to the hotel. Bay Ganyo was in the room. He wanted to conceal what he was doing, but he failed, and I noticed that he was sewing a new pocket on the inside of his *anteria*. He, being an experienced man, even in summer wore a little *anteria* under his French clothes: “In winter it carries bread, in summer it carries clothes,” as the old people say; that is how Bay Ganyo does too.",0,0,0,1,0,1,1
"– I sat down to patch myself up a bit, – he said embarrassedly.",1,0,0,1,1,1,1
"– You’re sewing on some kind of pocket, you must have hit something from the rose oil – I said jokingly.",1,0,0,1,0,1,1
"– Who, me? You’re mistaken! Why would I need a pocket here? Pockets are plenty—just let there be money. No pocket, nothing; well, my clothes had gotten a little torn, so I put on a little rag... Where were you? Out for a walk? You did well.",1,0,0,1,0,1,1
"– Didn’t you go out for a walk, Bay Ganyo, to see Vienna?",1,0,0,1,0,1,1
"– What should I look at in Vienna? A city like any other: people, houses, finery. And wherever you go, it’s always “guten Morgen,” always they want money. Why should we give our money to the Germans — we have people here who can eat it too...",1,0,0,1,0,1,1
