text,anger,disgust,fear,joy,sadness,surprise,neutral
"— It can’t be done, Bay Ganyo, the poor students will protest, they’ll be angry with me, and they might even kick me out of the dormitory.",1,0,0,0,0,0,0
"— Stubborn Bulgarian head! — continued Bay Ganyo. — Why, don’t you have a mouth? Isn’t your wits sharp enough to tell them that I’m your brother, that I’m a man fallen on hard times; well, all you have to do is say that I’m Bulgarian—you know what fools the Russians are!...",1,0,0,0,0,0,0
"— No, no, no, I can’t! — I cried out firmly and headed toward Deshovka.",1,0,0,0,0,0,0
"— Hey! You think you’ll get rid of me that easily! Wait a minute! You haven’t seen anything yet! — grumbles Bay Ganyo and follows after me. — Bulgarian! And this was supposed to be a Bulgarian! Not a penny’s worth of patriotism!... Wait, man, don’t hurry so much, I can’t catch up with you, my saddlebags are heavy! Wait, Bulgarian!...",0,0,0,0,0,0,1
"At that moment, we were, it seems, presenting a rather curious sight, because the people passing along the sidewalks turned around and looked at us attentively. Bay Ganyo, ten paces behind me, with the saddlebags slung over the stick he carried, and with his little rug thrown over the other arm, kept lifting it now and then to wipe the sweat from his forehead. His kalpak was barely holding on to the crown of his head. Bay Ganyo strides after me and grumbles: “Wait, man of God, at least take the rug, you’re tearing my arm off... You think you can shake me off! You don’t know what Bay Ganyo is like, what a flower he is!...” I step as if on plates and keep thinking how I am going to appear with Bay Ganyo in Deshovka and how I will justify this arbitrary act. I must lie! And yet I see that getting rid of him is unthinkable! In the end, since it was only for a few days, I resigned myself to the situation against my will. And Bay Ganyo goes on and on behind me, still grumbling, but he has already dropped the swaggering tone and begun in a plaintive voice: “Now listen, Bay Vasile, wait a little, please, Bay Vasile, after all, we’re Bulgarians...”",0,0,0,0,0,0,1
"And imagine, gentlemen, at that moment I felt sorry for Bay Ganyo! Believe me! I was aware that his behavior was outrageous, that he was a disgusting miser, an egoist, a sly trickster, a hypocritical exploiter, a boor and a lout to the marrow of his bones... but I felt sorry for him: in the subtle vibrations of the tone in which he uttered the last words, my ear caught a tender note, one that had been hidden and still lies hidden in Bay Ganyo’s heart, but appears rarely — God, how rarely! — appears... I do not know, it may seem funny to you, unnatural, but I will tell you, gentlemen, that at that moment I looked at Bay Ganyo differently; as if someone suggested to me: “Do not despise this simple, sly little, dear little wretch; he is the offspring of a coarse environment, he is the victim of coarse educators; the evil does not lie in him himself, but in the influence of the surrounding world. Bay Ganyo is active, sensible, receptive — above all receptive! Put him under the influence of a good guide, and you will see what feats he is capable of. Bay Ganyo has so far shown only his animal energy, but in him there lies a great reserve of potential spiritual strength, which awaits only a moral impulse to turn into living force...”",0,0,0,0,1,0,0
"We arrived in Deshovka. Most of the students had not yet returned from vacation, so there were quite a few vacant places. My bed had been saved by the faithful comrade Kocho, an Albanian, a pauper in the highest degree, who received from the Slavic Society three rubles a month for tea and sugar; he had entered the university, studied there for two years, but when he became convinced that it was not the work for him, he left it and enrolled in the seminary. Good was this Kocho; for his friend he would give his head, but God forbid you should irritate him — in an instant all his Arnaut passions would flare up, and as he turned pale, grew green, his eyes filled with blood, a whole beast!... When Bay Ganyo and I entered the room, we found Kocho in a horizontal position on the bed: on that bed it was hard at first glance to tell what was pillow, what was mattress, what was blanket... Kocho sprang from his cot with the lightness of a panther, embraced me, kissed me, introduced himself to Bay Ganyo, and, cheerful, laughing from ear to ear with joy, rearranged us so that one sat on the bed, another on a trunk, apologizing for the little disorder in the room. Then he opened the door and let out an Arnaut shout: “Vanka, put the samovar on, my dear!” — “What do you need a samovar for when there’s no tea or sugar!” — replied the dear fellow from the end of the corridor. Kocho clutched his head with both hands, crossed the room, grabbed his hat, and, without hearing our pleas for him to stay, that we would buy tea and sugar, rushed out, shouted “right away,” and disappeared... Bay Ganyo and I waited half an hour, waited a whole hour — Kocho did not return. Something must have happened to him.",0,0,0,0,0,0,1
"To avoid wasting the lovely day, I suggested to Bay Ganyo that we go for a walk. “Wait a bit, let’s wait, the man will treat us to tea,” Bay Ganyo objected; he can never let a chance for profit slip by, no matter where it comes from. But still I insisted on my own. Bay Ganyo stuffed the muscals into his belt, and we went out.

As we were approaching Anichkov Bridge, we heard from afar a savage cry, mixed with the most desperate curses and abuse; we came out onto the bridge and what did we see!... Koco, raging like a tiger, had sunk his iron fingers into the neck of an unknown gentleman, whose hat was rolling on the stones; he had bent his head down and was trying to throw him off the bridge. The victim was making every effort to free himself, but it was not so easy to break away from the hands of the crazed Arnaut. “Charlatan! — Koco roared. — Scoundrel! Villain! Ты шпион, а не я, ты шпион, сукин сын! Я тебя убью, подлая тварь!” I rushed to separate them. Bay Ganyo shouted after me: “Leave them, man, why do you need trouble on your head, let them smash each other’s heads; leave them, they’ll drag you around the police stations as a witness.” I did not heed Bay Ganyo’s advice and went toward the Arnaut, who did not stop tearing his throat and spewing the most disgraceful epithets at his victim, whom he had already dragged to the edge of the bridge, and, it seemed to me, one more moment—and the unknown man would fly headfirst into the clear waters of the Fontanka. “Charlatan! Scoundrel!” Koco roared, and with even greater force dug his bony fingers into his opponent’s thick neck.",0,0,0,0,0,0,1
"When I was already a few steps away from them, the victim, startled by the impending doom, made a desperate move, tore himself from the Albanian’s hands, instantly grabbed his soiled hat, and took off running. “Stop, charlatan! Filthy scoundrel!” Kocho grabbed a stone and hurled it after him. The stranger ran up to a tram, jumped inside, and disappeared... But the Arnaut did not calm down: “I’ll kill you, you vile charlatan!” — he kept growling, shaking his fist at the space where his enemy had vanished. I called Kocho by name; he turned around and did not recognize me!... There was something beastly in his gaze, his eyes were shining, his face had turned green and dark, his teeth were chattering as in the fiercest fever, his lips were convulsively trembling and letting out a dull growl. “W... w... b... r... r... Sharrll... Suk... k... p... scoundrel... m... m... m... Charlatan!” — he shouted once more, turning threateningly toward the invisible enemy. “Kocho, my dove, what happened to you, who is this gentleman?” — I asked with friendly sympathy. He fixed his eyes on me and looked at me stupidly and maliciously, and still did not recognize me!... “I’ll kill you, you vile creature! I’ll show you who the spy is!” — Kocho growled and threatened the passing tram, as if his enemy were sitting in every tram.",1,0,0,0,0,0,1
"“Kocho, please, I beg you, tell me what has happened to you,” I implored my friend, who was furious to the point of madness. “Who was that gentleman?”

Kocho looked at me once more and shouted: “That man is the greatest scoundrel! Do you understand? The grea-test scoun-drel!” — and again he turned away his eyes and again began to hurl curses.

I began to suspect that my friend was the victim of some vile trick devised by his enemy, but what exactly it was, I could not decipher, nor could I have deciphered it. What Kocho told me was so despicable that it could not even be a matter for conjecture.",0,0,0,0,0,1,0
"Here is the English translation, preserving the Markdown structure and formatting:

> Here is what Kocho told us after he came to his senses a little: “Imagine, gentlemen, after I left Deshovka, I went to the Slavic Society to receive my scholarship, so that I could buy tea and sugar to treat you. You know, Vasile, my little dove, what kind of scholarship I receive! Three rubles a month! Three miserable rubles! And imagine, there turned out to be a scoundrel who envied me and coveted this wealth of mine. And who? Your compatriot! I congratulate you!... I will knock out the teeth of that charlatan!... Imagine, gentlemen, I go in to the cashier, ask him to give me the three rubles, and he turns to me in an angry tone and says:
>
> — How are you not ashamed, young man, you are a student and you are engaged in such vile deeds!...
>
> — What ‘vile deeds’?
>
> — I was startled.
>
> — We have information — he continued — that you are a spy for the Bulgarian government.
>
> — What?! Me, a spy!
>
> — Yes, we have positive information. Your scholarship has been withdrawn and given to Mr. Aslanov’s brother.
>
> — For God’s sake, who gave you this information? — I asked through the tears that were choking me with anger.
>
> — Mr. Aslanov himself — he replied calmly.
>
> — ‘A-ah! Bessa-ta-bessa’ — I shouted like a madman and flew out into the street by Anichkin Bridge... you already know!... My God! Gentlemen, can you imagine anything more despicable!... Charlatan! I... I... I said ‘bessa!’ and I will not forget it!...”",0,0,0,0,0,1,1
"We somehow calmed Kocho down and went with him into a tavern to drink tea. Here we lingered quite a long time, absorbed in the Albanian’s stories about Aslanov’s humiliating escapades. Even Bay Ganyo did not dare to shout his “bravo!” or “ashkolsun!”; on the contrary, from time to time he clicked his tongue, shook his head in amazement, and said: “Well, this fellow was a complete donkey!” We came out of the tavern and set off along Nevsky Prospect. A mixed crowd from all parts of the world filled the sidewalks of the glittering street; we could barely weave our way among the passersby. All sorts of carriages moved along the street in two rows. One more splendid shop after another lured the public’s eyes. Bay Ganyo condescended to express the opinion that “at last, Petersburg is not entirely a bad place”... For a whole hour we pushed our way through the crowd until we reached the Neva. As soon as we came out onto the quieter English Embankment, we had not taken even ten steps when Kocho suddenly grabbed my sleeve and cried in a choked voice: — There he is!",0,0,0,0,0,1,1
— Who?,0,0,0,0,0,1,1
— The charlatan!,0,0,0,0,0,0,1
— Which charlatan?,0,0,0,0,0,1,1
— The greatest one! Stop! Let’s hide so he doesn’t notice us! — he muttered and pulled us by the sleeves behind the columns of a gate. Bay Ganyo poked his nose out from behind the column and looked in the direction indicated by Kocha.,0,0,0,0,0,0,1
— Who do you see? — asks Kocho.,0,0,0,0,0,1,1
"— I see a man — whispers Bay Ganyo mysteriously. — Hey, Vasile, look, this man looks very much like our Dondukov-Korsakov.",0,0,0,0,0,0,1
"— He is the same — Kocho replies, — who else do you see?",0,0,0,0,0,1,1
"— I see two more people kneeling before Dondukova, look at that! Th... th... th... th... they’re kissing his boots, crying, begging him for something, beating their chests, look! Th... th... th... he wants to shake them off, but they won’t let him go — one on this side, the others on that, clutching his legs...",0,0,0,0,0,0,1
"— Take a close look, can’t you recognize any of them? — dictated the Albanian.",0,0,0,0,0,1,1
"— I can’t, how am I supposed to recognize them, they keep banging their heads against his boots all the time... Ha, wait — said Bay Ganyo, — wait!... I recognized him! Why, it’s him... really! Why, he’s the one, the one you were going to throw off the bridge... it’s him!",0,0,0,0,0,1,1
"— He is the same... the scoundrel! You are now witnesses to one of his miserable comedies! — growled the Arnaut through clenched teeth. — Come on now, let’s slip back into “Nevsky Prospekt.”",0,0,0,0,0,0,1
— Let’s wait and see the end of the scene — I said.,0,0,0,0,0,0,1
"— It’s not necessary — Kocho said firmly. — The ending is known: they’ll hold him by the legs and cry until he gives them a few rubles or some recommendation to another victim, or some petition... These scoundrels are capable of disgracing the name of an entire nation...",0,0,0,0,0,0,1
"— Well, I’ll be! That fellow was a complete donkey — exclaimed Bay Ganyo, clicking his tongue.",0,0,0,1,0,0,1
"— Well, why did you stop, Vasile, keep going! — one of the group called out.",0,0,0,0,0,1,1
— Tell me about the story with Ermolova...,0,0,0,0,0,0,1
"— Leave it, I’m disgusted — said Vasil.",1,1,0,0,0,0,0
— Or for Princess Belozerskaya...,0,0,0,0,0,0,1
"— Leave me alone, I can’t take it anymore!",1,0,0,0,1,0,0
"— Well, do you know the story of Bay Ganyo with the tripe soup? — another one chimed in.",0,0,0,0,0,1,1
"— Well, do you know anything about shaved mustaches...",0,0,0,0,0,1,1
"— Enough, gentlemen! The tales of Bay Ganyo never end. Come on, let’s begin the second part of the evening party already. Marcus Aurelius, sing something, will you, little dove! Or you, Kalina-Malina, sing something!... Come on: “Roll up, Velo girl, white sleeves....”",0,0,0,0,0,0,1
"The second part of the evening began... After midnight, we dispersed.",0,0,0,0,0,0,1
"Goodbye, Bay Ganyo! Travel around Europe, carry to all corners the product of our beautiful Rose Valley, and... please, Bay Ganyo, look a little more deeply into European life, so that you may see its face, if only that cursed contrariness has not kept forcing itself upon you!...",0,0,0,1,0,0,1
