text,love,joy,anger,sadness,fear,surprise,neutral
"— We usually have lunch at 5 o’clock, but today we can have lunch earlier too. Excuse me, I’ll leave you for just a minute — said the lady and went out through the other door.",0,0,0,0,0,0,1
"Bay Ganyo sits alone in the salon, staring absentmindedly at the paintings, spitting on the carpet now and then (not because he is hungry, but who knows!), rubbing it with his boots, and listening intently at the slightest noise from the study. At one point he hears Jireček get up from his chair, take a few steps, and stop. “Damn it, I’m a fool too—why didn’t I bring my saddle-bags into this room?” Bay Ganyo sits on pins and needles; at last he cannot bear it, gets up, tiptoes across the carpet to the study door, bends his ear to the keyhole, and listens; he hears only his own frequent breathing and the pounding of blood in his ears. But even here Bay Ganyo does not calm down; he sees nothing through the keyhole, and, hesitantly pressing the door handle, opens it, pokes his head mysteriously into the study, and sees Jireček crouched down near his saddle-bags in front of a bookcase.",0,0,1,0,0,0,1
"Bay Ganyo grins at him:

— Hee, hee, hee, are you working, are you working? Hee, hee, hee! Wait, I said, let me peek in. Go on working, it’s nothing, I’ll close it again.

Irechek looks at him in astonishment, without it crossing his mind what the reason for this peculiar curiosity might be.",0,1,0,0,0,1,0
"Lunch is ready. They go into the dining room and sit around the table: Irechek’s parents, his sister, Bay Ganyo, and he himself. Before the meal begins, Bay Ganyo starts making the sign of the cross, while smiling, thereby wanting to show the hosts that he is not one of those simple folk and that he does not really believe that much, but still it is not a bad thing (we are on good terms with the devil; why not also burn a little incense to the Lord—in case of need).",0,0,0,0,0,0,1
"— I’m a liberal, from the Liberal Party — he explains, — but now and then I make the sign of the cross; it’s not a bad thing, we’re only human... What is this, is it soup? Ah, I like soup. Chorba is a Turkish dish. And nowadays we eat more soup. Ah, pardon, excuse me, I’ve soiled your bundle... Tsk... tsk... tsk... Damn it!...",0,0,0,0,0,0,1
"Eager to recommend himself as a civilized man, Bay Ganyo was unable to take the plate of soup that the hostess handed him straight, and spilled quite a bit of it onto the table; and before they could stop him, he gathered some of it with the spoon and poured it into his own plate. The hostess did not want to let him eat that soup, but out of delicacy he shielded his plate with his hands and did not want it to be changed.",0,0,0,0,0,0,1
"— I have peppers in my saddlebags — Bay Ganyo announced unexpectedly. He was burning with the desire to rub one of the little peppers into the soup, which seemed quite bland for his stomach, but he was embarrassed to take out the peppers, lest they think him a boor, so he wanted first to sound out the hosts.",0,0,0,0,0,0,1
— Yes? Do you have peppers? — Irechek called out.,0,1,0,0,0,0,1
"— How not, I’ve brought peppers with me; you know, “Dear Mother Bulgaria” can’t do without something spicy — says Bay Ganyo ironically, and without waiting any longer, he jumps up from the chair, goes down into the office, drags in his saddlebags, squats over them with his back to the hosts, and brings two peppers to the table.",0,0,0,0,0,0,1
"— Two are enough for the five of us; they’re terribly hot — he says, shaking half a pepper with the seeds into his plate and politely offering the rest to the hosts: — Here, please, rub some on yourselves, heh, heh, heh, the Bulgarian way! No, no, rub it, listen to me and you’ll see what it’s like. Well, you know: beauty can’t be forced. Wait, let me rub mine so I can show you what’s called soup.",0,0,0,0,0,0,1
"And indeed, Bay Ganyo had seasoned his soup to such a degree that an unaccustomed person would have poisoned himself on it. And he began to slurp; but when a Bulgarian slurps, he is no joke—three hundred dogs could be fighting and they still couldn’t drown him out. Large drops of sweat clouded his forehead and seemed about to pour into his plate. Bay Ganyo would slurp once from the tip of the spoon, put the spoon down, and stifle the fiery moisture with two or three bites of bread; then he would take up the spoon again, slurp some soup, sniff it inward through his nose, and again two or three bites of bread.",0,0,0,0,0,0,1
"— Give me another little piece of bread. You’re eating quite without bread — Bay Ganyo wonders. — Give Bulgarians bread; we eat a lot of bread; not to boast, but with such soup, pardon me, with such soup I can eat a whole loaf of bread. I’ll bet on it.",0,1,0,0,0,0,1
"They didn’t hold the bass, but even so Bay Ganyo destroyed quite a bit of bread.",0,0,0,0,0,0,1
"— Where do you get this little wine from? — inquired Bay Ganyo, not because he was interested in the answer, but just to find an excuse for another glass.",0,1,0,0,0,0,1
"— We’ll buy it — replies the owner, — is it good?",0,1,0,0,0,0,1
"— Ah! Pure stuff! You’re buying it, eh? Hand me the bottle here. My stomach has been burning from the pepper like a heated iron; if I pour down the whole bottle now, it’ll sizzle inside. Ah, back home wine, half a lev an oka, and when you shine a little oka of it—there you are!... Ah, I burped, excuse me: that’s a bit vulgar, but pardon me, it’s human nature, you can’t hold it in!...",0,0,0,0,0,0,1
"The lunch at Irechek’s, thanks to Bay Ganyo, turned out to be quite lively. They were served coffee in the reception room. Bay Ganyo, in gratitude for the tasty, and above all filling, lunch, wants to treat the host to a cigarette of tobacco, and, as fate would have it, the tobacco is in his saddlebags. To tell the truth, the tobacco pouch was in his pocket, but he had to find an excuse to go and check on the saddlebags; he cannot just leave his little perfume bottles with strangers like that—anything can happen in this world.",1,0,0,0,0,0,0
"Bay Ganyo would not even hear of the host’s refusal to let him light up his tobacco: “How so, my dear fellow, can it be possible at all for a man not to smoke Bulgarian tobacco!”",0,0,0,0,0,0,1
"Bay Ganyo fell silent and began to sip his coffee with relish. Now that’s what you call sipping!... To be in such a pleasant mood, to spend whole hours with a companion, to be in a room where no one will hear what you are saying, and even if they do hear it, they won’t understand you — under such favorable conditions, to hold back and not start talking politics is beyond Bay Ganyo’s strength. He could not restrain himself; he poured out his soul:

— Well, Bay Irechek, tell me, your honor, are you a Liberal or a Conservative? I suppose you’re a Conservative, as I see it. And I, if you ask me, can’t make heads or tails of either of them, but all right, let’s not offend them... You know, it’s all trade and bargaining, no joke... Shall I tell you the plain truth... (Might there be someone listening to us here?) Shall I tell you the plain truth? — Both of them are scoundrels!... Listen to me, and don’t be afraid! They’re all scoundrels, every last one of them!... But what can you do? You can’t kick against the pricks!... I’ve got little businesses, little enterprises, lawsuits in the courts — what can you do? If you’re not with them, you’re done for! And besides, don’t I want it myself — to be elected deputy, or mayor? There’s profit in such things. People have piled up money, do you know that? Fine, but if you don’t tip your hat to them — the devil himself couldn’t get you elected! That’s how it is! I’ve been through thick and thin in these matters, so I understand them...

Irechek could hardly have doubted that his guest understood “these matters.”",0,0,0,0,0,0,1
