text,anger,disgust,fear,joy,sadness,surprise,neutral
"The meeting opened. Ah, gentlemen, if only you had had the good fortune to attend that gathering! As soon as those dear old Bay Ganyo mouths opened, was it a man speaking or a nightingale singing... Who wouldn’t convince you, Bay Ganyo? Why, not just about a society—he could even convince you to believe that your father is Musala and Vitosha is your mother... Never mind. Everyone was convinced that this was exactly the right time to found a temperance society; only Danko the Rascal—would you believe it—was a complete doubting Thomas. Well, they talked to him this way and that way—no use, he just sat in the corner, kept smirking under his mustache, and tossed out some skeptical remark now and then. “It is time already to... er, well, you know,” Dochoolu orated, “to found... this and that... you understand, a society...” And Danko let out a “so be it.” “Drunkenness, esteemed gentlemen,” Bay Taki went on, “has a bad effect on our work, our health, our offspring...” “Nonsense!” Danko whispered and smirked under his mustache. But even without a rooster, dawn breaks! There was no way they would abandon the lofty idea because of one Danko. They left Danko to twirl his mustache and got down to constituting the society. They decided to name the society “Temperance” and to ask the schoolmaster to write them a charter. The schoolmaster, whether he liked it or not, had to write the charter, because, if you ask me, he was the first to light the fuse for this society. For the time being, the initiators limited themselves to electing, as has been the custom since time immemorial, an executive committee. They elected: Bay Ganyo, of course, as chairman; Tanas Dochoolu, as the landlord, vice-chairman; and Bay Taki as treasurer. Done! Never has it been heard or seen for an election to take place without a treat. It can’t be done. That’s how it has always been, that’s how it is, and that’s how it will go on. The vice-chairman, as host, was the first to make amends—he called the boy and whispered to him: “Two kilos of the old stuff, quick!” The wine was brought. But wine—was that wine, that wine from Sukhindol? Crystal clear, the devil take it!...",0,0,1,1,0,0,1
"— Well then, cheers, may it be auspicious!",1,0,1,1,0,0,1
"— Long live the chairman, hooray!",1,0,1,1,0,1,1
"— Thank you, long live His Royal Highness and the esteemed government!",1,0,1,1,0,0,1
— Hooray!,1,0,0,1,0,1,1
— Down with drunkenness!...,1,1,0,1,0,1,1
And Uncle Ganyo was shamed. And Uncle Taki was shamed. And they repeated it... and repeated it again... and so on until nightfall...,0,1,0,1,0,1,1
"It was already dark when I was walking with my companion along “Clean Work” Street. As we passed by the Suhindol Wines warehouse, an unusual noise coming from inside drew our attention and aroused our curiosity. We went into the warehouse, and through the little window of the inner room this is the scene that flashed before us: most of those gathered were snoring, sprawled in no order on the chairs; old Taki, with his arms crossed over his paunch, was snorting heavily, his head drooping and his eyes half-open; a thin, tall gentleman, in a worn frock coat and blue glasses, was turning in all directions and shouting into space: “I am against machines, whatever anyone may say, but I am against machines.” Dochoolu was sitting at the table, his boy holding a candle, and with a trembling hand he was writing the bill in the notebook. Bay Ganyo was pounding the table with all his might and, with a savage look, shouting: “Me? I’ll prove it to them, I’ll make them understand who old Ganyo is...” And Danko Harsuzina, inspired by this energetic tone, had bulged his eyes at Bay Ganyo and seemed to be asking him with his eyes: “Well, say it then, Bay Ganyo, say it, brother, whom should I grab by the throat, whom should I kick out the door?...”",1,0,1,1,0,0,1
The boy went out with the candle.,1,0,1,1,1,0,1
"— Boy, what company is this? - my companion asked.",0,0,1,1,0,0,1
— Society against drunkenness — replied the boy.,1,1,1,1,0,0,1
"If there were prizes for the most carefree laughter to the point of ecstasy, then my companion and I would have won first prize at that moment.",1,0,1,1,1,0,1
"Sofia, May 12, 1895.",0,0,1,1,0,1,1
