text,love,joy,anger,sadness,fear,surprise,neutral
"— Well, what about you? Have you sided with Mother Russia again? — Bay Ganyo wondered.",0,1,0,0,0,1,0
"— Look, let’s get this straight, it’s not about Mother Russia here, the point is — which way the wind blows...",0,0,0,0,0,0,1
— Where? In your head?,0,1,0,0,0,0,1
"— In Bulgaria. A fool is he who doesn't take advantage. Now is the time — an inn. I've roamed through Muscovy, I've picked up a thing or two. An inn with two sections — one for the gentry and one for the peasants.",0,0,1,0,0,0,1
— But where would you find *muzhiks* in our country! — Bay Ganyo asks in bewilderment.,0,1,0,0,0,0,1
"— So, are we all noblemen at last, Bai Ganyo?",0,1,0,0,0,0,0
"— Fine, what next?",0,1,0,0,0,0,1
"— Next: we'll treat him to some music, an organ—you must have seen one, Bay Ganyo?",0,1,0,0,0,0,1
"— If I don't see it, who will? — Mr. Balkanski answers haughtily.",0,0,0,0,0,0,1
"— You’re right. A barrel organ and, of course, tea. We’ll round up a dozen kids, but they shouldn’t be dark-eyed; they need to look like little Russians. We’ll shove them into boots and red shirts, give them Cossack haircuts—and there’s your whole *traktir*! We’ll bring in Russian newspapers, vodka, snacks, then slap a sign over it—‘Russian Traktir’—and you’re all set. Eh?",1,0,0,0,0,0,1
"— I do not approve! — Dochoolu cried out solemnly. — I do not approve! If the point is to make a quick profit from the wind that has started blowing, then it would be best to open a kvass factory...",0,0,1,0,0,0,0
— We hit the jackpot! — laughed Danko the Rogue. — Do you want to open a bakery?,0,1,0,0,0,0,0
"— No, brother—I’m talking about Russian kvass. It’s a sort of... like this here, call it pear cider, call it boza...",0,0,1,0,0,0,1
— A fine thing! We’re going to become boza-sellers now — the Rogue says indignantly.,1,0,0,0,0,0,0
"— No, my friend, it’s not about the drink—the name is what matters; just say “Russian kvass” and they’ll be trampling each other to get some. Haven’t you heard what the French are doing now? They’ve struck it rich, made a fortune—it’s no joke!",0,1,0,0,0,0,1
"— Nonsense. I don't want kvass — Danko stated, dissatisfied.",0,0,1,0,0,0,0
"— Well, what do you want then? — Dochoolu asked him crossly. — Out with it, let’s see?",0,1,0,0,0,0,1
— Let's start a bank! — blurted out Danko the Scoundrel.,0,0,0,0,0,0,1
— You are a fool!,0,0,1,0,0,0,0
— Why?,0,1,0,0,0,0,1
— Put the quarrels aside — Bay Ganyo interjects.,0,0,0,0,0,0,1
"— Why should I be a fool! — Danko continues, enraged, shooting murderous looks at Dochoolu.",0,0,1,0,0,0,0
"— Well, shut up now, sit down. Tell me, what do you have to say about the bank.",0,0,1,0,0,0,0
"— But let him say, my dear, why should I be a fool?",0,1,0,0,0,0,1
"— He’s going to start a bank! This isn’t like slurping up a bowl of popara — Dochoolu growls under his mustache, unsettled by the looks and Danko’s threatening tone. — Is a bank popara!",0,0,0,0,0,0,1
"— It’s popara, indeed! — bellows the Scoundrel.",0,0,0,0,0,0,1
"— What do you mean, popara? Why on earth should it be popara? — Dochooolu snarls.",0,1,0,0,0,0,1
"— Shut up, you people! Is this why we’ve gathered? — Bay Ganyo calms them. — Dochooolu, sit down in your place.",0,0,1,0,0,0,0
— But why on earth should it be popara?,0,1,0,0,0,0,1
"One thing led to another and the situation escalated; Danko the Rogue, as you know, is quick to come to blows, and Dochoolu is not one to back down either—they were going to kill each other, until finally Bay Ganyo, bustling between them, calmed them down.",0,0,0,0,0,0,1
"Danko takes his seat and begins to lay out his plan for founding a bank. “It’s a simple matter—we’ll issue five or ten million in shares, rake in the cash, lend to this one, lend to that one—with a good interest rate, of course—to merchants, to municipalities, and if the government finds itself in a pinch, we’ll toss them a million or two as well. Exactly! We’ll have them draw up some bylaws: half the profit for us, half for the shareholders. Besides, we’ll keep some shares for ourselves—whether we actually put in any money or not. You, Bai Ganyo, are an influential man; you’ll clear your throat at two or three high offices, and it’s a done deal!”",0,0,0,0,0,0,1
"— This business is not for the likes of you; there are more capable men than you, let them hatch it, and then we’ll stick our beaks in — Bay Ganyo states patronizingly.",0,0,0,0,0,0,1
Gochoolu and Dochoolu nod their heads approvingly.,0,0,0,0,0,0,1
"— Wait, let me tell you now what I've got in mind — Bay Ganyo cries out authoritatively and stands up. — Do you know with what? We won't prosper with a tavern, nor will we set up a bank properly, and as for your Russian kvass, Dochoolu, that's a completely trivial matter; so, shall I tell you what?",0,1,0,0,0,0,1
"Gochoolu, Dochoolu, and Harsazina have become all ears and impatience.",0,0,0,0,0,0,1
— Shall I tell you what? Eh?,0,1,0,0,0,0,1
"— Well, say it then, stop being silent — Danko says nervously.",0,0,0,0,0,0,1
"— Shh! Haste makes waste. Shall I tell you? Eh? Gentlemen! Let's publish a newspaper! — Bay Ganyo blurts out, and a look of triumph dawns on his face.",0,1,0,0,0,0,1
"If some sea monster had slipped into the room of our interlocutors at that moment, it could hardly have increased the staggering impression produced by Bay Ganyo’s last words. Petrified for the first minute, in the next, Gochoolu, Dochoolu, and Danko Harsizina began to glance at each other quite timidly, as if asking themselves: “Hasn't, God forbid, a screw come loose in Bay Ganyo’s head?” One could neither laugh nor pity him. He would boil over. Finally, Gochoolu, fear or no fear, decided to hint at it from a distance:",0,0,0,0,0,0,1
"— Your Honor, Bay Ganyo, you like, every now and then, he-he, if you'll pardon me, I mean to say, you like... well... those jests of yours, so my point is, he-he...",1,0,0,0,0,0,1
— What?,0,1,0,0,0,0,1
"— No, Bay Ganyo, I only meant to... you know... Say, your worship, about that newspaper... are you serious?",0,1,0,0,0,0,1
"— What do you mean ""seriously""? How else? Of course I’m serious! Is it such a big deal to publish a newspaper? Just cast all shame aside (not that you even need to) and start cursing left and right. That’s how it’s done!",0,1,1,0,0,0,0
"— Well, if that's how it's to be, I agree — states Danko Harsizina.",1,0,0,0,0,0,0
"— Exactly, what else! We’ll call Gunya the Lawyer; he’s a master of lead articles, and we—some reports, some short items, some telegrams. After all, the point is to smear this one or that one—you don’t need much philosophy for that. Danko, run down to the office, if you please, and call Gunya the Lawyer here.",0,0,0,0,0,0,1
"— Do you see that ruffian? — said Bay Ganyo, after Danko Harsazina had left. — When it comes to swearing — he’s in a league of his own! He’ll curse you so bad your very kidneys will ache. He’ll make a complete mockery of a man. And whether it’s right or wrong, he doesn't even blink. A hell of a scoundrel!",0,0,1,0,0,0,1
"It cannot be said that Gochoolu and Dochoolu were delighted by these qualities of Danko the Outlaw; nor could it be said that, in their conception of journalism, Danko appeared to be a suitable editor. They still harbored memories of another time, of the Turkish era, when the printed word might have troubled the waters for them, but did not erupt in such a lava of hellish insults and curses. But the storm of wild passions raging for a succession of years, the demoralizing influence of a demoralized press, the crude, all-consuming materialism, the opportunity for easy enrichment by lulling the conscience to sleep following the example of the ruling classes—all these phenomena had covered their purer feelings with such a thick layer that an entire era, no less long-lived and essentially new, would be required to excavate this stratum of abominations before those buried pure feelings could emerge like the remnants of past greatness.",0,0,0,0,0,0,1
"And now, as Bai Ganyo lays out his plan for publishing a newspaper, its editorial direction, and the individuals who will participate—Gochoolu and Dochoolu feel a twinge in some remote corner of their hearts; they sense that there is something crooked in this business, something that ought not to be; but upon the heavy layer pressing those pure feelings to the bottom, Bai Ganyo adds a new stratum and smothers them. Eloquently, with enthusiasm and passion, he details the material benefits to be gained from their enterprise. And more convincing arguments are not needed for Gochoolu and Dochoolu.",0,0,0,0,0,0,1
"The door opens and Gunyo the Lawyer appears on the threshold with his sharp, fox-like snout, followed by Danko the Thug.",0,0,0,0,0,0,1
"— Gunyo, what do you say? — Bay Ganyo turned to him in a friendly way. — We want to publish a newspaper, eh?",0,1,0,0,0,0,1
"— Why not, let's publish. Is there any easy money in it? — Gunyo asked with a wink and a quick movement of his fingers.",0,1,0,0,0,0,1
— You just enjoy yourself.,0,1,0,0,0,0,0
— But is there?,0,1,0,0,0,0,1
"— There is, there is, just enjoy yourself.",0,1,0,0,0,0,0
"— Fine. What kind of newspaper shall we publish—pro-government or opposition? Speak up quickly, for I have customers waiting.",0,1,0,0,0,0,1
"— That’s the trick now—whether to be pro-government or opposition? I don’t know, damn it, how long the current lot will last.",0,1,0,0,0,1,0
"— Make it quick, I have clients waiting.",0,0,0,0,0,0,1
"— You know what, Gunyo? — Bay Ganyo reasoned, without paying any attention to the lawyer's words. — I think for the time being we should stick with the government...",0,1,0,0,0,0,1
"— Quite so, quite so, it’s best to be with the government — Gochoolu and Dochoolu hasten to declare.",0,0,0,0,0,0,1
"Bay Ganyo glares at them for interrupting him and continues: — ...And then, once we sense their legs are shaking, we’ll give them a good kick and be back in power with the new ones, eh?",0,0,0,0,0,0,1
— Deal. Did they promise you anything?,0,1,0,0,0,0,1
"— Of course, you can't do without it.",0,0,0,0,0,0,1
"— Since that’s the case, let’s begin — Gunyo the Lawyer decides, and here a conversation starts about the way they will publish the newspaper, and about a sort of direction that their organ will follow on certain issues. A decision is made to conform to the times and the circumstances, and even to the profit, if “the Lord has willed it.” Regarding Russia, “we’ll let out a bit of: our liberator, the brotherly Russian people, long live the Tsar Liberator (God rest his soul), but otherwise, if we find ourselves in a tight spot, we’ll go back to the old ‘Trans-Danubian Governorate’.” Regarding Macedonia, we’ll keep somewhat quiet, you know, it doesn’t quite work, the times aren’t helping. Austria this, that and the other, the Triple Alliance — it doesn’t suit at all...",0,0,0,0,0,0,1
"— And what about the youth, what are we going to do with the youth? — Gochoolu pipes up. — They’ve started to stir, too!",0,1,0,0,0,0,1
"""We'll lead them on, what can you do, troublesome rascals; sometimes you'll even have to tip your hat to them—such are the times, there's nothing to be done,"" Bay Ganyo says with a sigh.",0,0,0,0,0,0,1
"— Nothing to be done, you say?! — growls Danko the Rogue, his eyes darkening. — That cursed unhewn club! Just let me get my hands on them, and...",0,0,1,0,0,0,1
"— Stand still, Danko...",0,0,0,0,0,0,1
— D... d-d-dust and ashes...,0,0,0,0,0,0,1
"— Leave them be for now, don't! Sit back down. There's time.",0,0,0,0,0,0,1
"— Hurry up, Bay Ganyo, for clients are waiting for me — Gunyo the Lawyer shouts impatiently.",0,0,0,0,0,0,1
"— Listen, Gunyo, you know what... (come on, leave off with those blasted clients of yours!)... you know what? Sit down tonight and write an editorial. Give it such a dose of loyalty that the Prince himself will be stunned. Put in there: ""Your humble children,"" ""Our father and sire,"" ""in the dust of Your August feet""—string them together like prayer beads, you know how. And mention a word or two about the people, as is proper. Do you understand? Good. And then, give the opposition a good roasting. Say: ""Those traitors, those...""",0,0,0,0,0,0,1
"— ""Traitors"" is outdated now, let's put ""scoundrels"" — Gunyo corrected.",0,0,0,0,0,0,1
"— All right, put ""scoundrels."" And don't forget to put ""the fatal one for the Bulgarian people"" too. Devil take it, I really like that word ""fatal""! When I say it like that, f-f... f... fatal, it’s as if I’m f-f-grabbing someone by the throat... I love it immensely!",1,0,0,0,0,0,0
— And what I like best is when I give someone a good cussing — Danko the Rogue blurted out candidly — it lightens my soul I don't know how!,1,0,0,0,0,0,0
"— Bravo, Harsuz, long life to you! — Bay Ganyo exclaims in admiration, patting Danko on the shoulder. — The matter is settled. You, Gunyo, will write the editorial as I said, right? And you, Gochoolu, and you, Dochoolu, you’ll cook up some reports, some telegrams.",1,0,0,0,0,0,1
"— What telegrams, what reports? — the two asked in bewilderment.",0,1,0,0,0,1,0
"— What kind? All kinds. Don't you see the other newspapers? Write there: Your Royal Highness, the people rejoice on bended knee and unanimously pray to the Almighty... and so forth; just cram in whatever comes to mind. Say there: The Bulgarian people have given thousands of proofs that when their rights are touched, every single one of them rises to their feet... and... such-and-such... with tears in their eyes... and so on. Anyway, why scribble so much; just curse the opposition, and that's that. Honestly! Why should we sit here and drivel on with all sorts of philosophies. And who’s going to understand you anyway! The whole point is to pull the wool over their eyes—just keep the wagon rolling. Isn't that right?",0,0,0,0,0,0,1
"— Well, goodbye then, for clients are waiting for me — mumbled Gunyo the Lawyer and took his hat.",0,0,0,0,0,0,1
"— The devils are waiting for you... Anyway. Well, goodbye. And listen, Gunyo, have the editorial ready early tomorrow. All the best!",1,1,0,0,0,0,0
"Gunyo heads toward the door. Gochoolu and Dochoolu stand up after him, to whom Bai Ganyo gives the necessary instructions.",0,0,0,0,0,0,1
"— Listen here, gentlemen, we’ve forgotten the most important thing! — Bay Ganyo shouted after them. — What are we going to name our newspaper?",0,1,0,0,0,0,1
"— You're right, Bay Ganyo, but we really are... like that! — Gochoolu and Dochoolu chimed in.",1,0,0,0,0,0,1
"— That is a serious matter — says Gunyo the Lawyer — and do you know why it is serious? Because those devils have taken all the good names, they haven't left any for us. But we'll find one yet. I think it would be most fitting to name our newspaper ""Justice,"" and then we'll add a *fin de siècle* in parentheses. (Author's note - end of the century, Fr.)",0,1,0,0,0,0,1
— What?,0,1,0,0,0,0,1
"— It is a French word, you do not understand it.",0,0,0,0,0,0,1
"— We don't want French; put in some Latin if you can, just for the sake of custom.",0,0,1,0,0,0,1
— Shall we give it a 'Tempora mutantur'?...,0,1,0,0,0,0,1
"— Go for it, if it's appropriate. What is your opinion, Gochoolu? — Bay Ganyo says, turning to him.",0,0,0,0,0,0,1
"— “Justice” is a fine word, but it seems to me that “People’s Wisdom” would be even finer — Gochoolu replies.",1,0,0,0,0,0,1
"— I don't agree — Dochoolu spoke up — that name looks too priestly; it would be better to call it ""Bulgarian Pride.""",0,0,1,0,0,0,0
"— And what about you, Harsaz, what do you say?",0,1,0,0,0,0,1
"— Me? How should I know? Let's just slap ""National Bravery"" on it, and let happen what may. We'll put Sari-Chizmeli Mehmed-aga as the responsible editor, eh?",0,1,0,0,0,0,1
— It’s all humbug. Shall I tell you? — Bay Ganyo states authoritatively. — We’ll name our newspaper either “Bulgaria for Us” or “National Greatness.” Choose one of the two.,0,0,0,0,0,0,1
"— “National Greatness”! Agreed! “National Greatness”! Right, right, long live it!",1,0,0,0,0,0,0
"— Well, farewell, Bay Ganyo.",0,0,0,0,0,0,1
— Goodbye.,0,0,0,0,0,0,1
"Gochoolu, Dochoolu, and Gunyo the Lawyer exit.",0,0,0,0,0,0,1
"— You, Danko, stay; you and I will write the entrefilets.",1,0,0,0,0,0,1
"— Fine. Order some mastika and meze now so we can get to work. And don't let them bring that pickled okra again; see to it that the meze is more decent—we have a newspaper to write here, it's no joke.",1,0,0,0,0,0,1
"They brought mastika and meze. But Uncle Manolcho will ask, what kind of meze? That is not important; what matters is that Bay Ganyo and Danko the Rogue rolled up their sleeves to direct public opinion.",0,0,0,0,0,0,1
"— Hey Danko, our neighbor is really putting on airs, acting like he’s so educated and honest and all that nonsense. Should we give him a piece of our mind?",0,1,0,0,0,0,1
"— Not just a scolding, we’re going to level him with the ground — declares the master of profanity.",0,0,1,0,0,0,1
"And so the writing begins... ""We learn that..."" — writes Bay Ganyo, and onto a sheet of white paper he pours such black slanders against his neighbor, the likes of which he had not only never ""learned"" of, but which had never even crossed his mind in his dreams.",0,0,0,0,0,0,1
"Bay Ganyo writes, he writes and crosses out, forever dissatisfied with the venom of his arrows: ""thief"" is a mild word to him, he crosses it out and writes ""brigand,"" but that word has become commonplace, so Bay Ganyo adds ""broad-daylight"" and joins it with a ""fatal."" The neighbor, his wife, his children, his kin — under Bay Ganyo’s pen, they emerge as phenomenal monsters... He reads his work to Danko the Scoundrel. Danko, his eyes gleaming from the mastic, enthusiastically encourages the master of the entrefilets.",0,0,0,0,0,0,1
"— Drive on, drive on, drive on! Ram them, damn it all, don't stop for anything, for nothing! Raaaam! — thunders Danko the Rogue, as if he were commanding an artillery battle...",0,0,1,0,0,0,1
"— This, gentlemen, is how Bay Ganyo's organ was founded — Gedros concludes his story.",0,0,0,0,0,0,1
"We reopened the door to the inner salon, and the orchestra struck up the wonderful march from Wagner's ""Tannhäuser.""",0,0,0,0,0,0,1
"Forgive me, indulgent reader! You will encounter in this little book some cynical words and scenes; I could not avoid them; if you can portray Bay Ganyo without cynicisms — be my guest!",1,0,0,0,0,0,0
"Farewell to you too, Bay Ganyo! God is my witness that I have always been inspired by benevolent feelings while describing your stories. Neither a sense of bitter censure, nor contempt, nor frivolous laughter has guided my pen. I, too, am a child of my time, and perhaps certain individual events have involuntarily diverted me from strict objectivity, but I strove to reproduce the essence of the somber reality. Your brothers, I believe, are not as you are depicted, Bay Ganyo, but for now they remain in the background; they are only just beginning to assert their existence, whereas you—you are present, your spirit soars and encompasses the entire social order, leaving its mark on politics, on parties, and on the press. I harbor a faith within me that a day will come when you, after reading this little book, will pause to reflect, will heave a sigh, and will say: ""Europeans we are, but not quite all the way!...""",1,0,0,0,0,0,1
"Farewell, it would be no wonder if we met again.",0,1,0,0,0,0,0
"Sofia, March 17, 1895",0,0,0,0,0,0,1
