Source File,Content,Translated Content
01_bai_ganyo_sets_off_bul.csv,"– Остави се, брате, изпотрепах се от бяг...","– Don’t even ask, brother, I’ve run myself ragged..."
01_bai_ganyo_sets_off_bul.csv,"– Какъв бяг, бай Ганьо?","– What a run, Bay Ganyo?"
01_bai_ganyo_sets_off_bul.csv,– А бе какъв бяг! Ти нали беше се зазяпал там в гостилницата...,"– Come on, what escape! Weren't you just gawking there in the inn..."
01_bai_ganyo_sets_off_bul.csv,– Е? – отвръщам аз.,– Well? – I reply.
01_bai_ganyo_sets_off_bul.csv,"– Е? В туй време, разбираш ли, оня до вратата задрънка звънеца, па чух, че свирна машината, излизам – не можех да ти се обадя, – гледам, нашият трен потегли. Бре! Килимчето ми! Та като хукнах подир него, па бяг, па тичане – остави се! Хеле по едно време, гледам, поспря се, и аз – хоп! – та вътре. Един ми поизвика нещо сепнато - хекѐ-мекѐ – аз, знаеш, не си поплювам, пооблещих му се насреща, показах му килимчето, нейсе, разбран човек излезе. Позасмя се даже. Кой да знае, че ще се връщаме пак назад. Унгарска работа!","– Well? Right then, you see, that fellow by the door started clanging the bell, then I heard the engine whistle, I go out—I couldn't even call out to you—and I see our train has started moving. Good grief! My rug! So I dashed after it, running and sprinting—don't even ask! Finally, at one point, I see it slowing down, and I—hop!—right inside. Someone shouted something at me, all startled—mumbo-jumbo—but I, you know, I don't take any nonsense, I glared back at him, showed him the rug, and well, he turned out to be a reasonable fellow. He even gave a little laugh. Who was to know we’d be heading back again? Hungarian business!"
01_bai_ganyo_sets_off_bul.csv,"Аз, грешен човек, от душа се смях на бай Ганьовото приключение. Бедният! Тренът маневрирал да влезе в друга линия, а бай Ганьо тичал, горкият, цели три километра да го гони – зер килимчето му вътре!...","I, sinner that I am, laughed heartily at Bay Ganyo’s adventure. Poor fellow! The train was merely maneuvering to switch tracks, but poor Bay Ganyo ran for three whole kilometers chasing after it—for his little rug was inside!..."
01_bai_ganyo_sets_off_bul.csv,"– Ами ти, от бързане, забравил си да заплатиш бирата си, бай Ганьо.","– Well, in your haste, you forgot to pay for your beer, Bay Ganyo."
01_bai_ganyo_sets_off_bul.csv,"– Голяма работа! Те малко ли ни скубят – отговори бай Ганьо с един тон, нетърпящ възражение.",– Big deal! They fleece us enough as it is – replied Bay Ganyo in a tone that brooked no argument.
01_bai_ganyo_sets_off_bul.csv,– Аз я платих.,– I paid it.
01_bai_ganyo_sets_off_bul.csv,"– Имал си бол пари – платил си я. Я качвай се, качвяй се по-скоро да не припкаме пак подир машината – каза наставнически бай Ганьо.","– You had money to burn, so you paid for it. Come on, get on, get on quickly so we don't have to go scurrying after the train again – said Bay Ganyo patronizingly."
01_bai_ganyo_sets_off_bul.csv,"Влязохме във вагона. Бай Ганьо приклекна над дисагите си гърбом към мене, извади половин пита кашкавял, отряза си едно деликатно късче, отряза и един огромен резен хляб и почна дя мляска с един чудесен апетит, като издувяше със залъците си ту единия, ту другия образ и час по час опъваше шията си, за да може да преглътне сухия хлебец. Нахрани се бай Ганьо, пооригна се веднъж-дваж, изтърси трохите в шепата си, глътна и тях, измъмра под носа си: „Ех, да има сега иякой да ме почерпи едно винце“, седна насреща ми, засмя се добродушно и след като ме гледа умилно цяла минута, рече:","We entered the carriage. Bay Ganyo crouched over his saddlebags with his back to me, took out half a wheel of kashkaval, cut himself a delicate little piece, cut an enormous slice of bread as well, and began to smack his lips with a wonderful appetite, puffing out first one cheek, then the other with his mouthfuls, and every now and then stretching his neck so he could swallow the dry bread. Bay Ganyo finished his meal, belched once or twice, shook the crumbs into his palm and swallowed them too, then muttered under his breath: ""Eh, if only there were someone to treat me to a little wine now,"" sat down opposite me, laughed good-naturedly, and after looking at me wistfully for a whole minute, said:"
01_bai_ganyo_sets_off_bul.csv,"– Твоя милост, ходил ли си, обикалял ли си тъй повечко свят?","– Your Grace, have you traveled, have you seen much of the world?"
01_bai_ganyo_sets_off_bul.csv,"– Ходил съм, бай Ганьо, доста.","– I have traveled quite a bit, Bay Ganyo."
01_bai_ganyo_sets_off_bul.csv,"– Ии, ами аз що свят съм изтръшнал! Ц... ц... ц... Ти остави Едрене, Цариград, ами във Влашко! Ти вярвяш ли? Туй Гюргево, Турну Магурели, Плоещ, Питещ, Бряила, Букурещ, Галац – чакай да не те слъжа, в Галац не помня бях ли, не бях ли – всички съм ги изредил.","– Oh, the world I’ve tramped through! Tsk... tsk... tsk... Never mind Edirne, Constantinople, but in Wallachia! Would you believe it? Giurgiu, Turnu Măgurele, Ploiești, Pitești, Brăila, Bucharest, Galați – wait, let me not lie to you, I don't remember if I was in Galați or not – I’ve been through them all."
01_bai_ganyo_sets_off_bul.csv,"Пътят ни до Виена мина еднообразно. Аз предлолих на бай Ганя една от книжките си, за да си съкрати времето с четене, но той любезно отклони предложението ми, защото бил чел доста на времето, и счете за по-практично да си дремне. Защо ще стои бадева буден; тьй и тъй е дал пари за железницата, поне да се наспи. И заспа. Заспа и захърка така, че не ти трябва да слушаш рева ня Атлаския лев.","Our journey to Vienna passed monotonously. I offered Bai Ganyo one of my books to pass the time reading, but he politely declined my offer, as he had read enough in his day, and considered it more practical to take a nap. Why should he stay awake for nothing; since he had paid for the railway anyway, he might as well get some sleep. And he fell asleep. He fell asleep and snored so loudly that you wouldn't need to hear the roar of an Atlas lion."
01_bai_ganyo_sets_off_bul.csv,"Стигнахме във Виена и спряхме в традиционният хотел „Лондон“. Слугите снеха от колата моята чанта, поискаха да вземат и бай Ганьовите дисаги, но той от деликатност ли, кой знае, не им ги даде:","We arrived in Vienna and stopped at the traditional Hotel London. The servants took my bag down from the carriage and wanted to take Bay Ganyo’s saddlebags as well, but he—whether out of delicacy, who knows—did not give them up:"
01_bai_ganyo_sets_off_bul.csv,"– Как ще им ги дадеш бе, братко, гюл е това – не е шега, миризма силна, – ще бръкне да извади някое шише – иди го гони сетне! Знам ги аз тях. Ти не ги гледай, че са такива   м а з н и   (бай Ганьо искаше да каже   у ч т и в и,   но тая дума е още нова в нашия лексикон, забрявя се), не гледай, че се увиват около тебе. Защо се увиват? Мигар доброто ти мислят? Айнц, цвай! Гут моргин, па все гледат да докопат нещо. Ако не – бакшиш! Аз защо пазя на излизане от хотела да се изнижамълчешката... Просеци! На тогоз крайцер, на оногоз крайцер – няма изкарване!","– How can you just give it to them, brother? This is rose oil—it’s no joke, the scent is strong—he’ll reach in and snatch a vial—go chase him then! I know their kind. Don’t you look at them being so o i l y (Bay Ganyo wanted to say p o l i t e, but that word is still new in our lexicon, it gets forgotten), don’t look at how they fawn over you. Why do they fawn? Do you really think they mean you well? Eins, zwei! Gut morgin, yet they’re always looking to grab something. If not—a tip! Why do you think I make sure to sneak out of the hotel quietly... Beggars! A kreutzer for this one, a kreutzer for that one—there’s no making a living!"
01_bai_ganyo_sets_off_bul.csv,"Тъй като розовото масло, което носеше бай Ганьо, беше действително доста ценен предмет, аз му препоръчах да го предаде за съхранение на касата.","Since the rose oil Bay Ganyo was carrying was indeed a quite valuable item, I recommended that he hand it over to the cashier for safekeeping."
01_bai_ganyo_sets_off_bul.csv,"– На касата ли? – извика той с тон, в който звучеше съжаление за моята наивност. – Чудни сте вий, учените? Ами, че ти отде знаеш какви са онези на касата? Прибере ти гюла завий си края нанякъде... Е, сетне? Какво правваш? Остави се! Видиш ли този пояс? – И бай Ганьо си повдигна широката жилетка. – Всичките мускали ще ги натъпча вътре. Истина, тежичко малко, ама сигур.","– At the cash desk? – he cried in a tone that echoed with pity for my naivety. – You scholars are a wonder, you are! Why, how do you know what kind of people those are at the desk? He pockets your rose oil, covers his tracks... Well, then? What are you going to do? Forget about it! Do you see this sash? – And Bay Ganyo lifted his broad waistcoat. – I’ll stuff all the vials inside. It’s a bit heavy, true, but it’s safe."
01_bai_ganyo_sets_off_bul.csv,"И бай Ганьо се обърна гърбом към мене („свят много, хора всякакви, кой знае и туй хлапе какво е“) и почна да тъпче мускалите зад пояса си. Аз го поканих да обядваме.","And Bay Ganyo turned his back on me (“it’s a big world, all sorts of people, who knows what this kid is like, too”) and began stuffing the vials behind his sash. I invited him to have lunch."
01_bai_ganyo_sets_off_bul.csv,– Къде да обядваме?,– Where should we have lunch?
01_bai_ganyo_sets_off_bul.csv,"– Долу, в ресторана.","– Downstairs, in the restaurant."
01_bai_ganyo_sets_off_bul.csv,"– Благодаря, не ми се яде! Твоя милост иди, хални си. Аз ще те почакам тука.","– Thank you, I don't feel like eating! You go ahead, Your Honor, have a bite. I'll wait for you here."
01_bai_ganyo_sets_off_bul.csv,"Уверен съм, че щом излязох из стаята, бай Ганю е отворил похлупците. Има си човекът закуска, защо ще си харчи парите за топло ядене – няма да умре от глад я!","I am certain that as soon as I left the room, Bay Ganyo opened the lids. The man has his own provisions; why should he spend his money on a hot meal—he’s not going to starve, after all!"
01_bai_ganyo_sets_off_bul.csv,"Заведох бай Ганя в кантората на един български търговец и го оставих там, а сам се качих на трамвая и отидох в Шенбрун. Възлизах на арката, изглеждах Виена и околностите й, обикалях алеите, зоологическата градиня и зяпах цял час маймунките и надвечер се върнах в хотела. Бай Ганьо беше в стаята. Той искаше да прикрие занятието си, но не успя и аз забележих, че пришиваше един нов джеб на вътрешната страна на антерията си. Той, опитен човек, носеше си и лятно време антерийка под френските дрехи: „Зиме хляб носи, лете дрехи носи“ – казват старите хора; тъй прави и бай Ганьо.","I took Bay Ganyo to a Bulgarian merchant’s office and left him there, while I boarded the tram and went to Schönbrunn. I climbed the arch, surveyed Vienna and its surroundings, wandered through the alleys and the zoo, spent an entire hour gawking at the monkeys, and returned to the hotel toward evening. Bay Ganyo was in the room. He tried to hide his activity, but failed, and I noticed that he was sewing a new pocket onto the inside of his *anteriya*. Being an experienced man, he wore a small *anteriya* under his Western clothes even in the summer: “In winter, carry bread; in summer, carry clothes,” as the old folk say; and that is exactly what Bay Ganyo does."
01_bai_ganyo_sets_off_bul.csv,– Седнах да се позакърпя малко – каза той сконфузено.,– I sat down to do a bit of mending – he said sheepishly.
01_bai_ganyo_sets_off_bul.csv,"– Ти някакъв джеб си пришиваш, трябва да си ударил нещо от розовото масло – подзех аз шеговито.",— You're sewing yourself a pocket; you must have struck something from the rose oil — I remarked jokingly.
01_bai_ganyo_sets_off_bul.csv,"– Кой, аз? Янлъш си! Защо ми е тук джеб? Джебове мно-о-го, само пари да има. Няма джеб,няма нищо, ами беше се поразпрала малко дрешката ми, та турих едно парцалче... Ти де беше? На разходка ли? Добре си направил.","– Who, me? You're mistaken! Why would I need a pocket here? Pockets galore, if only there was money. There's no pocket, nothing of the sort; it's just that my coat was a bit torn, so I put a little patch there... Where were you? Out for a walk? Good for you."
01_bai_ganyo_sets_off_bul.csv,"– Ти не ходи ли, бай Ганьо, да се разходиш, да видиш Виена?","– Didn't you go for a walk, Bay Ganyo, to see Vienna?"
01_bai_ganyo_sets_off_bul.csv,"– Какво ще й гледам на Виената, град като град: хора, къщи, салтанати. И дето отидеш, все гут моргин, все пари искат. Защо ще си даваме паричките на немците – и у нас има кой да ги яде...","– What’s there to see in Vienna? It’s a city like any other: people, houses, all that pomp. And wherever you go, it’s always ""gut morgin"" and they’re always asking for money. Why should we give our pennies to the Germans—we have plenty of people back home to eat them up..."
02_bai_ganyo_at_the_opera_bul.csv,"Аз склоних бай Ганя да се разходим до операта и да си вземем билети за вечерта. Даваха балета „Рuрреnfее“ и не помня още какво. Минахме гръцкото кафене, завихме към кафе „Мендл“, дето се събират българите, и се упътихме към църквата „Св. Стефан“. Тук на площада поканих бай Ганя да се отбием в една сладкарница, като не предполагах, че характерът на Дон Жуан може да влезе под кожата на бай Ганя. Но цивилизацията какви чудеса не прави! Трябва да ви кажа, че аз се учех тогава във Вена; бях си ходил по ваканциите и се връщах сега, та по пътя за Вена се запознахме с бай Гaня. В тази сладкарница аз ходех често и много добре се познавах с касиерката, една хубавичка и весела мома, весела, но се държеше добре и не допущаше волности. И представете си, господа, влизаме ний с бай Ганя в сладкарницата, приближаваме се до бюфета, момата ме поздравява весело с добре дошъл, аз й отговарям с някои игриви любезности и се връщам да си избера нещо сладко и в това време един негодующ писък оглуши цялото заведение...","I persuaded Bay Ganyo to take a walk to the opera and get tickets for the evening. They were performing the ballet *Puppenfee* and I don't remember what else. We passed the Greek café, turned toward Café Mendl, where the Bulgarians gather, and headed toward St. Stephen's Cathedral. Here on the square, I invited Bay Ganyo to stop by a pastry shop, never suspecting that the character of Don Juan could get under Bay Ganyo's skin. But what wonders civilization works! I should tell you that I was studying in Vienna then; I had gone home for the holidays and was now returning, so we met Bay Ganyo on the way to Vienna. I used to go to this pastry shop often and knew the cashier very well, a pretty and cheerful girl—cheerful, but she conducted herself well and allowed no liberties. And imagine, gentlemen, Bay Ganyo and I enter the pastry shop, we approach the counter, the girl greets me cheerfully with a welcome, I reply with some playful pleasantries and turn back to choose something sweet, and at that moment an indignant shriek deafened the whole establishment..."
02_bai_ganyo_at_the_opera_bul.csv,"– Какво стана, бай Ганьо, ти ли й направи нещо? – извиках аз тревожно и сърдито.","– What happened, Bay Ganyo, did you do something to her? – I cried out anxiously and angrily."
02_bai_ganyo_at_the_opera_bul.csv,"– Не съм бе, брате, какво съм и направил – отговори сплетено бай Ганьо с разтреперан глас.","– I didn't, brother, what have I done to her? – Bay Ganyo replied in a garbled, trembling voice."
02_bai_ganyo_at_the_opera_bul.csv,"Момата, разсърдена до висша степен, с пламнало лице, с висок глас ми разправи, че бай Ганьо я оскърбил с действие, похванал я и не само я похванал, ами си извъртял и ръката със стиснати зъби. Тя искаше да вика полицейския. Скандал!","The girl, incensed to the highest degree, her face aflame, told me in a loud voice that Bay Ganyo had insulted her by deed; he had laid hands on her, and not just laid hands on her, but even twisted his hand with clenched teeth. She wanted to call the policeman. A scandal!"
02_bai_ganyo_at_the_opera_bul.csv,"– Скоро да се махаш оттук, бай Ганьо; ако те свари полицейският, работата ти е спукана, върви нагоре, аз ще те стигна - извиках аз с престорено негодувание и малко остана да се изсмея, като гледах трагикомичната фигура на бай Ганя.","""Get out of here at once, Bay Ganyo; if the policeman catches you, you're done for. Go on up, I'll catch up with you,"" I cried with feigned indignation, and I almost burst out laughing as I looked at the tragicomic figure of Bay Ganyo."
02_bai_ganyo_at_the_opera_bul.csv,"– Какво ми се пери! – каза с кураж бай Ганьо на излизане. – Санким честна ли е? Знам ги аз тукашните жени. Покажи и кесията – изведнъж гут моргин, ама не е прост бай ти Ганьо!...","“Look at her putting on airs!” said Bay Ganyo boldly as he was leaving. “As if she’s so virtuous? I know the women around here. Just show her the purse—suddenly it’s ‘gut morgen,’ but your Uncle Ganyo isn’t a fool!...”"
02_bai_ganyo_at_the_opera_bul.csv,"Съдено ми било впечатленията на тоз ден да приключа с още едно приключение, героят на което беше пак нашият бай Ганьо. В операта даваха, както ви казах, балета „Рuрреnfее“. Ние заемахме седалища в партера. Театърът беше пълен. Бай Ганьовите бозави дрешки се хвърляха в очи като контраст с общия тъмен фон на костюмите. Дигна се зaвесата. Тишина – мъртва. Всички вперили очи на фантастично декорираната сцена. Аз сещах, че от дясната ми страна бай Ганьо нещо шава, пъшка, но не мога да си откъсна очите от сцената: картините на балета постоянно се меняваха по движението на магически жезъл, разни групи балерини явяват се, изчезват; на сцената ту мрак, ту едноцветна, ту разноцветна светлина – феерия! От общата група на балерините се отдели една, пристъпи с дребни бързи крачки към авансцената, спря се, подскочи и заплава из въздуха, подпряна само на връхчеца на едната си нога... В същия този момент зад гърба ми едно истерическо ха-ха-ха-ха! разцепи въздуха. Обръщам се наляво – всички редове зад мене се кискат и сочат нещо от дясната ми страна. Моментално ми мина нещо недобро през ума. Обръщам се към бай Ганя... Боже! Какво виждам! Бай Ганьо се съблякъл по ръкави и си разкопчал жилетката, която го стяга от натъпканите в пояса му мускали: един от служителите на театъра го хванал с два пръста за ръкава и му прави с глава съвсем недвусмислени знакове да поизлезе вън; бай Ганьо се облещил насреща му и му отговаря също със знакове – „санким, кого ще уплашиш?“ Този именно бабаитски момент изтръгва истерическия смях у едно момиченце, което седеше зад нас, и този смях зарази целия театър. Картина! И представете си, господа, погледвам, потънал от срам, към ложите – като че ме теглеше някой да погледна – и очите ми се срещат с устремените към мене очи на цяло едно познато немско семейство, в което яз бях много добре приет, и в техните очи прочетох искрено съжаление за моето отчаяно положение. А в това време бай Ганьо ме теглеше енергически за ръкава:","It was destined that I should conclude the day's impressions with one more adventure, the hero of which was once again our Bay Ganyo. At the opera, they were performing, as I told you, the ballet *Puppenfee*. We occupied seats in the stalls. The theater was full. Bay Ganyo’s drab-colored clothes stood out in sharp contrast to the general dark background of the suits. The curtain rose. Silence—deadly. Everyone’s eyes were fixed on the fantastically decorated stage. I felt that on my right side Bay Ganyo was fidgeting and huffing, but I could not tear my eyes away from the stage: the scenes of the ballet were constantly changing at the movement of a magic wand; various groups of ballerinas appeared and disappeared; on the stage, now darkness, now monochromatic, now multicolored light—a spectacle!

From the main group of ballerinas, one separated herself, stepped with small quick strides toward the proscenium, stopped, leaped, and floated through the air, poised only on the tip of one toe... At that very moment, behind my back, a hysterical ha-ha-ha-ha! split the air. I turned to the left—all the rows behind me were snickering and pointing at something to my right. Instantly, an ill foreboding crossed my mind. I turned toward Bay Ganyo... My God! What do I see! Bay Ganyo had taken off his coat and was in his shirtsleeves, having unbuttoned his waistcoat, which was tight on him from the vials stuffed into his sash: one of the theater attendants had caught him by the sleeve with two fingers and was making unmistakable signs with his head for him to step outside; Bay Ganyo glared back at him and answered also with signs—as if to say, ""Who do you think you're scaring?"" 

This very ""tough-guy"" moment elicited the hysterical laughter of a little girl sitting behind us, and this laughter infected the whole theater. What a scene! And imagine, gentlemen, I looked up, sinking with shame, toward the boxes—as if someone were pulling me to look—and my eyes met the fixed gaze of an entire familiar German family, in whose home I had been very well received, and in their eyes I read sincere pity for my desperate situation. And meanwhile, Bay Ganyo was pulling me energetically by the sleeve:"
02_bai_ganyo_at_the_opera_bul.csv,"– Хайде бе, хайде да си излезем, остави ги тези чифути – ще ми се паднат те на ръка, чакай!...","– Come on, let's go, leave those kikes alone – I'll get my hands on them, just you wait!..."
03_bai_ganyo_at_the_baths_bul.csv,"– Чакайте, аз да ви разкажа мойта среща с бай Ганя - обади се Стойчо.","– Wait, let me tell you about my meeting with Bay Ganyo – Stoycho spoke up."
03_bai_ganyo_at_the_baths_bul.csv,"– Хайде, разказвай – извикахме всинца, защото знаем, че Стойчо умее да разказва таквизи   к о м е д и и.","– Come on, tell us – we all cried out, for we know that Stoycho knows how to tell such c o m e d i e s."
03_bai_ganyo_at_the_baths_bul.csv,"– И това беше във Вена. Седя си една сутрин в кафенето, у Мендля, поръчал съм си чай и взех да прегледам нашите български вестници. Бях се вдълбочил в една много интересна статия, в която се разправяше начинът, по който конституцията може хепидже да се покътне, даже съвсем да се разглоби и пак да си бъде   н е п о к ъ т н а т а...   Чета си така, увлякъл съм се; по едно време като кресна над ухото ми едно: „О-о-о! Добър ден!“ – и една потна ръка сграбчи десницата ми. Дигам си очите: един широкоплещ, черноок, чернокос и даже чернокож господин, със засукани мустаки, със скулесто лице, с бръсната поникнала брадица, облечен (в какво мислите?) в редингот, незакопчан, под жилетката му два-три пръста червен пояс, с бяла (по нашенски бяла) риза, без вратовръзка, с черно, накривено калпаче, с ботуши и един врачански бастон под мишница. Млад човек: да има, да има най-много тридесет години.","– And that was in Vienna. I was sitting one morning in the café, at Mendle’s; I had ordered tea and started looking through our Bulgarian newspapers. I was engrossed in a very interesting article, which explained the way the constitution could be quite significantly shaken, even completely dismantled, and yet remain i n v i o l a b l e... I was reading along, quite absorbed; then all of a sudden, someone bellowed right in my ear: ""O-o-oh! Good day!"" – and a sweaty hand grabbed my right hand. I look up: a broad-shouldered, dark-eyed, dark-haired, and even dark-skinned gentleman, with upturned moustaches, a high-cheekboned face, with a shaved but stubbly beard, dressed (in what do you think?) in a frock coat, unbuttoned, under his waistcoat a red sash two or three fingers wide, with a white (white in our fashion) shirt, without a tie, with a black, tilted fur cap, with boots and a Vratsa cane under his arm. A young man: he might be, at most, thirty years old."
03_bai_ganyo_at_the_baths_bul.csv,"– Извинете, господине – казвам му аз със смирено учудване, – аз нямам удоволствието да ви познавам.","– Excuse me, sir – I say to him with humble astonishment, – I do not have the pleasure of knowing you."
03_bai_ganyo_at_the_baths_bul.csv,"– Какво? Не ме познавате ли, кайш? Ти нали си българин?","– What? You don't recognize me, you say? You're Bulgarian, aren't you?"
03_bai_ganyo_at_the_baths_bul.csv,– Българин съм.,– I am Bulgarian.
03_bai_ganyo_at_the_baths_bul.csv,– Е?,– Well?
03_bai_ganyo_at_the_baths_bul.csv,– Е?,– Well?
03_bai_ganyo_at_the_baths_bul.csv,"– Е хайде, ставай да се разхождаме. Какво ще киснеш тука? Мене ме казват Ганьо. Ставай!","– Come on, get up, let's go for a walk. Why are you just hanging around here? They call me Ganyo. Get up!"
03_bai_ganyo_at_the_baths_bul.csv,"Нямаше нужда да ми казва, че е Ганьо.",He didn't need to tell me he was Ganyo.
03_bai_ganyo_at_the_baths_bul.csv,"– Извинете, г-н Ганьо, аз не съм свободен сега.","– Excuse me, Mr. Ganyo, I am not free now."
03_bai_ganyo_at_the_baths_bul.csv,"– Ами че какво стоиш в кафенето, като не си свободен?","– Well, why are you sitting in the café if you're not free?"
03_bai_ganyo_at_the_baths_bul.csv,Не счетох за нужно да му давам обяснения. Но той не показваше ни най-малко желание да ме остави на мира и току ми изтърси:,I didn't think it necessary to give him any explanations. But he showed not the slightest desire to leave me alone and suddenly blurted out:
03_bai_ganyo_at_the_baths_bul.csv,– Ставай да ме водиш на баня. Де е тук банята?,– Get up and take me to the baths. Where is the bathhouse here?
03_bai_ganyo_at_the_baths_bul.csv,"О-хо! Да го водя на баня! Мен почнаха малко да ме зимат дяволите, ама се сдържах и не само че се сдържах, ами ме и досмеша. Види се, че бай Ганьо имаше действителна нужда от баня: отдалечко дъхтеше на вкиснато. Нямаше какво да правя. Съотечественик – трябва да му служа. Па помислих си, и аз ще се възползувам от случая, ще взема един душ. Беше горещо. Тръгнахме и се упътихме към една лятна къпалня с широк басейн. Из пътя, като срещахме нещо по-забележително, аз все считах за нужно да указвам и обяснявам на бай Ганя, но забележих, че той неохотно ме слушаше и току пропущаше сегиз-тогиз равнодушно по някое „А, тъй ли е?“ ­ или „Знам аз“, с което, види се, искаше да ми се препоръча, че не е прост. Или пресичаше думата ми с някой въпрос, съвсем неподходящ с това, което му обяснявах. Разказвам му например нещо за паметника на Мария Терезия на площада между Музеите, а той ме дърпа за ръкава.","Oho! To take him to the baths! I was starting to get a bit riled up, but I restrained myself, and not only did I restrain myself, but I even felt like laughing. It was clear that Bay Ganyo really needed a bath: he smelled sour from a distance. There was nothing for it. A fellow countryman—I must be of service to him. And I thought to myself, I’ll take advantage of the occasion as well and have a shower. It was hot. We set off and headed toward a summer bathhouse with a large pool. Along the way, whenever we encountered something noteworthy, I felt it necessary to point it out and explain it to Bay Ganyo, but I noticed he listened reluctantly and would just drop an indifferent “Ah, is that so?” or “I know that” every now and then, with which, it seemed, he wanted to show me he wasn't some simpleton. Or he would interrupt me with a question completely irrelevant to what I was explaining. For instance, I’m telling him something about the monument of Maria Theresa on the square between the Museums, and he pulls me by the sleeve."
