Source File,Content
02_georgia_to_recognise.csv,"“We had a situation where our citizens completed a four-year programme, studied exactly the same number of subjects, and received exactly the same qualification as those on a five-year part-time course. Under the previous legislation, a five-year degree was considered equivalent to a Master’s qualification, whereas a four-year degree was recognised solely as a Bachelor’s. Under the new amendments, those who complete a four-year programme will receive a diploma equivalent to a Master’s degree, significantly broadening their employment prospects in their chosen fields."
02_georgia_to_recognise.csv,"“Before 2010, before a unified system was established, there was no registry in the education sector to keep students properly informed. There have been instances where certain universities, not yet accredited, failed to disclose this information to prospective students and proceeded to enrol them regardless. When the time came to issue diplomas, graduates found themselves unable to have those documents recognised."
02_georgia_to_recognise.csv,"Furthermore, some higher education institutions held authorisation for a limited period, only to lose it mid-course, again, without informing their students, who subsequently faced the same difficulties."
02_georgia_to_recognise.csv,"These legislative amendments will finally end the long, difficult process our citizens have endured to get diploma recognition, eliminating court appearances, appeals, and the significant time and effort they have invested. All of that will be consigned to history, and the diplomas of thousands of our citizens will at last be recognised,” said Givi Mikanadze."
03_good_friday.csv,Good Friday at Holy Trinity Cathedral in pictures
03_good_friday.csv,"Today is Good Friday, the most solemn day of Holy Week. The Orthodox Church commemorates the crucifixion of Jesus Christ, His descent from the Cross, and His burial."
03_good_friday.csv,"The Locum Tenens of the Patriarchal Throne, Metropolitan Shio, is conducting the Royal Hours, Vespers, and the Rite of the Descent from the Cross at the Patriarchal Cathedral of the Holy Trinity."
03_good_friday.csv,"No Divine Liturgy is celebrated on Good Friday, for according to the Gospel, the Lord offered Himself as a sacrifice for the redemption of humanity from sin. In its place, the Royal Hours are observed, during which the Passion narrative is read from the Gospels."
04_metropolitan_shio.csv,"Metropolitan Shio: If our desire is true and sincere, the Lord will come in His grace and cleanse us"
04_metropolitan_shio.csv,"“The Lord awaits the moment when we compel our souls, burdened and wounded by sin, to turn towards Him and seek salvation and mercy. Our correction, our inner transformation, is possible only through God. It is not within our own power to achieve it,” declared the Locum Tenens of the Patriarchal Throne, Metropolitan Shio of Senaki and Chkhorotsku (Mujiri), in his homily at the Holy Trinity Cathedral, where the Vespers of the Descent from the Cross had been performed shortly before."
04_metropolitan_shio.csv,"In the words of Metropolitan Shio, “if our desire is genuine, strong, and earnest, the Lord will assuredly come in His grace, correct us, and cleanse us.”"
04_metropolitan_shio.csv,"“Through the glorious and ancient liturgy of our Church, composed by the great holy Fathers, celebrated hymnographers, the finest poets, thinkers, and wise men, we are granted not merely to learn of the events surrounding the Lord Jesus Christ from the Gospel, but to become participants in those events through the act of worship itself. And so today we have brought forth the holy Descent from the Cross, and each one of us is a participant in this mystery."
04_metropolitan_shio.csv,"Those gathered here, those who are gathered, are not those who, a short while ago, cried out: Crucify Him, crucify Him. We are those who say to the Lord: Forgive us, O Lord. The Church teaches us that through our sins we crucify the Lord again and again. He came to this earth, took on flesh, suffered, and died to free us from the bondage of sin, from the burden of sin."
04_metropolitan_shio.csv,"Who was the first person whom the Lord set free from that burden? One of the crucified thieves, the wise thief, who was so moved by the sufferings of the innocent Saviour that he confessed his own sins and, from the Cross, turned to the Saviour in repentance. And it is precisely this that the Lord awaits from us: that we should compel our souls, burdened and wounded by sin, to turn to God and seek salvation and mercy."
04_metropolitan_shio.csv,"Many of us, some for years on end, try independently to set something right within our souls, within our lives, without God, by our own strength alone. It is a futile endeavour. It is nothing but a proud and foolish attempt, for our correction, our inner transformation, is possible only through God. It is not within our own power. We may, perhaps, alter our outward behaviour in some small measure, but to change inwardly is beyond our reach, as the Lord Himself says: Without Me, ye can do nothing."
04_metropolitan_shio.csv,"Dear brothers and sisters, the Lord desires our correction and our cleansing. Let me remind you: a sick man once came to Him and said, Lord, if Thou wilt, Thou canst make me clean. And what did the Lord answer? I will. Be thou clean. This is the Lord’s desire. The will of man and the will of God met as one, and that man was healed."
04_metropolitan_shio.csv,"So it is that the Lord desires our correction and our cleansing even more than we desire it ourselves. If our desire is true, strong, and earnest, and we turn to the Lord and seek His help, He will assuredly come in His grace, correct us, and cleanse us. God bless you and give you strength. Let us pray to the Lord that He grant us the strength and the help to walk in the way of truth and light, and together with Christ. Amen,” said Metropolitan Shio."
05_people_power.csv,People's Power's Khundadze: Peace fosters economic development; Georgia is heading in right direction with improvisational policy
05_people_power.csv,"“Peace is the sole indispensable condition for economic development,” declared MP Dimitri Khundadze, Secretary-General of People’s Power."
05_people_power.csv,"Speaking about Georgia’s role as a key player along the Middle Corridor, Khundadze argued that the country’s continued economic growth is what will preserve its standing as a regional leader."
05_people_power.csv,"This, he maintained, is only achievable in conditions of peace, for war and development are simply incompatible."
05_people_power.csv,"“Peace is an absolute prerequisite for making full use of the country’s transit potential. Just a few days ago, when tensions in the Middle East escalated sharply, Georgian airspace was the only corridor on the transport and aviation map operating at full capacity. That is a small but telling illustration of the broader point I am making: peace is the foundation upon which our transit function rests."
05_people_power.csv,"How can a country join sanctions when doing so yields no result whatsoever, not even for those demanding them? Can anyone seriously envisage Georgian sanctions bringing the Russian economy to its knees? Our opponents advocate for active measures to improve living standards, including higher pensions, higher wages, more jobs, and a flourishing tourism sector, among others. They even put figures to it. Representatives of Gakharia’s party have tabled a proposal for a minimum wage of 1,050 lari. Lelo is calling for pensions to be raised to 1,000 lari. And all of this, supposedly, against a backdrop of sanctions? In wartime, such things are simply unthinkable."
05_people_power.csv,"These are cynically noble-sounding declarations. Some have even let slip that they would sooner see bombs raining down on Georgia than see peace endure here. Development and war are irreconcilable. Georgia, with its pragmatic, some might say improvised, policy, is heading in the right direction."
05_people_power.csv,"By way of comparison: in Ukraine today, nobody is thinking about raising pensions or building schools and nurseries. There is only one thought in Ukraine: how to keep this or that family member alive. More than ten million people have already been displaced. The economy is in ruins."
05_people_power.csv,"Meanwhile, in Georgia, tourism revenue has increased over the past year, rising from 4.4 billion in 2024 to 4.7 billion in 2025. Investment is growing. The national economy has expanded towards the 100 billion mark. This is precisely where the opportunity lies: to develop infrastructure, attract investment, and welcome ever greater numbers of visitors. From that foundation, it becomes possible to raise pensions more swiftly and create jobs at a greater pace; some 40,000 new positions have been added in recent times alone."
05_people_power.csv,"I am not claiming that everything is perfect. What I am saying is that in this extraordinarily difficult period, and through this policy, we have not merely preserved peace and averted war, we have managed, across every front, to be in a better position than we were yesterday. But that is not enough. We want better still,” said Dimitri Khundadze."
06_tbilisi_offers_free_metro.csv,Tbilisi offers free metro and bus travel over Easter
06_tbilisi_offers_free_metro.csv,"Tbilisi City Hall announced that Tbilisi Metro will run until 04:00 on April 12, with travel free of charge between 23:00 on April 11 and 04:00 on April 12 in celebration of Easter."
06_tbilisi_offers_free_metro.csv,"Furthermore, the city authorities have introduced nine temporary bus routes for April 12 and 13."
06_tbilisi_offers_free_metro.csv,"“Buses will run from 08:00 to 20:00, serving the cemeteries of Mukhатgverdi, Vashlijvari, Kukia, New Kukia, Makhata, Saburtalo, Ghrmаghele, Veli, and Varketili."
06_tbilisi_offers_free_metro.csv,"Services will depart from the following metro stations: Marjanishvili, Delisi, Sarajishvili, and the area adjacent to Varketili station, as well as from the upper exit of Didube station, Station Square (opposite Tbilisi Central), Besarion Chichinadze Street (opposite Building No. 25), and Varketili Third Massif, at the junction of Shuamta and Abashvili Streets."
06_tbilisi_offers_free_metro.csv,"Travel on all of these routes will be entirely free of charge for both days,” the City Hall statement confirmed."
07_trailers_and_semi-trailers.csv,Trailers and semi-trailers are banned on Nakerala Pass and Sachkhere-Uzunta-Shkmeri-Zudali road due to snow
07_trailers_and_semi-trailers.csv,"Due to snowfall, the movement of trailers and semi-trailers is temporarily prohibited on the section of the Kutaisi (Motsameta)-Tkibuli-Ambrolauri national road between kilometres 39 and 60 (Nakerala Pass), as well as on the Sachkhere (Sareki)-Uzunta-Shkmeri-Zudali road."
07_trailers_and_semi-trailers.csv,"According to the Roads Department of the Ministry of Infrastructure of Georgia, the movement of other types of vehicles remains unrestricted."
08_vehicle_movement.csv,Vehicle movement on Gudauri (Post)-Kobi section is prohibited amid high avalanche risk
08_vehicle_movement.csv,The Roads Department of Georgia’s Ministry of Infrastructure has announced a restriction on vehicle movement along the Gudauri (Post)-Kobi section of the Mtskheta-Stepantsminda-Larsi highway.
08_vehicle_movement.csv,"According to the Roads Department, the avalanche danger level is currently high on this stretch of the route."
08_vehicle_movement.csv,"“Based on information from the Roads Department of the Ministry of Infrastructure of Georgia and the National Environmental Agency (NEA), the avalanche risk on the Gudauri (Post)-Kobi section of the internationally significant Mtskheta-Stepantsminda-Larsi highway is deemed high, and all types of vehicle movement are therefore temporarily prohibited on this section."
08_vehicle_movement.csv,"The National Environmental Agency has confirmed that vehicle traffic on the Mleta-Gudauri section will continue to operate non-stop,” the statement reads."
09_vespers_of_the_descent.csv,Vespers of the Descent from the Cross observed at Holy Trinity Cathedral
09_vespers_of_the_descent.csv,The traditional Vespers of the Descent from the Cross have been performed at the Holy Trinity Patriarchal Cathedral. The service symbolically re-enacts the burial and lamentation of the crucified Jesus Christ.
09_vespers_of_the_descent.csv,"The Locum Tenens of the Patriarchal Throne, Metropolitan Shio of Senaki and Chkhorotsku (Mujiri), together with fellow bishops, conducted the vespers."
09_vespers_of_the_descent.csv,"Today is Good Friday, the most solemn day of Holy Week. The Orthodox Church commemorates the crucifixion of Jesus Christ, His descent from the Cross, and His burial."
09_vespers_of_the_descent.csv,"No Divine Liturgy is celebrated on Good Friday, for according to the Gospel, the Lord offered Himself as a sacrifice for the redemption of humanity from sin. In its place, the Royal Hours are observed, during which the Passion narrative is read from the Gospels."
09_vespers_of_the_descent.csv,"The faithful mark the day by dyeing eggs red and baking Easter breads, for according to the Gospel, the crucifixion of Jesus Christ took place during the Jewish Passover."
10_water_polo.csv,Water Polo: Georgia beats Turkey and takes stride towards World Cup #1TVSPORT
10_water_polo.csv,The Georgian national water polo team faced Turkey in the round of 16 of the World Cup qualifiers and won 19–12. It was a thoroughly deserved act of revenge for their defeat by the same side in the group stage.
10_water_polo.csv,"The victory sends Georgia through to the quarter-finals, where their opponents will be determined in due course, the winner of the Canada–Ukraine tie. To secure a place at the World Cup, Georgia must win two more matches: the quarter-final and the semi-final, with berths at the tournament awarded to both finalists."
10_water_polo.csv,The 2026 Water Polo World Cup takes place in Australia from July 22 to 26.
01_ge_Irakli_Kobakhidze.csv,"Irakli Kobakhidze: Just like the Prime Minister, the State Minister will also be fully supported by the Government Administration’s resources; there is nothing to mock here, although the opposition still speculates - this is their nature and it is not interesting (28.04.2026, 16:30)"
01_ge_Irakli_Kobakhidze.csv,"“Just like the Prime Minister and the Vice Prime Minister, the State Minister for Coordination of Law Enforcement Agencies will also be fully served by the resources of the Government Administration. As you can see, there is nothing to ridicule here, although the opposition still manages to spread speculation - this is their nature and it is not interesting,” Prime Minister Irakli Kobakhidze told journalists."
01_ge_Irakli_Kobakhidze.csv,"According to him, the purpose of creating the new structural unit is to further strgethen the law enforcement system."
01_ge_Irakli_Kobakhidze.csv,"“These changes were aimed at strgethening the law enforcement system even further. A new link has been created - a coordination link. Mamuka Mdinaradze had already been performing this function before, but from a specific agency. That was the factual situation. We decided to formalize what already existed, which was the correct approach. In reality, the structures will remain independent - namely, the Ministry of Internal Affairs, the State Security Service, and the Special State Protection Service - and overall coordination will be ensured. The position of State Minister is designed for this purpose and will further strgethen the fight against crime and the maintenance of public order. As you know, over the past year we have implemented fundamental changes in all directions,” Kobakhidze said."
01_ge_Irakli_Kobakhidze.csv,"He also responded to a question about comparisons between former head of the State Security Service, Grigol Liluashvili, who is currently in detention, and Mamuka Mdinaradze, stating that “the processes developed differently then, and will develop differently now.”"
01_ge_Irakli_Kobakhidze.csv,"“The situation is radically different, and the context is entirely different. Mamuka Mdinaradze is an exceptionally successful member of our team. His work in the State Security Service was particularly successful, including in combating corruption and terrorist crimes. He implemented very important systemic changes. This is a different background, and accordingly, future developments will also be different,” Kobakhidze said."
01_ge_Irakli_Kobakhidze.csv,"Parliament is considering, under an accelerated procedure, a draft law introducing the position of State Minister for Coordination of Law Enforcement Agencies within the Government of Georgia. According to the draft, the Government Administration will provide material, technical, and organizational support for the new State Minister."
01_ge_Irakli_Kobakhidze.csv,"According to Government Parliamentary Secretary Vakhtang Bachiashvili, the State Minister’s powers will be specified in a government decree, and the minister will be based in the Government Administration building."
02_ge_Giorgi_Sharashidze.csv,"Giorgi Sharashidze: What vice premiership or state minister position are we talking about, when he won’t even be given a proper office, won’t have an apparatus, and won’t even have a secretary? I would advise Mdinaradze not to obsess over the office and to work remotely instead (28.04.2026, 12:20)"
02_ge_Giorgi_Sharashidze.csv,"Speaking about the creation of the State Minister position for coordinating law enforcement bodies, “For Georgia” party MP Giorgi Sharashidze said: “What vice premiership or state minister role are we even talking about, when Mamuka Mdinaradze won’t be given a proper office, won’t have an apparatus, and won’t even have a secretary? I would advise him not to fixate too much on the office and to work remotely from home instead."
02_ge_Giorgi_Sharashidze.csv,"The planned changes have nothing to do with solving the problems of our citizens or addressing Georgia’s security challgees. This is yet another manifestation of informal governance. ‘Georgian Dream’ and the 89 MPs sitting in parliament have no role other than to justify decisions made by Ivanishvili, which are not even discussed with them."
02_ge_Giorgi_Sharashidze.csv,"If coordination is so important, then the head of the State Security Service would not be replaced within six months. The position is set for a six-year term for a reason - that provision in the law is not accidental. Yet we see that in the past year alone, two heads of the State Security Service have already been changed. This points to an unstable environment and informal governance. A person was granted a general’s rank in the morning and by the evening was reassigned as a coordinator - what kind of expectations can we have from such a situation?"
02_ge_Giorgi_Sharashidze.csv,"As for the term ‘coordinator,’ it was introduced by ‘Georgian Dream’ itself. Yesterday, when one of our leaders, Giga Parulava, mentioned during a Legal Committee session that this was essentially a coordinator role, it triggered irritation - his wording and tone were criticized. This term was introduced by them, and if they now find it offensive, they should explain where it came from. So when we say that appointing a ‘general coordinator’ will change nothing except temporarily satisfying him and moving him toward retirement, that is the reality,” Sharashidze said."
02_ge_Giorgi_Sharashidze.csv,"For context, parliament is considering an expedited draft law introducing the position of State Minister for the Coordination of Law Enforcement Bodies within the government structure."
02_ge_Giorgi_Sharashidze.csv,"According to the draft, the Government Administration will provide material, technical, and organizational support for the new State Minister."
02_ge_Giorgi_Sharashidze.csv,"Government parliamentary secretary Vakhtang Bachiashvili stated that the minister’s powers will be specified in a government resolution, outlining both routine and strategic responsibilities."
02_ge_Giorgi_Sharashidze.csv,Mamuka Mdinaradze is expected to be appointed to the position of State Minister for the Coordination of Law Enforcement Bodies.
03_ge_Mariam_Kvrivishvili.csv,"Mariam Kvrivishvili - We have signed an updated version of the Free Trade Agreement with China, which will further strgethen and consolidate trade and economic relations between the two countries (25.04.2026, 11:27)"
03_ge_Mariam_Kvrivishvili.csv,"The visit to the People's Republic of China ended with successful results, which will positively affect the further development of economic ties between Georgia and China, - said Mariam Kvrivishvili, Minister of Economy and Sustainable Development of Georgia."
03_ge_Mariam_Kvrivishvili.csv,"According to the Minister, high-level meetings were held with representatives of the Chinese state and private sectors within the framework of the visit. Mariam Kvrivishvili placed special emphasis on the meeting held at the National Reform and Development Commission of China, during which the parties agreed to establish a dialogue mechanism between Georgia and China to attract investments, which will facilitate the implementation of investments from China."
03_ge_Mariam_Kvrivishvili.csv,"""Together with the Minister of Commerce, I signed an updated version of the Free Trade Agreement, which will further strgethen and consolidate trade and economic relations between the two countries. In addition, we made a very important decision to create an intergovernmental format that will ensure the attraction of the largest investments, as well as support for the involvement of Chinese companies in strategic projects,"" - said Mariam Kvrivishvili."
03_ge_Mariam_Kvrivishvili.csv,"The Minister also drew attention to the meeting with the leaders of the China Eastern Airlines, at which a decision was made to launch direct flights from Shanghai to Tbilisi from July 15. As Mariam Kvrivishvili noted, the Shanghai direction, as well as the Chinese tourist market in general, is strategic for Georgia, and direct air traffic will contribute to both the growth of tourist flows and the arrival of visitors with purchasing power in the country."
03_ge_Mariam_Kvrivishvili.csv,"""This decision will strgethen people-to-people relations, economic ties and provide an incentive to strgethen our country's tourism industry, diversify it and generate additional income in our country directly from the tourism industry,"" said Mariam Kvrivishvili."
03_ge_Mariam_Kvrivishvili.csv,"Meetings were held with China's largest energy and automobile manufacturing companies within the framework of the visit. As Mariam Kvrivishvili noted, the meetings discussed Georgia's investment opportunities, which will contribute to attracting additional investments from China, developing local production and strgethening the energy sector."
04_ge_Maka_Botchorishvili.csv,"Maka Botchorishvili on Pawel Herczynski - We do not need to polarize society or incite a radical agenda, we do not need either a dark past or similar threats - the government feels best at what crossroads Georgia is (27.04.2026, 14:15)"
04_ge_Maka_Botchorishvili.csv,"No matter what explanation we hear, facts and actions remain facts and actions. The picture we see is unacceptable, - Foreign Minister Maka Botchorishvili told reporters after a meeting with EU Ambassador Pawel Herczyński."
04_ge_Maka_Botchorishvili.csv,"According to her, the government feels best at which crossroads Georgia is standing and how much we do not need either the dark past or similar threats."
04_ge_Maka_Botchorishvili.csv,"“No one can understand and comprehend better than us, the Georgians and the government elected by the Georgian people, the crossroads this country is at. The will of the Georgian people is expressed in the choice of the Georgian government. The government represents the will of the people they are so worried about. Accordingly, the government feels best the crossroads Georgia is at, how much Georgia’s security needs to be cared and how much we need stability. How much we do not need to polarize this society and incite a radical agenda. Also, we do not need either the dark past or similar threats,” said Botchorishvili."
04_ge_Maka_Botchorishvili.csv,"When asked what was threatening in Pawel Herczynski’s statement, Botchorishvili replied that everything that stirs up polarization in society is unacceptable."
04_ge_Maka_Botchorishvili.csv,"“The statements, actions, steps that are being taken by Brussels, the attitude that we see towards the Georgian government, are unacceptable and are aimed at polarization in this society. Everything that stirs up polarization in our society and incites a radical agenda is unacceptable,” the Foreign Minister noted."
04_ge_Maka_Botchorishvili.csv,"When asked whether she had heard an explanation from Pawel Herczyński about his statement, Botchorishvili replied that they expect that the attitude from Brussels will be what Georgia deserves."
04_ge_Maka_Botchorishvili.csv,"“No matter what explanation we hear, facts and actions remain facts and actions. The picture we see is unacceptable. Georgia is a bona fide partner! It has not done anything towards the European Union to damage any of the EU’s interests. Accordingly, we expect from the European Union that Brussels will have the attitude that Georgia deserves – in good faith relations. We do not see this at this stage and the steps we see are a reflection of this. If we want relations to return to normal, we must at least respect each other and at least these relations must be based on trust, which is shaken by such statements,” said Maka Botchorishvili."
04_ge_Maka_Botchorishvili.csv,"Maka Botchorishvili met with the EU Ambassador to Georgia, Pawel Herczyński, at the Palace of Ceremonies. The summoning of Pawel Herczyński to the meeting was related to a statement he made at the documentary photo exhibition “Georgia in Focus” in Brussels at the European External Action Service, where he noted that Georgia was no longer on the right trajectory. According to the ambassador, the government has chosen an alternative, authoritarian model and is distancing Georgia from the European Union."
04_ge_Maka_Botchorishvili.csv,"“Georgia is at a crossroads. Georgia’s future has not yet been written, but what will be decided in the coming weeks and months will determine whether Georgia belongs to the family of European countries, based on democracy, the rule of law and human rights, or, unfortunately, returns to its dark past. My main message to the Georgian people is “do not lose hope”. We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, corruption. This is not the future they deserve. As soon as the government expresses a desire to cooperate with us, we will do everything to help Georgia become a member of the European Union,” Herczyński was quoted as saying by Negtazeti."
05_ge_Archpriest_Andria.csv,"Archpriest Andria Jagmaidze: A candidate must not be older than 70; as for education, can someone apply for a job and say: ""I don’t have a diploma, but I’m educated""? The Synod must strictly follow the regulations (28.04.2026, 12:00)"
05_ge_Archpriest_Andria.csv,"According to the head of the Patriarchate’s Public Relations Service, Archpriest Andria Jagmaidze, the Holy Synod must strictly adhere to the Church’s governing statute when selecting candidates. “In the criteria, we read that the candidate must be Georgian, must be a monk, must be a member of the Synod, must have an education, and regarding age, it is specified that the person must be at least 40 years old and no more than 70. This Synod does not have the authority to change the statute and must strictly follow it,” Jagmaidze stated."
05_ge_Archpriest_Andria.csv,He emphasized that adherence to established rules is essential for the life of the Church.
05_ge_Archpriest_Andria.csv,"“Today, the Synod will select three candidates for the Patriarchate, and afterward, an enlarged session will be held to elect the Patriarch."
05_ge_Archpriest_Andria.csv,"The criteria clearly state that the candidate must be Georgian, must be a monk, must be a member of the Synod, must have an education, and must be at least 40 years old but not older than 70."
05_ge_Archpriest_Andria.csv,"I am a mathematician - the phrase ‘not older than 70’ means that once a person exceeds 70 by even a day, they are no longer within that limit. Seventy plus any additional days or months is already over 70. From a mathematical perspective, this is completely clear. However, we will see what decision the Synod makes."
05_ge_Archpriest_Andria.csv,"Another point is that this Synod does not have the authority to amend the governing statute and must strictly follow it. As for education, how can someone without a diploma apply for a job vacancy and say, ‘I don’t have a diploma, but I am educated’? That would not work in any job."
05_ge_Archpriest_Andria.csv,"Any issue can be subject to interpretation. For example, what does it mean to be ‘Georgian’? I had a friend who was Yezidi but was deeply Georgian in spirit. If we reason like that, everything can be questioned. There is also the concept of ‘hidden monks’ - someone who is not formally tonsured but lives a monastic life. So everything can be open to interpretation. That is why I believe it is very important for the Church that the established rules are followed."
05_ge_Archpriest_Andria.csv,"We have already received information about delegates from most dioceses,” Jagmaidze said."
06_ge_Armaz_Akhvlediani.csv,"Armaz Akhvlediani: The authorities supported Metropolitan Shio, that is clearer than clear - he was and is involved - we saw it, and I suspect we will see it even before the historical Synod begins where the Patriarch is to be elected (28.04.2026, 19:50)"
06_ge_Armaz_Akhvlediani.csv,"“It is possible that by the final session, where the Patriarch is to be selected by the Synod, the configuration may change to some extent. Metropolitan Shio has advanced, but I would not rush and would not make final conclusions,” said politician Armaz Akhvlediani in the program “Resume” on PalitraNews."
06_ge_Armaz_Akhvlediani.csv,"According to Akhvlediani, everything will depend on where the votes of the other two candidates go."
06_ge_Armaz_Akhvlediani.csv,"“The main decision is ahead. Today, the Synod session only selected the candidates; we already know the results of how many votes each received. Let us also not forget that by the final session, where the Patriarch is to be elected, it is not excluded that the configuration may change. However, today it is visible who is ahead – Metropolitan Shio has advanced, but I would not rush or make final conclusions, unlike others."
06_ge_Armaz_Akhvlediani.csv,"Today the Patriarch was not being elected; today only three candidates were selected. When one is to be chosen, it is possible that the other two may agree on where their votes, as well as others’ votes, will go,” Akhvlediani said."
06_ge_Armaz_Akhvlediani.csv,"According to him, it is “clear as day” that the authorities are interfering in the Patriarchal election and supporting Metropolitan Shio."
06_ge_Armaz_Akhvlediani.csv,"“The authorities supported Metropolitan Shio; that is clearer than clear. He was and is involved. Let us say it directly – all pro-government media, from morning to evening, actively, in every context, regardless of the topic, directly or indirectly supported this one candidate. If this is not interference, then what is interference? As for other forms of interference, I cannot speak about that – I have no facts; if I had, I would say it. But I have a reasonable suspicion and assumption that any ill-intentioned government in any era has mechanisms of influence, pressure, and leverage – especially a government whose authority is already destroyed and which seeks to cling to something, in this case the inherited authority of the Church, to use it for its own benefit. We have seen this over time, and I suspect we will see it even before the historical Synod begins, where the final Patriarch is to be selected,” Akhvlediani said."
06_ge_Armaz_Akhvlediani.csv,"For context, the Holy Synod selected three patriarchal candidates: Locum Tenens of the Patriarchal Throne, Metropolitan Shio (Mujiri) of Senaki and Chkhorotsku; Metropolitan Iobi of Urbnisi and Ruisi; and Metropolitan Grigol of Poti and Khobi."
06_ge_Armaz_Akhvlediani.csv,"According to Archpriest Andria Jaghmaidze, head of the Patriarchate’s Public Relations Service, Metropolitan Shio received 20 votes, while the other two candidates received 7 votes each. Other candidates included Metropolitan Grigol Katia, Metropolitan Dositheos, and Metropolitan Melkisedek."
07_ge_Giorgi_Sharashidze.csv,"Giorgi Sharashidze: What vice premiership or state minister position are we talking about, when he won’t even be given a proper office, won’t have an apparatus, and won’t even have a secretary? I would advise Mdinaradze not to obsess over the office and to work remotely instead (28.04.2026, 12:20)"
07_ge_Giorgi_Sharashidze.csv,"Speaking about the creation of the State Minister position for coordinating law enforcement bodies, “For Georgia” party MP Giorgi Sharashidze said: “What vice premiership or state minister role are we even talking about, when Mamuka Mdinaradze won’t be given a proper office, won’t have an apparatus, and won’t even have a secretary? I would advise him not to fixate too much on the office and to work remotely from home instead."
07_ge_Giorgi_Sharashidze.csv,"The planned changes have nothing to do with solving the problems of our citizens or addressing Georgia’s security challgees. This is yet another manifestation of informal governance. ‘Georgian Dream’ and the 89 MPs sitting in parliament have no role other than to justify decisions made by Ivanishvili, which are not even discussed with them."
07_ge_Giorgi_Sharashidze.csv,"If coordination is so important, then the head of the State Security Service would not be replaced within six months. The position is set for a six-year term for a reason - that provision in the law is not accidental. Yet we see that in the past year alone, two heads of the State Security Service have already been changed. This points to an unstable environment and informal governance. A person was granted a general’s rank in the morning and by the evening was reassigned as a coordinator - what kind of expectations can we have from such a situation?"
07_ge_Giorgi_Sharashidze.csv,"As for the term ‘coordinator,’ it was introduced by ‘Georgian Dream’ itself. Yesterday, when one of our leaders, Giga Parulava, mentioned during a Legal Committee session that this was essentially a coordinator role, it triggered irritation - his wording and tone were criticized. This term was introduced by them, and if they now find it offensive, they should explain where it came from. So when we say that appointing a ‘general coordinator’ will change nothing except temporarily satisfying him and moving him toward retirement, that is the reality,” Sharashidze said."
07_ge_Giorgi_Sharashidze.csv,"For context, parliament is considering an expedited draft law introducing the position of State Minister for the Coordination of Law Enforcement Bodies within the government structure."
07_ge_Giorgi_Sharashidze.csv,"According to the draft, the Government Administration will provide material, technical, and organizational support for the new State Minister."
07_ge_Giorgi_Sharashidze.csv,"Government parliamentary secretary Vakhtang Bachiashvili stated that the minister’s powers will be specified in a government resolution, outlining both routine and strategic responsibilities."
07_ge_Giorgi_Sharashidze.csv,Mamuka Mdinaradze is expected to be appointed to the position of State Minister for the Coordination of Law Enforcement Bodies.
08_ge_Classification_wine.csv,"Classification of so-called small wineries is changing: a small winery will be defined as a wine-producing enterprise whose annual output does not exceed 25,000 liters of wine (16.04.2026, 16:39)"
08_ge_Classification_wine.csv,"The classification of so-called small wineries is being changed — a small winery will now be defined as a wine-producing enterprise whose annual production does not exceed 25,000 liters of wine."
08_ge_Classification_wine.csv,"In addition, organoleptic inspection (sensory evaluation) will become mandatory for all categories of wine produced in Georgia with a protected designation of origin and intended for export or the domestic consumer market. This requirement will not apply to wine produced in small wineries."
