text,love,joy,anger,sadness,fear,surprise,neutral
"— Не, наистина, господа, то е печално явление тази триклета „бачка“, тя ни е вкаменила, тя ни е покрила мозъка с плесен и паяжина. Ами че, моля ви се, аз зная някои приятели, които цели десет години — десет години! — господа, това не е шега — не са престанали да гният в задимените кьошета на „Панаха“ с карти в ръка, а пред носа им цъфти тази хубава, тази живописна градска градина, от дъха и прохладата на която те не умеят да се ползуват; а пък вън от София, в околностите, какви чудни места! Седим в кафенетата и въздишаме за Швейцария, а пък стига ни само малко волица, и Швейцария, българска Швейцария е пред нас — Витоша, Рила, Родопите! Най-последният бедняк-чужденец от живущите в София се е насладил от величествения вид от Черния връх на Витоша, а я ми кажете, има ли един — един, божичко! — шоп, който да се е качил на Витоша! Ний знаем примери между работниците италианци, които са напущали тука готова работа само защото им омръзва еднообразието и с риск тръгват да странствуват, за да видят свят, а пък, от друга страна, има примери, като, да речем, овчаринът на Драгалевския манастир, който цял живот е гледал от височините града София, гледал го е години преди Освобождението, гледал е неговото разрушаване, обновяването и разширението му, продължава и досега да се взира, седнал под сянката на ореха, в неговия по-бляскав изглед и до ден днешен той няма воля да слезе от гората да полюбопитствува, да види отблизо тази във всяко отношение интересна трансформация на столицата!... Но аз оправдавам този своеобразен философ и даже, правичката да ви кажа, завиждам на това дете на природата! Ами какво да кажа за мнозина от нашите заможни граждани, които се душат цял живот в праха, миризмите и миазмите на софийските стари улици, гледат цял живот хубавата драгалевска горица и не са имали волята да станат, да идат там и да се насладят от нейния дъх и прохлада, от омайния шум на пенливия поток и от славеите...",0,0,0,0,0,0,1
"— Брей, че ти си бил цял поет бе, Марк Аврелий, я гледай!... Ама я ми кажи ти защо ни приказваш тия бабини деветини; нали уж за бай Ганя разправяш?",0,0,0,0,0,0,1
"— Затуй ти приказвам „бабини деветини“, защото просто яд ме е, като гледам каква апатия ни е вдървила... Да речете, че ний не отбираме от природни хубости — не; не можем да не отбираме, защото това е естествено чувство — говедото и то отбира; но работата е, че сме сковани от възточна неподвижност. Ако те хвана, Арпакаш, за яката и те потътра към Урвичкия манастир, ти, щом те наведа зад Кокаленския баир над искърската бездна и чуеш таинствения говор на извилистата запенена река, ти ще почнеш да цъкаш с езика си и ще извикаш, непременно ще извикаш: „Брей, че то цяла Швейцария, я гледай, че тя била хубава нашата България и ний, глупци, да не знаем това, а киснем по празниците в кафенетата.“ Но щом се върнеш в София и дъхнеш от задушената й атмосфера, ти пак ще паднеш в летаргия, пак ще те вкамени апатията, додето не те потътре друг за яката.",0,0,0,0,0,0,1
"Сега — за бай Ганя. Ний с Герванича цял ден сновахме из гората, търкаляхме се по тревата между дърветата, ядохме, пихме, зяпахме веселите групи на чужденците, които с душа и тяло бяха се предали на веселба; устроили бяха разни игри, пееха, тичаха, скачаха — да им завиждаш! Надвечер, след една вкусна закуска, влязохме с Герванича в ханчето да пием кафе. По едно време откъм Орханийското шосе зачуха се звънци и след малко сред един облак прах зададе се файтон с пътници. Слезе от колата един пътник, слезе втори и зад гърба на файтонджията се зачу гласът на третия: „Бай Михале, че поемни дисагите; гледай да не ги блъснеш някъде, да не строшиш мускалите, зере няма с какво да се отсрамим пред... оногова.“",0,0,0,0,0,0,1
"И след тия думи скочи от колата... бай Ганьо. Същият бай Ганьо, както си го знаете, преди да тръгне за Европа; с тая разлика само, че си турил вратовръзка и освен това сега има импозантна външност и чувство на собствено достойнство и преимущество пред окръжающите. Човекът врял и кипял из Европа, Европа му станала като таквоз... като нищо. Дръпна си той левия мустак, поизкашля се в шепа и изгледа в полукръг с един поглед, с какъвто нашите полицейски изглеждат арестантите, групите на веселящите се чужденци и като хвърли око и заклати глава на своите невежи спътници, като че искаше да им каже: „Живи да ви оплача“, въздъхна дълбоко и многозначително произнесе: „Ех, Пра̀тер, Пра̀тер!“",0,0,0,0,0,0,1
"— Какво каза, твоя милост, не можах да дочуя — обади се нареченият бай Михал.",0,0,0,0,0,0,1
"— Живи да ви оплача аз вас — произнесе състрадателно бай Ганьо. — Ех, Пра̀тер, Пра̀тер!... Минавало ли ви е през ума какво нещо е туй Пратера! Ама отде ще ви мине през ума. А да взема да ви разправям — не можете го разбра.",0,0,0,0,0,0,1
"И за да покаже на своите прости другари кои са в състояние да го разберат, той се приближи към една от веселящите се групи, при която се търкаляха няколко изцедени бурета от бира, и като изобрази една ироническа усмивка, показа с очи към горицата и изрече: „Дас ист булгарише Пра̀тер, ха-ха-ха!...“",0,0,0,0,0,0,1
"Цялата група, с весело замъглени от пивото очи, изгледа отдолу-нагоре нашия ""немец"" и един от компанията, без да се вслушва в бай Ганьовото ироническо изречение, подаде му една чаша изветряло вино с думите: — Просим вас, гòсподин, искàате пиво?",0,0,0,0,0,0,1
"""И тези не ме разбират"" — помисли си бай Ганьо и като се върна при другарите си, прибави: „Нарязали се като... казаци.“",0,0,0,0,0,0,1
"След туй компанията влезе в кръчмата и насяда близо до нас. Аз бях гърбом към тях и бай Ганьо не можа да ме познае, а че не ме позна, това се видя от думите, които той пусна за наша сметка: „И тези трябва да са се насвяткали. Немска стока!“",0,0,0,0,0,0,1
Слугата се приближи към пътниците и почна да изтрива масата:,0,0,0,0,0,0,1
— Не искате ли нещо? — попита той.,0,0,0,0,0,0,1
"— Не щем, ний си имаме. Ама, хайде, нейсе, дай една вода и едно огънче: налей прясна вода — поръча бай Ганьо.",0,0,0,0,0,0,1
"Между пътниците се почна един таинствен сериозен разговор, от който не всички думи долетяваха до нас.",0,0,0,0,0,0,1
"— Тази вечер надали ще видим големеца, късно ще бъде — шепнеше бай Ганьо, — ще му пратим армаганите и ще му сторим хабер за утре; па той ще ни нареди кога да идем при княза.",0,0,0,0,0,0,1
— Ами за княза нещо армаганец? — попита предпазливо бай Михал.,0,0,0,0,0,0,1
"— Не трябва — отговаря авторитетно бай Ганьо, — тука всичко е големеца; замажеш ли му очите — тръгни по бели гащи. Ний ще му дадем туй, дето ни го написа адвокатина, да го прочете и ако има нещо да поправи — негова работа! Пред княза да се държите, брей, да не се уплаши някой. Вие мене гледайте какво правя. Като кажа, както ни казаха да кажем: „Ваше Царско Височество, сакън да не му приемете оставката, зере Задунайская губерния“, и вий подир мене: „Сакън, Ваше Царско Височество!“",0,0,0,0,0,0,1
"— Хелбетя, друго какво ще речем — покорно отговаря бай Михал.",0,0,0,0,0,0,1
"— А бе ти, Михале, малко на ботуш миришеш, че кой те знай? Опичай си акъла! — предупредява наставнически бай Ганьо.",0,0,0,0,0,0,1
"— Кой? Аз ли? — оправдава се бай Михал. — Не думай така, братко, ще чуй някой. И стените имат уши. Аз като чуя името ""казак"", треска ме хваща.",0,0,0,0,0,0,1
"— Треска те хваща, а? — шепнеше тихо, с подмигване бай Ганьо. — А като дойдоха русите, кой обра говедата по турските села, а? Откога имаш ти тези богатства, а? Кажи де!",0,0,0,0,0,0,1
"— Ама че и ти бе, бай Ганьо, правичката да си говорим — шепне бай Михал, — нали от руско време ти останаха водениците. Кажи, не е ли тъй?",0,0,0,0,0,0,1
"— Хайде, хайде, то с тебе не може човек дума да прохортува. То било, каквото било. Сега не е тъй. Сега Задунайская губерния, разбираш ли?",0,0,0,0,0,0,1
— А бе как да не разбирам! — каза бай Михал и дяволски подмигна на другарите си.,0,0,0,0,0,0,1
"И тримата се изсмяха в шепа, за да не ги чуе някой.",0,0,0,0,0,0,1
"— Брей, опичайте си акъла, вардете се, че ако ви чуе някой — отиваме на гюрултия... Хей, момче, какъв е онзи вестник там? „Свобода“ ли? — обърна се бай Ганьо към слугата.",0,0,0,0,0,0,1
"— „Свободно слово“, господине.",0,0,0,0,0,0,1
"— Ех, че ми се иска да попрочета — шепне на другарите си бай Ганьо, — ама ме е страх, дявол да го вземе. Ще чуе големеца — па иди се оправяй сетне.",0,0,0,0,0,0,1
"Но тъкмо в този момент произлезе една сцена, която накара пътниците да се вдървят на местата си. Едно пет-шестгодишно момченце пристъпваше лениво около прага на кръчмата и си пееше някакви импровизации и, види се, под впечатлението на тридневното софийско непрекъснато „долу“ в мотива на „Шуми Марица“ остави същинския текст и захласнато в песнята си, употребяваше следующите втълпени в мозъка му думи: „До-лу-лу, до-лу, до-лу-лу, до-лу, до-о-лу, до-о-лу, до-лу Стамболов!“ Дружен смях на веселящите се групи прекъсна импровизацията на детето, което, възбудено от неочаквания успех, отново, с по-силен глас, почти с крясък, продължи песента си и вместо, ма-арш,ма-арш! — викаше „до-о, до-о, долу Стамболов, до-до-до-доолу, долу Стамболов“. Този път освен дружния смях зачуха се ръкопляскания и викове „браво“, „долу“, „долу блудникът“, „долу тиранинът“ от една компания младежи, които се връщаха от разходка.",0,0,0,0,0,0,1
Аз се обърнах към масата на тримата пътници.,0,0,0,0,0,0,1
"Бай Ганьо и неговите другари се превърнали в статуи. С разтворени уста, с облещени неподвижно очи, лицата им изобразяваха такава печална смес от страх и учудване, щото не ми оставаше освен да съжалявам, че нямах фотографически апарат... Пръв се свести бай Ганьо, обърна очи към манифестантите и веднага трепна, като че поразен от електрически ток: един конен полицейски стражар минуваше по шосето и чуваше тези ужасни викове и вместо да извади шашката си и като хала с бесен вик да я развърти около главите на тези нечувани бунтовници, на тези черни души, на тези разбойници и предатели, той изглеждаше спокойно, с добродушна усмивка на лицето... Ако в този момент беше избухнал вулкан на Витоша, едва ли би слисал нашите пътници повече, отколкото тази сцена...",0,0,0,0,0,0,1
"— Оплескахме я ний нея! — изговори с отчаяна въздишка бай Ганьо. — А бе, бай Михале, я иди, моля ти се, около тезгяха, та надзърни в „Свободно слово“, виж там дано разбереш каква е тази работа...",0,0,0,0,0,0,1
"— Хубава работа, ами ти защо не отидеш? Я да ти видя куража! — отговаря бай Михал.",0,0,0,0,0,0,1
"— Ей, че си прост! Какво бива най-сетне да надзърнеш; мини край тезгяха, уж че гледаш ракията, подсвирквай си така, па с едно око, тъйцък, виж... да няма ново минис... Има хас!...",0,0,0,0,0,0,1
— Невъзможно нещо... Опичай си акъла!...,0,0,0,0,0,0,1
"— Ами не видя ли стражарина?... А бе я чакай, мечка страх, мен не страх — ще погледна вестника, па майната му!",0,0,0,0,0,0,1
"И бай Ганьо стана от мястото си, засвири със зъбите си „Зелен листец“ и като се озърташе уж разсеяно, правеше орлов кръг към тезгяха; доближи се, хвана за гърлото една бутилка с коняк и престорен, че чете етикета й, така си изкриви надясно очите, щото човек насреща му би видял само белтъците им, и погледът му падна върху сгънатата газета, от която се виждаше само заглавието „Свободно слово“. Той си потътра дясната ръка и като усили „Зелен листец“, за да заглуши шума на вестника, разтвори едната му част и с ужасно изкривени надясно очи прочете: „Известия от Двореца. Днес... се представи на Н. Ц. Височество президент-министърът и министърът на вътрешните дела г. д-р К. Стоил...“ — Нещо се пресече в гърлото на бай Ганьо; той се изкашля; облиза си мигом засъхналите устни и метна изкривено око по-надолу и прочете с големи заглавни букви: „Падна Стамбол...“, и сърцето на Ганя падна в ботушите му, той изтърва бутилката с коняка и за да заглади произведения шум, почна силно да кашля... Обърна се бай Ганьо към другарите си и изрече многозначително. — Беше!",0,0,0,0,0,0,1
"— Хаир сюле, бай Ганьо! — обади се бай Михал.",0,0,0,0,0,0,1
"— Свърши се тя! — допълни бай Ганьо и като се приближи при масата, пошепна тихо на другарите си: — Стамболов ефенди боклатмъш! Стоилов сега...",0,0,0,0,0,0,1
"— Не може да бъде бе, що думаш! Във вестника ли?...",0,0,0,0,0,0,1
— Разбира се!,0,0,0,0,0,0,1
— А бе да не е някоя уйдурма?,0,0,0,0,0,0,1
"— Каква ти уйдурма! — извика с глас бай Ганьо и като събра всичкия си кураж, затропа по масата и се провикна: — Хей, момче, я дай тука „Свободно слово“...",0,0,0,0,0,0,1
Другарите неволно си снишиха главите и почнаха да се озъртат плахо.,0,0,0,0,0,0,1
"Момчето донесе вестника и го подаде случайно на бай Михаля, но той, като че му подадоха нажежено желязо, отдръпна си ръката и показа с очи към бай Ганя. Бай Ганьо взе газетата и то се знай, пообърна се да види какво има, какво няма в кръчмата, па най-сетне откъде ще се вземе толкова кураж у бай Ганя! Ама все пак куражлия! Разгърна „Свободно слово“ и почна: „Падна Стамб...“",0,0,0,0,0,0,1
"Закашля се бай Ганьо, закашляха се още по-силно другарите му. Бай Михал изкриви окото си към вестника да види дали чете право неговият смел другар и се увери, че няма грешка... Наведе глава към вестника и третият другар и прочете и... треска го втресе, и свят му се зави. Колко ли негови дела и делца, дрямали с години под прокурорското сукно, ще измъкнат на бял свят тия две думици...",0,0,0,0,0,0,1
"С гушене, с шепнене, с кашляне иззобаха уводната статия и като назърнаха сам-там из вестника, узнаха и се убедиха най-сетне, че работата е свършена.",0,0,0,0,0,0,1
"— Оплескахме я ний нея! Ами сега? Сега е късно вече да молим да не му се приема оставката. Хай дявол да го вземе. Е, Михале, какво мълчиш, кажи какво да се прави? — пита бай Ганьо.",0,0,0,0,0,0,1
"— Кажи, твоя милост; аз съм тъй слисан, като че ме е стоварил някой с бухалка по кратуната — отговаря отчаяно бай Михал.",0,0,0,0,0,0,1
"— Ами ти бе, Гуньо, какво мълчиш? Кажи и ти някоя дума. Какво да правим сега, а?",0,0,0,0,0,0,1
"— Е, че зная ли аз. . . Каквото речеш, твоя милост — мъмли убитият духом Гуньо.",0,0,0,0,0,0,1
"— Ами че ти ум нямаш ли бе, серсем! Все аз ли ще ви оправям — вика почти просълзен от отчаяние бай Ганьо, — нейсе, хайде и тоя път да ви науча... Знаете ли какво?",0,0,0,0,0,0,1
"По този въпрос бай Ганьо се позамисли намръщено, почеса се, дето го не сърби, поизкашля се еднъж-дваж в шепа, бръкна в джеба на редингота си, извади една хартия, сгъната на четири, и я подаде на бай Гуня.",0,0,0,0,0,0,1
"— Я прочети още веднъж тая пущина, та после ще ви кажа какво ще правим.",0,0,0,0,0,0,1
"— Ами защо, ваша милост, не я прочетеш?",0,0,0,0,0,0,1
"— Ама, Гуньо, каздърма бени! Ти знаеш защо не я чета, на тебе по̀ ти иде отръки да четеш онези папищашки думи...",0,0,0,0,0,0,1
"Гуньо разгърна хартията и прочете горе-долу следното: „Ваше Царско Височество! Небесни гръмове се посипаха върху нещастните ни глави! Петвековното ни робство е приятен сън в сравнение с грозния удар, който Северният враг ни нанася чрез оставката на нашия — о! има ли думи! — най-гениален вожд, този Цицерон, този Нютон на българския небосклон! O tempora, o mores! „Не, Ваше Царско Височество! Ний още вярваме в здравия смисъл на доблестния български народ и очакваме, че той няма да се раздели с човека, който е олицетворение на неговите стремления и идеали, на всичко честно, благородно, целомъдрено, прогресивно, либерално! Ний няма да повярваме, че Ваше Царско Височество ще поверите властта в ръцете на ония развратни предатели, на ония невежи и невъзпитани нищожества, които денонощно се, стремят да подкопаят основите на нашия държавен строй и да хвърлят нашето мило отечество под миризливия ботуш на казака.",0,0,0,0,0,0,1
"Ваше Царско Височество! Timeo Danaos et dona ferentes! Горната резолюция се прие от 11 000 най-видни граждани и се упълномощиха Ганьо Балкански, Михал Михалев и Гуньо Килипирчиков да я поднесат пред стъпките на Ваше Царско Височество. Ураа!“",0,0,0,0,0,0,1
"— Ей, че сме калпав народ! — казва с клатене на глава и с цъкане бай Ганьо. — Като бъде за лъжата, дъртите цигани са нищо пред нас. Че хич дотам бива ли? 11 000 най-видни граждани! Ха-ха-ха! Махни хилядите, колко остава?",0,0,0,0,0,0,1
— Единадесет души — отговаря Михал.,0,0,0,0,0,0,1
— Толкоз ли бяха?,0,1,0,0,0,0,1
"— Е, толкоз, бай Ганьо, правото — право. Аз нали ходих със стражар да ги събирам.",0,0,0,0,0,0,1
"— Калпав народ!... Сега знаете ли какво? За връщане назад не може и дума да става. Ти, Гуньо, си едно парче адвокатин. Я се запретни, моля ти се, па дай тука всички заедно да изкалъпим един друг адрес, за новия... Не, аз имам хартия. Па дано не узнаят, че сме дошли да молим за онзи хубостник, че ни е спукана работата. Особено твойта работа, Гуньо... Ако дойде други прокурор.",0,0,0,0,0,0,1
"Гуньо се поизкашля... — Дай хартията и калема — каза той тревожно. — Вий гледайте, аз ще пиша.",0,0,0,0,0,0,1
"И той почна да пише: ""Ваше Царско Височество! Небесни гръмове се посипаха върху нашите нещастни глави!...",0,0,0,0,0,0,1
— Сега трябва да го напишем наопаки. Как да го напишем?... Чакайте... Одобрявате ли така: „Небесата се отвориха и посипаха благодат върху нашето отечество.“,0,0,0,0,0,0,1
"— Само отечество много просто излиза — заявява бай Ганьо, тури „нашето мило отечество“.",0,0,0,0,0,0,1
"— И аз мисля, че без мило не чини — казва бай Михал.",0,0,0,0,0,0,1
"— Добре, турих мило. По-нататък: „Петвековното ни робство е приятен сън в сравнение с грозния удар“... Сега наопаки: „Освобождението ни от петвековното ни робство е нищо в сравнение с бляскавото събитие, което разруши веригите на грозния тиранин.“ Съгласни ли сте?",0,0,0,0,0,0,1
"— Да беше прибавил още „изчадие на пъкъла“ — заявява бай Ганьо. — Ама нейсе, по-сетне.",0,0,0,0,0,0,1
"— ...„който Северният враг ни нанася чрез оставката на нашия — о! има ли думи! — най-гениалния вожд, този Цицерон, този Нютон на българския небосклон.“",0,0,0,0,0,0,1
"— Сега туй как да го обърнем?... Чакайте... Ето как: „И което се дължи единствено на Ваше Царско Височество, всемилостивейши баща и татко, като приехте оставката на този — о! има ли думи — най-грозен мъчител, този Калигула, този Тамерлан на българския небосклон.“",0,0,0,0,0,0,1
"— Браво бе, Гуньо! — извика с възторжено блеснали очи бай Ганьо.",0,0,0,0,0,0,1
— Че ти как го мислиш Гуня? — ласкае Михал.,0,0,0,0,0,0,1
"— „O tempora, o mores!“... Туй може да си остане. То, дето и да го туриш, все си е на мястото... „Не, Ваше Царско Височество!“... Да турим: „Да, Ваше Царско Височество!... Ний още вярваме в здравия смисъл на доблестния български народ и очакваме, че той няма да се раздели с человека...“ Сега вместо „няма да се раздели“ ще турим „и ще изтрие от лицето на земята“, а вместо „человека“ ще турим „свирепия звяр“.",0,0,0,0,0,0,1
"— Не, по-добре тури „бясното чудовище“ — поправя бай Ганьо.",0,0,0,0,0,0,1
— Аз пък мисля да турим „Геена огненная“ — каза Михал.,0,0,0,0,0,0,1
"— Ех, че го набута! Ха-ха-ха! Че отде-накъде „Геена огненная?“ По-добре да турим „мръсния кръволок“ — казва Гуньо.",0,0,0,0,0,0,1
"— Ха, видя ли сега! Аферим! — одобрява бай Ганьо.",0,0,0,0,0,0,1
"— ...„който е олицетворение на неговите стремления и идеали — на всичко честно, благородно, целомъдрено, прогресивно, либерално!“ Сега да обърнем наопаки... „който е олицетворение на народното нещастие!... на всичко безчестно, вагабонтско, развратно, мракобесно и тиранско!“ По-нататък: „Ний няма да повярваме, че Ваше Царско Височество ще поверите властта в ръцете на ония развратни предатели, на ония невежи и невъзпитани нищожества...“ Как да го обърнем сега?... Стойте! Дойде ми на ума! Ето как: „Позволете ни, Ваше Царско Височество, да се считаме честити и да изразим нашите най-безпределно верноподанически чувства, задето поверихте властта в ръцете на ония благородни патриоти, на тия образовани и възпитани държавни мъже... които денонощно се стремят да под-копаят основите на нашия държавен строй.“",0,0,0,0,0,0,1
— Как така! Имаш грешка! — каза стреснато бай Ганьо.,0,0,0,0,0,0,1
"— Сега ще го обърнем наопаки, така вместо „да подкопаят“ ще турим „да закрепят“. „И да хвърлят нашето мило отечество под миризливия ботуш на казака.“",0,0,0,0,0,0,1
"— Хайде сега да видим — казва бай Ганьо. — Сега е зорът! Не знаем, дявол да го вземе, сегашните как ще я подкарат с Московията. Да знай човек, че искат да се мирят — лесна работа, може сума неща да напишем: „Цар освободител; цар покровител; едноутробни братя; немските келяви чифути“ и прочее; ама не знаем какъв вятър ще повее... Добре: „братя славяни, ами ако и днешните са против славяните, па току виж... хоп! — бай Ганьо предател! Не, знаете ли какво? По-добре онуй там за „миризливия ботуш“ да го изхвърлим...",0,0,0,0,0,0,1
"— Е, ами какво да турим!...",0,0,0,0,0,0,1
"— Сто-ой! Недей бърза! Ще помислим... Знаете ли какво? Сега ний, като не знаем още какъв вятър вее, да турим и тъй, и тъй, па те нека го тълкуват, както им уйдиса. Да турим така... „И да се прегърнем братски хем с русите, хем с немците... Тю! Да ги порази господ!...“",0,0,0,0,0,0,1
"— Не, хич не уйдисва така! Какво е това „хем-хем“? Пред княз така ли се говори! — заявява адвокатствуващият Гуньо.",0,0,0,0,0,0,1
"— Ами как се говори бе, келеш! Ти мене ли ще ме учиш! — пламна бай Ганьо. — Ти знаеш ли кой съм аз? Ти знаеш ли, че аз цяла Европа съм изходил? Не съм като тебе дърво! Ти знаеш ли, че туй Иречек-Миречек ей тъй — зяпнали са ме слушали, като им заприказвам. Мен англичани, мен американци ихтибар са ми правили в Дрезден... че ти ли на ум ще ме учиш?... Ти знаеш ли, че аз...",0,0,0,0,0,0,1
"— Зная бе, бай Ганьо, как да не зная — оправдава се стреснатият Гуньо.",0,0,0,0,0,0,1
"— Е, ами като знаеш, какво там таквозинаке... Нейсе, пиши там, както знаеш...",0,0,0,0,0,0,1
"— Да напишем така: „...и да ни турят, ако не по-горе, то поне наред с великите европейски сили“...",0,0,0,0,0,0,1
"— Нейсе, съгласен съм — одобрява бай Ганьо.",0,0,0,0,0,0,1
"— ...„с великите европейски сили, като ни възвърнат към величието на Аспаруха и Крума.“",0,0,0,0,0,0,1
— Съгласен съм. Добре.,0,0,0,0,0,0,1
"— Сега по-нататък: „Ваше Царско Височество, Timeo danaos et dona ferentes!“ ...Вместо него най-добре е да турим: „Vox populi, vox dei.“ Съгласни ли сте?",0,0,0,0,0,0,1
"— Най-сетне, нейсе, тури го. То не е съвсем българско, ама като трябва, какво ще му правим! — съгласява се бай Ганьо.",0,0,0,0,0,0,1
"— ...„Горнята резолюция се прие от 11 хиляди най-видни граждани и се упълномощиха Ганьо Балкански...“ и прочее, туй може да си остане цяло докрай.",0,0,0,0,0,0,1
"— Да ги оставим ли само 11 хиляди души, или да покачим за хатъра на новите още една-две хиляди? Да им подмажем колата?",0,0,0,0,0,0,1
"— Доста са, бай Ганьо. В нашия град кьораво и кьопаво да събереш, надали ще излязат 11 000, ама хайде, нейсе, за хатър нали е!",0,0,0,0,0,0,1
"— Съгласен съм... Ами туйнаке... наместо Ганьо Балкански не е ли по-салтанатлия да турим „господин Ганьо“ и прочее? Да види княза, че не сме някоя долна работа хора, а?",0,0,0,0,0,0,1
— И аз тъй ще кажа — обажда се Михал.,0,0,0,0,0,0,1
"— Ефендилер, късно стана. Хайде да ходим! — извика файтонджията турчин от прага на кръчмата. Пътниците заминаха за София.",0,0,0,0,0,0,1
"На другия ден, господа, прочетох в един от местните вестници, че пред големите капии се е представила депутация от г. П., състояща от Ганьо Балкански и прочее, да благодари за освобождението от тиранския режим.",0,0,0,0,0,0,1
"След два дена в този вестник прочетох телеграма от същия град, подписана от името на „хиляди“ граждани, с която уведомяваха големците, че бай Ганю и другарите му били самозвана депутация и че същинските народни избраници са тръгнали вече за столицата да благодарят...",0,0,0,0,0,0,1
"Аз знаех хотела, в който спира бай Ганьо, и се упътих към него. Не исках да изказвам негодувание за подлата му постъпка не защото всяко негодувание е бледно, за да я похули; но желаех да направя един опит — дали е възможно да накарам тази нещастна рожба на обстоятелствата да съзнае всичкия ужас на своята постъпка.",0,0,0,0,0,0,1
"На таблата в хотела прочетох в коя стая е бай Ганьо и се изкачих по стълбите. Почуках на вратата, никой не се обади. Натиснах дръжката и вратата се отвори. Стаята празна. Заминали. Върху масата съгледах един къс хартия, на която беше написано с бай Ганьовски почерк: ""До редакцията на в. „Свободно слово“. Последното название зачеркнато и вместо него написано „Свобода“. По-нататък: „Потайностите на Стамболова“ — и това зачеркнато и вместо него написано „Анархия“. Ясно се виждаше, че авторът на писмото дълго време се е колебал кой път да хване, защото на много редове се забелязваха зачеркнати думи, заменени със съвършено противоположни тям по смисълта. Написано например „патриоти“ е зачеркнато, а отгоре му написано „пладнешки хайдути“ — и това зачеркнато, и пак написано „патриоти“. Цялото писмо беше задраскано накръст с дебели черти, дръпнати от сърдита ръка, защото за втората черта не хванало мастило, топнато още веднъж перото в мастилото и дотеглена двойно по-дебела черта... Под зачеркнатите редове стояха следните думи: „На маймуни ни обърнахте, да ви вземе дявола с маскари...“",0,0,0,0,0,0,1
