text,love,joy,anger,sadness,fear,surprise,neutral
"Гостилничарят ни разказа следующето: „Пристигна един ден, господа, с железницата господин Димитров с едно глухонямо 13—14-годишно момченце. Аз познавах Димитрова от една година по-рано; той живя в нашия град, залюби една мома, венчаха се и заминаха за Москва ли, за Петербург ли — не зная. Като дойде тази година с глухонямото момче, каза ми, че туй момче имало у вас, в България, брат чиновник или офицерин — не помня, — който щял да му отпуща по сто франка ежемесечно, за да живее в един от петербургските институти за глухонеми. Понеже господин Димитров заминуваше за някой друг град — така поне той ми каза, — то ме помоли да прибера у дома момченцето, да го храня, да го гледам до пристигането му. Той ме увери, че ще се завърне след десетина дни. Съгласих се аз, прибрах нещастното дете и го гледах като свое. Изминаха десетина дена, мина месец, минаха два, от Димитрова глас се не чува. Искам да узная нещо от детето — то глухонямо, горкото, не може да ми разправи. Па, гледам, разтъжи се онуй дете. Писах аз в Петербург, в Москва — никой не се обади. На третия месец, господа, момченцето изчезна. Питахме, дирихме, на полиция заявявахме, телеграми дадохме по няколко направления — няма, пропадна бедното дете. Какво стана това дете, и досега не зная. Нека господин Димитров му тегли греха, аз ще тегля 100 рубли загуба... Та вий казвате, че той щял да се венчава идущата неделя? Боже мой, как е възможно подобно нещо? Ради бога, господа, съобщете това на вашето началство, предупредете тази нещастна мома, с която ще се венчава...“",0,0,0,0,0,0,1
"Аз обещах на гостилничаря, че щом стигна в Петербург, ще съобщя на един господин, който, уверен бях, немедленно ще телеграфира в Екзархията. Разплатих се. Качихме се в трена и потеглихме за Петербург.",0,0,0,0,0,0,1
"— Много ти трябваше да се месиш — каза ми с укор бай Ганьо, — отде знаеш тукашната му жена каква е стока.",0,0,0,0,0,0,1
"Ний пътувахме в трети клас. Бай Ганьо зае две седалища и си легна да подремне. На следующата станция в нашия вагон влязоха още няколко пътника и трябваше да им се отстъпят лишните места, но бай Ганьо не е прост — той се преструва на заспал и хърка ли, хърка. Един великан немец, селянин, доближи с чанта в ръка до бай Ганя, почна да го буди, като го буташе леко по ботушите. Бай Ганьо се потайва и току пуща хрр... пуф... хрр... пуф... и като си закрил лицето от немеца, смига ми с око, санким „виж ме колко съм дявол“. „Нуу, ставай!“ — извика немецът и почна доста осезателно да мушка моя спътник. Хррр... пуфф!... „Ну, не притворяйся, чорт!“ — изръмжа немецът и с едно замахване смете нозете на бай Ганя, сгромоли го над дисагите му и седна при нас. Бай Ганьо се преструва на сепнат, разтри си очите и веднага, като че ни лук ял, ни лук мирисал, извади си табакерата и я предложи отворена на немеца: — Болгарский табак!",0,0,0,0,0,0,1
"— А-а, так значит, вы болгары! Очень приятно познакомиться — каза добродушно немецът и почна да си свива цигарка. — Вы в Питер едете. И я тоже. Вместе, значит.",0,0,0,0,0,0,1
"Щом стигнахме в Петербург, побързах да изпълня обещанието си, дадено на гостилничаря във Вилно. Срещнах се с моя познайник, разправих му похождението на Димитрова. Той веднага телеграфира в Цариград и успя да спре предстоящата сватба. Той пък от своя страна ми разправи продължението на историята с глухонямото момче. Кога и как е било подучено да избяга от Вилно, не е известно, но един ден то пристигва в Петербург и тук дълго време е било жертва на най-низка експлоатация от страна на Димитрова, който не само че прибирал сумите, пращани от брата на нещастното момче, но и карал насила бедното дете да ходи от порта на порта при всичките по-влиятелни лица и известни филантропи в Петербург да проси пари. И не само в Петербург, но го е тикал често и до Кронщад, при известния светец на простолюдието Йоана Кронщадский...",0,0,0,0,0,0,1
"Аз, като нямах почти никакви средства за съществуване, принуден бях да живея в Дешовката, прибежище за крайно бедните студенти. Бай Ганьо най-енергически настояваше да дойде и той в Дешовката.",0,0,0,0,0,0,1
"— А бе не може, бай Ганьо, това заведение е само за студенти.",0,0,0,0,0,0,1
"— Че какво, като е за студенти — убеждаваше ме бай Ганьо, — студентите не са ли хора като мене? Какво бива най-сетне един българин да приберат?",0,0,0,0,0,0,1
"— Но вий сте богат човек, бай Ганьо, вий можете да платите на хотел.",0,0,0,0,0,0,1
"— Ама че си бил прост човек — укоряваше ме бай Ганьо, — аз те мислех за по-хитър. А бе хей, българино, защо да си даваме паричките на московците? Набуташ ли келепир, дръж го с двете ръце, ами! Те отде ще знаят какъв ми е халът?",0,0,0,0,0,0,1
"— Не може, бай Ганьо, ще протестират бедните студенти, ще ми се сърдят и може да ме изпъдят от общежитието.",0,0,0,0,0,0,1
"— Инат глава българска! — продължаваше бай Ганьо. — Ами че ти уста нямаш ли? Не ти ли сече толкова пипето да им речеш, че съм ти брат, че съм изпаднал човек; а бе то стига да речеш, че съм българин, ти нали ги знаеш русите какви са ахмаци!...",0,0,0,0,0,0,1
"— Не, не, не мога! — извиках аз решително и тръгнах към Дешовката.",0,0,0,0,0,0,1
"— Ехе! Ти мислиш, че така лесно ще се откопчиш от мене! Чакай де! Какво си видял ти още! — мъмре бай Ганьо и върви подире ми. — Българин! И туй било българин! Няма за пет пари патриотизъм!... Чакай бе, човече, недей бърза толкова, че не мога да те стигна, дисагите ми тежат! Чакай бе, българино!...",0,0,0,0,0,0,1
"В тази минута ний представлявахме, види се, доста любопитна картина, защото проходящите по тротоарите лица се обръщаха и ни изглеждаха внимателно. Бай Ганьо на десет крачки зад мене, нарамил дисагите, нанизани на бастона му, на другата ръка преметнал килимчето си, което издига сегиз-тогиз да си трие изпотеното си чело. Калпакът му едва се държи на темето. Крачи бай Ганьо подире ми и мъмре: „Чакай бе, човече божий, поемни поне килимчето, че ми откъсна ръката... Ти мислиш да се откачиш от мене! Не знаеш ти бай си Ганя какво е цвете!...“ Аз стъпвам като в паници и си смятам в ума как ще се явя с бай Ганя в Дешовката и как ще оправдая тази своеволна постъпка. Трябва да излъжа! Пък виждам, че да се откача от него, е немислимо! Най-сетне, нали е работата за няколко дена, по неволя примирих се с положението. А бай Ганьо върви ли, върви подире ми и все мъмре, но остави вече бабаитския език и почна в миньорен тон: „Я чувай, бай Василе, почакай малко бе, моля ти се бе, бай Василе, българи сме най-сетне...“",0,0,0,0,0,0,1
"И представете си, господа, в този момент аз съжалих бай Ганя! Вярвайте! Съзнавах, че постъпката му е безобразна, че той е отвратителен скъперник, егоист, лукав хитрец, лицемерен експлоататор, грубиян и простак до мозъка на костите... но съжалих го: в тънките вибрации на тона, с който той изговори последните думи, моето ухо схвана една нежна нотка, която се таила и се таи в сърцето на бай Ганя, но рядко — боже, колко рядко! — се появява... Не зная, може да ви се покаже смешно, неестествено, но ще ви кажа, господа, че в този момент аз инак погледнах на бай Ганя; като че някой ми внуши: „Недей презира този простичък, лукавичък, скъпичък нещастник, той е рожба на грубата среда, той е жертва на груби възпитатели; злото не се таи в него самия, а във влиянието на околната среда. Бай Ганьо е деятелен, разсъдлив, възприемчив — главно възприемчив! Постави го под влиянието на добър ръководител, и ти ще видиш какви подвиги е той в състояние да направи. Бай Ганьо е проявявал досега само животната си енергия, но в него се таи голям запас от потенциална духовна сила, която очаква само морален импулс, за да се превърне в жива сила...“",0,0,0,0,0,0,1
"Пристигнахме в Дешовката. Повечето студенти не бяха се още завърнали от ваканцията, та имаше доста свободни места. Моето легло го запазил верният другар Кочо, албанец, бедняк във висша степен, който получаваше от Славянското общество по три рубли на месец за чай и захар; той беше постъпил в университета, следва там две години, но като се убеди, че не е за него работа, напусна го и постъпи в семинарията. Добър беше този Кочо, за приятеля си главата си даваше, но не дай боже да го раздразниш — в миг кипват всичките му арнаутски страсти, като побледнее, позеленее, очите му се налеят с кръв, цял звяр!... Като влязохме с бай Ганя в стаята, заварихме Коча в хоризонтално положение върху леглото: на туй легло трудно беше да се определи изведнъж кое е възглавница, кое постелка, кое завивка... Кочо скокна от кревата си с лекостта на пантера, прегърна ме, целуна ме, запозна се с бай Ганя и весел, засмян до уши от радост, размести ни да седнем кой на леглото, кой на сандък, като се извиняваше за малкия безпорядък в стаята. Сетне отвори вратата и нададе един арнаутски вик: „Ванька, поставь, голубчик, самовар!“ — „На что вам самовар, когда чаю и сахару нет!“ — обади се голубчикът от дъното на коридора. Кочо се хвана с две ръце за главата, прекрачи стаята, грабна си шапката и без да чува нашите молби да остане, че ние ще купим чай и захар, изтръгна се, извика „сейчас“ и изчезна... Чакаме ние с бай Ганя половин час, чакаме цял час — Кочо се не връща. Трябва да му се е случило нещо.",0,0,0,0,0,0,1
"За да не губим хубавия ден, предложих на бай Ганя да излезем на разходка. „А бе чакай да почакаме, ще ни напои човека с чай“ — възрази бай Ганьо; не може той да изпусне келепира, отдето и да се явява. Но все пак аз настоях на своето. Натика бай Ганьо мускалите в пояса си и излязохме. Като наближавахме Аничкин мост, чуваме отдалече един зверски вик, размесен с най-отчаяни псувни и хули; излизаме на моста и какво да видим!... Кочо, разсвирепял като тигър, впил железните си пръсти в шията на един непознат господин, шапката на когото се валяше по камъните, навел му главата и се силеше да го хвърли от моста. Жертвата правеше всички усилия да се избави, но не беше тъй лесно да се изтръгне от ръцете на побеснелия арнаутин. „Шарлатан! — ревеше Кочо. — Подлец! Негодяй! Ты шпион, а не я, ты шпион, сукин сын! Я тебя убью, подлая тварь!“ Аз се спуснах да ги разтървам. Бай Ганьо извика подире ми: „Остави ги бе, що ти трябва беля на главата, нека си трошат главите; остави ги, ще те влачат за свидетел по участъците.“ Аз не послушах съветите на бай Ганя и тръгнах към арнаутина, който не преставаше да си дере гърлото и да изрига най-позорни епитети за своята жертва, която беше вече дотътрил до края на моста, и, стори ми се, още един миг — и непознатият ще полети с главата надолу в бистрите води на Фонтанка. „Шарлатан! Подлец!“ — ревеше Кочо и още по-силно впиваше костеливите си пръсти в дебелия врат на противника си.",0,0,0,0,0,0,1
"Когато аз бях вече на няколко крачки от тях, жертвата, стресната от предстоящата гибел, направи отчаяно движение, изтръгна се из ръцете на албанеца, грабна си моментално оваляната шапка и фукна да бяга. „Стой, шарлатан! Трус паршивый, мерзавец!“ Кочо грабна един камък и го запрати подире му. Непознатият дотърча до един трамвай, хопна се вътре и изчезна... Но арнаутинът не се успокойва: „Я тебя убью, подлый шарлатан!“ — продължаваше той да ръмжи, като показваше с юмрук в пространството, където изчезна врагът му. Аз повиках Коча по име, той се обърна и не ме позна!... В погледа му имаше нещо зверско, очите му блестяха, лицето му позеленяло и потъмняло, зъбите му тракаха като в най-силна треска, устните му конвулсивно трептяха и пропущаха едно глухо ръмжене. „В... в... б... р... р... Шаррлл... Сук... к... п... подлец... м. .. м... м... Шарлатан!“ — извика той още веднъж, като се обърна със заканване към невидимия враг. „Кочо, гълъбче, какво ти се случи, какъв е този господин?“ — попитах аз с приятелско съчувствие. Той си впери очите в мене и ме гледаше безсмислено и злобно и пак не ме позна!... „Я тебя убью, подлая тварь! Я тебе покажу, кто шпион!“ — ръмжеше Кочо и се заканваше на проходящия трамвай, като че във всякой трамвай седеше неговият враг.",0,0,0,0,0,0,1
"„Кочо, моля ти се, кажи ми какво ти се е случило — умолявах аз разгневения до полуда приятел. — Кой беше този господин?“ Кочо ме изгледа още веднъж и извика: „Този е величайшия негодяй! Разбра ли? Ве-ли-чай-шия не-го-дяй!“ — и пак си извърна очите, и пак се залови да изрига проклятия. Аз почнах да се досещам,че моят приятел е жертва на някаква подлост, скроена от неговия враг, но каква именно, не разгадах и не бих могъл да разгадая. Туй, което ми разправи Кочо, бе до такава степен подло, щото и не може да бъде предмет на догадки.",0,0,0,0,0,0,1
"Ето какво ни разправи Кочо, след като дойде малко на себе си: „Представете си, господа, като излязох от Дешовката, отидох в Славянското общество да си получа стипендията, за да мога да купя чай и захар да ви угостя. Ти знаеш, Василе, гълъбче, каква стипендия получавам аз! Три рубли на месец! Три нещастни рубли! И въобразете си, намерил се мерзавец, който да ми завижда и да се полакоми за това мое богатство. И кой? Ваш съотечественик! Поздравявам ви!... Аз ще му избия зъбите на този шарлатанин!... Представете си, господа, влизам аз при касиера, моля го да ми даде трите рубли, а той се обръща към мене с един сърдит тон и ми казва: — Как вам не совестно, молодой человек, Вы ученик и занимаетесь такими мерзкими делами!... — Какви „мерзки дела“; — извиках аз стреснат. — Ний имаме сведения — продължи той, — че вий сте шпионин на българското правителство. — Как?! Аз шпионин! — Да, ний имаме положителни сведения. Вашата стипендия е отнета и е дадена на брата на господин Асланова. — Ради бога, кой ви е дал тези сведения? — помолих аз през сълзите, които ме давеха от гняв. — Сам господин Асланов — отговори той спокойно. — „А-а-ах! Бесса-та-бесса“ — изкрещях аз като луд и изхвръкнах на улицата до Аничкиния мост... вий вече знаете!... Боже мой! Господа, можете ли да си въобразите нещо по-подло!... Шар-латан! Аз... аз... аз казах „бесса!“ и няма да забравя!...",0,0,0,0,0,0,1
"Успокоихме криво-ляво Коча и влязохме с него в един трактир да пием чай. Тук се забавихме доста дълго, увлечени от разказите на албанеца за унизителните похождения на Асланова. Даже бай Ганьо не се реши да извика своето „браво!“ или „ашколсун!“, а, напротив, от време на време цъкаше с езика си, клатеше си зачудено главата и казваше: „Брей, хептен магаре бил този човек!“ Излязохме из трактира и тръгнахме по „Невски проспект“. Смесена публика от всичките части на света пълнеше тротоарите на блестящата улица, ний едва лавирахме между проходящите. По улицата се движеха в два реда всевъзможни файтони. Един от друг по-разкошните магазини мамеха очите на публиката. Бай Ганьо благоволи да изкаже мнение, че „най-сетне и Петербург не е съвсем долна работа“... Цял час се промъквахме между тълпата, доде стигнем до Нева. Щом излязохме на по-тихата „Английска Набережна“, не успяхме да направим и десет крачки, Кочо ме дръпна сепнато за ръкава и извика със задавен глас: — Ето го!",0,0,0,0,0,0,1
— Кой?,0,0,0,0,0,0,1
— Шарлатанинът!,0,0,0,0,0,0,1
— Кой шарлатанин?,0,1,0,0,0,0,1
— Величайшият! Стой! Да се скрием да не ни забележи! — измъмри той и ни повлече за ръкавите зад колоните на една порта. Бай Ганьо си подаде носа зад колоната и погледна по указаното от Коча направление.,0,0,0,0,0,0,1
— Кого виждате? — пита Кочо.,0,0,0,0,0,0,1
"— Виждам един човек — шепне тайнствено бай Ганьо. — А бе, Василе, я погледни, този човек прилича много на нашия Дондуков-Корсаков.",0,0,0,0,0,0,1
"— Той е същият — отговаря Кочо, — още кого виждате?",0,0,0,0,0,0,1
"— Виждам още двама души, коленичили пред Дондукова, я гледай! Ц... ц... ц... цалуват му ботушите, плачат, молят му се нещо, удрят се в гърдите, гледай! Ц... ц... ц... той иска да се откачи от тях, те не го оставят — един отсам, други оттам, прегърнали му нозете...",0,0,0,0,0,0,1
"— Я се вгледайте, не можете ли позна някой от тях? — диктува албанецът.",0,0,0,0,0,0,1
"— Не мога, как ще ги позная, те постоянно си тракат главите в ботушите му... Ха, чакай — каза бай Ганьо, — чакай!... Познах го! А бе той... истина! А бе той е онзи бе, дето щеше да го хвърлиш от моста... той е!",0,0,0,0,0,0,1
— Той е същият... мерзавецът! Вий сега сте свидетели на една от неговите мизерни комедии! — изръмжа със стиснати зъби арнаутинът. — Хайде сега да се вмъкнем пак на „Невски проспект“.,0,0,0,0,0,0,1
— Чакай да видим края на сцената — заявих аз.,0,0,0,0,0,0,1
"— Не е нужно — каза решително Кочо, — краят е известен: ще го държат за нозете и ще плачат, додето им даде няколко рубли или някоя рекомендация до друга жертва, или някое ходатайство... Тези негодници са в състояние да опозорят името на цяла нация...",0,0,0,0,0,0,1
— Брей! Хептен магаре бил този чиляк — извика бай Ганю и зацъка с езика си.,0,0,0,0,0,0,1
"— Е, защо спря бе, Василе, продължавай! — обади се един от компанията.",0,0,0,0,0,0,1
— Разкажи за историята с Ермолова...,0,0,0,0,0,0,1
"— Остави се, гнус ме е — заяви Васил.",0,0,0,0,0,0,1
— Или за княгиня Белозерская...,0,0,0,0,0,0,1
"— Остави се, не мога вече!",0,0,0,0,0,0,1
— Ами знаете ли историята на бай Ганя с шкембе-чорбасъ̀? — обажда се други.,0,0,0,0,0,0,1
— Ами вий пък знаете ли нещо за бръснатите мустаки...,0,0,0,0,0,0,1
"— Стига, господа! Бай Ганьовите истории нямат свършване. Хайде да почнем вече втората част на вечеринката. Марк Аврелий изпей нещо бе, гълъбче! Или ти, Калина-Малина, изпей нещичко!... Хайде: „За-претни-и-и, Вело моме-е-е, бели ръкави....“",0,0,0,0,0,0,1
Почна се втората част на вечеринката... След полунощ се разотидохме.,0,0,0,0,0,0,1
"Довиждане, бай Ганьо! Обикаляй Европа, разнасяй по всички краища произведението на нашата хубава Розова долина и... моля ти се бе, бай Ганьо, взирай се по-дълбочко в европейския живот, дано му видиш лицето, стига ти се е натрапвало туй пусто опаки!...",0,0,0,0,0,0,1
